     1.159 -31.3674 -31.3791 -31.3922 -31.4069 -31.4233 -31.4419 -31.4630 -31.4872 -31.5149 -31.5468 -31.5833 -31.6250 -31.6723 -31.7252 -31.7838 -31.8475 -31.9158 -31.9878 -32.0624 -32.1384 -32.2149 -32.2908 -32.3653 -32.4376 -32.5072 -32.5737 -32.6369 -32.6965 -32.7526 -32.8052 -32.8542 -32.8999 -32.9423 -32.9816 -33.0179 -33.0514 -33.0824 -33.1109 -33.1372 -33.1614 -33.1837 -33.2043 -33.2232 -33.2406 -33.2566 -33.2715 -33.2851 -33.2978 -33.3095 -33.3204 -33.3305 -33.3398 -33.3485 -33.3567 -33.3642 -33.3713 -33.3780 -33.3842 -33.3900 -33.3955 -33.4006 -33.4055 -33.4101 -33.4144
     1.169 -31.3615 -31.3732 -31.3863 -31.4010 -31.4174 -31.4360 -31.4571 -31.4813 -31.5090 -31.5409 -31.5774 -31.6191 -31.6664 -31.7193 -31.7779 -31.8416 -31.9099 -31.9819 -32.0565 -32.1325 -32.2090 -32.2849 -32.3594 -32.4317 -32.5013 -32.5678 -32.6310 -32.6906 -32.7467 -32.7993 -32.8483 -32.8940 -32.9364 -32.9757 -33.0120 -33.0455 -33.0765 -33.1050 -33.1313 -33.1555 -33.1778 -33.1984 -33.2173 -33.2347 -33.2507 -33.2656 -33.2792 -33.2919 -33.3036 -33.3145 -33.3246 -33.3339 -33.3426 -33.3508 -33.3583 -33.3654 -33.3721 -33.3783 -33.3841 -33.3896 -33.3947 -33.3996 -33.4042 -33.4085
     1.180 -31.3550 -31.3667 -31.3798 -31.3945 -31.4109 -31.4295 -31.4506 -31.4748 -31.5025 -31.5344 -31.5709 -31.6126 -31.6599 -31.7128 -31.7714 -31.8351 -31.9034 -31.9754 -32.0500 -32.1260 -32.2025 -32.2784 -32.3529 -32.4252 -32.4948 -32.5613 -32.6245 -32.6841 -32.7402 -32.7928 -32.8418 -32.8875 -32.9299 -32.9692 -33.0055 -33.0390 -33.0700 -33.0985 -33.1248 -33.1490 -33.1713 -33.1919 -33.2108 -33.2282 -33.2442 -33.2591 -33.2727 -33.2854 -33.2971 -33.3080 -33.3181 -33.3274 -33.3361 -33.3443 -33.3518 -33.3589 -33.3656 -33.3718 -33.3776 -33.3831 -33.3882 -33.3931 -33.3977 -33.4020
     1.191 -31.3486 -31.3603 -31.3734 -31.3881 -31.4045 -31.4231 -31.4442 -31.4684 -31.4961 -31.5280 -31.5645 -31.6062 -31.6535 -31.7064 -31.7650 -31.8287 -31.8970 -31.9690 -32.0436 -32.1196 -32.1961 -32.2720 -32.3465 -32.4188 -32.4884 -32.5549 -32.6181 -32.6777 -32.7338 -32.7864 -32.8354 -32.8811 -32.9235 -32.9628 -32.9991 -33.0326 -33.0636 -33.0921 -33.1184 -33.1426 -33.1649 -33.1855 -33.2044 -33.2218 -33.2378 -33.2527 -33.2663 -33.2790 -33.2907 -33.3016 -33.3117 -33.3210 -33.3297 -33.3379 -33.3454 -33.3525 -33.3592 -33.3654 -33.3712 -33.3767 -33.3818 -33.3867 -33.3913 -33.3956
     1.202 -31.3423 -31.3540 -31.3671 -31.3818 -31.3982 -31.4168 -31.4379 -31.4621 -31.4898 -31.5217 -31.5582 -31.5999 -31.6472 -31.7001 -31.7587 -31.8224 -31.8907 -31.9627 -32.0373 -32.1133 -32.1898 -32.2657 -32.3402 -32.4125 -32.4821 -32.5486 -32.6118 -32.6714 -32.7275 -32.7801 -32.8291 -32.8748 -32.9172 -32.9565 -32.9928 -33.0263 -33.0573 -33.0858 -33.1121 -33.1363 -33.1586 -33.1792 -33.1981 -33.2155 -33.2315 -33.2464 -33.2600 -33.2727 -33.2844 -33.2953 -33.3054 -33.3147 -33.3234 -33.3316 -33.3391 -33.3462 -33.3529 -33.3591 -33.3649 -33.3704 -33.3755 -33.3804 -33.3850 -33.3893
     1.213 -31.3360 -31.3477 -31.3608 -31.3755 -31.3919 -31.4105 -31.4316 -31.4558 -31.4835 -31.5154 -31.5519 -31.5936 -31.6409 -31.6938 -31.7524 -31.8161 -31.8844 -31.9564 -32.0310 -32.1070 -32.1835 -32.2594 -32.3339 -32.4062 -32.4758 -32.5423 -32.6055 -32.6651 -32.7212 -32.7738 -32.8228 -32.8685 -32.9109 -32.9502 -32.9865 -33.0200 -33.0510 -33.0795 -33.1058 -33.1300 -33.1523 -33.1729 -33.1918 -33.2092 -33.2252 -33.2401 -33.2537 -33.2664 -33.2781 -33.2890 -33.2991 -33.3084 -33.3171 -33.3253 -33.3328 -33.3399 -33.3466 -33.3528 -33.3586 -33.3641 -33.3692 -33.3741 -33.3787 -33.3830
     1.225 -31.3292 -31.3409 -31.3540 -31.3687 -31.3851 -31.4037 -31.4248 -31.4490 -31.4767 -31.5086 -31.5451 -31.5868 -31.6341 -31.6870 -31.7456 -31.8093 -31.8776 -31.9496 -32.0242 -32.1002 -32.1767 -32.2526 -32.3271 -32.3994 -32.4690 -32.5355 -32.5987 -32.6583 -32.7144 -32.7670 -32.8160 -32.8617 -32.9041 -32.9434 -32.9797 -33.0132 -33.0442 -33.0727 -33.0990 -33.1232 -33.1455 -33.1661 -33.1850 -33.2024 -33.2184 -33.2333 -33.2469 -33.2596 -33.2713 -33.2822 -33.2923 -33.3016 -33.3103 -33.3185 -33.3260 -33.3331 -33.3398 -33.3460 -33.3518 -33.3573 -33.3624 -33.3673 -33.3719 -33.3762
     1.236 -31.3231 -31.3348 -31.3479 -31.3626 -31.3790 -31.3976 -31.4187 -31.4429 -31.4706 -31.5025 -31.5390 -31.5807 -31.6280 -31.6809 -31.7395 -31.8032 -31.8715 -31.9435 -32.0181 -32.0941 -32.1706 -32.2465 -32.3210 -32.3933 -32.4629 -32.5294 -32.5926 -32.6522 -32.7083 -32.7609 -32.8099 -32.8556 -32.8980 -32.9373 -32.9736 -33.0071 -33.0381 -33.0666 -33.0929 -33.1171 -33.1394 -33.1600 -33.1789 -33.1963 -33.2123 -33.2272 -33.2408 -33.2535 -33.2652 -33.2761 -33.2862 -33.2955 -33.3042 -33.3124 -33.3199 -33.3270 -33.3337 -33.3399 -33.3457 -33.3512 -33.3563 -33.3612 -33.3658 -33.3701
     1.247 -31.3170 -31.3287 -31.3418 -31.3565 -31.3729 -31.3915 -31.4126 -31.4368 -31.4645 -31.4964 -31.5329 -31.5746 -31.6219 -31.6748 -31.7334 -31.7971 -31.8654 -31.9374 -32.0120 -32.0880 -32.1645 -32.2404 -32.3149 -32.3872 -32.4568 -32.5233 -32.5865 -32.6461 -32.7022 -32.7548 -32.8038 -32.8495 -32.8919 -32.9312 -32.9675 -33.0010 -33.0320 -33.0605 -33.0868 -33.1110 -33.1333 -33.1539 -33.1728 -33.1902 -33.2062 -33.2211 -33.2347 -33.2474 -33.2591 -33.2700 -33.2801 -33.2894 -33.2981 -33.3063 -33.3138 -33.3209 -33.3276 -33.3338 -33.3396 -33.3451 -33.3502 -33.3551 -33.3597 -33.3640
     1.259 -31.3104 -31.3221 -31.3352 -31.3499 -31.3663 -31.3849 -31.4060 -31.4302 -31.4579 -31.4898 -31.5263 -31.5680 -31.6153 -31.6682 -31.7268 -31.7905 -31.8588 -31.9308 -32.0054 -32.0814 -32.1579 -32.2338 -32.3083 -32.3806 -32.4502 -32.5167 -32.5799 -32.6395 -32.6956 -32.7482 -32.7972 -32.8429 -32.8853 -32.9246 -32.9609 -32.9944 -33.0254 -33.0539 -33.0802 -33.1044 -33.1267 -33.1473 -33.1662 -33.1836 -33.1996 -33.2145 -33.2281 -33.2408 -33.2525 -33.2634 -33.2735 -33.2828 -33.2915 -33.2997 -33.3072 -33.3143 -33.3210 -33.3272 -33.3330 -33.3385 -33.3436 -33.3485 -33.3531 -33.3574
