     3.250 -28.6453 -28.6626 -28.6813 -28.7022 -28.7258 -28.7525 -28.7831 -28.8180 -28.8574 -28.9033 -28.9547 -29.0136 -29.0800 -29.1545 -29.2362 -29.3260 -29.4228 -29.5251 -29.6314 -29.7407 -29.8516 -29.9616 -30.0699 -30.1750 -30.2750 -30.3696 -30.4581 -30.5396 -30.6149 -30.6830 -30.7450 -30.8011 -30.8515 -30.8972 -30.9388 -30.9758 -31.0098 -31.0405 -31.0685 -31.0940 -31.1174 -31.1385 -31.1579 -31.1758 -31.1920 -31.2070 -31.2209 -31.2336 -31.2456 -31.2566 -31.2667 -31.2762 -31.2848 -31.2930 -31.3006 -31.3076 -31.3141 -31.3205 -31.3262 -31.3319 -31.3371 -31.3419 -31.3465 -31.3509
     3.300 -28.6428 -28.6601 -28.6788 -28.6997 -28.7233 -28.7501 -28.7806 -28.8155 -28.8549 -28.9009 -28.9523 -29.0112 -29.0776 -29.1520 -29.2338 -29.3236 -29.4203 -29.5226 -29.6289 -29.7382 -29.8491 -29.9592 -30.0675 -30.1726 -30.2725 -30.3671 -30.4556 -30.5372 -30.6124 -30.6805 -30.7425 -30.7986 -30.8491 -30.8947 -30.9363 -30.9734 -31.0073 -31.0381 -31.0661 -31.0915 -31.1149 -31.1360 -31.1554 -31.1733 -31.1895 -31.2046 -31.2184 -31.2311 -31.2432 -31.2541 -31.2642 -31.2737 -31.2824 -31.2905 -31.2981 -31.3051 -31.3117 -31.3181 -31.3238 -31.3295 -31.3346 -31.3394 -31.3440 -31.3484
     3.350 -28.6428 -28.6601 -28.6788 -28.6997 -28.7233 -28.7501 -28.7806 -28.8155 -28.8549 -28.9009 -28.9523 -29.0112 -29.0776 -29.1520 -29.2338 -29.3236 -29.4203 -29.5226 -29.6289 -29.7382 -29.8491 -29.9592 -30.0675 -30.1726 -30.2725 -30.3671 -30.4556 -30.5372 -30.6124 -30.6805 -30.7425 -30.7986 -30.8491 -30.8947 -30.9363 -30.9734 -31.0073 -31.0381 -31.0661 -31.0915 -31.1149 -31.1360 -31.1554 -31.1733 -31.1895 -31.2046 -31.2184 -31.2311 -31.2432 -31.2541 -31.2642 -31.2737 -31.2824 -31.2905 -31.2981 -31.3051 -31.3117 -31.3181 -31.3238 -31.3295 -31.3346 -31.3394 -31.3440 -31.3484
     3.500 -28.6392 -28.6565 -28.6752 -28.6961 -28.7197 -28.7464 -28.7770 -28.8119 -28.8513 -28.8972 -28.9486 -29.0075 -29.0739 -29.1484 -29.2301 -29.3199 -29.4167 -29.5190 -29.6253 -29.7346 -29.8455 -29.9555 -30.0638 -30.1689 -30.2689 -30.3635 -30.4520 -30.5335 -30.6088 -30.6769 -30.7389 -30.7950 -30.8454 -30.8911 -30.9327 -30.9697 -31.0037 -31.0344 -31.0624 -31.0879 -31.1113 -31.1324 -31.1518 -31.1697 -31.1859 -31.2009 -31.2148 -31.2275 -31.2395 -31.2505 -31.2606 -31.2701 -31.2787 -31.2869 -31.2945 -31.3015 -31.3081 -31.3144 -31.3201 -31.3258 -31.3310 -31.3358 -31.3404 -31.3448
     3.600 -28.6331 -28.6504 -28.6690 -28.6900 -28.7136 -28.7403 -28.7709 -28.8058 -28.8451 -28.8911 -28.9425 -29.0014 -29.0678 -29.1423 -29.2240 -29.3138 -29.4106 -29.5129 -29.6192 -29.7285 -29.8394 -29.9494 -30.0577 -30.1628 -30.2628 -30.3574 -30.4459 -30.5274 -30.6027 -30.6708 -30.7328 -30.7889 -30.8393 -30.8850 -30.9266 -30.9636 -30.9976 -31.0283 -31.0563 -31.0818 -31.1052 -31.1263 -31.1456 -31.1636 -31.1798 -31.1948 -31.2087 -31.2214 -31.2334 -31.2443 -31.2545 -31.2640 -31.2726 -31.2808 -31.2884 -31.2954 -31.3019 -31.3083 -31.3140 -31.3197 -31.3249 -31.3297 -31.3343 -31.3387
     4.500 -28.6487 -28.6660 -28.6847 -28.7057 -28.7292 -28.7560 -28.7865 -28.8214 -28.8608 -28.9068 -28.9582 -29.0171 -29.0835 -29.1579 -29.2397 -29.3295 -29.4263 -29.5286 -29.6348 -29.7441 -29.8550 -29.9651 -30.0734 -30.1785 -30.2784 -30.3730 -30.4615 -30.5431 -30.6183 -30.6864 -30.7484 -30.8046 -30.8550 -30.9006 -30.9422 -30.9793 -31.0132 -31.0440 -31.0720 -31.0974 -31.1208 -31.1420 -31.1613 -31.1793 -31.1954 -31.2105 -31.2243 -31.2370 -31.2491 -31.2600 -31.2702 -31.2796 -31.2883 -31.2965 -31.3040 -31.3110 -31.3176 -31.3240 -31.3297 -31.3354 -31.3406 -31.3454 -31.3500 -31.3544
     5.000 -28.6637 -28.6810 -28.6996 -28.7206 -28.7442 -28.7709 -28.8015 -28.8364 -28.8757 -28.9217 -28.9731 -29.0320 -29.0984 -29.1729 -29.2546 -29.3444 -29.4412 -29.5435 -29.6498 -29.7591 -29.8700 -29.9800 -30.0883 -30.1934 -30.2934 -30.3880 -30.4765 -30.5580 -30.6333 -30.7014 -30.7634 -30.8195 -30.8699 -30.9156 -30.9572 -30.9942 -31.0282 -31.0589 -31.0869 -31.1124 -31.1358 -31.1569 -31.1763 -31.1942 -31.2104 -31.2254 -31.2393 -31.2520 -31.2640 -31.2750 -31.2851 -31.2946 -31.3032 -31.3114 -31.3190 -31.3260 -31.3325 -31.3389 -31.3446 -31.3503 -31.3555 -31.3603 -31.3649 -31.3693
     5.120 -28.6675 -28.6849 -28.7035 -28.7245 -28.7480 -28.7748 -28.8054 -28.8402 -28.8796 -28.9256 -28.9770 -29.0359 -29.1023 -29.1767 -29.2585 -29.3483 -29.4451 -29.5474 -29.6536 -29.7629 -29.8739 -29.9839 -30.0922 -30.1973 -30.2973 -30.3918 -30.4804 -30.5619 -30.6371 -30.7053 -30.7672 -30.8234 -30.8738 -30.9195 -30.9611 -30.9981 -31.0320 -31.0628 -31.0908 -31.1163 -31.1397 -31.1608 -31.1801 -31.1981 -31.2143 -31.2293 -31.2432 -31.2559 -31.2679 -31.2788 -31.2890 -31.2984 -31.3071 -31.3153 -31.3228 -31.3298 -31.3364 -31.3428 -31.3485 -31.3542 -31.3594 -31.3642 -31.3688 -31.3732
     5.140 -28.6680 -28.6854 -28.7040 -28.7250 -28.7485 -28.7753 -28.8059 -28.8407 -28.8801 -28.9261 -28.9775 -29.0364 -29.1028 -29.1772 -29.2590 -29.3488 -29.4456 -29.5479 -29.6541 -29.7635 -29.8744 -29.9844 -30.0927 -30.1978 -30.2978 -30.3923 -30.4809 -30.5624 -30.6377 -30.7058 -30.7677 -30.8239 -30.8743 -30.9200 -30.9616 -30.9986 -31.0325 -31.0633 -31.0913 -31.1168 -31.1402 -31.1613 -31.1806 -31.1986 -31.2148 -31.2298 -31.2437 -31.2564 -31.2684 -31.2793 -31.2895 -31.2989 -31.3076 -31.3158 -31.3234 -31.3303 -31.3369 -31.3433 -31.3490 -31.3547 -31.3599 -31.3647 -31.3693 -31.3737
     5.160 -28.6686 -28.6859 -28.7045 -28.7255 -28.7490 -28.7758 -28.8064 -28.8412 -28.8806 -28.9266 -28.9780 -29.0369 -29.1033 -29.1777 -29.2595 -29.3493 -29.4461 -29.5484 -29.6546 -29.7640 -29.8749 -29.9849 -30.0932 -30.1983 -30.2983 -30.3929 -30.4814 -30.5629 -30.6382 -30.7063 -30.7683 -30.8244 -30.8748 -30.9205 -30.9621 -30.9991 -31.0331 -31.0638 -31.0918 -31.1173 -31.1407 -31.1618 -31.1811 -31.1991 -31.2153 -31.2303 -31.2442 -31.2569 -31.2689 -31.2798 -31.2900 -31.2994 -31.3081 -31.3163 -31.3239 -31.3308 -31.3374 -31.3438 -31.3495 -31.3552 -31.3604 -31.3652 -31.3698 -31.3742
     5.180 -28.6691 -28.6864 -28.7050 -28.7260 -28.7496 -28.7763 -28.8069 -28.8418 -28.8811 -28.9271 -28.9785 -29.0374 -29.1038 -29.1782 -29.2600 -29.3498 -29.4466 -29.5489 -29.6551 -29.7645 -29.8754 -29.9854 -30.0937 -30.1988 -30.2988 -30.3934 -30.4819 -30.5634 -30.6387 -30.7068 -30.7688 -30.8249 -30.8753 -30.9210 -30.9626 -30.9996 -31.0336 -31.0643 -31.0923 -31.1178 -31.1412 -31.1623 -31.1816 -31.1996 -31.2158 -31.2308 -31.2447 -31.2574 -31.2694 -31.2803 -31.2905 -31.2999 -31.3086 -31.3168 -31.3244 -31.3313 -31.3379 -31.3443 -31.3500 -31.3557 -31.3609 -31.3657 -31.3703 -31.3747
     5.200 -28.6696 -28.6869 -28.7055 -28.7265 -28.7501 -28.7768 -28.8074 -28.8423 -28.8816 -28.9276 -28.9790 -29.0379 -29.1043 -29.1788 -29.2605 -29.3503 -29.4471 -29.5494 -29.6556 -29.7650 -29.8759 -29.9859 -30.0942 -30.1993 -30.2993 -30.3939 -30.4824 -30.5639 -30.6392 -30.7073 -30.7693 -30.8254 -30.8758 -30.9215 -30.9631 -31.0001 -31.0341 -31.0648 -31.0928 -31.1183 -31.1417 -31.1628 -31.1821 -31.2001 -31.2163 -31.2313 -31.2452 -31.2579 -31.2699 -31.2808 -31.2910 -31.3005 -31.3091 -31.3173 -31.3249 -31.3318 -31.3384 -31.3448 -31.3505 -31.3562 -31.3614 -31.3662 -31.3708 -31.3752
     5.220 -28.6701 -28.6874 -28.7060 -28.7270 -28.7506 -28.7773 -28.8079 -28.8428 -28.8821 -28.9281 -28.9795 -29.0384 -29.1048 -29.1793 -29.2610 -29.3508 -29.4476 -29.5499 -29.6561 -29.7655 -29.8764 -29.9864 -30.0947 -30.1998 -30.2998 -30.3944 -30.4829 -30.5644 -30.6397 -30.7078 -30.7698 -30.8259 -30.8763 -30.9220 -30.9636 -31.0006 -31.0346 -31.0653 -31.0933 -31.1188 -31.1422 -31.1633 -31.1826 -31.2006 -31.2168 -31.2318 -31.2457 -31.2584 -31.2704 -31.2813 -31.2915 -31.3010 -31.3096 -31.3178 -31.3254 -31.3323 -31.3389 -31.3453 -31.3510 -31.3567 -31.3619 -31.3667 -31.3713 -31.3757
     5.240 -28.6706 -28.6879 -28.7065 -28.7275 -28.7511 -28.7778 -28.8084 -28.8433 -28.8826 -28.9286 -28.9800 -29.0389 -29.1053 -29.1798 -29.2615 -29.3513 -29.4481 -29.5504 -29.6566 -29.7660 -29.8769 -29.9869 -30.0952 -30.2003 -30.3003 -30.3949 -30.4834 -30.5649 -30.6402 -30.7083 -30.7703 -30.8264 -30.8768 -30.9225 -30.9641 -31.0011 -31.0351 -31.0658 -31.0938 -31.1193 -31.1427 -31.1638 -31.1831 -31.2011 -31.2173 -31.2323 -31.2462 -31.2589 -31.2709 -31.2818 -31.2920 -31.3015 -31.3101 -31.3183 -31.3259 -31.3328 -31.3394 -31.3458 -31.3515 -31.3572 -31.3624 -31.3672 -31.3718 -31.3762
     5.260 -28.6711 -28.6884 -28.7070 -28.7280 -28.7515 -28.7783 -28.8089 -28.8437 -28.8831 -28.9291 -28.9805 -29.0394 -29.1058 -29.1802 -29.2620 -29.3518 -29.4486 -29.5509 -29.6571 -29.7665 -29.8774 -29.9874 -30.0957 -30.2008 -30.3008 -30.3954 -30.4839 -30.5654 -30.6407 -30.7088 -30.7708 -30.8269 -30.8773 -30.9230 -30.9646 -31.0016 -31.0356 -31.0663 -31.0943 -31.1198 -31.1432 -31.1643 -31.1836 -31.2016 -31.2178 -31.2328 -31.2467 -31.2594 -31.2714 -31.2823 -31.2925 -31.3019 -31.3106 -31.3188 -31.3264 -31.3333 -31.3399 -31.3463 -31.3520 -31.3577 -31.3629 -31.3677 -31.3723 -31.3767
     5.280 -28.6715 -28.6889 -28.7075 -28.7285 -28.7520 -28.7788 -28.8094 -28.8442 -28.8836 -28.9296 -28.9810 -29.0399 -29.1063 -29.1807 -29.2625 -29.3523 -29.4491 -29.5514 -29.6576 -29.7670 -29.8779 -29.9879 -30.0962 -30.2013 -30.3013 -30.3958 -30.4844 -30.5659 -30.6412 -30.7093 -30.7712 -30.8274 -30.8778 -30.9235 -30.9651 -31.0021 -31.0360 -31.0668 -31.0948 -31.1203 -31.1437 -31.1648 -31.1841 -31.2021 -31.2183 -31.2333 -31.2472 -31.2599 -31.2719 -31.2828 -31.2930 -31.3024 -31.3111 -31.3193 -31.3269 -31.3338 -31.3404 -31.3468 -31.3525 -31.3582 -31.3634 -31.3682 -31.3728 -31.3772
     5.300 -28.6720 -28.6894 -28.7080 -28.7290 -28.7525 -28.7793 -28.8099 -28.8447 -28.8841 -28.9301 -28.9815 -29.0404 -29.1068 -29.1812 -29.2630 -29.3528 -29.4496 -29.5519 -29.6581 -29.7674 -29.8784 -29.9884 -30.0967 -30.2018 -30.3018 -30.3963 -30.4849 -30.5664 -30.6416 -30.7098 -30.7717 -30.8279 -30.8783 -30.9240 -30.9656 -31.0026 -31.0365 -31.0673 -31.0953 -31.1208 -31.1442 -31.1653 -31.1846 -31.2026 -31.2188 -31.2338 -31.2477 -31.2604 -31.2724 -31.2833 -31.2935 -31.3029 -31.3116 -31.3198 -31.3273 -31.3343 -31.3409 -31.3473 -31.3530 -31.3587 -31.3639 -31.3687 -31.3733 -31.3777
     5.320 -28.6725 -28.6899 -28.7085 -28.7295 -28.7530 -28.7798 -28.8104 -28.8452 -28.8846 -28.9306 -28.9820 -29.0409 -29.1073 -29.1817 -29.2635 -29.3533 -29.4501 -29.5524 -29.6586 -29.7679 -29.8789 -29.9889 -30.0972 -30.2023 -30.3022 -30.3968 -30.4854 -30.5669 -30.6421 -30.7102 -30.7722 -30.8284 -30.8788 -30.9245 -30.9661 -31.0031 -31.0370 -31.0678 -31.0958 -31.1213 -31.1446 -31.1658 -31.1851 -31.2031 -31.2192 -31.2343 -31.2482 -31.2609 -31.2729 -31.2838 -31.2940 -31.3034 -31.3121 -31.3203 -31.3278 -31.3348 -31.3414 -31.3478 -31.3535 -31.3592 -31.3644 -31.3692 -31.3738 -31.3782
     5.340 -28.6731 -28.6904 -28.7091 -28.7300 -28.7536 -28.7804 -28.8109 -28.8458 -28.8852 -28.9311 -28.9825 -29.0414 -29.1079 -29.1823 -29.2641 -29.3539 -29.4506 -29.5529 -29.6592 -29.7685 -29.8794 -29.9895 -30.0978 -30.2028 -30.3028 -30.3974 -30.4859 -30.5674 -30.6427 -30.7108 -30.7728 -30.8289 -30.8794 -30.9250 -30.9666 -31.0036 -31.0376 -31.0683 -31.0963 -31.1218 -31.1452 -31.1663 -31.1857 -31.2036 -31.2198 -31.2348 -31.2487 -31.2614 -31.2734 -31.2844 -31.2945 -31.3040 -31.3126 -31.3208 -31.3284 -31.3354 -31.3420 -31.3484 -31.3540 -31.3597 -31.3649 -31.3697 -31.3743 -31.3787
     5.360 -28.6737 -28.6911 -28.7097 -28.7307 -28.7542 -28.7810 -28.8116 -28.8464 -28.8858 -28.9318 -28.9832 -29.0421 -29.1085 -29.1829 -29.2647 -29.3545 -29.4513 -29.5536 -29.6598 -29.7691 -29.8801 -29.9901 -30.0984 -30.2035 -30.3035 -30.3980 -30.4866 -30.5681 -30.6434 -30.7115 -30.7734 -30.8296 -30.8800 -30.9257 -30.9673 -31.0043 -31.0382 -31.0690 -31.0970 -31.1225 -31.1459 -31.1670 -31.1863 -31.2043 -31.2205 -31.2355 -31.2494 -31.2621 -31.2741 -31.2850 -31.2952 -31.3046 -31.3133 -31.3215 -31.3290 -31.3360 -31.3426 -31.3490 -31.3547 -31.3604 -31.3656 -31.3704 -31.3750 -31.3794
     5.380 -28.6744 -28.6917 -28.7104 -28.7313 -28.7549 -28.7816 -28.8122 -28.8471 -28.8865 -28.9324 -28.9838 -29.0427 -29.1092 -29.1836 -29.2653 -29.3551 -29.4519 -29.5542 -29.6605 -29.7698 -29.8807 -29.9908 -30.0991 -30.2041 -30.3041 -30.3987 -30.4872 -30.5687 -30.6440 -30.7121 -30.7741 -30.8302 -30.8807 -30.9263 -30.9679 -31.0049 -31.0389 -31.0696 -31.0976 -31.1231 -31.1465 -31.1676 -31.1870 -31.2049 -31.2211 -31.2361 -31.2500 -31.2627 -31.2747 -31.2857 -31.2958 -31.3053 -31.3139 -31.3221 -31.3297 -31.3367 -31.3433 -31.3497 -31.3553 -31.3610 -31.3662 -31.3710 -31.3756 -31.3800
     5.400 -28.6750 -28.6924 -28.7110 -28.7320 -28.7555 -28.7823 -28.8129 -28.8477 -28.8871 -28.9331 -28.9845 -29.0434 -29.1098 -29.1842 -29.2660 -29.3558 -29.4526 -29.5549 -29.6611 -29.7704 -29.8814 -29.9914 -30.0997 -30.2048 -30.3047 -30.3993 -30.4879 -30.5694 -30.6446 -30.7127 -30.7747 -30.8309 -30.8813 -30.9270 -30.9686 -31.0056 -31.0395 -31.0703 -31.0983 -31.1238 -31.1471 -31.1683 -31.1876 -31.2056 -31.2218 -31.2368 -31.2507 -31.2634 -31.2754 -31.2863 -31.2965 -31.3059 -31.3146 -31.3228 -31.3303 -31.3373 -31.3439 -31.3503 -31.3560 -31.3617 -31.3669 -31.3717 -31.3763 -31.3807
     5.420 -28.6757 -28.6930 -28.7117 -28.7326 -28.7562 -28.7829 -28.8135 -28.8484 -28.8878 -28.9337 -28.9851 -29.0440 -29.1104 -29.1849 -29.2666 -29.3564 -29.4532 -29.5555 -29.6618 -29.7711 -29.8820 -29.9920 -30.1003 -30.2054 -30.3054 -30.4000 -30.4885 -30.5700 -30.6453 -30.7134 -30.7754 -30.8315 -30.8819 -30.9276 -30.9692 -31.0062 -31.0402 -31.0709 -31.0989 -31.1244 -31.1478 -31.1689 -31.1883 -31.2062 -31.2224 -31.2374 -31.2513 -31.2640 -31.2760 -31.2870 -31.2971 -31.3066 -31.3152 -31.3234 -31.3310 -31.3380 -31.3445 -31.3509 -31.3566 -31.3623 -31.3675 -31.3723 -31.3769 -31.3813
     5.440 -28.6763 -28.6936 -28.7123 -28.7333 -28.7568 -28.7836 -28.8141 -28.8490 -28.8884 -28.9344 -28.9858 -29.0447 -29.1111 -29.1855 -29.2673 -29.3571 -29.4538 -29.5562 -29.6624 -29.7717 -29.8826 -29.9927 -30.1010 -30.2061 -30.3060 -30.4006 -30.4891 -30.5707 -30.6459 -30.7140 -30.7760 -30.8322 -30.8826 -30.9282 -30.9698 -31.0069 -31.0408 -31.0716 -31.0996 -31.1250 -31.1484 -31.1696 -31.1889 -31.2068 -31.2230 -31.2381 -31.2519 -31.2646 -31.2767 -31.2876 -31.2977 -31.3072 -31.3159 -31.3240 -31.3316 -31.3386 -31.3452 -31.3516 -31.3573 -31.3630 -31.3682 -31.3730 -31.3776 -31.3820
     5.460 -28.6769 -28.6942 -28.7129 -28.7339 -28.7574 -28.7842 -28.8147 -28.8496 -28.8890 -28.9350 -28.9864 -29.0453 -29.1117 -29.1861 -29.2679 -29.3577 -29.4544 -29.5568 -29.6630 -29.7723 -29.8832 -29.9933 -30.1016 -30.2067 -30.3066 -30.4012 -30.4897 -30.5713 -30.6465 -30.7146 -30.7766 -30.8328 -30.8832 -30.9288 -30.9704 -31.0075 -31.0414 -31.0722 -31.1002 -31.1256 -31.1490 -31.1702 -31.1895 -31.2074 -31.2236 -31.2387 -31.2525 -31.2652 -31.2773 -31.2882 -31.2983 -31.3078 -31.3165 -31.3246 -31.3322 -31.3392 -31.3458 -31.3522 -31.3579 -31.3636 -31.3688 -31.3736 -31.3782 -31.3826
