# L15
# energy
# AKARI, http://www.ir.isas.jaxa.jp/ASTRO-F/Observation/RSRF/IRC_FAD/index.html
1.1549E+05 8.4531E-05
1.1562E+05 3.2506E-04
1.1575E+05 3.7538E-04
1.1588E+05 3.3278E-04
1.1601E+05 2.9165E-04
1.1614E+05 2.3121E-04
1.1627E+05 2.6758E-04
1.1640E+05 4.1986E-04
1.1653E+05 5.0432E-04
1.1666E+05 4.9233E-04
1.1679E+05 4.4052E-04
1.1692E+05 3.5916E-04
1.1705E+05 3.1945E-04
1.1719E+05 3.4986E-04
1.1732E+05 4.1743E-04
1.1745E+05 4.4076E-04
1.1758E+05 3.5134E-04
1.1772E+05 3.0867E-04
1.1785E+05 4.1548E-04
1.1799E+05 4.9689E-04
1.1812E+05 5.1227E-04
1.1825E+05 6.3116E-04
1.1839E+05 8.1617E-04
1.1853E+05 8.9062E-04
1.1866E+05 9.2022E-04
1.1880E+05 1.0544E-03
1.1893E+05 1.1960E-03
1.1907E+05 1.1959E-03
1.1921E+05 1.1608E-03
1.1934E+05 1.2393E-03
1.1948E+05 1.4509E-03
1.1962E+05 1.7395E-03
1.1976E+05 1.9226E-03
1.1990E+05 1.9256E-03
1.2003E+05 1.9887E-03
1.2017E+05 2.2252E-03
1.2031E+05 2.4733E-03
1.2045E+05 2.6484E-03
1.2059E+05 2.8928E-03
1.2073E+05 3.3275E-03
1.2087E+05 3.8354E-03
1.2101E+05 4.3549E-03
1.2116E+05 4.8773E-03
1.2130E+05 5.3906E-03
1.2144E+05 5.9119E-03
1.2158E+05 6.5318E-03
1.2172E+05 7.3169E-03
1.2187E+05 8.2268E-03
1.2201E+05 9.2083E-03
1.2216E+05 1.0313E-02
1.2230E+05 1.1547E-02
1.2244E+05 1.2852E-02
1.2259E+05 1.4384E-02
1.2273E+05 1.6307E-02
1.2288E+05 1.8470E-02
1.2302E+05 2.0762E-02
1.2317E+05 2.3555E-02
1.2332E+05 2.6837E-02
1.2346E+05 3.0523E-02
1.2361E+05 3.4736E-02
1.2376E+05 3.9657E-02
1.2391E+05 4.5322E-02
1.2405E+05 5.1973E-02
1.2420E+05 5.9699E-02
1.2435E+05 6.8239E-02
1.2450E+05 7.7496E-02
1.2465E+05 8.7971E-02
1.2480E+05 1.0033E-01
1.2495E+05 1.1442E-01
1.2510E+05 1.2980E-01
1.2525E+05 1.4700E-01
1.2540E+05 1.6727E-01
1.2556E+05 1.8965E-01
1.2571E+05 2.1484E-01
1.2586E+05 2.4215E-01
1.2601E+05 2.7096E-01
1.2617E+05 3.0245E-01
1.2632E+05 3.3610E-01
1.2648E+05 3.7007E-01
1.2663E+05 4.0396E-01
1.2678E+05 4.3762E-01
1.2694E+05 4.7006E-01
1.2710E+05 5.0127E-01
1.2725E+05 5.3093E-01
1.2741E+05 5.5917E-01
1.2756E+05 5.8338E-01
1.2772E+05 6.0380E-01
1.2788E+05 6.2234E-01
1.2804E+05 6.3658E-01
1.2819E+05 6.4826E-01
1.2835E+05 6.5965E-01
1.2851E+05 6.6649E-01
1.2867E+05 6.7060E-01
1.2883E+05 6.7624E-01
1.2899E+05 6.7994E-01
1.2915E+05 6.8014E-01
1.2931E+05 6.8169E-01
1.2948E+05 6.8370E-01
1.2964E+05 6.8331E-01
1.2980E+05 6.8363E-01
1.2996E+05 6.8397E-01
1.3012E+05 6.8228E-01
1.3029E+05 6.8108E-01
1.3045E+05 6.8137E-01
1.3062E+05 6.8123E-01
1.3078E+05 6.8027E-01
1.3095E+05 6.8036E-01
1.3111E+05 6.8175E-01
1.3128E+05 6.8122E-01
1.3144E+05 6.8058E-01
1.3161E+05 6.8305E-01
1.3178E+05 6.8420E-01
1.3195E+05 6.8306E-01
1.3211E+05 6.8412E-01
1.3228E+05 6.8582E-01
1.3245E+05 6.8813E-01
1.3262E+05 6.9220E-01
1.3279E+05 6.9621E-01
1.3296E+05 7.0002E-01
1.3313E+05 7.0390E-01
1.3330E+05 7.0906E-01
1.3347E+05 7.1397E-01
1.3365E+05 7.1737E-01
1.3382E+05 7.2220E-01
1.3399E+05 7.2777E-01
1.3416E+05 7.3246E-01
1.3434E+05 7.3816E-01
1.3451E+05 7.4559E-01
1.3469E+05 7.5074E-01
1.3486E+05 7.5443E-01
1.3504E+05 7.5825E-01
1.3521E+05 7.5971E-01
1.3539E+05 7.6078E-01
1.3557E+05 7.6423E-01
1.3575E+05 7.6684E-01
1.3592E+05 7.6701E-01
1.3610E+05 7.6891E-01
1.3628E+05 7.7179E-01
1.3646E+05 7.7573E-01
1.3664E+05 7.8114E-01
1.3682E+05 7.8895E-01
1.3700E+05 7.9420E-01
1.3718E+05 7.9883E-01
1.3736E+05 8.0554E-01
1.3755E+05 8.1130E-01
1.3773E+05 8.1358E-01
1.3791E+05 8.1725E-01
1.3810E+05 8.2232E-01
1.3828E+05 8.2311E-01
1.3846E+05 8.2547E-01
1.3865E+05 8.3102E-01
1.3883E+05 8.3289E-01
1.3902E+05 8.3545E-01
1.3921E+05 8.4328E-01
1.3939E+05 8.4866E-01
1.3958E+05 8.5335E-01
1.3977E+05 8.5933E-01
1.3996E+05 8.6385E-01
1.4015E+05 8.6563E-01
1.4034E+05 8.6790E-01
1.4053E+05 8.6957E-01
1.4072E+05 8.6860E-01
1.4091E+05 8.6693E-01
1.4110E+05 8.6808E-01
1.4129E+05 8.6850E-01
1.4149E+05 8.6744E-01
1.4168E+05 8.6857E-01
1.4187E+05 8.6832E-01
1.4207E+05 8.7146E-01
1.4226E+05 8.7813E-01
1.4246E+05 8.8550E-01
1.4265E+05 8.8804E-01
1.4285E+05 8.9164E-01
1.4305E+05 8.9907E-01
1.4325E+05 9.0309E-01
1.4344E+05 9.0411E-01
1.4364E+05 9.0795E-01
1.4384E+05 9.1208E-01
1.4404E+05 9.1264E-01
1.4424E+05 9.1393E-01
1.4444E+05 9.1767E-01
1.4464E+05 9.1833E-01
1.4485E+05 9.1849E-01
1.4505E+05 9.2233E-01
