303.8   40.370 40.370 40.371 40.374 40.621 40.620 40.619 40.617 40.670 40.669 40.667 40.663
584.3   39.646 39.646 39.651 39.699 39.640 39.640 39.645 39.697 39.648 39.647 39.656 39.715
625.6   41.456 41.455 41.444 41.347 41.471 41.469 41.456 41.337 41.476 41.472 41.434 41.164
972.5   39.082 39.083 39.088 39.099 39.073 39.073 39.077 39.087 39.102 39.101 39.102 39.110
977.0   38.814 38.816 38.824 38.842 39.131 39.133 39.142 39.169 39.519 39.520 39.525 39.546
1026    39.271 39.273 39.277 39.286 39.270 39.271 39.275 39.288 39.322 39.321 39.322 39.334
1216    42.103 42.106 42.125 42.198 42.112 42.114 42.132 42.203 42.116 42.117 42.135 42.211
1335    39.799 39.802 39.809 39.823 39.957 39.957 39.958 39.963 39.946 39.946 39.946 39.948
1397    38.384 38.394 38.421 38.472 38.885 38.886 38.891 38.907 39.011 39.012 39.019 39.050
1486    35.828 35.888 36.053 36.381 37.085 37.119 37.288 37.675 38.256 38.274 38.353 38.576
1549    38.820 38.824 38.836 38.865 39.029 39.035 39.069 39.192 39.532 39.543 39.601 39.781
1640    39.794 39.793 39.791 39.785 39.817 39.816 39.813 39.804 39.807 39.805 39.802 39.795
1665    37.974 38.030 38.169 38.438 38.405 38.439 38.583 38.904 38.699 38.763 38.918 39.208
1750    38.041 38.095 38.231 38.494 38.363 38.397 38.540 38.855 38.525 38.599 38.770 39.071
1888    38.323 38.379 38.511 38.754 38.524 38.555 38.683 38.958 38.520 38.570 38.680 38.864
1909    39.699 39.745 39.851 40.051 39.799 39.828 39.954 40.230 39.880 39.955 40.118 40.396
2326    40.033 40.065 40.131 40.238 39.514 39.531 39.587 39.700 38.831 38.859 38.920 38.998
2400    39.532 39.550 39.585 39.634 38.945 38.950 38.964 39.003 38.539 38.540 38.561 38.617
2471    39.104 39.141 39.253 39.589 38.576 38.598 38.696 39.031 37.815 37.844 37.954 38.293
2798    39.708 39.733 39.784 39.868 39.210 39.222 39.260 39.348 38.787 38.798 38.833 38.901
2829    38.783 38.784 38.784 38.781 38.793 38.792 38.785 38.756 38.798 38.790 38.747 38.552
2836    37.681 37.736 37.902 38.159 38.191 38.234 38.421 38.728 38.356 38.442 38.645 38.921
2945    39.040 39.041 39.040 39.033 39.050 39.047 39.034 38.968 39.053 39.038 38.947 38.644
3096    37.903 37.895 37.756 37.332 38.413 38.394 38.275 37.897 38.565 38.587 38.484 38.080
3188    39.360 39.360 39.358 39.347 39.370 39.365 39.343 39.216 39.371 39.346 39.173 38.772
3203    38.566 38.565 38.564 38.566 38.591 38.590 38.587 38.585 38.582 38.581 38.578 38.575
3671    38.318 38.318 38.318 38.348 38.327 38.327 38.326 38.356 38.332 38.331 38.330 38.365
3674    38.372 38.372 38.371 38.396 38.381 38.380 38.379 38.404 38.386 38.384 38.383 38.413
3676    38.428 38.428 38.427 38.447 38.437 38.436 38.435 38.455 38.442 38.440 38.440 38.464
3679    38.488 38.487 38.487 38.502 38.496 38.496 38.494 38.510 38.501 38.500 38.499 38.519
3683    38.550 38.550 38.549 38.561 38.559 38.558 38.557 38.568 38.563 38.562 38.561 38.577
3687    38.616 38.616 38.615 38.623 38.624 38.624 38.623 38.630 38.629 38.628 38.627 38.640
3692    38.686 38.685 38.684 38.690 38.694 38.693 38.692 38.697 38.699 38.698 38.696 38.707
3697    38.760 38.759 38.758 38.762 38.768 38.767 38.766 38.769 38.773 38.771 38.770 38.778
3704    38.838 38.838 38.837 38.839 38.846 38.845 38.844 38.846 38.851 38.850 38.848 38.855
3712    38.922 38.921 38.920 38.921 38.929 38.929 38.928 38.928 38.934 38.933 38.932 38.937
3722    39.011 39.011 39.010 39.010 39.019 39.019 39.017 39.017 39.024 39.023 39.022 39.026
3727    41.194 41.216 41.257 41.272 40.595 40.607 40.642 40.660 39.828 39.845 39.879 39.885
3734    39.108 39.107 39.106 39.106 39.115 39.115 39.114 39.113 39.120 39.119 39.118 39.122
3750    39.212 39.212 39.211 39.210 39.220 39.219 39.218 39.217 39.225 39.224 39.222 39.226
3771    39.326 39.326 39.325 39.324 39.333 39.333 39.332 39.330 39.338 39.337 39.336 39.340
3798    39.458 39.458 39.458 39.462 39.467 39.467 39.467 39.470 39.474 39.473 39.473 39.481
3820    38.846 38.845 38.844 38.844 38.863 38.863 38.861 38.861 38.869 38.868 38.868 38.876
3835    39.598 39.598 39.598 39.599 39.608 39.608 39.607 39.608 39.615 39.614 39.614 39.619
3869    39.902 39.925 39.980 40.081 39.973 39.991 40.071 40.231 40.003 40.058 40.162 40.318
3889    39.760 39.760 39.757 39.748 39.770 39.766 39.735 39.530 39.771 39.737 39.461 39.006
3889    39.751 39.751 39.751 39.751 39.760 39.760 39.759 39.759 39.767 39.766 39.766 39.770
3965    38.756 38.756 38.757 38.761 38.771 38.771 38.772 38.777 38.778 38.779 38.781 38.792
3968    39.381 39.404 39.459 39.560 39.452 39.470 39.550 39.710 39.482 39.537 39.641 39.797
3970    39.930 39.930 39.930 39.930 39.939 39.939 39.938 39.937 39.946 39.945 39.944 39.949
4026    39.106 39.105 39.104 39.104 39.124 39.124 39.122 39.124 39.130 39.129 39.133 39.151
4070    39.244 39.264 39.324 39.521 38.531 38.542 38.594 38.792 37.718 37.731 37.801 38.041
4074    39.370 39.389 39.449 39.645 38.656 38.668 38.719 38.916 37.843 37.856 37.926 38.165
4102    40.141 40.141 40.141 40.141 40.150 40.150 40.149 40.148 40.157 40.156 40.155 40.160
4300    39.377 39.385 39.401 39.422 38.586 38.587 38.592 38.612 37.763 37.761 37.790 37.875
4340    40.398 40.398 40.397 40.397 40.406 40.406 40.405 40.404 40.413 40.412 40.411 40.415
4363    38.287 38.328 38.433 38.636 38.644 38.672 38.797 39.060 38.780 38.854 39.007 39.253
4471    39.438 39.437 39.435 39.435 39.458 39.457 39.456 39.461 39.464 39.463 39.471 39.494
4659    38.956 38.977 39.025 39.093 38.488 38.496 38.533 38.593 37.721 37.736 37.764 37.787
4686    39.030 39.029 39.024 39.006 39.045 39.044 39.037 39.016 39.008 39.007 39.002 38.985
4861    40.728 40.727 40.726 40.725 40.737 40.736 40.734 40.732 40.742 40.741 40.739 40.742
4922    38.874 38.873 38.871 38.869 38.895 38.894 38.890 38.887 38.901 38.898 38.897 38.904
4959    40.396 40.417 40.472 40.577 40.743 40.760 40.836 40.983 40.826 40.875 40.965 41.097
5007    40.875 40.896 40.951 41.055 41.222 41.239 41.315 41.462 41.304 41.354 41.443 41.575
5016    39.152 39.152 39.153 39.158 39.167 39.167 39.167 39.174 39.174 39.174 39.176 39.188
5876    39.906 39.905 39.902 39.904 39.932 39.930 39.927 39.936 39.938 39.937 39.947 39.971
6300    39.615 39.624 39.647 39.672 38.894 38.896 38.903 38.939 38.087 38.085 38.126 38.224
6312    38.836 38.861 38.922 39.034 38.776 38.795 38.876 39.038 38.519 38.567 38.656 38.779
