303.8   40.162 40.169 40.181 40.195 40.375 40.436 40.513 40.484 40.560 40.560 40.564 40.543
584.3   39.499 39.498 39.497 39.522 39.012 39.089 39.326 39.509 38.864 38.904 39.485 39.570
625.6   41.375 41.368 41.351 41.271 39.752 39.883 40.396 41.255 39.468 39.529 41.329 41.074
972.5   38.832 38.844 38.870 38.910 38.808 38.819 38.853 38.892 38.849 38.847 38.857 38.903
977.0   38.574 38.585 38.614 38.660 38.599 38.624 38.756 39.135 38.853 38.866 39.448 39.461
1026    39.105 39.115 39.136 39.170 39.074 39.083 39.116 39.165 39.138 39.138 39.158 39.207
1216    41.974 41.969 41.979 42.043 40.447 40.558 41.009 42.051 40.354 40.388 42.000 42.057
1335    39.701 39.726 39.763 39.801 38.950 39.001 39.264 40.046 38.901 38.913 40.062 40.149
1397    37.944 38.003 38.124 38.306 38.611 38.631 38.701 38.792 38.779 38.783 38.861 38.901
1486    33.986 34.028 34.147 34.926 35.119 35.200 35.606 36.557 36.678 36.702 37.660 37.848
1549    38.641 38.664 38.708 38.767 38.745 38.755 38.797 38.865 38.866 38.869 38.905 38.998
1640    39.702 39.696 39.685 39.671 39.557 39.625 39.732 39.696 39.717 39.717 39.719 39.687
1665    35.656 35.707 35.874 36.600 35.515 35.646 36.161 37.320 36.357 36.410 38.082 38.290
1750    35.193 35.336 35.865 37.004 35.052 35.181 35.721 37.344 35.704 35.752 37.659 38.106
1888    35.894 35.997 36.280 36.960 36.051 36.171 36.649 37.831 36.208 36.245 38.185 38.255
1909    36.105 36.505 37.223 38.226 35.365 35.492 36.119 38.343 36.425 36.486 37.940 38.820
2326    37.817 38.156 38.646 39.094 34.063 34.294 35.323 38.767 34.574 34.640 38.332 38.443
2400    38.343 38.420 38.601 38.809 36.598 36.700 37.186 38.501 35.241 35.278 38.380 38.417
2471    36.880 37.216 37.741 38.436 32.599 32.878 34.184 38.075 33.381 33.452 37.449 37.753
2798    38.522 38.598 38.782 39.024 38.218 38.262 38.389 38.733 38.139 38.170 38.578 38.643
2829    38.658 38.656 38.653 38.654 37.041 37.173 37.700 38.624 36.776 36.850 38.586 38.419
2836    34.587 35.128 36.055 37.064 33.573 33.864 35.139 37.493 35.214 35.298 36.214 37.847
2945    38.915 38.913 38.908 38.902 37.298 37.430 37.956 38.814 37.032 37.106 38.756 38.494
3096    35.119 35.549 36.096 36.328 34.160 34.345 35.202 36.762 35.574 35.574 36.243 37.096
3188    39.238 39.236 39.228 39.212 37.620 37.753 38.276 39.030 37.353 37.427 38.948 38.606
3203    38.460 38.454 38.444 38.446 38.315 38.383 38.491 38.474 38.479 38.480 38.486 38.468
3671    38.182 38.175 38.167 38.205 36.622 36.736 37.181 38.214 36.512 36.545 38.184 38.220
3674    38.234 38.228 38.220 38.250 36.674 36.788 37.233 38.259 36.565 36.598 38.236 38.265
3676    38.289 38.283 38.275 38.299 36.729 36.843 37.287 38.308 36.621 36.653 38.291 38.314
