303.8   40.583 40.583 40.583 40.584 40.802 40.802 40.802 40.802 40.845 40.845 40.845 40.845
584.3   39.725 39.726 39.737 39.811 39.721 39.723 39.735 39.816 39.723 39.725 39.742 39.835
625.6   41.497 41.495 41.483 41.375 41.500 41.498 41.484 41.356 41.503 41.499 41.466 41.213
972.5   39.244 39.245 39.246 39.250 39.248 39.248 39.249 39.252 39.271 39.271 39.272 39.274
977.0   39.200 39.206 39.221 39.265 39.525 39.528 39.546 39.598 39.848 39.852 39.872 39.922
1026    39.379 39.379 39.381 39.384 39.394 39.394 39.395 39.399 39.434 39.434 39.435 39.441
1216    42.241 42.244 42.265 42.344 42.224 42.226 42.246 42.324 42.215 42.217 42.237 42.318
1335    39.792 39.795 39.803 39.823 39.780 39.781 39.783 39.789 39.638 39.638 39.638 39.639
1397    38.599 38.601 38.609 38.627 39.119 39.121 39.130 39.155 39.336 39.340 39.357 39.397
1486    36.982 36.992 37.023 37.103 38.392 38.398 38.429 38.507 39.188 39.198 39.232 39.304
1549    39.069 39.073 39.084 39.116 39.997 40.001 40.029 40.101 40.760 40.770 40.805 40.875
1640    39.959 39.959 39.958 39.955 39.977 39.977 39.976 39.973 39.971 39.971 39.971 39.969
1665    39.320 39.329 39.356 39.425 39.784 39.789 39.817 39.884 39.951 39.961 39.998 40.071
1750    38.893 38.901 38.927 38.996 39.251 39.256 39.282 39.347 39.242 39.252 39.285 39.351
1888    39.449 39.458 39.481 39.540 39.592 39.596 39.619 39.672 39.208 39.215 39.235 39.269
1909    40.693 40.700 40.721 40.773 40.917 40.921 40.944 41.001 40.914 40.922 40.953 41.013
2326    40.473 40.478 40.492 40.520 39.872 39.875 39.887 39.909 39.114 39.118 39.128 39.138
2400    39.715 39.715 39.718 39.724 39.070 39.069 39.069 39.075 38.575 38.574 38.575 38.580
2471    39.594 39.603 39.653 39.886 38.926 38.932 38.978 39.198 38.091 38.098 38.143 38.358
2798    40.006 40.010 40.021 40.046 39.444 39.446 39.456 39.477 38.897 38.900 38.908 38.924
2829    38.841 38.841 38.841 38.840 38.845 38.844 38.838 38.818 38.849 38.843 38.811 38.653
2836    38.491 38.509 38.587 38.698 39.034 39.046 39.120 39.226 39.156 39.171 39.250 39.354
2945    39.098 39.099 39.098 39.097 39.102 39.100 39.090 39.045 39.105 39.094 39.027 38.764
3096    38.601 38.570 38.364 37.826 39.134 39.098 38.889 38.347 39.246 39.214 39.010 38.471
3188    39.417 39.417 39.416 39.416 39.420 39.417 39.401 39.318 39.422 39.403 39.278 38.906
3203    38.734 38.734 38.734 38.736 38.752 38.752 38.751 38.753 38.744 38.744 38.743 38.743
3671    38.415 38.415 38.416 38.442 38.421 38.421 38.421 38.448 38.425 38.425 38.426 38.455
3674    38.469 38.469 38.470 38.491 38.475 38.475 38.475 38.498 38.479 38.479 38.480 38.505
3676    38.526 38.526 38.526 38.544 38.532 38.532 38.532 38.550 38.536 38.536 38.536 38.557
3679    38.586 38.586 38.586 38.600 38.592 38.592 38.592 38.606 38.596 38.595 38.596 38.613
3683    38.649 38.649 38.649 38.660 38.654 38.654 38.655 38.666 38.658 38.658 38.659 38.673
3687    38.715 38.715 38.715 38.723 38.721 38.721 38.721 38.729 38.725 38.725 38.725 38.737
3692    38.785 38.785 38.785 38.791 38.791 38.791 38.791 38.797 38.795 38.795 38.795 38.805
