Dust emission spectrum from Draine,B.T., & Li, A. (2007), ApJ, 657, 810-837
with slightly modified PAH emission params as of 2010.03.18
         7 = grain model
 4.000E-08 4.000E-01 5.250E-05 = a_01 (cm) , sigma_1 , b_C1
 2.000E-07 5.500E-01 1.750E-05 = a_02 (cm) , sigma_2 , b_C2
 1.700E+00 1.000E+07 2.100E+00 = Umin, Umax, beta (dN/dU propto U^{-beta})
 1.477E+01 = <U>      mmp83 = radfield
 0.000E+00 1.000E+00 = a_{min} (cm), a_{max} (cm)
 7.540E-23 5.374E-23 2.166E-23 = P(tot)  P(carb)  P(sil) (erg s-1 H-1)
 band     <nu*P_nu> <j_nu(tot)><j_nu(carb)><j_nu(sil)>
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
1.270E+00  3.872E-25  1.304E-17  1.274E-17  2.982E-19 COBE-DIRBE
2.220E+00  5.626E-25  3.313E-17  3.221E-17  9.158E-19 COBE-DIRBE
3.530E+00  3.725E-24  3.488E-16  3.471E-16  1.704E-18 COBE-DIRBE
4.880E+00  2.354E-24  3.047E-16  3.018E-16  2.865E-18 COBE-DIRBE
1.229E+01  1.638E-23  5.341E-15  4.611E-15  7.297E-16 COBE-DIRBE
2.079E+01  1.977E-23  1.090E-14  7.675E-15  3.229E-15 COBE-DIRBE
5.599E+01  2.721E-23  4.042E-14  2.629E-14  1.413E-14 COBE-DIRBE
9.770E+01  2.044E-23  5.298E-14  2.817E-14  2.482E-14 COBE-DIRBE
1.479E+02  1.127E-23  4.423E-14  2.029E-14  2.394E-14 COBE-DIRBE
2.479E+02  2.877E-24  1.892E-14  6.764E-15  1.215E-14 COBE-DIRBE
1.200E+01  1.738E-23  5.531E-15  4.903E-15  6.277E-16 IRAS
2.500E+01  2.109E-23  1.399E-14  9.806E-15  4.182E-15 IRAS
6.000E+01  2.688E-23  4.279E-14  2.742E-14  1.537E-14 IRAS
1.000E+02  1.990E-23  5.279E-14  2.773E-14  2.506E-14 IRAS
3.550E+00  4.260E-24  4.011E-16  3.994E-16  1.717E-18 SST-IRAC
4.493E+00  1.781E-24  2.123E-16  2.099E-16  2.418E-18 SST-IRAC
5.731E+00  1.084E-23  1.648E-15  1.643E-15  5.051E-18 SST-IRAC
7.872E+00  2.403E-23  5.019E-15  4.887E-15  1.311E-16 SST-IRAC
2.368E+01  2.034E-23  1.277E-14  8.904E-15  3.870E-15 SST-MIPS
7.142E+01  2.374E-23  4.497E-14  2.727E-14  1.770E-14 SST-MIPS
1.559E+02  9.419E-24  3.895E-14  1.727E-14  2.168E-14 SST-MIPS
1.600E+01  2.521E-22  1.070E-13  8.303E-14  2.397E-14 SST-IRSPU
2.200E+01  4.682E-22  2.732E-13  1.891E-13  8.405E-14 SST-IRSPU
7.000E+01  2.598E-23  4.823E-14  2.926E-14  1.897E-14 Herschel-PACS
1.000E+02  1.968E-23  5.221E-14  2.720E-14  2.501E-14 Herschel-PACS
1.600E+02  9.223E-24  3.914E-14  1.729E-14  2.186E-14 Herschel-PACS
2.500E+02  2.542E-24  1.686E-14  5.857E-15  1.100E-14 Herschel-SPIRE, point source
3.500E+02  7.381E-25  6.852E-15  2.287E-15  4.565E-15 Herschel-SPIRE, point source
5.000E+02  1.816E-25  2.408E-15  7.769E-16  1.631E-15 Herschel-SPIRE, point source
2.500E+02  2.420E-24  1.605E-14  5.556E-15  1.049E-14 Herschel-SPIRE, extended src
3.500E+02  6.987E-25  6.487E-15  2.163E-15  4.324E-15 Herschel-SPIRE, extended src
5.000E+02  1.649E-25  2.188E-15  7.037E-16  1.484E-15 Herschel-SPIRE, extended src
2.399E+00  6.448E-25  4.103E-17  4.001E-17  1.018E-18 Akari IRC NIR N2
3.244E+00  2.836E-24  2.440E-16  2.425E-16  1.532E-18 Akari IRC NIR N3
4.409E+00  1.908E-24  2.231E-16  2.208E-16  2.392E-18 Akari IRC NIR N4
7.263E+00  2.583E-23  4.977E-15  4.936E-15  4.065E-17 Akari IRC MIR-S S7
