Dust emission spectrum from Draine,B.T., & Li, A. (2007), ApJ, 657, 810-837
with slightly modified PAH emission params as of 2010.03.18
         7 = grain model
 4.000E-08 4.000E-01 7.500E-05 = a_01 (cm) , sigma_1 , b_C1
 2.000E-07 5.500E-01 2.500E-05 = a_02 (cm) , sigma_2 , b_C2
 1.200E+00 1.200E+00 1.000E+00 = Umin, Umax, beta (dN/dU propto U^{-beta})
 1.200E+00 = <U>      mmp83 = radfield
 0.000E+00 1.000E+00 = a_{min} (cm), a_{max} (cm)
 6.930E-24 5.169E-24 1.760E-24 = P(tot)  P(carb)  P(sil) (erg s-1 H-1)
 band     <nu*P_nu> <j_nu(tot)><j_nu(carb)><j_nu(sil)>
 (um)   (erg s-1 H-1) (Jy cm2 sr-1 H-1)
1.270E+00  3.887E-26  1.310E-18  1.285E-18  2.410E-20 COBE-DIRBE
2.220E+00  4.853E-26  2.858E-18  2.784E-18  7.380E-20 COBE-DIRBE
3.530E+00  3.211E-25  3.007E-17  2.993E-17  1.341E-19 COBE-DIRBE
4.880E+00  1.380E-25  1.787E-17  1.768E-17  1.827E-19 COBE-DIRBE
1.229E+01  1.188E-24  3.873E-16  3.819E-16  5.415E-18 COBE-DIRBE
2.079E+01  6.321E-25  3.486E-16  3.323E-16  1.630E-17 COBE-DIRBE
5.599E+01  1.247E-24  1.853E-15  1.628E-15  2.249E-16 COBE-DIRBE
9.770E+01  3.311E-24  8.582E-15  5.999E-15  2.582E-15 COBE-DIRBE
1.479E+02  3.374E-24  1.324E-14  7.447E-15  5.788E-15 COBE-DIRBE
2.479E+02  1.330E-24  8.745E-15  3.597E-15  5.148E-15 COBE-DIRBE
1.200E+01  1.345E-24  4.283E-16  4.230E-16  5.237E-18 IRAS
2.500E+01  5.459E-25  3.620E-16  3.407E-16  2.133E-17 IRAS
6.000E+01  1.455E-24  2.316E-15  1.994E-15  3.221E-16 IRAS
1.000E+02  3.387E-24  8.985E-15  6.200E-15  2.785E-15 IRAS
3.550E+00  3.712E-25  3.496E-17  3.482E-17  1.352E-19 SST-IRAC
4.493E+00  9.965E-26  1.188E-17  1.171E-17  1.690E-19 SST-IRAC
5.731E+00  9.198E-25  1.398E-16  1.396E-16  2.278E-19 SST-IRAC
7.872E+00  2.131E-24  4.449E-16  4.431E-16  1.828E-18 SST-IRAC
2.368E+01  4.749E-25  2.983E-16  2.787E-16  1.961E-17 SST-MIPS
7.142E+01  1.946E-24  3.686E-15  3.031E-15  6.547E-16 SST-MIPS
1.559E+02  3.106E-24  1.284E-14  6.914E-15  5.929E-15 SST-MIPS
1.600E+01  1.262E-23  5.355E-15  5.229E-15  1.256E-16 SST-IRSPU
2.200E+01  1.152E-23  6.721E-15  6.296E-15  4.254E-16 SST-IRSPU
7.000E+01  2.112E-24  3.922E-15  3.244E-15  6.784E-16 Herschel-PACS
1.000E+02  3.437E-24  9.116E-15  6.260E-15  2.856E-15 Herschel-PACS
1.600E+02  3.048E-24  1.294E-14  6.888E-15  6.047E-15 Herschel-PACS
2.500E+02  1.230E-24  8.159E-15  3.241E-15  4.918E-15 Herschel-SPIRE, point source
3.500E+02  4.250E-25  3.946E-15  1.445E-15  2.500E-15 Herschel-SPIRE, point source
5.000E+02  1.170E-25  1.551E-15  5.346E-16  1.017E-15 Herschel-SPIRE, point source
2.500E+02  1.182E-24  7.838E-15  3.096E-15  4.742E-15 Herschel-SPIRE, extended src
3.500E+02  4.046E-25  3.757E-15  1.373E-15  2.384E-15 Herschel-SPIRE, extended src
5.000E+02  1.068E-25  1.417E-15  4.862E-16  9.308E-16 Herschel-SPIRE, extended src
2.399E+00  5.359E-26  3.410E-18  3.328E-18  8.173E-20 Akari IRC NIR N2
3.244E+00  2.450E-25  2.108E-17  2.096E-17  1.216E-19 Akari IRC NIR N3
4.409E+00  1.155E-25  1.350E-17  1.334E-17  1.665E-19 Akari IRC NIR N4
7.263E+00  2.343E-24  4.513E-16  4.506E-16  7.090E-19 Akari IRC MIR-S S7
8.979E+00  1.654E-24  3.939E-16  3.902E-16  3.680E-18 Akari IRC MIR-S S9W
1.074E+01  1.229E-24  3.501E-16  3.444E-16  5.659E-18 Akari IRC MIR-S S11
1.592E+01  8.353E-25  3.527E-16  3.451E-16  7.590E-18 Akari IRC MIR-L L15
1.921E+01  6.432E-25  3.277E-16  3.148E-16  1.292E-17 Akari IRC MIR-L L18W
2.316E+01  4.967E-25  3.051E-16  2.854E-16  1.977E-17 Akari IRC MIR-L L24
6.599E+01  1.799E-24  3.148E-15  2.671E-15  4.773E-16 Akari FIS N60
8.660E+01  2.868E-24  6.588E-15  4.876E-15  1.712E-15 Akari FIS WIDE-S
1.476E+02  3.399E-24  1.331E-14  7.477E-15  5.831E-15 Akari FIS WIDE-L
1.621E+02  3.062E-24  1.317E-14  6.854E-15  6.312E-15 Akari FIS N160
3.353E+00  3.232E-25  2.874E-17  2.861E-17  1.250E-19 WISE W1
4.603E+00  1.127E-25  1.375E-17  1.358E-17  1.710E-19 WISE W2
1.156E+01  1.168E-24  3.583E-16  3.540E-16  4.352E-18 WISE W3
2.209E+01  5.049E-25  2.958E-16  2.769E-16  1.891E-17 WISE W4
