Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         6 = grain model
 4.000E-08 4.000E-01 3.750E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 1.250E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.151E+02 = <U> 
     mmp83 = radfield
 5.168E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
7.311E+03  3.265E-30  6.331E-19
7.244E+03  3.385E-30  6.505E-19
7.178E+03  3.511E-30  6.684E-19
7.112E+03  3.641E-30  6.868E-19
7.047E+03  3.776E-30  7.058E-19
6.982E+03  3.916E-30  7.252E-19
6.918E+03  4.061E-30  7.452E-19
6.855E+03  4.211E-30  7.657E-19
6.792E+03  4.368E-30  7.869E-19
6.730E+03  4.530E-30  8.086E-19
6.668E+03  4.698E-30  8.310E-19
6.607E+03  4.873E-30  8.539E-19
6.546E+03  5.054E-30  8.776E-19
6.486E+03  5.242E-30  9.019E-19
6.427E+03  5.437E-30  9.269E-19
6.368E+03  5.640E-30  9.527E-19
6.310E+03  5.850E-30  9.792E-19
6.252E+03  6.069E-30  1.006E-18
6.194E+03  6.296E-30  1.034E-18
6.138E+03  6.531E-30  1.063E-18
6.081E+03  6.775E-30  1.093E-18
6.026E+03  7.029E-30  1.123E-18
5.970E+03  7.292E-30  1.155E-18
5.916E+03  7.565E-30  1.187E-18
5.861E+03  7.849E-30  1.220E-18
5.808E+03  8.144E-30  1.255E-18
5.754E+03  8.450E-30  1.290E-18
5.702E+03  8.767E-30  1.326E-18
5.649E+03  9.097E-30  1.363E-18
5.598E+03  9.439E-30  1.402E-18
5.546E+03  9.795E-30  1.441E-18
5.495E+03  1.016E-29  1.482E-18
5.445E+03  1.055E-29  1.523E-18
5.395E+03  1.094E-29  1.566E-18
5.346E+03  1.136E-29  1.611E-18
5.297E+03  1.179E-29  1.656E-18
5.248E+03  1.223E-29  1.703E-18
5.200E+03  1.270E-29  1.751E-18
5.152E+03  1.318E-29  1.801E-18
5.105E+03  1.367E-29  1.852E-18
5.058E+03  1.419E-29  1.904E-18
5.012E+03  1.473E-29  1.958E-18
4.966E+03  1.529E-29  2.014E-18
4.920E+03  1.587E-29  2.071E-18
4.875E+03  1.647E-29  2.130E-18
4.831E+03  1.710E-29  2.191E-18
4.786E+03  1.775E-29  2.253E-18
4.742E+03  1.842E-29  2.317E-18
4.699E+03  1.912E-29  2.384E-18
4.656E+03  1.985E-29  2.452E-18
4.613E+03  2.061E-29  2.522E-18
4.571E+03  2.140E-29  2.594E-18
4.529E+03  2.221E-29  2.668E-18
4.487E+03  2.306E-29  2.745E-18
4.446E+03  2.394E-29  2.824E-18
4.406E+03  2.486E-29  2.905E-18
4.365E+03  2.581E-29  2.989E-18
4.325E+03  2.680E-29  3.075E-18
4.285E+03  2.783E-29  3.163E-18
4.246E+03  2.889E-29  3.254E-18
4.207E+03  3.000E-29  3.348E-18
4.169E+03  3.116E-29  3.445E-18
4.130E+03  3.235E-29  3.545E-18
4.093E+03  3.360E-29  3.647E-18
4.055E+03  3.489E-29  3.753E-18
4.018E+03  3.624E-29  3.862E-18
3.981E+03  3.763E-29  3.974E-18
3.945E+03  3.908E-29  4.089E-18
3.908E+03  4.059E-29  4.208E-18
3.873E+03  4.215E-29  4.330E-18
3.837E+03  4.378E-29  4.456E-18
3.802E+03  4.547E-29  4.586E-18
3.767E+03  4.723E-29  4.719E-18
3.733E+03  4.906E-29  4.857E-18
3.698E+03  5.096E-29  4.999E-18
3.664E+03  5.293E-29  5.145E-18
3.631E+03  5.498E-29  5.296E-18
3.597E+03  5.712E-29  5.451E-18
3.565E+03  5.934E-29  5.611E-18
3.532E+03  6.165E-29  5.775E-18
3.499E+03  6.404E-29  5.945E-18
3.467E+03  6.654E-29  6.120E-18
3.436E+03  6.913E-29  6.300E-18
3.404E+03  7.183E-29  6.486E-18
3.373E+03  7.463E-29  6.677E-18
3.342E+03  7.755E-29  6.874E-18
3.311E+03  8.058E-29  7.078E-18
3.281E+03  8.373E-29  7.287E-18
3.251E+03  8.701E-29  7.503E-18
3.221E+03  9.042E-29  7.725E-18
3.192E+03  9.396E-29  7.955E-18
3.162E+03  9.765E-29  8.191E-18
3.133E+03  1.015E-28  8.435E-18
3.105E+03  1.055E-28  8.686E-18
3.076E+03  1.096E-28  8.944E-18
3.048E+03  1.139E-28  9.211E-18
3.020E+03  1.184E-28  9.486E-18
2.992E+03  1.231E-28  9.769E-18
2.965E+03  1.279E-28  1.006E-17
2.938E+03  1.329E-28  1.036E-17
2.911E+03  1.382E-28  1.067E-17
2.884E+03  1.436E-28  1.099E-17
2.858E+03  1.493E-28  1.132E-17
2.831E+03  1.552E-28  1.165E-17
2.805E+03  1.613E-28  1.200E-17
2.780E+03  1.677E-28  1.236E-17
2.754E+03  1.743E-28  1.273E-17
2.729E+03  1.812E-28  1.312E-17
2.704E+03  1.884E-28  1.351E-17
2.679E+03  1.959E-28  1.392E-17
2.655E+03  2.036E-28  1.434E-17
2.630E+03  2.117E-28  1.477E-17
2.606E+03  2.201E-28  1.522E-17
2.582E+03  2.289E-28  1.568E-17
2.559E+03  2.380E-28  1.615E-17
2.535E+03  2.474E-28  1.664E-17
2.512E+03  2.573E-28  1.714E-17
2.489E+03  2.676E-28  1.766E-17
2.466E+03  2.782E-28  1.820E-17
2.443E+03  2.893E-28  1.875E-17
2.421E+03  3.009E-28  1.932E-17
2.399E+03  3.129E-28  1.991E-17
2.377E+03  3.254E-28  2.052E-17
2.355E+03  3.385E-28  2.114E-17
2.333E+03  3.520E-28  2.179E-17
2.312E+03  3.661E-28  2.245E-17
2.291E+03  3.808E-28  2.314E-17
2.270E+03  3.961E-28  2.385E-17
2.249E+03  4.120E-28  2.458E-17
2.228E+03  4.285E-28  2.533E-17
2.208E+03  4.457E-28  2.611E-17
2.188E+03  4.637E-28  2.691E-17
2.168E+03  4.823E-28  2.773E-17
2.148E+03  5.017E-28  2.858E-17
2.128E+03  5.219E-28  2.946E-17
2.109E+03  5.430E-28  3.037E-17
2.089E+03  5.648E-28  3.130E-17
2.070E+03  5.876E-28  3.227E-17
2.051E+03  6.113E-28  3.326E-17
2.032E+03  6.360E-28  3.429E-17
2.014E+03  6.617E-28  3.535E-17
1.995E+03  6.884E-28  3.644E-17
1.977E+03  7.163E-28  3.756E-17
1.959E+03  7.452E-28  3.872E-17
1.941E+03  7.754E-28  3.992E-17
1.923E+03  8.067E-28  4.115E-17
1.905E+03  8.394E-28  4.243E-17
1.888E+03  8.734E-28  4.374E-17
1.871E+03  9.088E-28  4.509E-17
1.854E+03  9.456E-28  4.649E-17
1.837E+03  9.840E-28  4.793E-17
1.820E+03  1.024E-27  4.942E-17
1.803E+03  1.065E-27  5.096E-17
1.786E+03  1.109E-27  5.254E-17
1.770E+03  1.154E-27  5.417E-17
1.754E+03  1.201E-27  5.586E-17
1.738E+03  1.249E-27  5.760E-17
1.722E+03  1.300E-27  5.939E-17
1.706E+03  1.353E-27  6.124E-17
1.690E+03  1.408E-27  6.315E-17
1.675E+03  1.466E-27  6.511E-17
1.660E+03  1.525E-27  6.714E-17
1.644E+03  1.587E-27  6.924E-17
1.629E+03  1.652E-27  7.140E-17
1.614E+03  1.719E-27  7.363E-17
1.600E+03  1.789E-27  7.593E-17
1.585E+03  1.862E-27  7.830E-17
1.570E+03  1.938E-27  8.074E-17
1.556E+03  2.017E-27  8.327E-17
1.542E+03  2.100E-27  8.587E-17
1.528E+03  2.185E-27  8.855E-17
1.514E+03  2.275E-27  9.132E-17
1.500E+03  2.367E-27  9.418E-17
1.486E+03  2.464E-27  9.713E-17
1.472E+03  2.565E-27  1.002E-16
1.459E+03  2.670E-27  1.033E-16
1.445E+03  2.779E-27  1.065E-16
1.432E+03  2.893E-27  1.099E-16
1.419E+03  3.011E-27  1.133E-16
1.406E+03  3.134E-27  1.169E-16
1.393E+03  3.262E-27  1.206E-16
1.380E+03  3.396E-27  1.243E-16
1.368E+03  3.535E-27  1.282E-16
1.355E+03  3.680E-27  1.323E-16
1.343E+03  3.830E-27  1.364E-16
1.330E+03  3.987E-27  1.407E-16
1.318E+03  4.150E-27  1.451E-16
1.306E+03  4.320E-27  1.497E-16
1.294E+03  4.497E-27  1.544E-16
1.282E+03  4.681E-27  1.592E-16
1.271E+03  4.873E-27  1.642E-16
1.259E+03  5.072E-27  1.694E-16
1.247E+03  5.280E-27  1.747E-16
1.236E+03  5.496E-27  1.802E-16
1.225E+03  5.721E-27  1.859E-16
1.213E+03  5.956E-27  1.917E-16
1.202E+03  6.199E-27  1.977E-16
1.191E+03  6.453E-27  2.039E-16
1.180E+03  6.717E-27  2.103E-16
1.169E+03  6.992E-27  2.169E-16
1.159E+03  7.278E-27  2.237E-16
1.148E+03  7.576E-27  2.307E-16
1.138E+03  7.886E-27  2.380E-16
1.127E+03  8.209E-27  2.454E-16
1.117E+03  8.545E-27  2.531E-16
1.107E+03  8.894E-27  2.611E-16
1.096E+03  9.258E-27  2.693E-16
1.086E+03  9.636E-27  2.777E-16
1.076E+03  1.003E-26  2.864E-16
1.067E+03  1.044E-26  2.954E-16
1.057E+03  1.087E-26  3.046E-16
1.047E+03  1.131E-26  3.142E-16
1.038E+03  1.177E-26  3.240E-16
1.028E+03  1.225E-26  3.341E-16
1.019E+03  1.275E-26  3.446E-16
1.009E+03  1.327E-26  3.553E-16
1.000E+03  1.381E-26  3.664E-16
9.908E+02  1.438E-26  3.779E-16
9.817E+02  1.496E-26  3.897E-16
9.727E+02  1.558E-26  4.019E-16
9.638E+02  1.621E-26  4.145E-16
9.550E+02  1.687E-26  4.274E-16
9.462E+02  1.756E-26  4.408E-16
9.376E+02  1.828E-26  4.545E-16
9.290E+02  1.902E-26  4.687E-16
9.204E+02  1.980E-26  4.833E-16
9.120E+02  2.060E-26  4.984E-16
9.036E+02  2.144E-26  5.139E-16
8.954E+02  2.231E-26  5.299E-16
8.872E+02  2.322E-26  5.464E-16
8.790E+02  2.416E-26  5.633E-16
8.710E+02  2.514E-26  5.808E-16
8.630E+02  2.616E-26  5.988E-16
8.551E+02  2.722E-26  6.174E-16
8.472E+02  2.832E-26  6.365E-16
8.395E+02  2.947E-26  6.562E-16
8.318E+02  3.066E-26  6.765E-16
8.241E+02  3.190E-26  6.974E-16
8.166E+02  3.319E-26  7.189E-16
8.091E+02  3.453E-26  7.411E-16
8.017E+02  3.592E-26  7.639E-16
7.943E+02  3.737E-26  7.874E-16
7.870E+02  3.888E-26  8.116E-16
7.798E+02  4.044E-26  8.366E-16
7.727E+02  4.207E-26  8.623E-16
7.656E+02  4.376E-26  8.888E-16
7.586E+02  4.552E-26  9.160E-16
7.516E+02  4.735E-26  9.441E-16
7.447E+02  4.926E-26  9.731E-16
7.379E+02  5.124E-26  1.003E-15
7.311E+02  5.330E-26  1.034E-15
7.244E+02  5.545E-26  1.066E-15
7.178E+02  5.768E-26  1.098E-15
7.112E+02  6.000E-26  1.132E-15
7.047E+02  6.242E-26  1.167E-15
6.982E+02  6.493E-26  1.203E-15
6.918E+02  6.754E-26  1.239E-15
6.855E+02  7.026E-26  1.278E-15
6.792E+02  7.308E-26  1.317E-15
6.730E+02  7.602E-26  1.357E-15
6.668E+02  7.906E-26  1.398E-15
6.607E+02  8.224E-26  1.441E-15
6.546E+02  8.554E-26  1.485E-15
6.486E+02  8.899E-26  1.531E-15
6.427E+02  9.257E-26  1.578E-15
6.368E+02  9.630E-26  1.627E-15
6.310E+02  1.002E-25  1.677E-15
6.252E+02  1.042E-25  1.728E-15
6.194E+02  1.084E-25  1.781E-15
6.138E+02  1.128E-25  1.836E-15
6.081E+02  1.173E-25  1.893E-15
6.026E+02  1.221E-25  1.951E-15
5.970E+02  1.270E-25  2.011E-15
5.916E+02  1.321E-25  2.073E-15
5.861E+02  1.374E-25  2.137E-15
5.808E+02  1.430E-25  2.202E-15
5.754E+02  1.487E-25  2.270E-15
5.702E+02  1.547E-25  2.340E-15
5.649E+02  1.610E-25  2.412E-15
5.598E+02  1.675E-25  2.486E-15
5.546E+02  1.742E-25  2.563E-15
5.495E+02  1.812E-25  2.642E-15
5.445E+02  1.885E-25  2.723E-15
5.395E+02  1.962E-25  2.807E-15
5.346E+02  2.041E-25  2.894E-15
5.297E+02  2.123E-25  2.983E-15
5.248E+02  2.209E-25  3.075E-15
5.200E+02  2.298E-25  3.169E-15
5.152E+02  2.390E-25  3.267E-15
5.105E+02  2.487E-25  3.368E-15
5.058E+02  2.587E-25  3.471E-15
5.012E+02  2.691E-25  3.578E-15
4.966E+02  2.800E-25  3.688E-15
4.920E+02  2.913E-25  3.802E-15
4.875E+02  3.030E-25  3.919E-15
4.831E+02  3.152E-25  4.039E-15
4.786E+02  3.279E-25  4.163E-15
4.742E+02  3.411E-25  4.292E-15
4.699E+02  3.549E-25  4.423E-15
4.656E+02  3.692E-25  4.559E-15
4.613E+02  3.840E-25  4.699E-15
4.571E+02  3.995E-25  4.844E-15
4.529E+02  4.156E-25  4.993E-15
4.487E+02  4.323E-25  5.146E-15
4.446E+02  4.497E-25  5.303E-15
4.406E+02  4.677E-25  5.466E-15
4.365E+02  4.865E-25  5.634E-15
4.325E+02  5.061E-25  5.806E-15
4.285E+02  5.264E-25  5.984E-15
4.246E+02  5.475E-25  6.167E-15
4.207E+02  5.695E-25  6.356E-15
4.169E+02  5.924E-25  6.550E-15
4.130E+02  6.161E-25  6.750E-15
4.093E+02  6.408E-25  6.957E-15
4.055E+02  6.665E-25  7.169E-15
4.018E+02  6.932E-25  7.388E-15
3.981E+02  7.210E-25  7.614E-15
3.945E+02  7.499E-25  7.846E-15
3.908E+02  7.799E-25  8.086E-15
3.873E+02  8.111E-25  8.332E-15
3.837E+02  8.436E-25  8.586E-15
3.802E+02  8.773E-25  8.848E-15
3.767E+02  9.124E-25  9.117E-15
3.733E+02  9.489E-25  9.394E-15
3.698E+02  9.867E-25  9.680E-15
3.664E+02  1.026E-24  9.974E-15
3.631E+02  1.067E-24  1.028E-14
3.597E+02  1.110E-24  1.059E-14
3.565E+02  1.154E-24  1.091E-14
3.532E+02  1.200E-24  1.124E-14
3.499E+02  1.247E-24  1.158E-14
3.467E+02  1.297E-24  1.193E-14
3.436E+02  1.348E-24  1.229E-14
3.404E+02  1.402E-24  1.266E-14
3.373E+02  1.458E-24  1.304E-14
3.342E+02  1.515E-24  1.343E-14
3.311E+02  1.575E-24  1.384E-14
3.281E+02  1.638E-24  1.425E-14
3.251E+02  1.702E-24  1.468E-14
3.221E+02  1.769E-24  1.512E-14
3.192E+02  1.839E-24  1.557E-14
3.162E+02  1.912E-24  1.604E-14
3.133E+02  1.987E-24  1.651E-14
3.105E+02  2.065E-24  1.700E-14
3.076E+02  2.146E-24  1.751E-14
3.048E+02  2.230E-24  1.803E-14
3.020E+02  2.317E-24  1.856E-14
2.992E+02  2.408E-24  1.911E-14
2.965E+02  2.502E-24  1.968E-14
2.938E+02  2.600E-24  2.026E-14
2.911E+02  2.701E-24  2.086E-14
2.884E+02  2.806E-24  2.147E-14
2.858E+02  2.915E-24  2.210E-14
2.831E+02  3.028E-24  2.275E-14
2.805E+02  3.146E-24  2.341E-14
2.780E+02  3.268E-24  2.409E-14
2.754E+02  3.394E-24  2.480E-14
2.729E+02  3.525E-24  2.552E-14
2.704E+02  3.661E-24  2.626E-14
2.679E+02  3.803E-24  2.703E-14
2.655E+02  3.950E-24  2.781E-14
2.630E+02  4.102E-24  2.862E-14
2.606E+02  4.260E-24  2.945E-14
2.582E+02  4.423E-24  3.030E-14
2.559E+02  4.592E-24  3.117E-14
2.535E+02  4.766E-24  3.205E-14
2.512E+02  4.946E-24  3.296E-14
2.489E+02  5.130E-24  3.387E-14
2.466E+02  5.317E-24  3.478E-14
2.443E+02  5.509E-24  3.571E-14
2.421E+02  5.707E-24  3.665E-14
2.399E+02  5.910E-24  3.761E-14
2.377E+02  6.117E-24  3.856E-14
2.355E+02  6.330E-24  3.954E-14
2.333E+02  6.550E-24  4.054E-14
2.312E+02  6.777E-24  4.156E-14
2.291E+02  7.011E-24  4.260E-14
2.270E+02  7.252E-24  4.366E-14
2.249E+02  7.500E-24  4.475E-14
2.228E+02  7.757E-24  4.585E-14
2.208E+02  8.022E-24  4.698E-14
2.188E+02  8.294E-24  4.813E-14
2.168E+02  8.575E-24  4.931E-14
2.148E+02  8.865E-24  5.051E-14
2.128E+02  9.163E-24  5.173E-14
2.109E+02  9.470E-24  5.297E-14
2.089E+02  9.786E-24  5.424E-14
2.070E+02  1.011E-23  5.553E-14
2.051E+02  1.045E-23  5.684E-14
2.032E+02  1.079E-23  5.818E-14
2.014E+02  1.115E-23  5.954E-14
1.995E+02  1.151E-23  6.093E-14
1.977E+02  1.189E-23  6.234E-14
1.959E+02  1.227E-23  6.378E-14
1.941E+02  1.267E-23  6.524E-14
1.923E+02  1.308E-23  6.673E-14
1.905E+02  1.350E-23  6.824E-14
1.888E+02  1.393E-23  6.978E-14
1.871E+02  1.438E-23  7.135E-14
1.854E+02  1.484E-23  7.295E-14
1.837E+02  1.531E-23  7.457E-14
1.820E+02  1.579E-23  7.623E-14
1.803E+02  1.629E-23  7.790E-14
1.786E+02  1.680E-23  7.961E-14
1.770E+02  1.733E-23  8.135E-14
1.754E+02  1.787E-23  8.313E-14
1.738E+02  1.842E-23  8.493E-14
1.722E+02  1.900E-23  8.676E-14
1.706E+02  1.958E-23  8.863E-14
1.690E+02  2.019E-23  9.053E-14
1.675E+02  2.081E-23  9.247E-14
1.660E+02  2.145E-23  9.445E-14
1.644E+02  2.212E-23  9.646E-14
1.629E+02  2.280E-23  9.852E-14
1.614E+02  2.350E-23  1.006E-13
1.600E+02  2.422E-23  1.028E-13
1.585E+02  2.496E-23  1.049E-13
1.570E+02  2.573E-23  1.072E-13
1.556E+02  2.653E-23  1.095E-13
1.542E+02  2.734E-23  1.118E-13
1.528E+02  2.819E-23  1.142E-13
1.514E+02  2.907E-23  1.167E-13
1.500E+02  2.997E-23  1.192E-13
1.486E+02  3.090E-23  1.218E-13
1.472E+02  3.185E-23  1.244E-13
1.459E+02  3.283E-23  1.270E-13
1.445E+02  3.383E-23  1.297E-13
1.432E+02  3.483E-23  1.323E-13
1.419E+02  3.583E-23  1.349E-13
1.406E+02  3.681E-23  1.373E-13
1.393E+02  3.777E-23  1.396E-13
1.380E+02  3.869E-23  1.417E-13
1.368E+02  3.958E-23  1.436E-13
1.355E+02  4.044E-23  1.454E-13
1.343E+02  4.129E-23  1.471E-13
1.330E+02  4.213E-23  1.487E-13
1.318E+02  4.298E-23  1.503E-13
1.306E+02  4.384E-23  1.519E-13
1.294E+02  4.472E-23  1.535E-13
1.282E+02  4.562E-23  1.552E-13
1.271E+02  4.654E-23  1.569E-13
1.259E+02  4.750E-23  1.586E-13
1.247E+02  4.848E-23  1.604E-13
1.236E+02  4.948E-23  1.622E-13
1.225E+02  5.052E-23  1.641E-13
1.213E+02  5.158E-23  1.660E-13
1.202E+02  5.266E-23  1.679E-13
1.191E+02  5.377E-23  1.699E-13
1.180E+02  5.491E-23  1.719E-13
1.169E+02  5.606E-23  1.739E-13
1.159E+02  5.723E-23  1.759E-13
1.148E+02  5.843E-23  1.779E-13
1.138E+02  5.965E-23  1.800E-13
1.127E+02  6.089E-23  1.821E-13
1.117E+02  6.216E-23  1.842E-13
1.107E+02  6.346E-23  1.863E-13
1.096E+02  6.477E-23  1.884E-13
1.086E+02  6.611E-23  1.905E-13
1.076E+02  6.747E-23  1.927E-13
1.067E+02  6.885E-23  1.948E-13
1.057E+02  7.025E-23  1.969E-13
1.047E+02  7.167E-23  1.991E-13
1.038E+02  7.311E-23  2.012E-13
1.028E+02  7.457E-23  2.033E-13
1.019E+02  7.603E-23  2.054E-13
1.009E+02  7.752E-23  2.075E-13
1.000E+02  7.903E-23  2.096E-13
9.908E+01  8.054E-23  2.117E-13
9.817E+01  8.208E-23  2.137E-13
9.727E+01  8.363E-23  2.158E-13
9.638E+01  8.520E-23  2.178E-13
9.550E+01  8.678E-23  2.198E-13
9.462E+01  8.838E-23  2.218E-13
9.376E+01  8.999E-23  2.238E-13
9.290E+01  9.161E-23  2.257E-13
9.204E+01  9.324E-23  2.277E-13
9.120E+01  9.489E-23  2.296E-13
9.036E+01  9.655E-23  2.314E-13
8.954E+01  9.823E-23  2.333E-13
8.872E+01  9.991E-23  2.351E-13
8.790E+01  1.016E-22  2.369E-13
8.710E+01  1.033E-22  2.387E-13
8.630E+01  1.051E-22  2.405E-13
8.551E+01  1.068E-22  2.422E-13
8.472E+01  1.085E-22  2.439E-13
8.395E+01  1.103E-22  2.456E-13
8.318E+01  1.121E-22  2.472E-13
8.241E+01  1.138E-22  2.489E-13
8.166E+01  1.156E-22  2.505E-13
8.091E+01  1.174E-22  2.520E-13
8.017E+01  1.193E-22  2.536E-13
7.943E+01  1.211E-22  2.551E-13
7.870E+01  1.229E-22  2.566E-13
7.798E+01  1.247E-22  2.580E-13
7.727E+01  1.266E-22  2.594E-13
7.656E+01  1.284E-22  2.608E-13
7.586E+01  1.303E-22  2.621E-13
7.516E+01  1.321E-22  2.634E-13
7.447E+01  1.340E-22  2.647E-13
7.379E+01  1.358E-22  2.659E-13
7.311E+01  1.377E-22  2.671E-13
7.244E+01  1.396E-22  2.682E-13
7.178E+01  1.414E-22  2.693E-13
7.112E+01  1.433E-22  2.703E-13
7.047E+01  1.452E-22  2.714E-13
6.982E+01  1.471E-22  2.725E-13
6.918E+01  1.490E-22  2.735E-13
6.855E+01  1.509E-22  2.744E-13
6.792E+01  1.528E-22  2.753E-13
6.730E+01  1.547E-22  2.762E-13
6.668E+01  1.566E-22  2.771E-13
6.607E+01  1.586E-22  2.779E-13
6.546E+01  1.605E-22  2.787E-13
6.486E+01  1.624E-22  2.795E-13
6.427E+01  1.644E-22  2.802E-13
6.368E+01  1.663E-22  2.809E-13
6.310E+01  1.683E-22  2.816E-13
6.252E+01  1.702E-22  2.823E-13
6.194E+01  1.722E-22  2.829E-13
6.138E+01  1.742E-22  2.836E-13
6.081E+01  1.762E-22  2.842E-13
6.026E+01  1.782E-22  2.848E-13
5.970E+01  1.802E-22  2.853E-13
5.916E+01  1.822E-22  2.859E-13
5.861E+01  1.842E-22  2.864E-13
5.808E+01  1.862E-22  2.869E-13
5.754E+01  1.883E-22  2.874E-13
5.702E+01  1.903E-22  2.879E-13
5.649E+01  1.924E-22  2.883E-13
5.598E+01  1.945E-22  2.888E-13
5.546E+01  1.966E-22  2.892E-13
5.495E+01  1.987E-22  2.897E-13
5.445E+01  2.009E-22  2.902E-13
5.395E+01  2.031E-22  2.906E-13
5.346E+01  2.053E-22  2.911E-13
5.297E+01  2.075E-22  2.916E-13
5.248E+01  2.098E-22  2.920E-13
5.200E+01  2.120E-22  2.925E-13
5.152E+01  2.144E-22  2.930E-13
5.105E+01  2.167E-22  2.934E-13
