Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         5 = grain model
 4.000E-08 4.000E-01 3.000E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 1.000E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.151E+02 = <U> 
     mmp83 = radfield
 5.155E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
5.808E+03  8.176E-30  1.260E-18
5.754E+03  8.483E-30  1.295E-18
5.702E+03  8.802E-30  1.331E-18
5.649E+03  9.133E-30  1.369E-18
5.598E+03  9.477E-30  1.407E-18
5.546E+03  9.834E-30  1.447E-18
5.495E+03  1.021E-29  1.488E-18
5.445E+03  1.059E-29  1.530E-18
5.395E+03  1.099E-29  1.573E-18
5.346E+03  1.140E-29  1.617E-18
5.297E+03  1.184E-29  1.663E-18
5.248E+03  1.228E-29  1.710E-18
5.200E+03  1.275E-29  1.758E-18
5.152E+03  1.323E-29  1.808E-18
5.105E+03  1.373E-29  1.860E-18
5.058E+03  1.425E-29  1.912E-18
5.012E+03  1.479E-29  1.967E-18
4.966E+03  1.535E-29  2.023E-18
4.920E+03  1.594E-29  2.080E-18
4.875E+03  1.654E-29  2.139E-18
4.831E+03  1.717E-29  2.200E-18
4.786E+03  1.782E-29  2.263E-18
4.742E+03  1.850E-29  2.328E-18
4.699E+03  1.921E-29  2.394E-18
4.656E+03  1.994E-29  2.462E-18
4.613E+03  2.070E-29  2.533E-18
4.571E+03  2.149E-29  2.605E-18
4.529E+03  2.231E-29  2.680E-18
4.487E+03  2.316E-29  2.757E-18
4.446E+03  2.405E-29  2.836E-18
4.406E+03  2.497E-29  2.918E-18
4.365E+03  2.593E-29  3.002E-18
4.325E+03  2.692E-29  3.088E-18
4.285E+03  2.795E-29  3.177E-18
4.246E+03  2.902E-29  3.269E-18
4.207E+03  3.014E-29  3.364E-18
4.169E+03  3.130E-29  3.461E-18
4.130E+03  3.250E-29  3.561E-18
4.093E+03  3.375E-29  3.664E-18
4.055E+03  3.505E-29  3.770E-18
4.018E+03  3.640E-29  3.880E-18
3.981E+03  3.780E-29  3.992E-18
3.945E+03  3.926E-29  4.108E-18
3.908E+03  4.077E-29  4.227E-18
3.873E+03  4.235E-29  4.350E-18
3.837E+03  4.398E-29  4.476E-18
3.802E+03  4.568E-29  4.607E-18
3.767E+03  4.745E-29  4.741E-18
3.733E+03  4.928E-29  4.879E-18
3.698E+03  5.119E-29  5.022E-18
3.664E+03  5.318E-29  5.169E-18
3.631E+03  5.524E-29  5.320E-18
3.597E+03  5.738E-29  5.476E-18
3.565E+03  5.961E-29  5.637E-18
3.532E+03  6.193E-29  5.802E-18
3.499E+03  6.434E-29  5.973E-18
3.467E+03  6.685E-29  6.148E-18
3.436E+03  6.945E-29  6.329E-18
3.404E+03  7.216E-29  6.516E-18
3.373E+03  7.498E-29  6.708E-18
3.342E+03  7.791E-29  6.907E-18
3.311E+03  8.096E-29  7.111E-18
3.281E+03  8.412E-29  7.321E-18
3.251E+03  8.742E-29  7.538E-18
3.221E+03  9.084E-29  7.762E-18
3.192E+03  9.440E-29  7.992E-18
3.162E+03  9.811E-29  8.229E-18
3.133E+03  1.020E-28  8.474E-18
3.105E+03  1.060E-28  8.726E-18
3.076E+03  1.101E-28  8.986E-18
3.048E+03  1.145E-28  9.254E-18
3.020E+03  1.190E-28  9.530E-18
2.992E+03  1.237E-28  9.815E-18
2.965E+03  1.285E-28  1.011E-17
2.938E+03  1.336E-28  1.041E-17
2.911E+03  1.388E-28  1.072E-17
2.884E+03  1.443E-28  1.104E-17
2.858E+03  1.500E-28  1.137E-17
2.831E+03  1.559E-28  1.171E-17
2.805E+03  1.621E-28  1.206E-17
2.780E+03  1.685E-28  1.242E-17
2.754E+03  1.751E-28  1.279E-17
2.729E+03  1.821E-28  1.318E-17
2.704E+03  1.893E-28  1.357E-17
2.679E+03  1.968E-28  1.398E-17
2.655E+03  2.046E-28  1.440E-17
2.630E+03  2.127E-28  1.484E-17
2.606E+03  2.211E-28  1.529E-17
2.582E+03  2.299E-28  1.575E-17
2.559E+03  2.391E-28  1.623E-17
2.535E+03  2.486E-28  1.672E-17
2.512E+03  2.585E-28  1.722E-17
2.489E+03  2.688E-28  1.775E-17
2.466E+03  2.795E-28  1.828E-17
2.443E+03  2.907E-28  1.884E-17
2.421E+03  3.023E-28  1.941E-17
2.399E+03  3.144E-28  2.000E-17
2.377E+03  3.269E-28  2.061E-17
2.355E+03  3.400E-28  2.124E-17
2.333E+03  3.536E-28  2.189E-17
2.312E+03  3.678E-28  2.256E-17
2.291E+03  3.825E-28  2.325E-17
2.270E+03  3.979E-28  2.396E-17
2.249E+03  4.138E-28  2.469E-17
2.228E+03  4.305E-28  2.545E-17
2.208E+03  4.478E-28  2.623E-17
2.188E+03  4.658E-28  2.703E-17
2.168E+03  4.845E-28  2.786E-17
2.148E+03  5.040E-28  2.871E-17
2.128E+03  5.243E-28  2.960E-17
2.109E+03  5.454E-28  3.051E-17
2.089E+03  5.674E-28  3.145E-17
2.070E+03  5.903E-28  3.241E-17
2.051E+03  6.141E-28  3.341E-17
2.032E+03  6.389E-28  3.444E-17
2.014E+03  6.647E-28  3.550E-17
1.995E+03  6.915E-28  3.660E-17
1.977E+03  7.195E-28  3.773E-17
1.959E+03  7.486E-28  3.889E-17
1.941E+03  7.788E-28  4.010E-17
1.923E+03  8.103E-28  4.134E-17
1.905E+03  8.431E-28  4.262E-17
1.888E+03  8.773E-28  4.393E-17
1.871E+03  9.128E-28  4.530E-17
1.854E+03  9.498E-28  4.670E-17
1.837E+03  9.883E-28  4.815E-17
1.820E+03  1.028E-27  4.964E-17
1.803E+03  1.070E-27  5.118E-17
1.786E+03  1.114E-27  5.277E-17
1.770E+03  1.159E-27  5.441E-17
1.754E+03  1.206E-27  5.610E-17
1.738E+03  1.255E-27  5.785E-17
1.722E+03  1.306E-27  5.965E-17
1.706E+03  1.359E-27  6.151E-17
1.690E+03  1.414E-27  6.342E-17
1.675E+03  1.472E-27  6.540E-17
1.660E+03  1.532E-27  6.744E-17
1.644E+03  1.594E-27  6.954E-17
1.629E+03  1.659E-27  7.171E-17
1.614E+03  1.727E-27  7.395E-17
1.600E+03  1.797E-27  7.626E-17
1.585E+03  1.871E-27  7.864E-17
1.570E+03  1.947E-27  8.110E-17
1.556E+03  2.026E-27  8.363E-17
1.542E+03  2.109E-27  8.625E-17
1.528E+03  2.195E-27  8.894E-17
1.514E+03  2.285E-27  9.172E-17
1.500E+03  2.378E-27  9.459E-17
1.486E+03  2.475E-27  9.756E-17
1.472E+03  2.576E-27  1.006E-16
1.459E+03  2.682E-27  1.038E-16
1.445E+03  2.791E-27  1.070E-16
1.432E+03  2.905E-27  1.104E-16
1.419E+03  3.024E-27  1.138E-16
1.406E+03  3.148E-27  1.174E-16
1.393E+03  3.277E-27  1.211E-16
1.380E+03  3.411E-27  1.249E-16
1.368E+03  3.551E-27  1.288E-16
1.355E+03  3.696E-27  1.329E-16
1.343E+03  3.847E-27  1.370E-16
1.330E+03  4.005E-27  1.413E-16
1.318E+03  4.169E-27  1.458E-16
1.306E+03  4.340E-27  1.504E-16
1.294E+03  4.517E-27  1.551E-16
1.282E+03  4.702E-27  1.599E-16
1.271E+03  4.895E-27  1.650E-16
1.259E+03  5.095E-27  1.702E-16
1.247E+03  5.304E-27  1.755E-16
1.236E+03  5.521E-27  1.810E-16
1.225E+03  5.747E-27  1.867E-16
1.213E+03  5.983E-27  1.926E-16
1.202E+03  6.228E-27  1.986E-16
1.191E+03  6.483E-27  2.049E-16
1.180E+03  6.748E-27  2.113E-16
1.169E+03  7.025E-27  2.179E-16
1.159E+03  7.312E-27  2.248E-16
1.148E+03  7.612E-27  2.318E-16
1.138E+03  7.923E-27  2.391E-16
1.127E+03  8.248E-27  2.466E-16
1.117E+03  8.585E-27  2.543E-16
1.107E+03  8.936E-27  2.623E-16
1.096E+03  9.302E-27  2.705E-16
1.086E+03  9.682E-27  2.790E-16
1.076E+03  1.008E-26  2.878E-16
1.067E+03  1.049E-26  2.968E-16
1.057E+03  1.092E-26  3.061E-16
1.047E+03  1.137E-26  3.157E-16
1.038E+03  1.183E-26  3.256E-16
1.028E+03  1.231E-26  3.358E-16
1.019E+03  1.282E-26  3.463E-16
1.009E+03  1.334E-26  3.571E-16
1.000E+03  1.388E-26  3.683E-16
9.908E+02  1.445E-26  3.798E-16
9.817E+02  1.504E-26  3.917E-16
9.727E+02  1.565E-26  4.039E-16
9.638E+02  1.629E-26  4.166E-16
9.550E+02  1.696E-26  4.296E-16
9.462E+02  1.765E-26  4.430E-16
9.376E+02  1.837E-26  4.569E-16
9.290E+02  1.912E-26  4.711E-16
9.204E+02  1.990E-26  4.858E-16
9.120E+02  2.071E-26  5.010E-16
9.036E+02  2.155E-26  5.166E-16
8.954E+02  2.243E-26  5.327E-16
8.872E+02  2.334E-26  5.493E-16
8.790E+02  2.429E-26  5.664E-16
8.710E+02  2.528E-26  5.840E-16
8.630E+02  2.630E-26  6.021E-16
8.551E+02  2.737E-26  6.208E-16
8.472E+02  2.848E-26  6.400E-16
8.395E+02  2.963E-26  6.599E-16
8.318E+02  3.083E-26  6.803E-16
8.241E+02  3.208E-26  7.013E-16
8.166E+02  3.338E-26  7.230E-16
8.091E+02  3.473E-26  7.453E-16
8.017E+02  3.613E-26  7.683E-16
7.943E+02  3.759E-26  7.920E-16
7.870E+02  3.910E-26  8.164E-16
7.798E+02  4.068E-26  8.415E-16
7.727E+02  4.232E-26  8.674E-16
7.656E+02  4.403E-26  8.941E-16
7.586E+02  4.580E-26  9.215E-16
7.516E+02  4.764E-26  9.498E-16
7.447E+02  4.956E-26  9.790E-16
7.379E+02  5.156E-26  1.009E-15
7.311E+02  5.363E-26  1.040E-15
7.244E+02  5.580E-26  1.072E-15
7.178E+02  5.804E-26  1.105E-15
7.112E+02  6.038E-26  1.139E-15
7.047E+02  6.282E-26  1.174E-15
6.982E+02  6.535E-26  1.210E-15
6.918E+02  6.798E-26  1.248E-15
6.855E+02  7.072E-26  1.286E-15
6.792E+02  7.356E-26  1.325E-15
6.730E+02  7.652E-26  1.366E-15
6.668E+02  7.959E-26  1.408E-15
6.607E+02  8.279E-26  1.451E-15
6.546E+02  8.612E-26  1.495E-15
6.486E+02  8.959E-26  1.541E-15
6.427E+02  9.321E-26  1.589E-15
6.368E+02  9.697E-26  1.638E-15
6.310E+02  1.009E-25  1.688E-15
6.252E+02  1.049E-25  1.740E-15
6.194E+02  1.092E-25  1.794E-15
6.138E+02  1.136E-25  1.849E-15
6.081E+02  1.182E-25  1.906E-15
6.026E+02  1.229E-25  1.965E-15
5.970E+02  1.279E-25  2.026E-15
5.916E+02  1.331E-25  2.088E-15
5.861E+02  1.384E-25  2.152E-15
5.808E+02  1.440E-25  2.219E-15
5.754E+02  1.498E-25  2.287E-15
5.702E+02  1.559E-25  2.358E-15
5.649E+02  1.622E-25  2.430E-15
5.598E+02  1.687E-25  2.505E-15
5.546E+02  1.755E-25  2.582E-15
5.495E+02  1.826E-25  2.662E-15
5.445E+02  1.900E-25  2.744E-15
5.395E+02  1.977E-25  2.829E-15
5.346E+02  2.056E-25  2.916E-15
5.297E+02  2.140E-25  3.006E-15
5.248E+02  2.226E-25  3.099E-15
5.200E+02  2.316E-25  3.194E-15
5.152E+02  2.409E-25  3.293E-15
5.105E+02  2.507E-25  3.394E-15
5.058E+02  2.608E-25  3.499E-15
5.012E+02  2.713E-25  3.607E-15
4.966E+02  2.823E-25  3.718E-15
4.920E+02  2.936E-25  3.833E-15
4.875E+02  3.055E-25  3.951E-15
4.831E+02  3.178E-25  4.072E-15
4.786E+02  3.306E-25  4.198E-15
4.742E+02  3.440E-25  4.327E-15
4.699E+02  3.578E-25  4.460E-15
4.656E+02  3.723E-25  4.597E-15
4.613E+02  3.873E-25  4.739E-15
4.571E+02  4.029E-25  4.885E-15
4.529E+02  4.191E-25  5.035E-15
4.487E+02  4.360E-25  5.189E-15
4.446E+02  4.535E-25  5.349E-15
4.406E+02  4.717E-25  5.513E-15
4.365E+02  4.907E-25  5.682E-15
4.325E+02  5.104E-25  5.856E-15
4.285E+02  5.310E-25  6.036E-15
4.246E+02  5.523E-25  6.221E-15
4.207E+02  5.745E-25  6.411E-15
4.169E+02  5.976E-25  6.608E-15
4.130E+02  6.216E-25  6.810E-15
4.093E+02  6.465E-25  7.018E-15
4.055E+02  6.724E-25  7.233E-15
4.018E+02  6.994E-25  7.454E-15
3.981E+02  7.275E-25  7.682E-15
3.945E+02  7.566E-25  7.917E-15
3.908E+02  7.870E-25  8.159E-15
3.873E+02  8.185E-25  8.408E-15
3.837E+02  8.513E-25  8.664E-15
3.802E+02  8.853E-25  8.929E-15
3.767E+02  9.208E-25  9.201E-15
3.733E+02  9.576E-25  9.481E-15
3.698E+02  9.958E-25  9.769E-15
3.664E+02  1.036E-24  1.007E-14
3.631E+02  1.077E-24  1.037E-14
3.597E+02  1.120E-24  1.069E-14
3.565E+02  1.165E-24  1.101E-14
3.532E+02  1.211E-24  1.134E-14
3.499E+02  1.259E-24  1.169E-14
3.467E+02  1.309E-24  1.204E-14
3.436E+02  1.361E-24  1.240E-14
3.404E+02  1.415E-24  1.278E-14
3.373E+02  1.471E-24  1.316E-14
3.342E+02  1.530E-24  1.356E-14
3.311E+02  1.590E-24  1.397E-14
3.281E+02  1.653E-24  1.439E-14
3.251E+02  1.719E-24  1.482E-14
3.221E+02  1.786E-24  1.526E-14
3.192E+02  1.857E-24  1.572E-14
3.162E+02  1.930E-24  1.619E-14
3.133E+02  2.006E-24  1.667E-14
3.105E+02  2.085E-24  1.717E-14
3.076E+02  2.167E-24  1.768E-14
3.048E+02  2.252E-24  1.821E-14
3.020E+02  2.340E-24  1.875E-14
2.992E+02  2.432E-24  1.930E-14
2.965E+02  2.527E-24  1.987E-14
2.938E+02  2.626E-24  2.046E-14
2.911E+02  2.728E-24  2.106E-14
2.884E+02  2.834E-24  2.168E-14
2.858E+02  2.944E-24  2.232E-14
2.831E+02  3.059E-24  2.297E-14
2.805E+02  3.177E-24  2.364E-14
2.780E+02  3.300E-24  2.433E-14
2.754E+02  3.428E-24  2.504E-14
2.729E+02  3.561E-24  2.578E-14
2.704E+02  3.698E-24  2.653E-14
2.679E+02  3.841E-24  2.730E-14
2.655E+02  3.990E-24  2.809E-14
2.630E+02  4.143E-24  2.891E-14
2.606E+02  4.303E-24  2.975E-14
2.582E+02  4.468E-24  3.061E-14
2.559E+02  4.639E-24  3.148E-14
2.535E+02  4.815E-24  3.238E-14
2.512E+02  4.997E-24  3.330E-14
2.489E+02  5.183E-24  3.422E-14
2.466E+02  5.372E-24  3.514E-14
2.443E+02  5.566E-24  3.608E-14
2.421E+02  5.766E-24  3.703E-14
2.399E+02  5.972E-24  3.800E-14
2.377E+02  6.181E-24  3.897E-14
2.355E+02  6.397E-24  3.996E-14
2.333E+02  6.620E-24  4.097E-14
2.312E+02  6.850E-24  4.201E-14
2.291E+02  7.087E-24  4.306E-14
2.270E+02  7.331E-24  4.414E-14
2.249E+02  7.583E-24  4.524E-14
2.228E+02  7.843E-24  4.636E-14
2.208E+02  8.111E-24  4.751E-14
2.188E+02  8.387E-24  4.867E-14
2.168E+02  8.672E-24  4.986E-14
2.148E+02  8.965E-24  5.108E-14
2.128E+02  9.268E-24  5.232E-14
2.109E+02  9.579E-24  5.358E-14
2.089E+02  9.899E-24  5.486E-14
2.070E+02  1.023E-23  5.617E-14
2.051E+02  1.057E-23  5.750E-14
2.032E+02  1.092E-23  5.886E-14
2.014E+02  1.128E-23  6.025E-14
1.995E+02  1.165E-23  6.166E-14
1.977E+02  1.203E-23  6.309E-14
1.959E+02  1.242E-23  6.455E-14
1.941E+02  1.283E-23  6.603E-14
1.923E+02  1.324E-23  6.755E-14
1.905E+02  1.367E-23  6.909E-14
1.888E+02  1.411E-23  7.065E-14
1.871E+02  1.456E-23  7.225E-14
1.854E+02  1.502E-23  7.387E-14
1.837E+02  1.550E-23  7.552E-14
1.820E+02  1.599E-23  7.720E-14
1.803E+02  1.650E-23  7.890E-14
1.786E+02  1.702E-23  8.064E-14
1.770E+02  1.755E-23  8.241E-14
1.754E+02  1.810E-23  8.421E-14
1.738E+02  1.867E-23  8.604E-14
1.722E+02  1.925E-23  8.791E-14
1.706E+02  1.984E-23  8.981E-14
1.690E+02  2.046E-23  9.174E-14
1.675E+02  2.109E-23  9.371E-14
1.660E+02  2.174E-23  9.571E-14
1.644E+02  2.241E-23  9.776E-14
1.629E+02  2.310E-23  9.985E-14
1.614E+02  2.381E-23  1.020E-13
1.600E+02  2.455E-23  1.041E-13
1.585E+02  2.530E-23  1.064E-13
1.570E+02  2.608E-23  1.086E-13
1.556E+02  2.688E-23  1.110E-13
1.542E+02  2.771E-23  1.133E-13
1.528E+02  2.857E-23  1.158E-13
1.514E+02  2.945E-23  1.183E-13
1.500E+02  3.037E-23  1.208E-13
1.486E+02  3.130E-23  1.234E-13
1.472E+02  3.227E-23  1.260E-13
1.459E+02  3.326E-23  1.287E-13
1.445E+02  3.426E-23  1.314E-13
1.432E+02  3.528E-23  1.340E-13
1.419E+02  3.629E-23  1.366E-13
1.406E+02  3.729E-23  1.391E-13
1.393E+02  3.826E-23  1.414E-13
1.380E+02  3.920E-23  1.435E-13
1.368E+02  4.011E-23  1.455E-13
1.355E+02  4.099E-23  1.474E-13
1.343E+02  4.186E-23  1.491E-13
1.330E+02  4.273E-23  1.508E-13
1.318E+02  4.360E-23  1.524E-13
1.306E+02  4.448E-23  1.541E-13
1.294E+02  4.539E-23  1.558E-13
1.282E+02  4.632E-23  1.575E-13
1.271E+02  4.727E-23  1.593E-13
1.259E+02  4.825E-23  1.611E-13
1.247E+02  4.925E-23  1.630E-13
1.236E+02  5.029E-23  1.649E-13
1.225E+02  5.135E-23  1.668E-13
1.213E+02  5.244E-23  1.688E-13
1.202E+02  5.355E-23  1.708E-13
1.191E+02  5.469E-23  1.728E-13
1.180E+02  5.585E-23  1.749E-13
1.169E+02  5.704E-23  1.769E-13
1.159E+02  5.824E-23  1.790E-13
1.148E+02  5.947E-23  1.811E-13
1.138E+02  6.073E-23  1.833E-13
1.127E+02  6.200E-23  1.854E-13
1.117E+02  6.331E-23  1.876E-13
1.107E+02  6.464E-23  1.897E-13
1.096E+02  6.599E-23  1.919E-13
1.086E+02  6.736E-23  1.941E-13
1.076E+02  6.876E-23  1.963E-13
1.067E+02  7.018E-23  1.986E-13
1.057E+02  7.162E-23  2.008E-13
1.047E+02  7.308E-23  2.030E-13
1.038E+02  7.456E-23  2.052E-13
1.028E+02  7.606E-23  2.074E-13
1.019E+02  7.757E-23  2.096E-13
1.009E+02  7.910E-23  2.118E-13
1.000E+02  8.066E-23  2.139E-13
9.908E+01  8.222E-23  2.161E-13
9.817E+01  8.380E-23  2.182E-13
9.727E+01  8.540E-23  2.204E-13
9.638E+01  8.702E-23  2.225E-13
9.550E+01  8.865E-23  2.246E-13
9.462E+01  9.030E-23  2.267E-13
9.376E+01  9.196E-23  2.287E-13
9.290E+01  9.364E-23  2.307E-13
9.204E+01  9.533E-23  2.328E-13
9.120E+01  9.703E-23  2.347E-13
9.036E+01  9.875E-23  2.367E-13
8.954E+01  1.005E-22  2.386E-13
8.872E+01  1.022E-22  2.406E-13
8.790E+01  1.040E-22  2.425E-13
8.710E+01  1.058E-22  2.443E-13
8.630E+01  1.076E-22  2.462E-13
8.551E+01  1.094E-22  2.480E-13
8.472E+01  1.112E-22  2.498E-13
8.395E+01  1.130E-22  2.516E-13
8.318E+01  1.148E-22  2.533E-13
8.241E+01  1.167E-22  2.550E-13
8.166E+01  1.185E-22  2.567E-13
8.091E+01  1.204E-22  2.584E-13
8.017E+01  1.223E-22  2.601E-13
7.943E+01  1.242E-22  2.617E-13
7.870E+01  1.261E-22  2.632E-13
7.798E+01  1.280E-22  2.648E-13
7.727E+01  1.299E-22  2.662E-13
7.656E+01  1.318E-22  2.677E-13
7.586E+01  1.338E-22  2.692E-13
7.516E+01  1.357E-22  2.706E-13
7.447E+01  1.376E-22  2.719E-13
7.379E+01  1.396E-22  2.732E-13
7.311E+01  1.415E-22  2.745E-13
7.244E+01  1.435E-22  2.757E-13
7.178E+01  1.454E-22  2.769E-13
7.112E+01  1.474E-22  2.780E-13
7.047E+01  1.494E-22  2.792E-13
6.982E+01  1.514E-22  2.803E-13
6.918E+01  1.534E-22  2.814E-13
6.855E+01  1.554E-22  2.825E-13
6.792E+01  1.574E-22  2.835E-13
6.730E+01  1.594E-22  2.845E-13
6.668E+01  1.614E-22  2.854E-13
6.607E+01  1.634E-22  2.864E-13
6.546E+01  1.654E-22  2.872E-13
6.486E+01  1.675E-22  2.881E-13
6.427E+01  1.695E-22  2.889E-13
6.368E+01  1.715E-22  2.897E-13
6.310E+01  1.736E-22  2.905E-13
6.252E+01  1.757E-22  2.913E-13
6.194E+01  1.777E-22  2.921E-13
6.138E+01  1.798E-22  2.928E-13
6.081E+01  1.819E-22  2.935E-13
6.026E+01  1.841E-22  2.942E-13
5.970E+01  1.862E-22  2.948E-13
5.916E+01  1.883E-22  2.955E-13
5.861E+01  1.904E-22  2.961E-13
5.808E+01  1.926E-22  2.967E-13
5.754E+01  1.948E-22  2.973E-13
5.702E+01  1.969E-22  2.978E-13
5.649E+01  1.991E-22  2.984E-13
5.598E+01  2.014E-22  2.990E-13
5.546E+01  2.036E-22  2.995E-13
5.495E+01  2.059E-22  3.001E-13
5.445E+01  2.082E-22  3.007E-13
5.395E+01  2.105E-22  3.012E-13
5.346E+01  2.128E-22  3.018E-13
5.297E+01  2.152E-22  3.024E-13
5.248E+01  2.176E-22  3.029E-13
5.200E+01  2.200E-22  3.035E-13
5.152E+01  2.225E-22  3.041E-13
5.105E+01  2.250E-22  3.047E-13
