Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         5 = grain model
 4.000E-08 4.000E-01 3.000E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 1.000E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.000E+01 = <U> 
     mmp83 = radfield
 4.485E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
5.445E+03  8.612E-30  1.244E-18
5.395E+03  8.936E-30  1.279E-18
5.346E+03  9.273E-30  1.315E-18
5.297E+03  9.623E-30  1.352E-18
5.248E+03  9.986E-30  1.390E-18
5.200E+03  1.036E-29  1.429E-18
5.152E+03  1.075E-29  1.470E-18
5.105E+03  1.116E-29  1.511E-18
5.058E+03  1.158E-29  1.554E-18
5.012E+03  1.202E-29  1.598E-18
4.966E+03  1.248E-29  1.643E-18
4.920E+03  1.295E-29  1.690E-18
4.875E+03  1.344E-29  1.738E-18
4.831E+03  1.395E-29  1.787E-18
4.786E+03  1.448E-29  1.838E-18
4.742E+03  1.503E-29  1.890E-18
4.699E+03  1.560E-29  1.944E-18
4.656E+03  1.619E-29  2.000E-18
4.613E+03  1.681E-29  2.057E-18
4.571E+03  1.745E-29  2.115E-18
4.529E+03  1.811E-29  2.176E-18
4.487E+03  1.880E-29  2.238E-18
4.446E+03  1.952E-29  2.302E-18
4.406E+03  2.027E-29  2.368E-18
4.365E+03  2.104E-29  2.436E-18
4.325E+03  2.184E-29  2.506E-18
4.285E+03  2.268E-29  2.578E-18
4.246E+03  2.355E-29  2.652E-18
4.207E+03  2.445E-29  2.729E-18
4.169E+03  2.539E-29  2.807E-18
4.130E+03  2.636E-29  2.888E-18
4.093E+03  2.737E-29  2.971E-18
4.055E+03  2.842E-29  3.057E-18
4.018E+03  2.952E-29  3.146E-18
3.981E+03  3.065E-29  3.237E-18
3.945E+03  3.183E-29  3.330E-18
3.908E+03  3.305E-29  3.426E-18
3.873E+03  3.432E-29  3.525E-18
3.837E+03  3.564E-29  3.628E-18
3.802E+03  3.701E-29  3.733E-18
3.767E+03  3.844E-29  3.841E-18
3.733E+03  3.992E-29  3.953E-18
3.698E+03  4.147E-29  4.068E-18
3.664E+03  4.307E-29  4.186E-18
3.631E+03  4.473E-29  4.308E-18
3.597E+03  4.647E-29  4.434E-18
3.565E+03  4.827E-29  4.564E-18
3.532E+03  5.014E-29  4.697E-18
3.499E+03  5.208E-29  4.834E-18
3.467E+03  5.410E-29  4.976E-18
3.436E+03  5.620E-29  5.122E-18
3.404E+03  5.839E-29  5.272E-18
3.373E+03  6.066E-29  5.427E-18
3.342E+03  6.302E-29  5.587E-18
3.311E+03  6.548E-29  5.751E-18
3.281E+03  6.803E-29  5.921E-18
3.251E+03  7.069E-29  6.095E-18
3.221E+03  7.344E-29  6.275E-18
3.192E+03  7.631E-29  6.461E-18
3.162E+03  7.930E-29  6.652E-18
3.133E+03  8.240E-29  6.848E-18
3.105E+03  8.563E-29  7.051E-18
3.076E+03  8.898E-29  7.260E-18
3.048E+03  9.247E-29  7.476E-18
3.020E+03  9.609E-29  7.698E-18
2.992E+03  9.986E-29  7.926E-18
2.965E+03  1.038E-28  8.161E-18
2.938E+03  1.078E-28  8.403E-18
2.911E+03  1.121E-28  8.652E-18
2.884E+03  1.165E-28  8.909E-18
2.858E+03  1.210E-28  9.174E-18
2.831E+03  1.258E-28  9.447E-18
2.805E+03  1.307E-28  9.729E-18
2.780E+03  1.359E-28  1.002E-17
2.754E+03  1.412E-28  1.032E-17
2.729E+03  1.468E-28  1.063E-17
2.704E+03  1.526E-28  1.094E-17
2.679E+03  1.586E-28  1.127E-17
2.655E+03  1.649E-28  1.161E-17
2.630E+03  1.714E-28  1.196E-17
2.606E+03  1.782E-28  1.232E-17
2.582E+03  1.852E-28  1.269E-17
2.559E+03  1.925E-28  1.307E-17
2.535E+03  2.002E-28  1.346E-17
2.512E+03  2.081E-28  1.387E-17
2.489E+03  2.164E-28  1.428E-17
2.466E+03  2.250E-28  1.471E-17
2.443E+03  2.339E-28  1.516E-17
2.421E+03  2.432E-28  1.562E-17
2.399E+03  2.529E-28  1.609E-17
2.377E+03  2.629E-28  1.658E-17
2.355E+03  2.734E-28  1.708E-17
2.333E+03  2.843E-28  1.760E-17
2.312E+03  2.956E-28  1.813E-17
2.291E+03  3.074E-28  1.868E-17
2.270E+03  3.197E-28  1.925E-17
2.249E+03  3.324E-28  1.983E-17
2.228E+03  3.457E-28  2.043E-17
2.208E+03  3.595E-28  2.106E-17
2.188E+03  3.739E-28  2.170E-17
2.168E+03  3.888E-28  2.236E-17
2.148E+03  4.044E-28  2.304E-17
2.128E+03  4.206E-28  2.374E-17
2.109E+03  4.375E-28  2.447E-17
2.089E+03  4.550E-28  2.522E-17
2.070E+03  4.732E-28  2.599E-17
2.051E+03  4.922E-28  2.678E-17
2.032E+03  5.120E-28  2.760E-17
2.014E+03  5.325E-28  2.845E-17
1.995E+03  5.539E-28  2.932E-17
1.977E+03  5.761E-28  3.021E-17
1.959E+03  5.993E-28  3.114E-17
1.941E+03  6.234E-28  3.209E-17
1.923E+03  6.484E-28  3.308E-17
1.905E+03  6.745E-28  3.409E-17
1.888E+03  7.017E-28  3.514E-17
1.871E+03  7.299E-28  3.622E-17
1.854E+03  7.593E-28  3.733E-17
1.837E+03  7.899E-28  3.848E-17
1.820E+03  8.217E-28  3.966E-17
1.803E+03  8.549E-28  4.089E-17
1.786E+03  8.893E-28  4.214E-17
1.770E+03  9.252E-28  4.344E-17
1.754E+03  9.626E-28  4.478E-17
1.738E+03  1.001E-27  4.616E-17
1.722E+03  1.042E-27  4.759E-17
1.706E+03  1.084E-27  4.905E-17
1.690E+03  1.128E-27  5.057E-17
1.675E+03  1.173E-27  5.213E-17
1.660E+03  1.221E-27  5.374E-17
1.644E+03  1.270E-27  5.540E-17
1.629E+03  1.321E-27  5.711E-17
1.614E+03  1.375E-27  5.888E-17
1.600E+03  1.431E-27  6.070E-17
1.585E+03  1.488E-27  6.257E-17
1.570E+03  1.549E-27  6.451E-17
1.556E+03  1.611E-27  6.650E-17
1.542E+03  1.677E-27  6.856E-17
1.528E+03  1.744E-27  7.068E-17
1.514E+03  1.815E-27  7.287E-17
1.500E+03  1.889E-27  7.513E-17
1.486E+03  1.965E-27  7.745E-17
1.472E+03  2.045E-27  7.985E-17
1.459E+03  2.128E-27  8.233E-17
1.445E+03  2.214E-27  8.488E-17
1.432E+03  2.304E-27  8.752E-17
1.419E+03  2.397E-27  9.023E-17
1.406E+03  2.494E-27  9.303E-17
1.393E+03  2.595E-27  9.591E-17
1.380E+03  2.701E-27  9.889E-17
1.368E+03  2.810E-27  1.020E-16
1.355E+03  2.924E-27  1.051E-16
1.343E+03  3.043E-27  1.084E-16
1.330E+03  3.166E-27  1.117E-16
1.318E+03  3.295E-27  1.152E-16
1.306E+03  3.429E-27  1.188E-16
1.294E+03  3.568E-27  1.225E-16
1.282E+03  3.712E-27  1.263E-16
1.271E+03  3.863E-27  1.302E-16
1.259E+03  4.020E-27  1.342E-16
1.247E+03  4.183E-27  1.384E-16
1.236E+03  4.352E-27  1.427E-16
1.225E+03  4.529E-27  1.471E-16
1.213E+03  4.712E-27  1.517E-16
1.202E+03  4.903E-27  1.564E-16
1.191E+03  5.102E-27  1.612E-16
1.180E+03  5.309E-27  1.662E-16
1.169E+03  5.524E-27  1.714E-16
1.159E+03  5.747E-27  1.767E-16
1.148E+03  5.980E-27  1.821E-16
1.138E+03  6.222E-27  1.878E-16
1.127E+03  6.474E-27  1.936E-16
1.117E+03  6.736E-27  1.996E-16
1.107E+03  7.008E-27  2.057E-16
1.096E+03  7.292E-27  2.121E-16
1.086E+03  7.587E-27  2.186E-16
1.076E+03  7.893E-27  2.254E-16
1.067E+03  8.212E-27  2.323E-16
1.057E+03  8.544E-27  2.395E-16
1.047E+03  8.888E-27  2.469E-16
1.038E+03  9.247E-27  2.545E-16
1.028E+03  9.620E-27  2.623E-16
1.019E+03  1.001E-26  2.704E-16
1.009E+03  1.041E-26  2.787E-16
1.000E+03  1.083E-26  2.873E-16
9.908E+02  1.127E-26  2.961E-16
9.817E+02  1.172E-26  3.052E-16
9.727E+02  1.219E-26  3.146E-16
9.638E+02  1.269E-26  3.243E-16
9.550E+02  1.320E-26  3.343E-16
9.462E+02  1.373E-26  3.445E-16
9.376E+02  1.428E-26  3.551E-16
9.290E+02  1.485E-26  3.660E-16
9.204E+02  1.545E-26  3.772E-16
9.120E+02  1.607E-26  3.888E-16
9.036E+02  1.672E-26  4.007E-16
8.954E+02  1.739E-26  4.129E-16
8.872E+02  1.808E-26  4.255E-16
8.790E+02  1.881E-26  4.385E-16
8.710E+02  1.956E-26  4.519E-16
8.630E+02  2.034E-26  4.656E-16
8.551E+02  2.115E-26  4.798E-16
8.472E+02  2.200E-26  4.943E-16
8.395E+02  2.287E-26  5.093E-16
8.318E+02  2.379E-26  5.248E-16
8.241E+02  2.473E-26  5.407E-16
8.166E+02  2.572E-26  5.570E-16
8.091E+02  2.674E-26  5.738E-16
8.017E+02  2.780E-26  5.912E-16
7.943E+02  2.890E-26  6.090E-16
7.870E+02  3.005E-26  6.273E-16
7.798E+02  3.124E-26  6.462E-16
7.727E+02  3.248E-26  6.656E-16
7.656E+02  3.376E-26  6.856E-16
7.586E+02  3.510E-26  7.062E-16
7.516E+02  3.648E-26  7.274E-16
7.447E+02  3.792E-26  7.492E-16
7.379E+02  3.942E-26  7.717E-16
7.311E+02  4.098E-26  7.948E-16
7.244E+02  4.260E-26  8.187E-16
7.178E+02  4.429E-26  8.432E-16
7.112E+02  4.604E-26  8.685E-16
7.047E+02  4.786E-26  8.946E-16
6.982E+02  4.975E-26  9.214E-16
6.918E+02  5.171E-26  9.490E-16
6.855E+02  5.375E-26  9.773E-16
6.792E+02  5.587E-26  1.007E-15
6.730E+02  5.807E-26  1.037E-15
6.668E+02  6.035E-26  1.067E-15
6.607E+02  6.272E-26  1.099E-15
6.546E+02  6.519E-26  1.132E-15
6.486E+02  6.776E-26  1.166E-15
6.427E+02  7.044E-26  1.201E-15
6.368E+02  7.322E-26  1.237E-15
6.310E+02  7.610E-26  1.274E-15
6.252E+02  7.910E-26  1.312E-15
6.194E+02  8.222E-26  1.351E-15
6.138E+02  8.546E-26  1.391E-15
6.081E+02  8.883E-26  1.433E-15
6.026E+02  9.233E-26  1.476E-15
5.970E+02  9.596E-26  1.520E-15
5.916E+02  9.974E-26  1.565E-15
5.861E+02  1.037E-25  1.612E-15
5.808E+02  1.077E-25  1.660E-15
5.754E+02  1.120E-25  1.709E-15
5.702E+02  1.164E-25  1.760E-15
5.649E+02  1.210E-25  1.813E-15
5.598E+02  1.257E-25  1.867E-15
5.546E+02  1.307E-25  1.922E-15
5.495E+02  1.358E-25  1.980E-15
5.445E+02  1.411E-25  2.038E-15
5.395E+02  1.467E-25  2.099E-15
5.346E+02  1.524E-25  2.161E-15
5.297E+02  1.584E-25  2.226E-15
5.248E+02  1.646E-25  2.292E-15
5.200E+02  1.711E-25  2.360E-15
5.152E+02  1.778E-25  2.430E-15
5.105E+02  1.848E-25  2.502E-15
5.058E+02  1.920E-25  2.576E-15
5.012E+02  1.995E-25  2.652E-15
4.966E+02  2.073E-25  2.731E-15
4.920E+02  2.154E-25  2.812E-15
4.875E+02  2.238E-25  2.895E-15
4.831E+02  2.326E-25  2.980E-15
4.786E+02  2.417E-25  3.068E-15
4.742E+02  2.511E-25  3.159E-15
4.699E+02  2.609E-25  3.252E-15
4.656E+02  2.710E-25  3.347E-15
4.613E+02  2.816E-25  3.446E-15
4.571E+02  2.925E-25  3.547E-15
4.529E+02  3.039E-25  3.651E-15
4.487E+02  3.157E-25  3.758E-15
4.446E+02  3.280E-25  3.868E-15
4.406E+02  3.407E-25  3.981E-15
4.365E+02  3.539E-25  4.098E-15
4.325E+02  3.676E-25  4.217E-15
4.285E+02  3.818E-25  4.340E-15
4.246E+02  3.966E-25  4.467E-15
4.207E+02  4.119E-25  4.597E-15
4.169E+02  4.278E-25  4.730E-15
4.130E+02  4.443E-25  4.868E-15
4.093E+02  4.614E-25  5.009E-15
4.055E+02  4.792E-25  5.154E-15
4.018E+02  4.976E-25  5.303E-15
3.981E+02  5.167E-25  5.456E-15
3.945E+02  5.366E-25  5.614E-15
3.908E+02  5.571E-25  5.776E-15
3.873E+02  5.785E-25  5.943E-15
3.837E+02  6.006E-25  6.113E-15
3.802E+02  6.236E-25  6.289E-15
3.767E+02  6.474E-25  6.469E-15
3.733E+02  6.721E-25  6.655E-15
3.698E+02  6.978E-25  6.845E-15
3.664E+02  7.243E-25  7.040E-15
3.631E+02  7.518E-25  7.241E-15
3.597E+02  7.804E-25  7.447E-15
3.565E+02  8.100E-25  7.658E-15
3.532E+02  8.406E-25  7.875E-15
3.499E+02  8.724E-25  8.098E-15
3.467E+02  9.053E-25  8.327E-15
3.436E+02  9.395E-25  8.561E-15
3.404E+02  9.748E-25  8.802E-15
3.373E+02  1.011E-24  9.049E-15
3.342E+02  1.049E-24  9.302E-15
3.311E+02  1.089E-24  9.562E-15
3.281E+02  1.129E-24  9.829E-15
3.251E+02  1.171E-24  1.010E-14
3.221E+02  1.215E-24  1.038E-14
3.192E+02  1.260E-24  1.067E-14
3.162E+02  1.307E-24  1.096E-14
3.133E+02  1.355E-24  1.127E-14
3.105E+02  1.406E-24  1.157E-14
3.076E+02  1.457E-24  1.189E-14
3.048E+02  1.511E-24  1.222E-14
3.020E+02  1.567E-24  1.255E-14
2.992E+02  1.624E-24  1.289E-14
2.965E+02  1.683E-24  1.324E-14
2.938E+02  1.745E-24  1.360E-14
2.911E+02  1.808E-24  1.396E-14
2.884E+02  1.874E-24  1.433E-14
2.858E+02  1.942E-24  1.472E-14
2.831E+02  2.012E-24  1.511E-14
2.805E+02  2.084E-24  1.551E-14
2.780E+02  2.159E-24  1.592E-14
2.754E+02  2.237E-24  1.634E-14
2.729E+02  2.317E-24  1.677E-14
2.704E+02  2.400E-24  1.721E-14
2.679E+02  2.486E-24  1.766E-14
2.655E+02  2.574E-24  1.813E-14
2.630E+02  2.666E-24  1.860E-14
2.606E+02  2.760E-24  1.908E-14
2.582E+02  2.858E-24  1.957E-14
2.559E+02  2.958E-24  2.007E-14
2.535E+02  3.061E-24  2.058E-14
2.512E+02  3.167E-24  2.110E-14
2.489E+02  3.274E-24  2.161E-14
2.466E+02  3.383E-24  2.213E-14
2.443E+02  3.494E-24  2.265E-14
2.421E+02  3.608E-24  2.317E-14
2.399E+02  3.725E-24  2.370E-14
2.377E+02  3.843E-24  2.423E-14
2.355E+02  3.964E-24  2.476E-14
2.333E+02  4.088E-24  2.530E-14
2.312E+02  4.216E-24  2.585E-14
2.291E+02  4.346E-24  2.641E-14
2.270E+02  4.481E-24  2.698E-14
2.249E+02  4.618E-24  2.755E-14
2.228E+02  4.760E-24  2.814E-14
2.208E+02  4.905E-24  2.873E-14
2.188E+02  5.053E-24  2.932E-14
2.168E+02  5.205E-24  2.993E-14
2.148E+02  5.361E-24  3.054E-14
2.128E+02  5.521E-24  3.117E-14
2.109E+02  5.684E-24  3.180E-14
2.089E+02  5.852E-24  3.243E-14
2.070E+02  6.023E-24  3.307E-14
2.051E+02  6.198E-24  3.372E-14
2.032E+02  6.377E-24  3.438E-14
2.014E+02  6.561E-24  3.504E-14
1.995E+02  6.748E-24  3.571E-14
1.977E+02  6.940E-24  3.639E-14
1.959E+02  7.135E-24  3.708E-14
1.941E+02  7.335E-24  3.776E-14
1.923E+02  7.540E-24  3.846E-14
1.905E+02  7.749E-24  3.916E-14
1.888E+02  7.962E-24  3.987E-14
1.871E+02  8.180E-24  4.059E-14
1.854E+02  8.402E-24  4.131E-14
1.837E+02  8.629E-24  4.204E-14
1.820E+02  8.861E-24  4.277E-14
1.803E+02  9.097E-24  4.351E-14
1.786E+02  9.338E-24  4.425E-14
1.770E+02  9.584E-24  4.500E-14
1.754E+02  9.836E-24  4.576E-14
1.738E+02  1.009E-23  4.652E-14
1.722E+02  1.035E-23  4.729E-14
1.706E+02  1.062E-23  4.807E-14
1.690E+02  1.089E-23  4.885E-14
1.675E+02  1.117E-23  4.964E-14
1.660E+02  1.146E-23  5.043E-14
1.644E+02  1.175E-23  5.124E-14
1.629E+02  1.204E-23  5.205E-14
1.614E+02  1.235E-23  5.287E-14
1.600E+02  1.266E-23  5.369E-14
1.585E+02  1.297E-23  5.453E-14
1.570E+02  1.330E-23  5.538E-14
1.556E+02  1.363E-23  5.625E-14
1.542E+02  1.397E-23  5.712E-14
1.528E+02  1.432E-23  5.801E-14
1.514E+02  1.467E-23  5.891E-14
1.500E+02  1.504E-23  5.982E-14
1.486E+02  1.541E-23  6.073E-14
1.472E+02  1.579E-23  6.165E-14
1.459E+02  1.617E-23  6.256E-14
1.445E+02  1.655E-23  6.346E-14
1.432E+02  1.693E-23  6.432E-14
1.419E+02  1.730E-23  6.512E-14
1.406E+02  1.765E-23  6.584E-14
1.393E+02  1.799E-23  6.647E-14
1.380E+02  1.830E-23  6.699E-14
1.368E+02  1.858E-23  6.741E-14
1.355E+02  1.884E-23  6.774E-14
1.343E+02  1.909E-23  6.801E-14
1.330E+02  1.933E-23  6.823E-14
1.318E+02  1.957E-23  6.843E-14
1.306E+02  1.980E-23  6.862E-14
1.294E+02  2.004E-23  6.880E-14
1.282E+02  2.028E-23  6.899E-14
1.271E+02  2.052E-23  6.917E-14
1.259E+02  2.077E-23  6.936E-14
1.247E+02  2.102E-23  6.955E-14
1.236E+02  2.128E-23  6.975E-14
1.225E+02  2.153E-23  6.995E-14
1.213E+02  2.180E-23  7.016E-14
1.202E+02  2.206E-23  7.036E-14
1.191E+02  2.233E-23  7.055E-14
1.180E+02  2.259E-23  7.074E-14
1.169E+02  2.286E-23  7.092E-14
1.159E+02  2.312E-23  7.108E-14
1.148E+02  2.339E-23  7.124E-14
1.138E+02  2.366E-23  7.139E-14
1.127E+02  2.392E-23  7.152E-14
1.117E+02  2.419E-23  7.166E-14
1.107E+02  2.445E-23  7.178E-14
1.096E+02  2.471E-23  7.188E-14
1.086E+02  2.497E-23  7.197E-14
1.076E+02  2.523E-23  7.205E-14
1.067E+02  2.549E-23  7.211E-14
1.057E+02  2.574E-23  7.215E-14
1.047E+02  2.599E-23  7.218E-14
1.038E+02  2.623E-23  7.218E-14
1.028E+02  2.647E-23  7.217E-14
1.019E+02  2.669E-23  7.213E-14
1.009E+02  2.692E-23  7.207E-14
1.000E+02  2.714E-23  7.199E-14
9.908E+01  2.735E-23  7.188E-14
9.817E+01  2.755E-23  7.176E-14
9.727E+01  2.775E-23  7.161E-14
9.638E+01  2.794E-23  7.144E-14
9.550E+01  2.813E-23  7.125E-14
9.462E+01  2.830E-23  7.103E-14
9.376E+01  2.847E-23  7.080E-14
9.290E+01  2.862E-23  7.054E-14
9.204E+01  2.877E-23  7.025E-14
9.120E+01  2.891E-23  6.995E-14
9.036E+01  2.904E-23  6.962E-14
8.954E+01  2.917E-23  6.927E-14
8.872E+01  2.928E-23  6.890E-14
8.790E+01  2.938E-23  6.851E-14
8.710E+01  2.947E-23  6.809E-14
8.630E+01  2.956E-23  6.767E-14
8.551E+01  2.964E-23  6.722E-14
8.472E+01  2.969E-23  6.673E-14
8.395E+01  2.975E-23  6.624E-14
8.318E+01  2.979E-23  6.573E-14
8.241E+01  2.983E-23  6.520E-14
8.166E+01  2.985E-23  6.466E-14
8.091E+01  2.986E-23  6.410E-14
8.017E+01  2.987E-23  6.352E-14
7.943E+01  2.986E-23  6.292E-14
7.870E+01  2.984E-23  6.230E-14
7.798E+01  2.981E-23  6.167E-14
7.727E+01  2.977E-23  6.102E-14
7.656E+01  2.972E-23  6.035E-14
7.586E+01  2.965E-23  5.967E-14
7.516E+01  2.958E-23  5.898E-14
7.447E+01  2.950E-23  5.827E-14
7.379E+01  2.939E-23  5.754E-14
7.311E+01  2.929E-23  5.680E-14
7.244E+01  2.917E-23  5.605E-14
7.178E+01  2.904E-23  5.528E-14
7.112E+01  2.890E-23  5.451E-14
7.047E+01  2.875E-23  5.374E-14
6.982E+01  2.859E-23  5.296E-14
6.918E+01  2.843E-23  5.217E-14
6.855E+01  2.825E-23  5.137E-14
6.792E+01  2.806E-23  5.056E-14
6.730E+01  2.787E-23  4.975E-14
6.668E+01  2.766E-23  4.893E-14
6.607E+01  2.745E-23  4.811E-14
6.546E+01  2.723E-23  4.728E-14
6.486E+01  2.700E-23  4.645E-14
6.427E+01  2.676E-23  4.562E-14
6.368E+01  2.651E-23  4.479E-14
6.310E+01  2.626E-23  4.395E-14
6.252E+01  2.600E-23  4.312E-14
6.194E+01  2.574E-23  4.229E-14
6.138E+01  2.547E-23  4.146E-14
6.081E+01  2.519E-23  4.063E-14
6.026E+01  2.490E-23  3.980E-14
5.970E+01  2.461E-23  3.898E-14
5.916E+01  2.432E-23  3.816E-14
5.861E+01  2.402E-23  3.734E-14
5.808E+01  2.371E-23  3.653E-14
5.754E+01  2.340E-23  3.572E-14
5.702E+01  2.309E-23  3.492E-14
5.649E+01  2.278E-23  3.413E-14
5.598E+01  2.246E-23  3.334E-14
5.546E+01  2.213E-23  3.256E-14
5.495E+01  2.181E-23  3.179E-14
5.445E+01  2.149E-23  3.103E-14
5.395E+01  2.116E-23  3.028E-14
5.346E+01  2.083E-23  2.953E-14
5.297E+01  2.049E-23  2.879E-14
5.248E+01  2.016E-23  2.807E-14
5.200E+01  1.983E-23  2.735E-14
5.152E+01  1.950E-23  2.664E-14
5.105E+01  1.916E-23  2.594E-14
