Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         6 = grain model
 4.000E-08 4.000E-01 3.750E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 1.250E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 9.211E+01 = <U> 
     mmp83 = radfield
 4.150E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.148E+03  7.550E-27  2.300E-16
1.138E+03  7.859E-27  2.372E-16
1.127E+03  8.181E-27  2.446E-16
1.117E+03  8.515E-27  2.523E-16
1.107E+03  8.863E-27  2.602E-16
1.096E+03  9.226E-27  2.683E-16
1.086E+03  9.603E-27  2.767E-16
1.076E+03  9.995E-27  2.854E-16
1.067E+03  1.040E-26  2.943E-16
1.057E+03  1.083E-26  3.036E-16
1.047E+03  1.127E-26  3.130E-16
1.038E+03  1.173E-26  3.228E-16
1.028E+03  1.221E-26  3.329E-16
1.019E+03  1.271E-26  3.433E-16
1.009E+03  1.323E-26  3.541E-16
1.000E+03  1.376E-26  3.651E-16
9.908E+02  1.433E-26  3.765E-16
9.817E+02  1.491E-26  3.883E-16
9.727E+02  1.552E-26  4.004E-16
9.638E+02  1.615E-26  4.130E-16
9.550E+02  1.681E-26  4.259E-16
9.462E+02  1.750E-26  4.391E-16
9.376E+02  1.821E-26  4.529E-16
9.290E+02  1.895E-26  4.670E-16
9.204E+02  1.972E-26  4.815E-16
9.120E+02  2.052E-26  4.965E-16
9.036E+02  2.136E-26  5.120E-16
8.954E+02  2.223E-26  5.279E-16
8.872E+02  2.313E-26  5.443E-16
8.790E+02  2.407E-26  5.612E-16
8.710E+02  2.505E-26  5.786E-16
8.630E+02  2.606E-26  5.966E-16
8.551E+02  2.712E-26  6.151E-16
8.472E+02  2.822E-26  6.341E-16
8.395E+02  2.936E-26  6.537E-16
8.318E+02  3.054E-26  6.739E-16
8.241E+02  3.178E-26  6.947E-16
8.166E+02  3.306E-26  7.161E-16
8.091E+02  3.440E-26  7.382E-16
8.017E+02  3.578E-26  7.609E-16
7.943E+02  3.723E-26  7.844E-16
7.870E+02  3.873E-26  8.085E-16
7.798E+02  4.028E-26  8.333E-16
7.727E+02  4.191E-26  8.589E-16
7.656E+02  4.359E-26  8.853E-16
7.586E+02  4.534E-26  9.124E-16
7.516E+02  4.717E-26  9.404E-16
7.447E+02  4.906E-26  9.692E-16
7.379E+02  5.104E-26  9.990E-16
7.311E+02  5.309E-26  1.030E-15
7.244E+02  5.523E-26  1.061E-15
7.178E+02  5.745E-26  1.094E-15
7.112E+02  5.976E-26  1.127E-15
7.047E+02  6.217E-26  1.162E-15
6.982E+02  6.467E-26  1.198E-15
6.918E+02  6.727E-26  1.234E-15
6.855E+02  6.997E-26  1.272E-15
6.792E+02  7.278E-26  1.311E-15
6.730E+02  7.570E-26  1.351E-15
6.668E+02  7.874E-26  1.393E-15
6.607E+02  8.189E-26  1.435E-15
6.546E+02  8.519E-26  1.479E-15
6.486E+02  8.862E-26  1.525E-15
6.427E+02  9.219E-26  1.572E-15
6.368E+02  9.590E-26  1.620E-15
6.310E+02  9.976E-26  1.670E-15
6.252E+02  1.038E-25  1.721E-15
6.194E+02  1.080E-25  1.774E-15
6.138E+02  1.123E-25  1.828E-15
6.081E+02  1.168E-25  1.885E-15
6.026E+02  1.215E-25  1.943E-15
5.970E+02  1.264E-25  2.002E-15
5.916E+02  1.315E-25  2.064E-15
5.861E+02  1.368E-25  2.128E-15
5.808E+02  1.424E-25  2.193E-15
5.754E+02  1.481E-25  2.260E-15
5.702E+02  1.541E-25  2.330E-15
5.649E+02  1.603E-25  2.402E-15
5.598E+02  1.667E-25  2.476E-15
5.546E+02  1.735E-25  2.552E-15
5.495E+02  1.804E-25  2.630E-15
5.445E+02  1.877E-25  2.711E-15
5.395E+02  1.953E-25  2.795E-15
5.346E+02  2.032E-25  2.881E-15
5.297E+02  2.114E-25  2.970E-15
5.248E+02  2.199E-25  3.061E-15
5.200E+02  2.288E-25  3.155E-15
5.152E+02  2.380E-25  3.253E-15
5.105E+02  2.476E-25  3.353E-15
5.058E+02  2.576E-25  3.456E-15
5.012E+02  2.679E-25  3.562E-15
4.966E+02  2.787E-25  3.672E-15
4.920E+02  2.900E-25  3.785E-15
4.875E+02  3.017E-25  3.901E-15
4.831E+02  3.138E-25  4.021E-15
4.786E+02  3.265E-25  4.145E-15
4.742E+02  3.396E-25  4.272E-15
4.699E+02  3.533E-25  4.404E-15
4.656E+02  3.675E-25  4.539E-15
4.613E+02  3.823E-25  4.678E-15
4.571E+02  3.977E-25  4.822E-15
4.529E+02  4.137E-25  4.970E-15
4.487E+02  4.303E-25  5.122E-15
4.446E+02  4.476E-25  5.279E-15
4.406E+02  4.656E-25  5.441E-15
4.365E+02  4.843E-25  5.608E-15
4.325E+02  5.038E-25  5.780E-15
4.285E+02  5.240E-25  5.957E-15
4.246E+02  5.450E-25  6.139E-15
4.207E+02  5.669E-25  6.327E-15
4.169E+02  5.896E-25  6.520E-15
4.130E+02  6.133E-25  6.719E-15
4.093E+02  6.379E-25  6.925E-15
4.055E+02  6.634E-25  7.136E-15
4.018E+02  6.900E-25  7.354E-15
3.981E+02  7.177E-25  7.579E-15
3.945E+02  7.464E-25  7.810E-15
3.908E+02  7.763E-25  8.048E-15
3.873E+02  8.074E-25  8.294E-15
3.837E+02  8.397E-25  8.546E-15
3.802E+02  8.733E-25  8.807E-15
3.767E+02  9.082E-25  9.075E-15
3.733E+02  9.444E-25  9.351E-15
3.698E+02  9.821E-25  9.635E-15
3.664E+02  1.021E-24  9.927E-15
3.631E+02  1.062E-24  1.023E-14
3.597E+02  1.104E-24  1.054E-14
3.565E+02  1.148E-24  1.086E-14
3.532E+02  1.194E-24  1.119E-14
3.499E+02  1.242E-24  1.152E-14
3.467E+02  1.291E-24  1.187E-14
3.436E+02  1.342E-24  1.223E-14
3.404E+02  1.395E-24  1.260E-14
3.373E+02  1.451E-24  1.298E-14
3.342E+02  1.508E-24  1.337E-14
3.311E+02  1.568E-24  1.377E-14
3.281E+02  1.630E-24  1.418E-14
3.251E+02  1.694E-24  1.461E-14
3.221E+02  1.761E-24  1.505E-14
3.192E+02  1.830E-24  1.550E-14
3.162E+02  1.903E-24  1.596E-14
3.133E+02  1.977E-24  1.643E-14
3.105E+02  2.055E-24  1.692E-14
3.076E+02  2.136E-24  1.743E-14
3.048E+02  2.220E-24  1.794E-14
3.020E+02  2.306E-24  1.848E-14
2.992E+02  2.397E-24  1.902E-14
2.965E+02  2.490E-24  1.958E-14
2.938E+02  2.587E-24  2.016E-14
2.911E+02  2.688E-24  2.076E-14
2.884E+02  2.793E-24  2.137E-14
2.858E+02  2.901E-24  2.199E-14
2.831E+02  3.014E-24  2.264E-14
2.805E+02  3.131E-24  2.330E-14
2.780E+02  3.252E-24  2.398E-14
2.754E+02  3.378E-24  2.468E-14
2.729E+02  3.508E-24  2.540E-14
2.704E+02  3.644E-24  2.614E-14
2.679E+02  3.785E-24  2.690E-14
2.655E+02  3.931E-24  2.768E-14
2.630E+02  4.082E-24  2.848E-14
2.606E+02  4.239E-24  2.931E-14
2.582E+02  4.402E-24  3.015E-14
2.559E+02  4.570E-24  3.102E-14
2.535E+02  4.743E-24  3.190E-14
2.512E+02  4.922E-24  3.280E-14
2.489E+02  5.105E-24  3.370E-14
2.466E+02  5.291E-24  3.461E-14
2.443E+02  5.482E-24  3.553E-14
2.421E+02  5.679E-24  3.647E-14
2.399E+02  5.881E-24  3.742E-14
2.377E+02  6.086E-24  3.837E-14
2.355E+02  6.298E-24  3.935E-14
2.333E+02  6.517E-24  4.034E-14
2.312E+02  6.743E-24  4.135E-14
2.291E+02  6.975E-24  4.239E-14
2.270E+02  7.215E-24  4.344E-14
2.249E+02  7.463E-24  4.452E-14
2.228E+02  7.718E-24  4.562E-14
2.208E+02  7.981E-24  4.674E-14
2.188E+02  8.252E-24  4.789E-14
2.168E+02  8.531E-24  4.906E-14
2.148E+02  8.819E-24  5.025E-14
2.128E+02  9.116E-24  5.146E-14
2.109E+02  9.421E-24  5.269E-14
2.089E+02  9.735E-24  5.395E-14
2.070E+02  1.006E-23  5.524E-14
2.051E+02  1.039E-23  5.654E-14
2.032E+02  1.073E-23  5.787E-14
2.014E+02  1.109E-23  5.922E-14
1.995E+02  1.145E-23  6.060E-14
1.977E+02  1.182E-23  6.201E-14
1.959E+02  1.221E-23  6.343E-14
1.941E+02  1.260E-23  6.489E-14
1.923E+02  1.301E-23  6.637E-14
1.905E+02  1.343E-23  6.787E-14
1.888E+02  1.386E-23  6.940E-14
1.871E+02  1.430E-23  7.096E-14
1.854E+02  1.476E-23  7.255E-14
1.837E+02  1.522E-23  7.416E-14
1.820E+02  1.570E-23  7.580E-14
1.803E+02  1.620E-23  7.747E-14
1.786E+02  1.671E-23  7.917E-14
1.770E+02  1.723E-23  8.089E-14
1.754E+02  1.777E-23  8.265E-14
1.738E+02  1.832E-23  8.444E-14
1.722E+02  1.889E-23  8.626E-14
1.706E+02  1.947E-23  8.812E-14
1.690E+02  2.007E-23  9.000E-14
1.675E+02  2.069E-23  9.193E-14
1.660E+02  2.133E-23  9.389E-14
1.644E+02  2.198E-23  9.589E-14
1.629E+02  2.266E-23  9.793E-14
1.614E+02  2.336E-23  1.000E-13
1.600E+02  2.407E-23  1.021E-13
1.585E+02  2.481E-23  1.043E-13
1.570E+02  2.557E-23  1.065E-13
1.556E+02  2.636E-23  1.088E-13
1.542E+02  2.718E-23  1.111E-13
1.528E+02  2.802E-23  1.135E-13
1.514E+02  2.888E-23  1.160E-13
1.500E+02  2.978E-23  1.185E-13
1.486E+02  3.070E-23  1.210E-13
1.472E+02  3.165E-23  1.236E-13
1.459E+02  3.262E-23  1.262E-13
1.445E+02  3.361E-23  1.289E-13
1.432E+02  3.460E-23  1.315E-13
1.419E+02  3.559E-23  1.340E-13
1.406E+02  3.657E-23  1.364E-13
1.393E+02  3.752E-23  1.386E-13
1.380E+02  3.843E-23  1.407E-13
1.368E+02  3.931E-23  1.426E-13
1.355E+02  4.017E-23  1.444E-13
1.343E+02  4.100E-23  1.460E-13
1.330E+02  4.184E-23  1.476E-13
1.318E+02  4.267E-23  1.492E-13
1.306E+02  4.352E-23  1.508E-13
1.294E+02  4.439E-23  1.524E-13
1.282E+02  4.529E-23  1.540E-13
1.271E+02  4.620E-23  1.557E-13
1.259E+02  4.714E-23  1.574E-13
1.247E+02  4.811E-23  1.592E-13
1.236E+02  4.910E-23  1.610E-13
1.225E+02  5.012E-23  1.628E-13
1.213E+02  5.117E-23  1.647E-13
1.202E+02  5.224E-23  1.666E-13
1.191E+02  5.333E-23  1.685E-13
1.180E+02  5.445E-23  1.705E-13
1.169E+02  5.559E-23  1.725E-13
1.159E+02  5.675E-23  1.744E-13
1.148E+02  5.793E-23  1.764E-13
1.138E+02  5.914E-23  1.784E-13
1.127E+02  6.036E-23  1.805E-13
1.117E+02  6.161E-23  1.825E-13
1.107E+02  6.289E-23  1.846E-13
1.096E+02  6.418E-23  1.867E-13
1.086E+02  6.550E-23  1.888E-13
1.076E+02  6.684E-23  1.909E-13
1.067E+02  6.820E-23  1.929E-13
1.057E+02  6.958E-23  1.950E-13
1.047E+02  7.097E-23  1.971E-13
1.038E+02  7.239E-23  1.992E-13
1.028E+02  7.382E-23  2.013E-13
1.019E+02  7.526E-23  2.033E-13
1.009E+02  7.672E-23  2.054E-13
1.000E+02  7.820E-23  2.074E-13
9.908E+01  7.969E-23  2.094E-13
9.817E+01  8.120E-23  2.115E-13
9.727E+01  8.272E-23  2.134E-13
9.638E+01  8.426E-23  2.154E-13
9.550E+01  8.581E-23  2.174E-13
9.462E+01  8.737E-23  2.193E-13
9.376E+01  8.895E-23  2.212E-13
9.290E+01  9.053E-23  2.231E-13
9.204E+01  9.213E-23  2.250E-13
9.120E+01  9.374E-23  2.268E-13
9.036E+01  9.537E-23  2.286E-13
8.954E+01  9.700E-23  2.304E-13
8.872E+01  9.864E-23  2.321E-13
8.790E+01  1.003E-22  2.339E-13
8.710E+01  1.020E-22  2.356E-13
8.630E+01  1.037E-22  2.373E-13
8.551E+01  1.054E-22  2.389E-13
8.472E+01  1.070E-22  2.405E-13
8.395E+01  1.087E-22  2.421E-13
8.318E+01  1.105E-22  2.437E-13
8.241E+01  1.122E-22  2.452E-13
8.166E+01  1.139E-22  2.468E-13
8.091E+01  1.157E-22  2.482E-13
8.017E+01  1.174E-22  2.497E-13
7.943E+01  1.192E-22  2.511E-13
7.870E+01  1.209E-22  2.525E-13
7.798E+01  1.227E-22  2.538E-13
7.727E+01  1.245E-22  2.551E-13
7.656E+01  1.262E-22  2.564E-13
7.586E+01  1.280E-22  2.576E-13
7.516E+01  1.298E-22  2.588E-13
7.447E+01  1.316E-22  2.600E-13
7.379E+01  1.334E-22  2.610E-13
7.311E+01  1.351E-22  2.621E-13
7.244E+01  1.369E-22  2.631E-13
7.178E+01  1.387E-22  2.641E-13
7.112E+01  1.405E-22  2.650E-13
7.047E+01  1.423E-22  2.659E-13
6.982E+01  1.441E-22  2.668E-13
6.918E+01  1.459E-22  2.677E-13
6.855E+01  1.477E-22  2.685E-13
6.792E+01  1.495E-22  2.693E-13
6.730E+01  1.512E-22  2.700E-13
6.668E+01  1.530E-22  2.707E-13
6.607E+01  1.548E-22  2.714E-13
6.546E+01  1.566E-22  2.720E-13
6.486E+01  1.584E-22  2.726E-13
6.427E+01  1.602E-22  2.732E-13
6.368E+01  1.620E-22  2.737E-13
6.310E+01  1.638E-22  2.742E-13
6.252E+01  1.656E-22  2.747E-13
6.194E+01  1.675E-22  2.751E-13
6.138E+01  1.693E-22  2.756E-13
6.081E+01  1.711E-22  2.760E-13
6.026E+01  1.729E-22  2.764E-13
5.970E+01  1.747E-22  2.767E-13
5.916E+01  1.765E-22  2.770E-13
5.861E+01  1.783E-22  2.773E-13
5.808E+01  1.802E-22  2.775E-13
5.754E+01  1.820E-22  2.778E-13
5.702E+01  1.838E-22  2.780E-13
5.649E+01  1.856E-22  2.782E-13
5.598E+01  1.875E-22  2.784E-13
5.546E+01  1.893E-22  2.786E-13
5.495E+01  1.912E-22  2.787E-13
5.445E+01  1.931E-22  2.789E-13
5.395E+01  1.950E-22  2.791E-13
5.346E+01  1.969E-22  2.792E-13
5.297E+01  1.988E-22  2.793E-13
5.248E+01  2.007E-22  2.794E-13
5.200E+01  2.027E-22  2.796E-13
5.152E+01  2.046E-22  2.797E-13
5.105E+01  2.066E-22  2.798E-13
5.058E+01  2.086E-22  2.798E-13
5.012E+01  2.106E-22  2.799E-13
4.966E+01  2.126E-22  2.800E-13
4.920E+01  2.146E-22  2.801E-13
4.875E+01  2.166E-22  2.802E-13
4.831E+01  2.187E-22  2.803E-13
4.786E+01  2.208E-22  2.804E-13
4.742E+01  2.229E-22  2.805E-13
4.699E+01  2.251E-22  2.806E-13
4.656E+01  2.273E-22  2.807E-13
4.613E+01  2.295E-22  2.808E-13
4.571E+01  2.317E-22  2.809E-13
4.529E+01  2.339E-22  2.810E-13
4.487E+01  2.362E-22  2.812E-13
4.446E+01  2.385E-22  2.813E-13
4.406E+01  2.408E-22  2.814E-13
4.365E+01  2.432E-22  2.816E-13
4.325E+01  2.455E-22  2.817E-13
4.285E+01  2.479E-22  2.818E-13
4.246E+01  2.502E-22  2.818E-13
4.207E+01  2.526E-22  2.819E-13
4.169E+01  2.549E-22  2.819E-13
4.130E+01  2.573E-22  2.819E-13
4.093E+01  2.596E-22  2.818E-13
4.055E+01  2.619E-22  2.817E-13
4.018E+01  2.641E-22  2.815E-13
3.981E+01  2.663E-22  2.812E-13
3.945E+01  2.684E-22  2.808E-13
3.908E+01  2.704E-22  2.804E-13
3.873E+01  2.724E-22  2.798E-13
