Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         4 = grain model
 4.000E-08 4.000E-01 2.250E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 7.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.000E+01 = <U> 
     mmp83 = radfield
 4.449E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
6.668E+03  3.874E-30  6.853E-19
6.607E+03  4.018E-30  7.042E-19
6.546E+03  4.168E-30  7.237E-19
6.486E+03  4.323E-30  7.437E-19
6.427E+03  4.484E-30  7.643E-19
6.368E+03  4.651E-30  7.855E-19
6.310E+03  4.824E-30  8.074E-19
6.252E+03  5.004E-30  8.298E-19
6.194E+03  5.191E-30  8.529E-19
6.138E+03  5.385E-30  8.766E-19
6.081E+03  5.586E-30  9.011E-19
6.026E+03  5.795E-30  9.262E-19
5.970E+03  6.012E-30  9.520E-19
5.916E+03  6.237E-30  9.786E-19
5.861E+03  6.470E-30  1.006E-18
5.808E+03  6.713E-30  1.034E-18
5.754E+03  6.965E-30  1.063E-18
5.702E+03  7.226E-30  1.093E-18
5.649E+03  7.498E-30  1.124E-18
5.598E+03  7.780E-30  1.155E-18
5.546E+03  8.072E-30  1.188E-18
5.495E+03  8.376E-30  1.221E-18
5.445E+03  8.692E-30  1.255E-18
5.395E+03  9.019E-30  1.291E-18
5.346E+03  9.359E-30  1.327E-18
5.297E+03  9.712E-30  1.365E-18
5.248E+03  1.008E-29  1.403E-18
5.200E+03  1.046E-29  1.443E-18
5.152E+03  1.086E-29  1.484E-18
5.105E+03  1.127E-29  1.526E-18
5.058E+03  1.169E-29  1.569E-18
5.012E+03  1.213E-29  1.613E-18
4.966E+03  1.259E-29  1.659E-18
4.920E+03  1.307E-29  1.706E-18
4.875E+03  1.357E-29  1.754E-18
4.831E+03  1.408E-29  1.804E-18
4.786E+03  1.462E-29  1.856E-18
4.742E+03  1.517E-29  1.908E-18
4.699E+03  1.575E-29  1.963E-18
4.656E+03  1.635E-29  2.019E-18
4.613E+03  1.697E-29  2.076E-18
4.571E+03  1.761E-29  2.136E-18
4.529E+03  1.829E-29  2.197E-18
4.487E+03  1.898E-29  2.260E-18
4.446E+03  1.971E-29  2.324E-18
4.406E+03  2.046E-29  2.391E-18
4.365E+03  2.124E-29  2.460E-18
4.325E+03  2.206E-29  2.530E-18
4.285E+03  2.290E-29  2.603E-18
4.246E+03  2.378E-29  2.678E-18
4.207E+03  2.469E-29  2.755E-18
4.169E+03  2.563E-29  2.835E-18
4.130E+03  2.662E-29  2.916E-18
4.093E+03  2.764E-29  3.001E-18
4.055E+03  2.870E-29  3.087E-18
4.018E+03  2.980E-29  3.177E-18
3.981E+03  3.095E-29  3.268E-18
3.945E+03  3.214E-29  3.363E-18
3.908E+03  3.337E-29  3.460E-18
3.873E+03  3.466E-29  3.560E-18
3.837E+03  3.599E-29  3.664E-18
3.802E+03  3.738E-29  3.770E-18
3.767E+03  3.882E-29  3.879E-18
3.733E+03  4.032E-29  3.992E-18
3.698E+03  4.188E-29  4.108E-18
3.664E+03  4.350E-29  4.228E-18
3.631E+03  4.518E-29  4.352E-18
3.597E+03  4.693E-29  4.479E-18
3.565E+03  4.875E-29  4.609E-18
3.532E+03  5.064E-29  4.744E-18
3.499E+03  5.261E-29  4.883E-18
3.467E+03  5.465E-29  5.026E-18
3.436E+03  5.677E-29  5.174E-18
3.404E+03  5.898E-29  5.326E-18
3.373E+03  6.128E-29  5.482E-18
3.342E+03  6.367E-29  5.644E-18
3.311E+03  6.615E-29  5.810E-18
3.281E+03  6.873E-29  5.981E-18
3.251E+03  7.141E-29  6.158E-18
3.221E+03  7.420E-29  6.340E-18
3.192E+03  7.710E-29  6.527E-18
3.162E+03  8.012E-29  6.720E-18
3.133E+03  8.325E-29  6.919E-18
3.105E+03  8.651E-29  7.124E-18
3.076E+03  8.990E-29  7.336E-18
3.048E+03  9.343E-29  7.553E-18
3.020E+03  9.709E-29  7.778E-18
2.992E+03  1.009E-28  8.009E-18
2.965E+03  1.049E-28  8.246E-18
2.938E+03  1.090E-28  8.491E-18
2.911E+03  1.132E-28  8.743E-18
2.884E+03  1.177E-28  9.003E-18
2.858E+03  1.223E-28  9.271E-18
2.831E+03  1.271E-28  9.547E-18
2.805E+03  1.321E-28  9.832E-18
2.780E+03  1.373E-28  1.013E-17
2.754E+03  1.427E-28  1.043E-17
2.729E+03  1.484E-28  1.074E-17
2.704E+03  1.542E-28  1.106E-17
2.679E+03  1.603E-28  1.139E-17
2.655E+03  1.666E-28  1.173E-17
2.630E+03  1.732E-28  1.209E-17
2.606E+03  1.801E-28  1.245E-17
2.582E+03  1.872E-28  1.282E-17
2.559E+03  1.946E-28  1.321E-17
2.535E+03  2.023E-28  1.361E-17
2.512E+03  2.104E-28  1.402E-17
2.489E+03  2.187E-28  1.444E-17
2.466E+03  2.274E-28  1.488E-17
2.443E+03  2.365E-28  1.533E-17
2.421E+03  2.459E-28  1.579E-17
2.399E+03  2.556E-28  1.627E-17
2.377E+03  2.658E-28  1.676E-17
2.355E+03  2.764E-28  1.727E-17
2.333E+03  2.874E-28  1.779E-17
2.312E+03  2.989E-28  1.833E-17
2.291E+03  3.108E-28  1.889E-17
2.270E+03  3.232E-28  1.946E-17
2.249E+03  3.362E-28  2.005E-17
2.228E+03  3.496E-28  2.066E-17
2.208E+03  3.636E-28  2.129E-17
2.188E+03  3.781E-28  2.194E-17
2.168E+03  3.933E-28  2.261E-17
2.148E+03  4.090E-28  2.330E-17
2.128E+03  4.254E-28  2.401E-17
2.109E+03  4.425E-28  2.475E-17
2.089E+03  4.602E-28  2.550E-17
2.070E+03  4.787E-28  2.628E-17
2.051E+03  4.979E-28  2.709E-17
2.032E+03  5.179E-28  2.792E-17
2.014E+03  5.387E-28  2.877E-17
1.995E+03  5.603E-28  2.966E-17
1.977E+03  5.829E-28  3.057E-17
1.959E+03  6.063E-28  3.150E-17
1.941E+03  6.307E-28  3.247E-17
1.923E+03  6.561E-28  3.347E-17
1.905E+03  6.825E-28  3.449E-17
1.888E+03  7.100E-28  3.555E-17
1.871E+03  7.386E-28  3.665E-17
1.854E+03  7.683E-28  3.778E-17
1.837E+03  7.993E-28  3.894E-17
1.820E+03  8.316E-28  4.014E-17
1.803E+03  8.651E-28  4.138E-17
1.786E+03  9.000E-28  4.265E-17
1.770E+03  9.364E-28  4.397E-17
1.754E+03  9.742E-28  4.532E-17
1.738E+03  1.014E-27  4.672E-17
1.722E+03  1.055E-27  4.816E-17
1.706E+03  1.097E-27  4.965E-17
1.690E+03  1.142E-27  5.119E-17
1.675E+03  1.188E-27  5.277E-17
1.660E+03  1.236E-27  5.440E-17
1.644E+03  1.286E-27  5.608E-17
1.629E+03  1.338E-27  5.782E-17
1.614E+03  1.392E-27  5.961E-17
1.600E+03  1.448E-27  6.145E-17
1.585E+03  1.507E-27  6.336E-17
1.570E+03  1.568E-27  6.532E-17
1.556E+03  1.632E-27  6.734E-17
1.542E+03  1.698E-27  6.943E-17
1.528E+03  1.767E-27  7.158E-17
1.514E+03  1.838E-27  7.380E-17
1.500E+03  1.913E-27  7.608E-17
1.486E+03  1.990E-27  7.845E-17
1.472E+03  2.071E-27  8.088E-17
1.459E+03  2.155E-27  8.339E-17
1.445E+03  2.242E-27  8.598E-17
1.432E+03  2.334E-27  8.865E-17
1.419E+03  2.428E-27  9.140E-17
1.406E+03  2.527E-27  9.424E-17
1.393E+03  2.629E-27  9.717E-17
1.380E+03  2.736E-27  1.002E-16
1.368E+03  2.847E-27  1.033E-16
1.355E+03  2.963E-27  1.065E-16
1.343E+03  3.083E-27  1.098E-16
1.330E+03  3.209E-27  1.132E-16
1.318E+03  3.339E-27  1.168E-16
1.306E+03  3.475E-27  1.204E-16
1.294E+03  3.616E-27  1.241E-16
1.282E+03  3.763E-27  1.280E-16
1.271E+03  3.915E-27  1.320E-16
1.259E+03  4.074E-27  1.361E-16
1.247E+03  4.240E-27  1.403E-16
1.236E+03  4.412E-27  1.446E-16
1.225E+03  4.591E-27  1.491E-16
1.213E+03  4.777E-27  1.538E-16
1.202E+03  4.971E-27  1.585E-16
1.191E+03  5.173E-27  1.635E-16
1.180E+03  5.383E-27  1.685E-16
1.169E+03  5.601E-27  1.738E-16
1.159E+03  5.828E-27  1.791E-16
1.148E+03  6.064E-27  1.847E-16
1.138E+03  6.310E-27  1.904E-16
1.127E+03  6.566E-27  1.963E-16
1.117E+03  6.832E-27  2.024E-16
1.107E+03  7.109E-27  2.087E-16
1.096E+03  7.397E-27  2.151E-16
1.086E+03  7.696E-27  2.218E-16
1.076E+03  8.007E-27  2.286E-16
1.067E+03  8.331E-27  2.357E-16
1.057E+03  8.668E-27  2.430E-16
1.047E+03  9.019E-27  2.505E-16
1.038E+03  9.383E-27  2.582E-16
1.028E+03  9.762E-27  2.662E-16
1.019E+03  1.016E-26  2.744E-16
1.009E+03  1.057E-26  2.829E-16
1.000E+03  1.099E-26  2.916E-16
9.908E+02  1.144E-26  3.006E-16
9.817E+02  1.190E-26  3.098E-16
9.727E+02  1.238E-26  3.194E-16
9.638E+02  1.288E-26  3.292E-16
9.550E+02  1.340E-26  3.394E-16
9.462E+02  1.394E-26  3.498E-16
9.376E+02  1.450E-26  3.606E-16
9.290E+02  1.508E-26  3.716E-16
9.204E+02  1.569E-26  3.830E-16
9.120E+02  1.632E-26  3.948E-16
9.036E+02  1.698E-26  4.069E-16
8.954E+02  1.766E-26  4.194E-16
8.872E+02  1.837E-26  4.322E-16
8.790E+02  1.910E-26  4.454E-16
8.710E+02  1.987E-26  4.590E-16
8.630E+02  2.066E-26  4.730E-16
8.551E+02  2.149E-26  4.874E-16
8.472E+02  2.235E-26  5.022E-16
8.395E+02  2.324E-26  5.175E-16
8.318E+02  2.417E-26  5.332E-16
8.241E+02  2.513E-26  5.494E-16
8.166E+02  2.613E-26  5.661E-16
8.091E+02  2.717E-26  5.832E-16
8.017E+02  2.825E-26  6.008E-16
7.943E+02  2.938E-26  6.190E-16
7.870E+02  3.054E-26  6.377E-16
7.798E+02  3.176E-26  6.569E-16
7.727E+02  3.302E-26  6.767E-16
7.656E+02  3.432E-26  6.971E-16
7.586E+02  3.568E-26  7.180E-16
7.516E+02  3.710E-26  7.396E-16
7.447E+02  3.857E-26  7.619E-16
7.379E+02  4.009E-26  7.848E-16
7.311E+02  4.168E-26  8.084E-16
7.244E+02  4.333E-26  8.327E-16
7.178E+02  4.505E-26  8.577E-16
7.112E+02  4.683E-26  8.835E-16
7.047E+02  4.869E-26  9.100E-16
6.982E+02  5.061E-26  9.374E-16
6.918E+02  5.261E-26  9.655E-16
6.855E+02  5.469E-26  9.945E-16
6.792E+02  5.685E-26  1.024E-15
6.730E+02  5.909E-26  1.055E-15
6.668E+02  6.142E-26  1.086E-15
6.607E+02  6.384E-26  1.119E-15
6.546E+02  6.636E-26  1.152E-15
6.486E+02  6.898E-26  1.187E-15
6.427E+02  7.170E-26  1.222E-15
6.368E+02  7.454E-26  1.259E-15
6.310E+02  7.748E-26  1.297E-15
6.252E+02  8.054E-26  1.336E-15
6.194E+02  8.372E-26  1.376E-15
6.138E+02  8.703E-26  1.417E-15
6.081E+02  9.046E-26  1.459E-15
6.026E+02  9.403E-26  1.503E-15
5.970E+02  9.774E-26  1.548E-15
5.916E+02  1.016E-25  1.594E-15
5.861E+02  1.056E-25  1.642E-15
5.808E+02  1.098E-25  1.691E-15
5.754E+02  1.141E-25  1.741E-15
5.702E+02  1.186E-25  1.793E-15
5.649E+02  1.233E-25  1.847E-15
5.598E+02  1.281E-25  1.902E-15
5.546E+02  1.332E-25  1.959E-15
5.495E+02  1.384E-25  2.017E-15
5.445E+02  1.438E-25  2.078E-15
5.395E+02  1.495E-25  2.139E-15
5.346E+02  1.554E-25  2.203E-15
5.297E+02  1.615E-25  2.269E-15
5.248E+02  1.678E-25  2.336E-15
5.200E+02  1.744E-25  2.406E-15
5.152E+02  1.813E-25  2.477E-15
5.105E+02  1.884E-25  2.551E-15
5.058E+02  1.958E-25  2.627E-15
5.012E+02  2.035E-25  2.705E-15
4.966E+02  2.114E-25  2.785E-15
4.920E+02  2.197E-25  2.868E-15
4.875E+02  2.283E-25  2.952E-15
4.831E+02  2.372E-25  3.040E-15
4.786E+02  2.465E-25  3.130E-15
4.742E+02  2.561E-25  3.222E-15
4.699E+02  2.661E-25  3.317E-15
4.656E+02  2.765E-25  3.415E-15
4.613E+02  2.873E-25  3.516E-15
4.571E+02  2.985E-25  3.619E-15
4.529E+02  3.101E-25  3.726E-15
4.487E+02  3.222E-25  3.835E-15
4.446E+02  3.347E-25  3.948E-15
4.406E+02  3.477E-25  4.064E-15
4.365E+02  3.612E-25  4.183E-15
4.325E+02  3.752E-25  4.305E-15
4.285E+02  3.898E-25  4.431E-15
4.246E+02  4.049E-25  4.560E-15
4.207E+02  4.205E-25  4.693E-15
4.169E+02  4.368E-25  4.830E-15
4.130E+02  4.536E-25  4.970E-15
4.093E+02  4.712E-25  5.115E-15
4.055E+02  4.893E-25  5.263E-15
4.018E+02  5.082E-25  5.416E-15
3.981E+02  5.277E-25  5.573E-15
3.945E+02  5.480E-25  5.734E-15
3.908E+02  5.691E-25  5.900E-15
3.873E+02  5.909E-25  6.070E-15
3.837E+02  6.136E-25  6.245E-15
3.802E+02  6.371E-25  6.425E-15
3.767E+02  6.615E-25  6.610E-15
3.733E+02  6.868E-25  6.799E-15
3.698E+02  7.130E-25  6.994E-15
3.664E+02  7.402E-25  7.194E-15
3.631E+02  7.683E-25  7.400E-15
3.597E+02  7.975E-25  7.611E-15
3.565E+02  8.278E-25  7.827E-15
3.532E+02  8.592E-25  8.049E-15
3.499E+02  8.917E-25  8.278E-15
3.467E+02  9.255E-25  8.512E-15
3.436E+02  9.604E-25  8.752E-15
3.404E+02  9.966E-25  8.999E-15
3.373E+02  1.034E-24  9.252E-15
3.342E+02  1.073E-24  9.511E-15
3.311E+02  1.113E-24  9.778E-15
3.281E+02  1.155E-24  1.005E-14
3.251E+02  1.198E-24  1.033E-14
3.221E+02  1.243E-24  1.062E-14
3.192E+02  1.289E-24  1.091E-14
3.162E+02  1.337E-24  1.121E-14
3.133E+02  1.386E-24  1.152E-14
3.105E+02  1.438E-24  1.184E-14
3.076E+02  1.491E-24  1.217E-14
3.048E+02  1.546E-24  1.250E-14
3.020E+02  1.603E-24  1.284E-14
2.992E+02  1.662E-24  1.319E-14
2.965E+02  1.722E-24  1.355E-14
2.938E+02  1.785E-24  1.391E-14
2.911E+02  1.850E-24  1.429E-14
2.884E+02  1.918E-24  1.467E-14
2.858E+02  1.987E-24  1.506E-14
2.831E+02  2.059E-24  1.547E-14
2.805E+02  2.134E-24  1.588E-14
2.780E+02  2.210E-24  1.630E-14
2.754E+02  2.290E-24  1.673E-14
2.729E+02  2.372E-24  1.717E-14
2.704E+02  2.457E-24  1.762E-14
2.679E+02  2.545E-24  1.809E-14
2.655E+02  2.636E-24  1.856E-14
2.630E+02  2.730E-24  1.904E-14
2.606E+02  2.826E-24  1.954E-14
2.582E+02  2.926E-24  2.005E-14
2.559E+02  3.029E-24  2.056E-14
2.535E+02  3.135E-24  2.108E-14
2.512E+02  3.243E-24  2.161E-14
2.489E+02  3.354E-24  2.214E-14
2.466E+02  3.466E-24  2.267E-14
2.443E+02  3.580E-24  2.320E-14
2.421E+02  3.697E-24  2.374E-14
2.399E+02  3.817E-24  2.429E-14
2.377E+02  3.938E-24  2.483E-14
2.355E+02  4.062E-24  2.538E-14
2.333E+02  4.190E-24  2.594E-14
2.312E+02  4.321E-24  2.650E-14
2.291E+02  4.456E-24  2.708E-14
2.270E+02  4.594E-24  2.766E-14
2.249E+02  4.736E-24  2.825E-14
2.228E+02  4.881E-24  2.885E-14
2.208E+02  5.030E-24  2.946E-14
2.188E+02  5.183E-24  3.008E-14
2.168E+02  5.339E-24  3.070E-14
2.148E+02  5.500E-24  3.133E-14
2.128E+02  5.664E-24  3.198E-14
2.109E+02  5.833E-24  3.262E-14
2.089E+02  6.005E-24  3.328E-14
2.070E+02  6.181E-24  3.394E-14
2.051E+02  6.361E-24  3.461E-14
2.032E+02  6.546E-24  3.529E-14
2.014E+02  6.735E-24  3.598E-14
1.995E+02  6.928E-24  3.667E-14
1.977E+02  7.125E-24  3.737E-14
1.959E+02  7.327E-24  3.807E-14
1.941E+02  7.533E-24  3.878E-14
1.923E+02  7.744E-24  3.950E-14
1.905E+02  7.959E-24  4.023E-14
1.888E+02  8.179E-24  4.096E-14
1.871E+02  8.404E-24  4.170E-14
1.854E+02  8.633E-24  4.245E-14
1.837E+02  8.868E-24  4.320E-14
1.820E+02  9.107E-24  4.396E-14
1.803E+02  9.350E-24  4.472E-14
1.786E+02  9.599E-24  4.549E-14
1.770E+02  9.854E-24  4.627E-14
1.754E+02  1.011E-23  4.705E-14
1.738E+02  1.038E-23  4.784E-14
1.722E+02  1.065E-23  4.863E-14
1.706E+02  1.092E-23  4.944E-14
1.690E+02  1.120E-23  5.024E-14
1.675E+02  1.149E-23  5.106E-14
1.660E+02  1.179E-23  5.188E-14
1.644E+02  1.209E-23  5.271E-14
1.629E+02  1.239E-23  5.355E-14
1.614E+02  1.270E-23  5.440E-14
1.600E+02  1.302E-23  5.526E-14
1.585E+02  1.335E-23  5.612E-14
1.570E+02  1.368E-23  5.700E-14
1.556E+02  1.403E-23  5.789E-14
1.542E+02  1.438E-23  5.880E-14
1.528E+02  1.474E-23  5.971E-14
1.514E+02  1.510E-23  6.063E-14
1.500E+02  1.548E-23  6.157E-14
1.486E+02  1.586E-23  6.251E-14
1.472E+02  1.625E-23  6.346E-14
1.459E+02  1.664E-23  6.439E-14
1.445E+02  1.703E-23  6.531E-14
1.432E+02  1.742E-23  6.620E-14
1.419E+02  1.780E-23  6.702E-14
1.406E+02  1.817E-23  6.777E-14
1.393E+02  1.851E-23  6.842E-14
1.380E+02  1.884E-23  6.897E-14
1.368E+02  1.913E-23  6.941E-14
1.355E+02  1.941E-23  6.977E-14
1.343E+02  1.967E-23  7.006E-14
1.330E+02  1.992E-23  7.031E-14
1.318E+02  2.017E-23  7.053E-14
1.306E+02  2.042E-23  7.074E-14
1.294E+02  2.067E-23  7.095E-14
1.282E+02  2.092E-23  7.116E-14
1.271E+02  2.117E-23  7.136E-14
1.259E+02  2.143E-23  7.157E-14
1.247E+02  2.170E-23  7.179E-14
1.236E+02  2.196E-23  7.201E-14
1.225E+02  2.224E-23  7.223E-14
1.213E+02  2.251E-23  7.245E-14
1.202E+02  2.279E-23  7.267E-14
1.191E+02  2.307E-23  7.289E-14
1.180E+02  2.335E-23  7.310E-14
1.169E+02  2.363E-23  7.329E-14
1.159E+02  2.390E-23  7.347E-14
1.148E+02  2.418E-23  7.365E-14
1.138E+02  2.446E-23  7.382E-14
1.127E+02  2.474E-23  7.397E-14
1.117E+02  2.502E-23  7.412E-14
1.107E+02  2.530E-23  7.425E-14
1.096E+02  2.557E-23  7.438E-14
1.086E+02  2.585E-23  7.448E-14
1.076E+02  2.612E-23  7.457E-14
1.067E+02  2.638E-23  7.464E-14
1.057E+02  2.665E-23  7.470E-14
1.047E+02  2.691E-23  7.474E-14
1.038E+02  2.716E-23  7.476E-14
1.028E+02  2.741E-23  7.475E-14
1.019E+02  2.766E-23  7.472E-14
1.009E+02  2.789E-23  7.467E-14
1.000E+02  2.813E-23  7.460E-14
9.908E+01  2.835E-23  7.450E-14
9.817E+01  2.857E-23  7.439E-14
9.727E+01  2.877E-23  7.425E-14
9.638E+01  2.898E-23  7.408E-14
9.550E+01  2.917E-23  7.390E-14
9.462E+01  2.936E-23  7.369E-14
9.376E+01  2.953E-23  7.345E-14
9.290E+01  2.970E-23  7.319E-14
9.204E+01  2.986E-23  7.291E-14
9.120E+01  3.001E-23  7.260E-14
9.036E+01  3.015E-23  7.227E-14
8.954E+01  3.028E-23  7.192E-14
8.872E+01  3.040E-23  7.155E-14
8.790E+01  3.052E-23  7.116E-14
8.710E+01  3.062E-23  7.074E-14
8.630E+01  3.071E-23  7.030E-14
8.551E+01  3.080E-23  6.985E-14
8.472E+01  3.086E-23  6.936E-14
8.395E+01  3.092E-23  6.886E-14
8.318E+01  3.098E-23  6.834E-14
8.241E+01  3.102E-23  6.780E-14
8.166E+01  3.105E-23  6.725E-14
8.091E+01  3.106E-23  6.667E-14
8.017E+01  3.107E-23  6.608E-14
7.943E+01  3.107E-23  6.546E-14
7.870E+01  3.105E-23  6.483E-14
7.798E+01  3.103E-23  6.418E-14
7.727E+01  3.099E-23  6.352E-14
7.656E+01  3.094E-23  6.283E-14
7.586E+01  3.088E-23  6.213E-14
7.516E+01  3.081E-23  6.142E-14
7.447E+01  3.072E-23  6.069E-14
7.379E+01  3.062E-23  5.994E-14
7.311E+01  3.052E-23  5.918E-14
7.244E+01  3.039E-23  5.841E-14
7.178E+01  3.026E-23  5.762E-14
7.112E+01  3.012E-23  5.683E-14
7.047E+01  2.997E-23  5.603E-14
6.982E+01  2.981E-23  5.522E-14
6.918E+01  2.964E-23  5.440E-14
6.855E+01  2.946E-23  5.357E-14
6.792E+01  2.927E-23  5.274E-14
6.730E+01  2.907E-23  5.189E-14
6.668E+01  2.886E-23  5.105E-14
6.607E+01  2.864E-23  5.020E-14
6.546E+01  2.841E-23  4.934E-14
6.486E+01  2.818E-23  4.848E-14
6.427E+01  2.793E-23  4.761E-14
6.368E+01  2.768E-23  4.675E-14
6.310E+01  2.741E-23  4.588E-14
6.252E+01  2.715E-23  4.502E-14
6.194E+01  2.687E-23  4.415E-14
6.138E+01  2.659E-23  4.329E-14
6.081E+01  2.630E-23  4.243E-14
6.026E+01  2.601E-23  4.157E-14
5.970E+01  2.570E-23  4.071E-14
5.916E+01  2.540E-23  3.985E-14
5.861E+01  2.508E-23  3.900E-14
5.808E+01  2.477E-23  3.815E-14
5.754E+01  2.444E-23  3.731E-14
5.702E+01  2.412E-23  3.647E-14
5.649E+01  2.379E-23  3.565E-14
5.598E+01  2.345E-23  3.482E-14
5.546E+01  2.312E-23  3.401E-14
5.495E+01  2.278E-23  3.320E-14
5.445E+01  2.243E-23  3.240E-14
5.395E+01  2.209E-23  3.161E-14
5.346E+01  2.174E-23  3.083E-14
5.297E+01  2.139E-23  3.006E-14
5.248E+01  2.104E-23  2.930E-14
5.200E+01  2.069E-23  2.854E-14
5.152E+01  2.034E-23  2.780E-14
5.105E+01  1.999E-23  2.706E-14
