Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         3 = grain model
 4.000E-08 4.000E-01 1.500E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.000E+01 = <U> 
     mmp83 = radfield
 4.444E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
6.194E+03  5.197E-30  8.540E-19
6.138E+03  5.392E-30  8.778E-19
6.081E+03  5.593E-30  9.023E-19
6.026E+03  5.803E-30  9.275E-19
5.970E+03  6.020E-30  9.534E-19
5.916E+03  6.246E-30  9.800E-19
5.861E+03  6.480E-30  1.007E-18
5.808E+03  6.723E-30  1.036E-18
5.754E+03  6.975E-30  1.065E-18
5.702E+03  7.237E-30  1.095E-18
5.649E+03  7.510E-30  1.125E-18
5.598E+03  7.792E-30  1.157E-18
5.546E+03  8.085E-30  1.189E-18
5.495E+03  8.390E-30  1.223E-18
5.445E+03  8.706E-30  1.257E-18
5.395E+03  9.034E-30  1.293E-18
5.346E+03  9.375E-30  1.329E-18
5.297E+03  9.729E-30  1.367E-18
5.248E+03  1.010E-29  1.406E-18
5.200E+03  1.048E-29  1.445E-18
5.152E+03  1.087E-29  1.486E-18
5.105E+03  1.129E-29  1.528E-18
5.058E+03  1.171E-29  1.572E-18
5.012E+03  1.216E-29  1.616E-18
4.966E+03  1.262E-29  1.662E-18
4.920E+03  1.310E-29  1.709E-18
4.875E+03  1.359E-29  1.758E-18
4.831E+03  1.411E-29  1.808E-18
4.786E+03  1.464E-29  1.859E-18
4.742E+03  1.520E-29  1.912E-18
4.699E+03  1.578E-29  1.967E-18
4.656E+03  1.638E-29  2.023E-18
4.613E+03  1.700E-29  2.080E-18
4.571E+03  1.765E-29  2.140E-18
4.529E+03  1.832E-29  2.201E-18
4.487E+03  1.902E-29  2.264E-18
4.446E+03  1.975E-29  2.329E-18
4.406E+03  2.050E-29  2.396E-18
4.365E+03  2.129E-29  2.465E-18
4.325E+03  2.210E-29  2.536E-18
4.285E+03  2.295E-29  2.609E-18
4.246E+03  2.383E-29  2.684E-18
4.207E+03  2.474E-29  2.761E-18
4.169E+03  2.569E-29  2.841E-18
4.130E+03  2.667E-29  2.923E-18
4.093E+03  2.770E-29  3.007E-18
4.055E+03  2.876E-29  3.094E-18
4.018E+03  2.987E-29  3.183E-18
3.981E+03  3.102E-29  3.275E-18
3.945E+03  3.221E-29  3.370E-18
3.908E+03  3.345E-29  3.468E-18
3.873E+03  3.474E-29  3.568E-18
3.837E+03  3.607E-29  3.672E-18
3.802E+03  3.746E-29  3.778E-18
3.767E+03  3.891E-29  3.888E-18
3.733E+03  4.041E-29  4.001E-18
3.698E+03  4.197E-29  4.118E-18
3.664E+03  4.360E-29  4.238E-18
3.631E+03  4.528E-29  4.361E-18
3.597E+03  4.704E-29  4.489E-18
3.565E+03  4.886E-29  4.620E-18
3.532E+03  5.075E-29  4.755E-18
3.499E+03  5.272E-29  4.894E-18
3.467E+03  5.477E-29  5.038E-18
3.436E+03  5.690E-29  5.186E-18
3.404E+03  5.912E-29  5.338E-18
3.373E+03  6.142E-29  5.495E-18
3.342E+03  6.381E-29  5.656E-18
3.311E+03  6.630E-29  5.823E-18
3.281E+03  6.888E-29  5.995E-18
3.251E+03  7.157E-29  6.172E-18
3.221E+03  7.437E-29  6.354E-18
3.192E+03  7.727E-29  6.542E-18
3.162E+03  8.029E-29  6.735E-18
3.133E+03  8.344E-29  6.935E-18
3.105E+03  8.671E-29  7.140E-18
3.076E+03  9.010E-29  7.352E-18
3.048E+03  9.364E-29  7.570E-18
3.020E+03  9.731E-29  7.795E-18
2.992E+03  1.011E-28  8.027E-18
2.965E+03  1.051E-28  8.265E-18
2.938E+03  1.092E-28  8.510E-18
2.911E+03  1.135E-28  8.763E-18
2.884E+03  1.179E-28  9.023E-18
2.858E+03  1.226E-28  9.292E-18
2.831E+03  1.274E-28  9.568E-18
2.805E+03  1.324E-28  9.853E-18
2.780E+03  1.376E-28  1.015E-17
2.754E+03  1.430E-28  1.045E-17
2.729E+03  1.487E-28  1.076E-17
2.704E+03  1.545E-28  1.109E-17
2.679E+03  1.607E-28  1.142E-17
2.655E+03  1.670E-28  1.176E-17
2.630E+03  1.736E-28  1.211E-17
2.606E+03  1.805E-28  1.248E-17
2.582E+03  1.876E-28  1.285E-17
2.559E+03  1.950E-28  1.324E-17
2.535E+03  2.028E-28  1.364E-17
2.512E+03  2.108E-28  1.405E-17
2.489E+03  2.192E-28  1.447E-17
2.466E+03  2.279E-28  1.491E-17
2.443E+03  2.369E-28  1.536E-17
2.421E+03  2.464E-28  1.582E-17
2.399E+03  2.562E-28  1.630E-17
2.377E+03  2.664E-28  1.679E-17
2.355E+03  2.770E-28  1.730E-17
2.333E+03  2.880E-28  1.783E-17
2.312E+03  2.995E-28  1.837E-17
2.291E+03  3.114E-28  1.893E-17
2.270E+03  3.239E-28  1.950E-17
2.249E+03  3.368E-28  2.009E-17
2.228E+03  3.503E-28  2.070E-17
2.208E+03  3.643E-28  2.133E-17
2.188E+03  3.788E-28  2.198E-17
2.168E+03  3.940E-28  2.266E-17
2.148E+03  4.098E-28  2.335E-17
2.128E+03  4.262E-28  2.406E-17
2.109E+03  4.433E-28  2.479E-17
2.089E+03  4.610E-28  2.555E-17
2.070E+03  4.795E-28  2.633E-17
2.051E+03  4.988E-28  2.714E-17
2.032E+03  5.188E-28  2.797E-17
2.014E+03  5.396E-28  2.883E-17
1.995E+03  5.613E-28  2.971E-17
1.977E+03  5.839E-28  3.062E-17
1.959E+03  6.073E-28  3.156E-17
1.941E+03  6.318E-28  3.253E-17
1.923E+03  6.572E-28  3.352E-17
1.905E+03  6.836E-28  3.455E-17
1.888E+03  7.111E-28  3.561E-17
1.871E+03  7.398E-28  3.671E-17
1.854E+03  7.696E-28  3.784E-17
1.837E+03  8.006E-28  3.900E-17
1.820E+03  8.329E-28  4.020E-17
1.803E+03  8.665E-28  4.144E-17
1.786E+03  9.015E-28  4.272E-17
1.770E+03  9.379E-28  4.404E-17
1.754E+03  9.757E-28  4.539E-17
1.738E+03  1.015E-27  4.680E-17
1.722E+03  1.056E-27  4.824E-17
1.706E+03  1.099E-27  4.973E-17
1.690E+03  1.143E-27  5.127E-17
1.675E+03  1.190E-27  5.285E-17
1.660E+03  1.238E-27  5.448E-17
1.644E+03  1.288E-27  5.617E-17
1.629E+03  1.340E-27  5.791E-17
1.614E+03  1.394E-27  5.970E-17
1.600E+03  1.450E-27  6.154E-17
1.585E+03  1.509E-27  6.345E-17
1.570E+03  1.570E-27  6.541E-17
1.556E+03  1.634E-27  6.744E-17
1.542E+03  1.700E-27  6.953E-17
1.528E+03  1.769E-27  7.168E-17
1.514E+03  1.841E-27  7.390E-17
1.500E+03  1.915E-27  7.619E-17
1.486E+03  1.993E-27  7.855E-17
1.472E+03  2.074E-27  8.099E-17
1.459E+03  2.158E-27  8.351E-17
1.445E+03  2.246E-27  8.610E-17
1.432E+03  2.337E-27  8.877E-17
1.419E+03  2.432E-27  9.153E-17
1.406E+03  2.530E-27  9.437E-17
1.393E+03  2.633E-27  9.730E-17
1.380E+03  2.740E-27  1.003E-16
1.368E+03  2.851E-27  1.034E-16
1.355E+03  2.967E-27  1.067E-16
1.343E+03  3.088E-27  1.100E-16
1.330E+03  3.213E-27  1.134E-16
1.318E+03  3.343E-27  1.169E-16
1.306E+03  3.479E-27  1.205E-16
1.294E+03  3.621E-27  1.243E-16
1.282E+03  3.768E-27  1.282E-16
1.271E+03  3.921E-27  1.321E-16
1.259E+03  4.080E-27  1.362E-16
1.247E+03  4.245E-27  1.405E-16
1.236E+03  4.418E-27  1.448E-16
1.225E+03  4.597E-27  1.493E-16
1.213E+03  4.784E-27  1.540E-16
1.202E+03  4.978E-27  1.587E-16
1.191E+03  5.180E-27  1.637E-16
1.180E+03  5.390E-27  1.688E-16
1.169E+03  5.609E-27  1.740E-16
1.159E+03  5.836E-27  1.794E-16
1.148E+03  6.073E-27  1.849E-16
1.138E+03  6.319E-27  1.907E-16
1.127E+03  6.575E-27  1.966E-16
1.117E+03  6.841E-27  2.027E-16
1.107E+03  7.119E-27  2.090E-16
1.096E+03  7.407E-27  2.154E-16
1.086E+03  7.707E-27  2.221E-16
1.076E+03  8.019E-27  2.290E-16
1.067E+03  8.343E-27  2.361E-16
1.057E+03  8.681E-27  2.433E-16
1.047E+03  9.032E-27  2.509E-16
1.038E+03  9.397E-27  2.586E-16
1.028E+03  9.777E-27  2.666E-16
1.019E+03  1.017E-26  2.748E-16
1.009E+03  1.058E-26  2.833E-16
1.000E+03  1.101E-26  2.920E-16
9.908E+02  1.145E-26  3.010E-16
9.817E+02  1.192E-26  3.103E-16
9.727E+02  1.240E-26  3.199E-16
9.638E+02  1.290E-26  3.298E-16
9.550E+02  1.342E-26  3.399E-16
9.462E+02  1.396E-26  3.504E-16
9.376E+02  1.452E-26  3.612E-16
9.290E+02  1.511E-26  3.723E-16
9.204E+02  1.572E-26  3.837E-16
9.120E+02  1.635E-26  3.955E-16
9.036E+02  1.701E-26  4.076E-16
8.954E+02  1.769E-26  4.201E-16
8.872E+02  1.840E-26  4.330E-16
8.790E+02  1.914E-26  4.462E-16
8.710E+02  1.990E-26  4.598E-16
8.630E+02  2.070E-26  4.739E-16
8.551E+02  2.153E-26  4.883E-16
8.472E+02  2.239E-26  5.032E-16
8.395E+02  2.329E-26  5.185E-16
8.318E+02  2.422E-26  5.343E-16
8.241E+02  2.518E-26  5.505E-16
8.166E+02  2.619E-26  5.672E-16
8.091E+02  2.723E-26  5.844E-16
8.017E+02  2.831E-26  6.021E-16
7.943E+02  2.944E-26  6.203E-16
7.870E+02  3.061E-26  6.390E-16
7.798E+02  3.183E-26  6.583E-16
7.727E+02  3.309E-26  6.782E-16
7.656E+02  3.440E-26  6.986E-16
7.586E+02  3.577E-26  7.197E-16
7.516E+02  3.718E-26  7.413E-16
7.447E+02  3.866E-26  7.636E-16
7.379E+02  4.019E-26  7.867E-16
7.311E+02  4.178E-26  8.103E-16
7.244E+02  4.344E-26  8.347E-16
7.178E+02  4.516E-26  8.599E-16
7.112E+02  4.695E-26  8.857E-16
7.047E+02  4.881E-26  9.124E-16
6.982E+02  5.074E-26  9.398E-16
6.918E+02  5.275E-26  9.681E-16
6.855E+02  5.484E-26  9.971E-16
6.792E+02  5.701E-26  1.027E-15
6.730E+02  5.925E-26  1.058E-15
6.668E+02  6.159E-26  1.089E-15
6.607E+02  6.402E-26  1.122E-15
6.546E+02  6.655E-26  1.156E-15
6.486E+02  6.918E-26  1.190E-15
6.427E+02  7.192E-26  1.226E-15
6.368E+02  7.476E-26  1.263E-15
6.310E+02  7.772E-26  1.301E-15
6.252E+02  8.079E-26  1.340E-15
6.194E+02  8.398E-26  1.380E-15
6.138E+02  8.730E-26  1.421E-15
6.081E+02  9.075E-26  1.464E-15
6.026E+02  9.433E-26  1.508E-15
5.970E+02  9.806E-26  1.553E-15
5.916E+02  1.019E-25  1.599E-15
5.861E+02  1.060E-25  1.647E-15
5.808E+02  1.101E-25  1.697E-15
5.754E+02  1.145E-25  1.747E-15
5.702E+02  1.190E-25  1.800E-15
5.649E+02  1.237E-25  1.853E-15
5.598E+02  1.286E-25  1.909E-15
5.546E+02  1.336E-25  1.966E-15
5.495E+02  1.389E-25  2.025E-15
5.445E+02  1.444E-25  2.085E-15
5.395E+02  1.500E-25  2.147E-15
5.346E+02  1.559E-25  2.211E-15
5.297E+02  1.621E-25  2.277E-15
5.248E+02  1.685E-25  2.345E-15
5.200E+02  1.751E-25  2.415E-15
5.152E+02  1.820E-25  2.487E-15
5.105E+02  1.891E-25  2.561E-15
5.058E+02  1.965E-25  2.637E-15
5.012E+02  2.043E-25  2.715E-15
4.966E+02  2.123E-25  2.796E-15
4.920E+02  2.206E-25  2.879E-15
4.875E+02  2.292E-25  2.964E-15
4.831E+02  2.382E-25  3.052E-15
4.786E+02  2.475E-25  3.143E-15
4.742E+02  2.572E-25  3.235E-15
4.699E+02  2.673E-25  3.331E-15
4.656E+02  2.777E-25  3.429E-15
4.613E+02  2.885E-25  3.531E-15
4.571E+02  2.998E-25  3.635E-15
4.529E+02  3.115E-25  3.742E-15
4.487E+02  3.236E-25  3.852E-15
4.446E+02  3.362E-25  3.965E-15
4.406E+02  3.493E-25  4.081E-15
4.365E+02  3.628E-25  4.201E-15
4.325E+02  3.769E-25  4.324E-15
4.285E+02  3.915E-25  4.451E-15
4.246E+02  4.067E-25  4.581E-15
4.207E+02  4.224E-25  4.714E-15
4.169E+02  4.388E-25  4.852E-15
4.130E+02  4.557E-25  4.993E-15
4.093E+02  4.733E-25  5.139E-15
4.055E+02  4.916E-25  5.288E-15
4.018E+02  5.106E-25  5.441E-15
3.981E+02  5.302E-25  5.599E-15
3.945E+02  5.506E-25  5.761E-15
3.908E+02  5.718E-25  5.928E-15
3.873E+02  5.938E-25  6.100E-15
3.837E+02  6.166E-25  6.276E-15
3.802E+02  6.402E-25  6.456E-15
3.767E+02  6.647E-25  6.642E-15
3.733E+02  6.901E-25  6.833E-15
3.698E+02  7.165E-25  7.029E-15
3.664E+02  7.438E-25  7.230E-15
3.631E+02  7.722E-25  7.437E-15
3.597E+02  8.016E-25  7.649E-15
3.565E+02  8.320E-25  7.867E-15
3.532E+02  8.636E-25  8.091E-15
3.499E+02  8.963E-25  8.320E-15
3.467E+02  9.302E-25  8.556E-15
3.436E+02  9.654E-25  8.798E-15
3.404E+02  1.002E-24  9.046E-15
3.373E+02  1.039E-24  9.300E-15
3.342E+02  1.079E-24  9.561E-15
3.311E+02  1.119E-24  9.829E-15
3.281E+02  1.161E-24  1.010E-14
3.251E+02  1.204E-24  1.039E-14
3.221E+02  1.249E-24  1.067E-14
3.192E+02  1.296E-24  1.097E-14
3.162E+02  1.344E-24  1.127E-14
3.133E+02  1.394E-24  1.159E-14
3.105E+02  1.446E-24  1.190E-14
3.076E+02  1.499E-24  1.223E-14
3.048E+02  1.554E-24  1.257E-14
3.020E+02  1.612E-24  1.291E-14
2.992E+02  1.671E-24  1.326E-14
2.965E+02  1.732E-24  1.362E-14
2.938E+02  1.795E-24  1.399E-14
2.911E+02  1.861E-24  1.437E-14
2.884E+02  1.929E-24  1.475E-14
2.858E+02  1.999E-24  1.515E-14
2.831E+02  2.071E-24  1.555E-14
2.805E+02  2.146E-24  1.597E-14
2.780E+02  2.223E-24  1.639E-14
2.754E+02  2.303E-24  1.683E-14
2.729E+02  2.386E-24  1.727E-14
2.704E+02  2.471E-24  1.773E-14
2.679E+02  2.560E-24  1.819E-14
2.655E+02  2.651E-24  1.867E-14
2.630E+02  2.746E-24  1.916E-14
2.606E+02  2.843E-24  1.966E-14
2.582E+02  2.944E-24  2.017E-14
2.559E+02  3.048E-24  2.068E-14
2.535E+02  3.154E-24  2.121E-14
2.512E+02  3.263E-24  2.174E-14
2.489E+02  3.374E-24  2.228E-14
2.466E+02  3.487E-24  2.281E-14
2.443E+02  3.602E-24  2.335E-14
2.421E+02  3.720E-24  2.389E-14
2.399E+02  3.841E-24  2.444E-14
2.377E+02  3.963E-24  2.499E-14
2.355E+02  4.089E-24  2.554E-14
2.333E+02  4.218E-24  2.611E-14
2.312E+02  4.350E-24  2.668E-14
2.291E+02  4.486E-24  2.726E-14
2.270E+02  4.626E-24  2.785E-14
2.249E+02  4.769E-24  2.845E-14
2.228E+02  4.915E-24  2.906E-14
2.208E+02  5.066E-24  2.967E-14
2.188E+02  5.220E-24  3.029E-14
2.168E+02  5.379E-24  3.093E-14
2.148E+02  5.541E-24  3.157E-14
2.128E+02  5.707E-24  3.222E-14
2.109E+02  5.877E-24  3.287E-14
2.089E+02  6.051E-24  3.354E-14
2.070E+02  6.229E-24  3.421E-14
2.051E+02  6.412E-24  3.489E-14
2.032E+02  6.598E-24  3.557E-14
2.014E+02  6.789E-24  3.627E-14
1.995E+02  6.985E-24  3.697E-14
1.977E+02  7.185E-24  3.768E-14
1.959E+02  7.389E-24  3.839E-14
1.941E+02  7.597E-24  3.911E-14
1.923E+02  7.811E-24  3.984E-14
1.905E+02  8.029E-24  4.058E-14
1.888E+02  8.251E-24  4.132E-14
1.871E+02  8.479E-24  4.207E-14
1.854E+02  8.711E-24  4.283E-14
1.837E+02  8.949E-24  4.359E-14
1.820E+02  9.191E-24  4.436E-14
1.803E+02  9.438E-24  4.514E-14
1.786E+02  9.690E-24  4.592E-14
1.770E+02  9.948E-24  4.671E-14
1.754E+02  1.021E-23  4.750E-14
1.738E+02  1.048E-23  4.831E-14
1.722E+02  1.075E-23  4.911E-14
1.706E+02  1.103E-23  4.993E-14
1.690E+02  1.132E-23  5.075E-14
1.675E+02  1.161E-23  5.158E-14
1.660E+02  1.191E-23  5.242E-14
1.644E+02  1.221E-23  5.326E-14
1.629E+02  1.252E-23  5.411E-14
1.614E+02  1.284E-23  5.498E-14
1.600E+02  1.316E-23  5.584E-14
1.585E+02  1.349E-23  5.672E-14
1.570E+02  1.383E-23  5.762E-14
1.556E+02  1.418E-23  5.852E-14
1.542E+02  1.453E-23  5.943E-14
1.528E+02  1.490E-23  6.036E-14
1.514E+02  1.527E-23  6.130E-14
1.500E+02  1.565E-23  6.224E-14
1.486E+02  1.603E-23  6.320E-14
1.472E+02  1.643E-23  6.415E-14
1.459E+02  1.682E-23  6.510E-14
1.445E+02  1.722E-23  6.604E-14
1.432E+02  1.762E-23  6.693E-14
1.419E+02  1.801E-23  6.777E-14
1.406E+02  1.838E-23  6.854E-14
1.393E+02  1.873E-23  6.921E-14
1.380E+02  1.906E-23  6.978E-14
1.368E+02  1.936E-23  7.024E-14
1.355E+02  1.965E-23  7.062E-14
1.343E+02  1.992E-23  7.093E-14
1.330E+02  2.018E-23  7.121E-14
1.318E+02  2.043E-23  7.145E-14
1.306E+02  2.069E-23  7.169E-14
1.294E+02  2.095E-23  7.192E-14
1.282E+02  2.121E-23  7.215E-14
1.271E+02  2.148E-23  7.239E-14
1.259E+02  2.175E-23  7.262E-14
1.247E+02  2.202E-23  7.286E-14
1.236E+02  2.230E-23  7.311E-14
1.225E+02  2.258E-23  7.335E-14
1.213E+02  2.287E-23  7.360E-14
1.202E+02  2.316E-23  7.385E-14
1.191E+02  2.345E-23  7.408E-14
1.180E+02  2.374E-23  7.432E-14
1.169E+02  2.403E-23  7.454E-14
1.159E+02  2.432E-23  7.474E-14
1.148E+02  2.461E-23  7.494E-14
1.138E+02  2.490E-23  7.514E-14
1.127E+02  2.519E-23  7.532E-14
1.117E+02  2.548E-23  7.549E-14
1.107E+02  2.577E-23  7.565E-14
1.096E+02  2.606E-23  7.579E-14
1.086E+02  2.635E-23  7.592E-14
1.076E+02  2.663E-23  7.603E-14
1.067E+02  2.691E-23  7.613E-14
1.057E+02  2.719E-23  7.621E-14
1.047E+02  2.746E-23  7.627E-14
1.038E+02  2.773E-23  7.631E-14
1.028E+02  2.799E-23  7.633E-14
1.019E+02  2.825E-23  7.633E-14
1.009E+02  2.850E-23  7.630E-14
1.000E+02  2.875E-23  7.625E-14
9.908E+01  2.898E-23  7.618E-14
9.817E+01  2.922E-23  7.609E-14
9.727E+01  2.944E-23  7.597E-14
9.638E+01  2.966E-23  7.583E-14
9.550E+01  2.987E-23  7.566E-14
9.462E+01  3.007E-23  7.547E-14
9.376E+01  3.026E-23  7.525E-14
9.290E+01  3.044E-23  7.501E-14
9.204E+01  3.062E-23  7.475E-14
9.120E+01  3.078E-23  7.446E-14
9.036E+01  3.093E-23  7.415E-14
8.954E+01  3.108E-23  7.381E-14
8.872E+01  3.122E-23  7.346E-14
8.790E+01  3.134E-23  7.308E-14
8.710E+01  3.146E-23  7.268E-14
8.630E+01  3.157E-23  7.226E-14
8.551E+01  3.166E-23  7.182E-14
8.472E+01  3.175E-23  7.134E-14
8.395E+01  3.182E-23  7.086E-14
8.318E+01  3.189E-23  7.035E-14
8.241E+01  3.194E-23  6.982E-14
8.166E+01  3.198E-23  6.928E-14
8.091E+01  3.202E-23  6.871E-14
8.017E+01  3.204E-23  6.813E-14
7.943E+01  3.205E-23  6.752E-14
7.870E+01  3.204E-23  6.690E-14
7.798E+01  3.203E-23  6.625E-14
7.727E+01  3.200E-23  6.559E-14
7.656E+01  3.196E-23  6.491E-14
7.586E+01  3.191E-23  6.422E-14
7.516E+01  3.185E-23  6.351E-14
7.447E+01  3.178E-23  6.278E-14
7.379E+01  3.169E-23  6.203E-14
7.311E+01  3.159E-23  6.128E-14
7.244E+01  3.148E-23  6.050E-14
7.178E+01  3.136E-23  5.971E-14
7.112E+01  3.123E-23  5.892E-14
7.047E+01  3.109E-23  5.811E-14
6.982E+01  3.094E-23  5.730E-14
6.918E+01  3.078E-23  5.648E-14
6.855E+01  3.060E-23  5.565E-14
6.792E+01  3.042E-23  5.480E-14
6.730E+01  3.022E-23  5.395E-14
6.668E+01  3.002E-23  5.310E-14
6.607E+01  2.981E-23  5.224E-14
6.546E+01  2.958E-23  5.137E-14
6.486E+01  2.935E-23  5.050E-14
6.427E+01  2.911E-23  4.962E-14
6.368E+01  2.886E-23  4.875E-14
6.310E+01  2.860E-23  4.787E-14
6.252E+01  2.834E-23  4.699E-14
6.194E+01  2.806E-23  4.611E-14
6.138E+01  2.778E-23  4.523E-14
6.081E+01  2.750E-23  4.435E-14
6.026E+01  2.720E-23  4.347E-14
5.970E+01  2.690E-23  4.260E-14
5.916E+01  2.659E-23  4.173E-14
5.861E+01  2.628E-23  4.085E-14
5.808E+01  2.596E-23  3.999E-14
5.754E+01  2.563E-23  3.913E-14
5.702E+01  2.530E-23  3.827E-14
5.649E+01  2.497E-23  3.742E-14
5.598E+01  2.463E-23  3.657E-14
5.546E+01  2.429E-23  3.574E-14
5.495E+01  2.395E-23  3.491E-14
5.445E+01  2.360E-23  3.409E-14
5.395E+01  2.325E-23  3.327E-14
5.346E+01  2.290E-23  3.247E-14
5.297E+01  2.254E-23  3.167E-14
5.248E+01  2.218E-23  3.088E-14
5.200E+01  2.182E-23  3.010E-14
5.152E+01  2.146E-23  2.933E-14
5.105E+01  2.110E-23  2.857E-14
