Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         2 = grain model
 4.000E-08 4.000E-01 7.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.151E+02 = <U> 
     mmp83 = radfield
 5.089E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
3.020E+03  1.205E-28  9.653E-18
2.992E+03  1.252E-28  9.941E-18
2.965E+03  1.302E-28  1.024E-17
2.938E+03  1.353E-28  1.054E-17
2.911E+03  1.406E-28  1.086E-17
2.884E+03  1.462E-28  1.118E-17
2.858E+03  1.519E-28  1.152E-17
2.831E+03  1.579E-28  1.186E-17
2.805E+03  1.642E-28  1.222E-17
2.780E+03  1.706E-28  1.258E-17
2.754E+03  1.774E-28  1.296E-17
2.729E+03  1.844E-28  1.335E-17
2.704E+03  1.917E-28  1.375E-17
2.679E+03  1.993E-28  1.416E-17
2.655E+03  2.072E-28  1.459E-17
2.630E+03  2.154E-28  1.503E-17
2.606E+03  2.240E-28  1.549E-17
2.582E+03  2.329E-28  1.595E-17
2.559E+03  2.422E-28  1.644E-17
2.535E+03  2.518E-28  1.693E-17
2.512E+03  2.618E-28  1.745E-17
2.489E+03  2.723E-28  1.798E-17
2.466E+03  2.831E-28  1.852E-17
2.443E+03  2.944E-28  1.908E-17
2.421E+03  3.062E-28  1.966E-17
2.399E+03  3.184E-28  2.026E-17
2.377E+03  3.312E-28  2.088E-17
2.355E+03  3.444E-28  2.152E-17
2.333E+03  3.582E-28  2.217E-17
2.312E+03  3.726E-28  2.285E-17
2.291E+03  3.875E-28  2.355E-17
2.270E+03  4.030E-28  2.427E-17
2.249E+03  4.192E-28  2.501E-17
2.228E+03  4.361E-28  2.578E-17
2.208E+03  4.536E-28  2.657E-17
2.188E+03  4.718E-28  2.738E-17
2.168E+03  4.908E-28  2.822E-17
2.148E+03  5.105E-28  2.909E-17
2.128E+03  5.311E-28  2.998E-17
2.109E+03  5.525E-28  3.090E-17
2.089E+03  5.748E-28  3.185E-17
2.070E+03  5.979E-28  3.283E-17
2.051E+03  6.221E-28  3.385E-17
2.032E+03  6.472E-28  3.489E-17
2.014E+03  6.733E-28  3.596E-17
1.995E+03  7.005E-28  3.707E-17
1.977E+03  7.288E-28  3.822E-17
1.959E+03  7.583E-28  3.940E-17
1.941E+03  7.889E-28  4.062E-17
1.923E+03  8.208E-28  4.187E-17
1.905E+03  8.541E-28  4.317E-17
1.888E+03  8.887E-28  4.450E-17
1.871E+03  9.247E-28  4.588E-17
1.854E+03  9.621E-28  4.731E-17
1.837E+03  1.001E-27  4.877E-17
1.820E+03  1.042E-27  5.029E-17
1.803E+03  1.084E-27  5.185E-17
1.786E+03  1.128E-27  5.346E-17
1.770E+03  1.174E-27  5.512E-17
1.754E+03  1.222E-27  5.683E-17
1.738E+03  1.271E-27  5.860E-17
1.722E+03  1.323E-27  6.043E-17
1.706E+03  1.377E-27  6.231E-17
1.690E+03  1.433E-27  6.425E-17
1.675E+03  1.491E-27  6.625E-17
1.660E+03  1.552E-27  6.832E-17
1.644E+03  1.615E-27  7.045E-17
1.629E+03  1.681E-27  7.265E-17
1.614E+03  1.750E-27  7.492E-17
1.600E+03  1.821E-27  7.726E-17
1.585E+03  1.895E-27  7.967E-17
1.570E+03  1.972E-27  8.216E-17
1.556E+03  2.053E-27  8.473E-17
1.542E+03  2.137E-27  8.738E-17
1.528E+03  2.224E-27  9.012E-17
1.514E+03  2.315E-27  9.294E-17
1.500E+03  2.409E-27  9.584E-17
1.486E+03  2.508E-27  9.885E-17
1.472E+03  2.610E-27  1.019E-16
1.459E+03  2.717E-27  1.051E-16
1.445E+03  2.828E-27  1.084E-16
1.432E+03  2.944E-27  1.118E-16
1.419E+03  3.065E-27  1.154E-16
1.406E+03  3.190E-27  1.190E-16
1.393E+03  3.321E-27  1.227E-16
1.380E+03  3.457E-27  1.266E-16
1.368E+03  3.598E-27  1.306E-16
1.355E+03  3.746E-27  1.347E-16
1.343E+03  3.899E-27  1.389E-16
1.330E+03  4.059E-27  1.433E-16
1.318E+03  4.226E-27  1.478E-16
1.306E+03  4.399E-27  1.524E-16
1.294E+03  4.579E-27  1.572E-16
1.282E+03  4.767E-27  1.621E-16
1.271E+03  4.962E-27  1.672E-16
1.259E+03  5.166E-27  1.725E-16
1.247E+03  5.377E-27  1.779E-16
1.236E+03  5.598E-27  1.835E-16
1.225E+03  5.827E-27  1.893E-16
1.213E+03  6.066E-27  1.953E-16
1.202E+03  6.315E-27  2.014E-16
1.191E+03  6.574E-27  2.077E-16
1.180E+03  6.844E-27  2.143E-16
1.169E+03  7.124E-27  2.210E-16
1.159E+03  7.416E-27  2.280E-16
1.148E+03  7.720E-27  2.351E-16
1.138E+03  8.037E-27  2.425E-16
1.127E+03  8.366E-27  2.501E-16
1.117E+03  8.709E-27  2.580E-16
1.107E+03  9.066E-27  2.661E-16
1.096E+03  9.437E-27  2.745E-16
1.086E+03  9.824E-27  2.831E-16
1.076E+03  1.023E-26  2.920E-16
1.067E+03  1.064E-26  3.012E-16
1.057E+03  1.108E-26  3.106E-16
1.047E+03  1.153E-26  3.204E-16
1.038E+03  1.201E-26  3.304E-16
1.028E+03  1.250E-26  3.408E-16
1.019E+03  1.301E-26  3.515E-16
1.009E+03  1.354E-26  3.625E-16
1.000E+03  1.409E-26  3.739E-16
9.908E+02  1.467E-26  3.856E-16
9.817E+02  1.527E-26  3.977E-16
9.727E+02  1.590E-26  4.102E-16
9.638E+02  1.655E-26  4.230E-16
9.550E+02  1.722E-26  4.363E-16
9.462E+02  1.793E-26  4.500E-16
9.376E+02  1.866E-26  4.641E-16
9.290E+02  1.942E-26  4.786E-16
9.204E+02  2.022E-26  4.936E-16
9.120E+02  2.104E-26  5.090E-16
9.036E+02  2.190E-26  5.249E-16
8.954E+02  2.279E-26  5.413E-16
8.872E+02  2.372E-26  5.582E-16
8.790E+02  2.469E-26  5.756E-16
8.710E+02  2.569E-26  5.936E-16
8.630E+02  2.674E-26  6.121E-16
8.551E+02  2.783E-26  6.311E-16
8.472E+02  2.896E-26  6.508E-16
8.395E+02  3.013E-26  6.710E-16
8.318E+02  3.136E-26  6.918E-16
8.241E+02  3.263E-26  7.133E-16
8.166E+02  3.395E-26  7.354E-16
8.091E+02  3.533E-26  7.582E-16
8.017E+02  3.676E-26  7.817E-16
7.943E+02  3.825E-26  8.058E-16
7.870E+02  3.979E-26  8.307E-16
7.798E+02  4.140E-26  8.564E-16
7.727E+02  4.307E-26  8.829E-16
7.656E+02  4.481E-26  9.101E-16
7.586E+02  4.662E-26  9.382E-16
7.516E+02  4.851E-26  9.671E-16
7.447E+02  5.046E-26  9.969E-16
7.379E+02  5.250E-26  1.028E-15
7.311E+02  5.463E-26  1.059E-15
7.244E+02  5.683E-26  1.092E-15
7.178E+02  5.913E-26  1.126E-15
7.112E+02  6.152E-26  1.161E-15
7.047E+02  6.401E-26  1.196E-15
6.982E+02  6.659E-26  1.233E-15
6.918E+02  6.928E-26  1.271E-15
6.855E+02  7.208E-26  1.311E-15
6.792E+02  7.499E-26  1.351E-15
6.730E+02  7.801E-26  1.393E-15
6.668E+02  8.116E-26  1.435E-15
6.607E+02  8.442E-26  1.480E-15
6.546E+02  8.783E-26  1.525E-15
6.486E+02  9.139E-26  1.572E-15
6.427E+02  9.508E-26  1.621E-15
6.368E+02  9.893E-26  1.671E-15
6.310E+02  1.029E-25  1.723E-15
6.252E+02  1.071E-25  1.776E-15
6.194E+02  1.114E-25  1.831E-15
6.138E+02  1.159E-25  1.888E-15
6.081E+02  1.206E-25  1.946E-15
6.026E+02  1.255E-25  2.006E-15
5.970E+02  1.306E-25  2.068E-15
5.916E+02  1.359E-25  2.132E-15
5.861E+02  1.414E-25  2.198E-15
5.808E+02  1.471E-25  2.266E-15
5.754E+02  1.530E-25  2.336E-15
5.702E+02  1.592E-25  2.408E-15
5.649E+02  1.657E-25  2.483E-15
5.598E+02  1.724E-25  2.560E-15
5.546E+02  1.794E-25  2.639E-15
5.495E+02  1.866E-25  2.721E-15
5.445E+02  1.942E-25  2.805E-15
5.395E+02  2.021E-25  2.892E-15
5.346E+02  2.102E-25  2.981E-15
5.297E+02  2.188E-25  3.073E-15
5.248E+02  2.276E-25  3.169E-15
5.200E+02  2.368E-25  3.267E-15
5.152E+02  2.464E-25  3.368E-15
5.105E+02  2.564E-25  3.472E-15
5.058E+02  2.668E-25  3.579E-15
5.012E+02  2.776E-25  3.690E-15
4.966E+02  2.888E-25  3.804E-15
4.920E+02  3.005E-25  3.922E-15
4.875E+02  3.126E-25  4.043E-15
4.831E+02  3.253E-25  4.168E-15
4.786E+02  3.384E-25  4.297E-15
4.742E+02  3.521E-25  4.429E-15
4.699E+02  3.663E-25  4.566E-15
4.656E+02  3.811E-25  4.707E-15
4.613E+02  3.965E-25  4.852E-15
4.571E+02  4.125E-25  5.002E-15
4.529E+02  4.292E-25  5.156E-15
4.487E+02  4.465E-25  5.315E-15
4.446E+02  4.645E-25  5.479E-15
4.406E+02  4.833E-25  5.647E-15
4.365E+02  5.027E-25  5.821E-15
4.325E+02  5.230E-25  6.000E-15
4.285E+02  5.441E-25  6.185E-15
4.246E+02  5.660E-25  6.375E-15
4.207E+02  5.887E-25  6.571E-15
4.169E+02  6.124E-25  6.772E-15
4.130E+02  6.371E-25  6.980E-15
4.093E+02  6.627E-25  7.194E-15
4.055E+02  6.894E-25  7.415E-15
4.018E+02  7.171E-25  7.642E-15
3.981E+02  7.459E-25  7.876E-15
3.945E+02  7.758E-25  8.118E-15
3.908E+02  8.070E-25  8.366E-15
3.873E+02  8.394E-25  8.622E-15
3.837E+02  8.731E-25  8.886E-15
3.802E+02  9.081E-25  9.158E-15
3.767E+02  9.445E-25  9.438E-15
3.733E+02  9.823E-25  9.726E-15
3.698E+02  1.022E-24  1.002E-14
3.664E+02  1.062E-24  1.033E-14
3.631E+02  1.105E-24  1.064E-14
3.597E+02  1.149E-24  1.097E-14
3.565E+02  1.195E-24  1.130E-14
3.532E+02  1.243E-24  1.164E-14
3.499E+02  1.292E-24  1.200E-14
3.467E+02  1.344E-24  1.236E-14
3.436E+02  1.397E-24  1.273E-14
3.404E+02  1.453E-24  1.312E-14
3.373E+02  1.510E-24  1.351E-14
3.342E+02  1.570E-24  1.392E-14
3.311E+02  1.633E-24  1.434E-14
3.281E+02  1.697E-24  1.477E-14
3.251E+02  1.765E-24  1.522E-14
3.221E+02  1.834E-24  1.567E-14
3.192E+02  1.907E-24  1.614E-14
3.162E+02  1.982E-24  1.663E-14
3.133E+02  2.060E-24  1.712E-14
3.105E+02  2.141E-24  1.764E-14
3.076E+02  2.226E-24  1.816E-14
3.048E+02  2.313E-24  1.870E-14
3.020E+02  2.404E-24  1.926E-14
2.992E+02  2.498E-24  1.983E-14
2.965E+02  2.596E-24  2.042E-14
2.938E+02  2.697E-24  2.102E-14
2.911E+02  2.803E-24  2.164E-14
2.884E+02  2.912E-24  2.228E-14
2.858E+02  3.025E-24  2.293E-14
2.831E+02  3.143E-24  2.361E-14
2.805E+02  3.265E-24  2.430E-14
2.780E+02  3.392E-24  2.501E-14
2.754E+02  3.523E-24  2.574E-14
2.729E+02  3.660E-24  2.649E-14
2.704E+02  3.801E-24  2.727E-14
2.679E+02  3.949E-24  2.806E-14
2.655E+02  4.101E-24  2.888E-14
2.630E+02  4.259E-24  2.972E-14
2.606E+02  4.424E-24  3.058E-14
2.582E+02  4.594E-24  3.146E-14
2.559E+02  4.769E-24  3.237E-14
2.535E+02  4.951E-24  3.329E-14
2.512E+02  5.138E-24  3.423E-14
2.489E+02  5.329E-24  3.518E-14
2.466E+02  5.524E-24  3.614E-14
2.443E+02  5.725E-24  3.711E-14
2.421E+02  5.932E-24  3.809E-14
2.399E+02  6.144E-24  3.909E-14
2.377E+02  6.360E-24  4.010E-14
2.355E+02  6.583E-24  4.112E-14
2.333E+02  6.813E-24  4.217E-14
2.312E+02  7.051E-24  4.324E-14
2.291E+02  7.296E-24  4.434E-14
2.270E+02  7.549E-24  4.545E-14
2.249E+02  7.810E-24  4.659E-14
2.228E+02  8.079E-24  4.775E-14
2.208E+02  8.356E-24  4.894E-14
2.188E+02  8.642E-24  5.015E-14
2.168E+02  8.937E-24  5.139E-14
2.148E+02  9.241E-24  5.265E-14
2.128E+02  9.554E-24  5.393E-14
2.109E+02  9.877E-24  5.524E-14
2.089E+02  1.021E-23  5.658E-14
2.070E+02  1.055E-23  5.794E-14
2.051E+02  1.090E-23  5.932E-14
2.032E+02  1.127E-23  6.074E-14
2.014E+02  1.164E-23  6.218E-14
1.995E+02  1.202E-23  6.364E-14
1.977E+02  1.242E-23  6.513E-14
1.959E+02  1.283E-23  6.665E-14
1.941E+02  1.325E-23  6.820E-14
1.923E+02  1.368E-23  6.977E-14
1.905E+02  1.412E-23  7.138E-14
1.888E+02  1.458E-23  7.301E-14
1.871E+02  1.505E-23  7.467E-14
1.854E+02  1.553E-23  7.636E-14
1.837E+02  1.603E-23  7.808E-14
1.820E+02  1.654E-23  7.983E-14
1.803E+02  1.706E-23  8.161E-14
1.786E+02  1.760E-23  8.342E-14
1.770E+02  1.816E-23  8.527E-14
1.754E+02  1.873E-23  8.715E-14
1.738E+02  1.932E-23  8.906E-14
1.722E+02  1.992E-23  9.100E-14
1.706E+02  2.055E-23  9.298E-14
1.690E+02  2.119E-23  9.500E-14
1.675E+02  2.184E-23  9.705E-14
1.660E+02  2.252E-23  9.914E-14
1.644E+02  2.322E-23  1.013E-13
1.629E+02  2.394E-23  1.034E-13
1.614E+02  2.468E-23  1.057E-13
1.600E+02  2.544E-23  1.079E-13
1.585E+02  2.622E-23  1.102E-13
1.570E+02  2.703E-23  1.126E-13
1.556E+02  2.787E-23  1.150E-13
1.542E+02  2.873E-23  1.175E-13
1.528E+02  2.961E-23  1.200E-13
1.514E+02  3.053E-23  1.226E-13
1.500E+02  3.147E-23  1.252E-13
1.486E+02  3.245E-23  1.279E-13
1.472E+02  3.345E-23  1.306E-13
1.459E+02  3.447E-23  1.334E-13
1.445E+02  3.551E-23  1.362E-13
1.432E+02  3.656E-23  1.389E-13
1.419E+02  3.762E-23  1.416E-13
1.406E+02  3.865E-23  1.442E-13
1.393E+02  3.967E-23  1.466E-13
1.380E+02  4.066E-23  1.489E-13
1.368E+02  4.161E-23  1.510E-13
1.355E+02  4.255E-23  1.529E-13
1.343E+02  4.347E-23  1.548E-13
1.330E+02  4.439E-23  1.566E-13
1.318E+02  4.531E-23  1.584E-13
1.306E+02  4.626E-23  1.603E-13
1.294E+02  4.722E-23  1.621E-13
1.282E+02  4.821E-23  1.640E-13
1.271E+02  4.923E-23  1.659E-13
1.259E+02  5.027E-23  1.679E-13
1.247E+02  5.134E-23  1.699E-13
1.236E+02  5.244E-23  1.719E-13
1.225E+02  5.357E-23  1.740E-13
1.213E+02  5.473E-23  1.762E-13
1.202E+02  5.591E-23  1.783E-13
1.191E+02  5.713E-23  1.805E-13
1.180E+02  5.837E-23  1.827E-13
1.169E+02  5.962E-23  1.850E-13
1.159E+02  6.091E-23  1.872E-13
1.148E+02  6.222E-23  1.895E-13
1.138E+02  6.356E-23  1.918E-13
1.127E+02  6.492E-23  1.941E-13
1.117E+02  6.631E-23  1.965E-13
1.107E+02  6.773E-23  1.988E-13
1.096E+02  6.917E-23  2.012E-13
1.086E+02  7.064E-23  2.036E-13
1.076E+02  7.213E-23  2.060E-13
1.067E+02  7.364E-23  2.084E-13
1.057E+02  7.518E-23  2.108E-13
1.047E+02  7.675E-23  2.132E-13
1.038E+02  7.833E-23  2.156E-13
1.028E+02  7.994E-23  2.180E-13
1.019E+02  8.156E-23  2.204E-13
1.009E+02  8.321E-23  2.228E-13
1.000E+02  8.487E-23  2.251E-13
9.908E+01  8.656E-23  2.275E-13
9.817E+01  8.826E-23  2.299E-13
9.727E+01  8.999E-23  2.322E-13
9.638E+01  9.173E-23  2.345E-13
9.550E+01  9.349E-23  2.368E-13
9.462E+01  9.526E-23  2.391E-13
9.376E+01  9.706E-23  2.414E-13
9.290E+01  9.887E-23  2.436E-13
9.204E+01  1.007E-22  2.458E-13
9.120E+01  1.025E-22  2.480E-13
9.036E+01  1.044E-22  2.502E-13
8.954E+01  1.063E-22  2.524E-13
8.872E+01  1.082E-22  2.545E-13
8.790E+01  1.101E-22  2.566E-13
8.710E+01  1.120E-22  2.587E-13
8.630E+01  1.139E-22  2.608E-13
8.551E+01  1.159E-22  2.629E-13
8.472E+01  1.179E-22  2.649E-13
8.395E+01  1.199E-22  2.669E-13
8.318E+01  1.219E-22  2.689E-13
8.241E+01  1.239E-22  2.708E-13
8.166E+01  1.259E-22  2.727E-13
8.091E+01  1.280E-22  2.746E-13
8.017E+01  1.300E-22  2.765E-13
7.943E+01  1.321E-22  2.783E-13
7.870E+01  1.342E-22  2.801E-13
7.798E+01  1.363E-22  2.819E-13
7.727E+01  1.384E-22  2.836E-13
7.656E+01  1.405E-22  2.853E-13
7.586E+01  1.426E-22  2.869E-13
7.516E+01  1.447E-22  2.886E-13
7.447E+01  1.469E-22  2.901E-13
7.379E+01  1.490E-22  2.917E-13
7.311E+01  1.512E-22  2.932E-13
7.244E+01  1.533E-22  2.946E-13
7.178E+01  1.555E-22  2.961E-13
7.112E+01  1.577E-22  2.974E-13
7.047E+01  1.599E-22  2.988E-13
6.982E+01  1.621E-22  3.002E-13
6.918E+01  1.643E-22  3.015E-13
6.855E+01  1.665E-22  3.028E-13
6.792E+01  1.687E-22  3.040E-13
6.730E+01  1.710E-22  3.052E-13
6.668E+01  1.732E-22  3.064E-13
6.607E+01  1.755E-22  3.075E-13
6.546E+01  1.777E-22  3.087E-13
6.486E+01  1.800E-22  3.097E-13
6.427E+01  1.823E-22  3.108E-13
6.368E+01  1.846E-22  3.118E-13
6.310E+01  1.869E-22  3.128E-13
6.252E+01  1.893E-22  3.138E-13
6.194E+01  1.916E-22  3.148E-13
6.138E+01  1.940E-22  3.158E-13
6.081E+01  1.963E-22  3.167E-13
6.026E+01  1.987E-22  3.176E-13
5.970E+01  2.011E-22  3.185E-13
5.916E+01  2.035E-22  3.194E-13
5.861E+01  2.060E-22  3.202E-13
5.808E+01  2.084E-22  3.211E-13
5.754E+01  2.109E-22  3.219E-13
5.702E+01  2.134E-22  3.227E-13
5.649E+01  2.159E-22  3.235E-13
5.598E+01  2.184E-22  3.243E-13
5.546E+01  2.210E-22  3.251E-13
5.495E+01  2.236E-22  3.259E-13
5.445E+01  2.262E-22  3.268E-13
5.395E+01  2.289E-22  3.276E-13
5.346E+01  2.316E-22  3.284E-13
5.297E+01  2.343E-22  3.292E-13
5.248E+01  2.371E-22  3.300E-13
5.200E+01  2.399E-22  3.309E-13
5.152E+01  2.427E-22  3.317E-13
5.105E+01  2.456E-22  3.326E-13
