Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         4 = grain model
 4.000E-08 4.000E-01 2.250E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 7.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 9.211E+01 = <U> 
     mmp83 = radfield
 4.101E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
4.130E+03  3.273E-29  3.586E-18
4.093E+03  3.399E-29  3.690E-18
4.055E+03  3.530E-29  3.797E-18
4.018E+03  3.666E-29  3.907E-18
3.981E+03  3.808E-29  4.021E-18
3.945E+03  3.954E-29  4.137E-18
3.908E+03  4.107E-29  4.258E-18
3.873E+03  4.265E-29  4.381E-18
3.837E+03  4.430E-29  4.509E-18
3.802E+03  4.601E-29  4.640E-18
3.767E+03  4.779E-29  4.775E-18
3.733E+03  4.964E-29  4.915E-18
3.698E+03  5.157E-29  5.059E-18
3.664E+03  5.357E-29  5.207E-18
3.631E+03  5.564E-29  5.359E-18
3.597E+03  5.781E-29  5.516E-18
3.565E+03  6.005E-29  5.678E-18
3.532E+03  6.239E-29  5.845E-18
3.499E+03  6.482E-29  6.017E-18
3.467E+03  6.734E-29  6.194E-18
3.436E+03  6.997E-29  6.376E-18
3.404E+03  7.270E-29  6.564E-18
3.373E+03  7.554E-29  6.758E-18
3.342E+03  7.849E-29  6.958E-18
3.311E+03  8.156E-29  7.164E-18
3.281E+03  8.475E-29  7.376E-18
3.251E+03  8.807E-29  7.595E-18
3.221E+03  9.152E-29  7.820E-18
3.192E+03  9.511E-29  8.052E-18
3.162E+03  9.885E-29  8.292E-18
3.133E+03  1.027E-28  8.538E-18
3.105E+03  1.068E-28  8.792E-18
3.076E+03  1.110E-28  9.055E-18
3.048E+03  1.153E-28  9.325E-18
3.020E+03  1.199E-28  9.603E-18
2.992E+03  1.246E-28  9.890E-18
2.965E+03  1.295E-28  1.018E-17
2.938E+03  1.346E-28  1.049E-17
2.911E+03  1.399E-28  1.080E-17
2.884E+03  1.454E-28  1.112E-17
2.858E+03  1.511E-28  1.146E-17
2.831E+03  1.571E-28  1.180E-17
2.805E+03  1.633E-28  1.215E-17
2.780E+03  1.698E-28  1.252E-17
2.754E+03  1.765E-28  1.289E-17
2.729E+03  1.835E-28  1.328E-17
2.704E+03  1.907E-28  1.368E-17
2.679E+03  1.983E-28  1.409E-17
2.655E+03  2.062E-28  1.452E-17
2.630E+03  2.144E-28  1.496E-17
2.606E+03  2.229E-28  1.541E-17
2.582E+03  2.317E-28  1.587E-17
2.559E+03  2.410E-28  1.635E-17
2.535E+03  2.506E-28  1.685E-17
2.512E+03  2.606E-28  1.736E-17
2.489E+03  2.709E-28  1.789E-17
2.466E+03  2.818E-28  1.843E-17
2.443E+03  2.930E-28  1.899E-17
2.421E+03  3.047E-28  1.957E-17
2.399E+03  3.169E-28  2.016E-17
2.377E+03  3.296E-28  2.078E-17
2.355E+03  3.428E-28  2.141E-17
2.333E+03  3.565E-28  2.207E-17
2.312E+03  3.708E-28  2.274E-17
2.291E+03  3.857E-28  2.344E-17
2.270E+03  4.011E-28  2.415E-17
2.249E+03  4.173E-28  2.489E-17
2.228E+03  4.340E-28  2.566E-17
2.208E+03  4.515E-28  2.644E-17
2.188E+03  4.696E-28  2.725E-17
2.168E+03  4.885E-28  2.809E-17
2.148E+03  5.082E-28  2.895E-17
2.128E+03  5.287E-28  2.984E-17
2.109E+03  5.500E-28  3.076E-17
2.089E+03  5.722E-28  3.171E-17
2.070E+03  5.953E-28  3.269E-17
2.051E+03  6.193E-28  3.370E-17
2.032E+03  6.443E-28  3.473E-17
2.014E+03  6.703E-28  3.581E-17
1.995E+03  6.974E-28  3.691E-17
1.977E+03  7.256E-28  3.805E-17
1.959E+03  7.550E-28  3.923E-17
1.941E+03  7.855E-28  4.044E-17
1.923E+03  8.173E-28  4.169E-17
1.905E+03  8.504E-28  4.298E-17
1.888E+03  8.849E-28  4.432E-17
1.871E+03  9.208E-28  4.569E-17
1.854E+03  9.581E-28  4.711E-17
1.837E+03  9.970E-28  4.857E-17
1.820E+03  1.037E-27  5.008E-17
1.803E+03  1.080E-27  5.163E-17
1.786E+03  1.123E-27  5.324E-17
1.770E+03  1.169E-27  5.490E-17
1.754E+03  1.217E-27  5.660E-17
1.738E+03  1.266E-27  5.837E-17
1.722E+03  1.318E-27  6.019E-17
1.706E+03  1.371E-27  6.206E-17
1.690E+03  1.427E-27  6.400E-17
1.675E+03  1.485E-27  6.599E-17
1.660E+03  1.546E-27  6.805E-17
1.644E+03  1.609E-27  7.018E-17
1.629E+03  1.674E-27  7.237E-17
1.614E+03  1.743E-27  7.463E-17
1.600E+03  1.814E-27  7.696E-17
1.585E+03  1.888E-27  7.937E-17
1.570E+03  1.965E-27  8.185E-17
1.556E+03  2.045E-27  8.441E-17
1.542E+03  2.129E-27  8.705E-17
1.528E+03  2.216E-27  8.977E-17
1.514E+03  2.306E-27  9.259E-17
1.500E+03  2.400E-27  9.548E-17
1.486E+03  2.498E-27  9.848E-17
1.472E+03  2.601E-27  1.016E-16
1.459E+03  2.707E-27  1.048E-16
1.445E+03  2.818E-27  1.080E-16
1.432E+03  2.933E-27  1.114E-16
1.419E+03  3.053E-27  1.149E-16
1.406E+03  3.178E-27  1.185E-16
1.393E+03  3.309E-27  1.223E-16
1.380E+03  3.444E-27  1.261E-16
1.368E+03  3.585E-27  1.301E-16
1.355E+03  3.732E-27  1.342E-16
1.343E+03  3.885E-27  1.384E-16
1.330E+03  4.044E-27  1.427E-16
1.318E+03  4.210E-27  1.472E-16
1.306E+03  4.383E-27  1.518E-16
1.294E+03  4.562E-27  1.566E-16
1.282E+03  4.749E-27  1.615E-16
1.271E+03  4.944E-27  1.666E-16
1.259E+03  5.147E-27  1.719E-16
1.247E+03  5.358E-27  1.773E-16
1.236E+03  5.577E-27  1.829E-16
1.225E+03  5.806E-27  1.886E-16
1.213E+03  6.044E-27  1.945E-16
1.202E+03  6.292E-27  2.007E-16
1.191E+03  6.550E-27  2.070E-16
1.180E+03  6.818E-27  2.135E-16
1.169E+03  7.098E-27  2.202E-16
1.159E+03  7.389E-27  2.271E-16
1.148E+03  7.691E-27  2.342E-16
1.138E+03  8.006E-27  2.416E-16
1.127E+03  8.334E-27  2.492E-16
1.117E+03  8.676E-27  2.570E-16
1.107E+03  9.031E-27  2.651E-16
1.096E+03  9.401E-27  2.734E-16
1.086E+03  9.786E-27  2.820E-16
1.076E+03  1.019E-26  2.909E-16
1.067E+03  1.060E-26  3.000E-16
1.057E+03  1.104E-26  3.094E-16
1.047E+03  1.149E-26  3.191E-16
1.038E+03  1.196E-26  3.291E-16
1.028E+03  1.245E-26  3.394E-16
1.019E+03  1.296E-26  3.501E-16
1.009E+03  1.349E-26  3.610E-16
1.000E+03  1.404E-26  3.723E-16
9.908E+02  1.461E-26  3.840E-16
9.817E+02  1.521E-26  3.961E-16
9.727E+02  1.583E-26  4.085E-16
9.638E+02  1.648E-26  4.213E-16
9.550E+02  1.715E-26  4.345E-16
9.462E+02  1.785E-26  4.481E-16
9.376E+02  1.858E-26  4.621E-16
9.290E+02  1.934E-26  4.765E-16
9.204E+02  2.013E-26  4.914E-16
9.120E+02  2.095E-26  5.068E-16
9.036E+02  2.180E-26  5.226E-16
8.954E+02  2.269E-26  5.389E-16
8.872E+02  2.361E-26  5.557E-16
8.790E+02  2.458E-26  5.730E-16
8.710E+02  2.558E-26  5.909E-16
8.630E+02  2.661E-26  6.092E-16
8.551E+02  2.770E-26  6.282E-16
8.472E+02  2.882E-26  6.477E-16
8.395E+02  2.999E-26  6.678E-16
8.318E+02  3.120E-26  6.885E-16
8.241E+02  3.247E-26  7.098E-16
8.166E+02  3.378E-26  7.318E-16
8.091E+02  3.515E-26  7.544E-16
8.017E+02  3.657E-26  7.777E-16
7.943E+02  3.805E-26  8.017E-16
7.870E+02  3.959E-26  8.265E-16
7.798E+02  4.118E-26  8.519E-16
7.727E+02  4.285E-26  8.782E-16
7.656E+02  4.458E-26  9.052E-16
7.586E+02  4.637E-26  9.331E-16
7.516E+02  4.824E-26  9.618E-16
7.447E+02  5.019E-26  9.914E-16
7.379E+02  5.221E-26  1.022E-15
7.311E+02  5.432E-26  1.053E-15
7.244E+02  5.651E-26  1.086E-15
7.178E+02  5.879E-26  1.119E-15
7.112E+02  6.116E-26  1.154E-15
7.047E+02  6.363E-26  1.189E-15
6.982E+02  6.620E-26  1.226E-15
6.918E+02  6.887E-26  1.264E-15
6.855E+02  7.164E-26  1.303E-15
6.792E+02  7.453E-26  1.343E-15
6.730E+02  7.753E-26  1.384E-15
6.668E+02  8.065E-26  1.426E-15
6.607E+02  8.389E-26  1.470E-15
6.546E+02  8.727E-26  1.515E-15
6.486E+02  9.079E-26  1.562E-15
6.427E+02  9.446E-26  1.610E-15
6.368E+02  9.828E-26  1.660E-15
6.310E+02  1.022E-25  1.711E-15
6.252E+02  1.064E-25  1.764E-15
6.194E+02  1.107E-25  1.818E-15
6.138E+02  1.151E-25  1.875E-15
6.081E+02  1.198E-25  1.932E-15
6.026E+02  1.246E-25  1.992E-15
5.970E+02  1.297E-25  2.054E-15
5.916E+02  1.349E-25  2.117E-15
5.861E+02  1.404E-25  2.182E-15
5.808E+02  1.460E-25  2.250E-15
5.754E+02  1.519E-25  2.319E-15
5.702E+02  1.581E-25  2.391E-15
5.649E+02  1.645E-25  2.465E-15
5.598E+02  1.711E-25  2.541E-15
5.546E+02  1.780E-25  2.619E-15
5.495E+02  1.852E-25  2.700E-15
5.445E+02  1.927E-25  2.783E-15
5.395E+02  2.005E-25  2.869E-15
5.346E+02  2.086E-25  2.958E-15
5.297E+02  2.171E-25  3.050E-15
5.248E+02  2.258E-25  3.144E-15
5.200E+02  2.350E-25  3.241E-15
5.152E+02  2.445E-25  3.341E-15
5.105E+02  2.543E-25  3.444E-15
5.058E+02  2.646E-25  3.551E-15
5.012E+02  2.753E-25  3.660E-15
4.966E+02  2.864E-25  3.773E-15
4.920E+02  2.980E-25  3.890E-15
4.875E+02  3.100E-25  4.010E-15
4.831E+02  3.226E-25  4.133E-15
4.786E+02  3.356E-25  4.261E-15
4.742E+02  3.491E-25  4.392E-15
4.699E+02  3.632E-25  4.528E-15
4.656E+02  3.779E-25  4.667E-15
4.613E+02  3.931E-25  4.811E-15
4.571E+02  4.090E-25  4.959E-15
4.529E+02  4.255E-25  5.112E-15
4.487E+02  4.426E-25  5.269E-15
4.446E+02  4.605E-25  5.431E-15
4.406E+02  4.790E-25  5.598E-15
4.365E+02  4.983E-25  5.770E-15
4.325E+02  5.184E-25  5.947E-15
4.285E+02  5.392E-25  6.130E-15
4.246E+02  5.609E-25  6.318E-15
4.207E+02  5.835E-25  6.512E-15
4.169E+02  6.069E-25  6.711E-15
4.130E+02  6.313E-25  6.917E-15
4.093E+02  6.567E-25  7.129E-15
4.055E+02  6.831E-25  7.347E-15
4.018E+02  7.105E-25  7.572E-15
3.981E+02  7.390E-25  7.804E-15
3.945E+02  7.687E-25  8.043E-15
3.908E+02  7.995E-25  8.289E-15
3.873E+02  8.316E-25  8.542E-15
3.837E+02  8.649E-25  8.803E-15
3.802E+02  8.996E-25  9.072E-15
3.767E+02  9.356E-25  9.349E-15
3.733E+02  9.730E-25  9.634E-15
3.698E+02  1.012E-24  9.927E-15
3.664E+02  1.052E-24  1.023E-14
3.631E+02  1.094E-24  1.054E-14
3.597E+02  1.138E-24  1.086E-14
3.565E+02  1.184E-24  1.119E-14
3.532E+02  1.231E-24  1.153E-14
3.499E+02  1.280E-24  1.188E-14
3.467E+02  1.331E-24  1.224E-14
3.436E+02  1.384E-24  1.261E-14
3.404E+02  1.439E-24  1.299E-14
3.373E+02  1.496E-24  1.338E-14
3.342E+02  1.555E-24  1.379E-14
3.311E+02  1.617E-24  1.420E-14
3.281E+02  1.681E-24  1.463E-14
3.251E+02  1.747E-24  1.507E-14
3.221E+02  1.816E-24  1.552E-14
3.192E+02  1.888E-24  1.598E-14
3.162E+02  1.963E-24  1.646E-14
3.133E+02  2.040E-24  1.695E-14
3.105E+02  2.120E-24  1.746E-14
3.076E+02  2.204E-24  1.798E-14
3.048E+02  2.290E-24  1.852E-14
3.020E+02  2.380E-24  1.907E-14
2.992E+02  2.473E-24  1.963E-14
2.965E+02  2.570E-24  2.021E-14
2.938E+02  2.670E-24  2.081E-14
2.911E+02  2.775E-24  2.142E-14
2.884E+02  2.883E-24  2.205E-14
2.858E+02  2.995E-24  2.270E-14
2.831E+02  3.111E-24  2.337E-14
2.805E+02  3.232E-24  2.405E-14
2.780E+02  3.357E-24  2.475E-14
2.754E+02  3.487E-24  2.548E-14
2.729E+02  3.622E-24  2.622E-14
2.704E+02  3.763E-24  2.699E-14
2.679E+02  3.908E-24  2.777E-14
2.655E+02  4.059E-24  2.858E-14
2.630E+02  4.216E-24  2.941E-14
2.606E+02  4.378E-24  3.027E-14
2.582E+02  4.546E-24  3.114E-14
2.559E+02  4.720E-24  3.204E-14
2.535E+02  4.900E-24  3.295E-14
2.512E+02  5.085E-24  3.388E-14
2.489E+02  5.274E-24  3.482E-14
2.466E+02  5.467E-24  3.576E-14
2.443E+02  5.665E-24  3.672E-14
2.421E+02  5.869E-24  3.769E-14
2.399E+02  6.078E-24  3.868E-14
2.377E+02  6.291E-24  3.967E-14
2.355E+02  6.512E-24  4.068E-14
2.333E+02  6.739E-24  4.171E-14
2.312E+02  6.973E-24  4.276E-14
2.291E+02  7.214E-24  4.384E-14
2.270E+02  7.464E-24  4.494E-14
2.249E+02  7.720E-24  4.606E-14
2.228E+02  7.986E-24  4.720E-14
2.208E+02  8.259E-24  4.837E-14
2.188E+02  8.541E-24  4.956E-14
2.168E+02  8.831E-24  5.078E-14
2.148E+02  9.130E-24  5.202E-14
2.128E+02  9.439E-24  5.328E-14
2.109E+02  9.756E-24  5.457E-14
2.089E+02  1.008E-23  5.588E-14
2.070E+02  1.042E-23  5.722E-14
2.051E+02  1.077E-23  5.858E-14
2.032E+02  1.112E-23  5.996E-14
2.014E+02  1.149E-23  6.138E-14
1.995E+02  1.187E-23  6.282E-14
1.977E+02  1.226E-23  6.428E-14
1.959E+02  1.266E-23  6.577E-14
1.941E+02  1.307E-23  6.729E-14
1.923E+02  1.349E-23  6.883E-14
1.905E+02  1.393E-23  7.040E-14
1.888E+02  1.438E-23  7.200E-14
1.871E+02  1.484E-23  7.363E-14
1.854E+02  1.531E-23  7.529E-14
1.837E+02  1.580E-23  7.697E-14
1.820E+02  1.630E-23  7.869E-14
1.803E+02  1.682E-23  8.043E-14
1.786E+02  1.735E-23  8.221E-14
1.770E+02  1.789E-23  8.401E-14
1.754E+02  1.845E-23  8.585E-14
1.738E+02  1.903E-23  8.772E-14
1.722E+02  1.962E-23  8.963E-14
1.706E+02  2.023E-23  9.156E-14
1.690E+02  2.086E-23  9.354E-14
1.675E+02  2.151E-23  9.555E-14
1.660E+02  2.217E-23  9.760E-14
1.644E+02  2.285E-23  9.968E-14
1.629E+02  2.356E-23  1.018E-13
1.614E+02  2.428E-23  1.040E-13
1.600E+02  2.503E-23  1.062E-13
1.585E+02  2.580E-23  1.085E-13
1.570E+02  2.659E-23  1.108E-13
1.556E+02  2.741E-23  1.131E-13
1.542E+02  2.826E-23  1.156E-13
1.528E+02  2.913E-23  1.180E-13
1.514E+02  3.003E-23  1.206E-13
1.500E+02  3.096E-23  1.232E-13
1.486E+02  3.191E-23  1.258E-13
1.472E+02  3.290E-23  1.285E-13
1.459E+02  3.390E-23  1.312E-13
1.445E+02  3.492E-23  1.339E-13
1.432E+02  3.595E-23  1.366E-13
1.419E+02  3.698E-23  1.392E-13
1.406E+02  3.800E-23  1.417E-13
1.393E+02  3.899E-23  1.441E-13
1.380E+02  3.995E-23  1.463E-13
1.368E+02  4.088E-23  1.483E-13
1.355E+02  4.178E-23  1.502E-13
1.343E+02  4.267E-23  1.520E-13
1.330E+02  4.355E-23  1.537E-13
1.318E+02  4.444E-23  1.554E-13
1.306E+02  4.535E-23  1.571E-13
1.294E+02  4.628E-23  1.589E-13
1.282E+02  4.723E-23  1.607E-13
1.271E+02  4.820E-23  1.625E-13
1.259E+02  4.920E-23  1.643E-13
1.247E+02  5.023E-23  1.662E-13
1.236E+02  5.129E-23  1.682E-13
1.225E+02  5.237E-23  1.701E-13
1.213E+02  5.349E-23  1.721E-13
1.202E+02  5.462E-23  1.742E-13
1.191E+02  5.579E-23  1.763E-13
1.180E+02  5.697E-23  1.784E-13
1.169E+02  5.818E-23  1.805E-13
1.159E+02  5.941E-23  1.826E-13
1.148E+02  6.067E-23  1.848E-13
1.138E+02  6.195E-23  1.869E-13
1.127E+02  6.325E-23  1.891E-13
1.117E+02  6.458E-23  1.913E-13
1.107E+02  6.593E-23  1.935E-13
1.096E+02  6.731E-23  1.958E-13
1.086E+02  6.871E-23  1.980E-13
1.076E+02  7.013E-23  2.003E-13
1.067E+02  7.158E-23  2.025E-13
1.057E+02  7.305E-23  2.048E-13
1.047E+02  7.453E-23  2.070E-13
1.038E+02  7.604E-23  2.093E-13
1.028E+02  7.757E-23  2.115E-13
1.019E+02  7.910E-23  2.137E-13
1.009E+02  8.066E-23  2.159E-13
1.000E+02  8.224E-23  2.182E-13
9.908E+01  8.383E-23  2.203E-13
9.817E+01  8.545E-23  2.225E-13
9.727E+01  8.707E-23  2.247E-13
9.638E+01  8.872E-23  2.268E-13
9.550E+01  9.038E-23  2.289E-13
9.462E+01  9.205E-23  2.310E-13
9.376E+01  9.374E-23  2.331E-13
9.290E+01  9.544E-23  2.352E-13
9.204E+01  9.715E-23  2.372E-13
9.120E+01  9.888E-23  2.392E-13
9.036E+01  1.006E-22  2.412E-13
8.954E+01  1.024E-22  2.431E-13
8.872E+01  1.041E-22  2.451E-13
8.790E+01  1.059E-22  2.470E-13
8.710E+01  1.077E-22  2.489E-13
8.630E+01  1.095E-22  2.507E-13
8.551E+01  1.114E-22  2.526E-13
8.472E+01  1.132E-22  2.543E-13
8.395E+01  1.150E-22  2.561E-13
8.318E+01  1.169E-22  2.578E-13
8.241E+01  1.187E-22  2.596E-13
8.166E+01  1.206E-22  2.612E-13
8.091E+01  1.225E-22  2.629E-13
8.017E+01  1.244E-22  2.645E-13
7.943E+01  1.263E-22  2.661E-13
7.870E+01  1.282E-22  2.676E-13
7.798E+01  1.301E-22  2.691E-13
7.727E+01  1.320E-22  2.706E-13
7.656E+01  1.340E-22  2.720E-13
7.586E+01  1.359E-22  2.734E-13
7.516E+01  1.378E-22  2.748E-13
7.447E+01  1.398E-22  2.761E-13
7.379E+01  1.417E-22  2.773E-13
7.311E+01  1.436E-22  2.786E-13
7.244E+01  1.456E-22  2.797E-13
7.178E+01  1.475E-22  2.809E-13
7.112E+01  1.495E-22  2.820E-13
7.047E+01  1.514E-22  2.830E-13
6.982E+01  1.534E-22  2.841E-13
6.918E+01  1.554E-22  2.851E-13
6.855E+01  1.573E-22  2.861E-13
6.792E+01  1.593E-22  2.870E-13
6.730E+01  1.613E-22  2.879E-13
6.668E+01  1.632E-22  2.887E-13
6.607E+01  1.652E-22  2.896E-13
6.546E+01  1.672E-22  2.903E-13
6.486E+01  1.692E-22  2.911E-13
6.427E+01  1.712E-22  2.918E-13
6.368E+01  1.732E-22  2.925E-13
6.310E+01  1.751E-22  2.931E-13
6.252E+01  1.771E-22  2.938E-13
6.194E+01  1.792E-22  2.944E-13
6.138E+01  1.812E-22  2.950E-13
6.081E+01  1.832E-22  2.955E-13
6.026E+01  1.852E-22  2.960E-13
5.970E+01  1.872E-22  2.965E-13
5.916E+01  1.893E-22  2.970E-13
5.861E+01  1.913E-22  2.974E-13
5.808E+01  1.933E-22  2.978E-13
5.754E+01  1.953E-22  2.982E-13
5.702E+01  1.974E-22  2.985E-13
5.649E+01  1.995E-22  2.989E-13
5.598E+01  2.015E-22  2.992E-13
5.546E+01  2.036E-22  2.996E-13
5.495E+01  2.057E-22  2.999E-13
5.445E+01  2.078E-22  3.002E-13
5.395E+01  2.100E-22  3.005E-13
5.346E+01  2.121E-22  3.008E-13
5.297E+01  2.143E-22  3.011E-13
5.248E+01  2.165E-22  3.013E-13
5.200E+01  2.187E-22  3.016E-13
5.152E+01  2.209E-22  3.019E-13
5.105E+01  2.231E-22  3.021E-13
5.058E+01  2.254E-22  3.024E-13
5.012E+01  2.276E-22  3.026E-13
4.966E+01  2.299E-22  3.029E-13
4.920E+01  2.322E-22  3.031E-13
4.875E+01  2.346E-22  3.033E-13
4.831E+01  2.369E-22  3.036E-13
4.786E+01  2.393E-22  3.039E-13
4.742E+01  2.418E-22  3.041E-13
4.699E+01  2.442E-22  3.044E-13
4.656E+01  2.467E-22  3.047E-13
4.613E+01  2.492E-22  3.050E-13
4.571E+01  2.518E-22  3.052E-13
4.529E+01  2.543E-22  3.055E-13
4.487E+01  2.569E-22  3.058E-13
4.446E+01  2.596E-22  3.062E-13
4.406E+01  2.622E-22  3.064E-13
4.365E+01  2.649E-22  3.067E-13
4.325E+01  2.676E-22  3.070E-13
4.285E+01  2.703E-22  3.073E-13
4.246E+01  2.730E-22  3.075E-13
4.207E+01  2.757E-22  3.077E-13
4.169E+01  2.784E-22  3.079E-13
4.130E+01  2.811E-22  3.080E-13
4.093E+01  2.838E-22  3.081E-13
4.055E+01  2.864E-22  3.080E-13
4.018E+01  2.889E-22  3.080E-13
3.981E+01  2.915E-22  3.078E-13
3.945E+01  2.939E-22  3.075E-13
3.908E+01  2.963E-22  3.071E-13
3.873E+01  2.985E-22  3.066E-13
