Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         5 = grain model
 4.000E-08 4.000E-01 3.000E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 1.000E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 6.915E+01 = <U> 
     mmp83 = radfield
 3.108E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
2.938E+03  1.330E-28  1.037E-17
2.911E+03  1.383E-28  1.068E-17
2.884E+03  1.437E-28  1.099E-17
2.858E+03  1.494E-28  1.132E-17
2.831E+03  1.553E-28  1.166E-17
2.805E+03  1.614E-28  1.201E-17
2.780E+03  1.678E-28  1.237E-17
2.754E+03  1.744E-28  1.274E-17
2.729E+03  1.813E-28  1.312E-17
2.704E+03  1.885E-28  1.352E-17
2.679E+03  1.960E-28  1.393E-17
2.655E+03  2.037E-28  1.435E-17
2.630E+03  2.118E-28  1.478E-17
2.606E+03  2.202E-28  1.522E-17
2.582E+03  2.290E-28  1.568E-17
2.559E+03  2.381E-28  1.616E-17
2.535E+03  2.476E-28  1.665E-17
2.512E+03  2.574E-28  1.715E-17
2.489E+03  2.677E-28  1.767E-17
2.466E+03  2.783E-28  1.821E-17
2.443E+03  2.894E-28  1.876E-17
2.421E+03  3.010E-28  1.933E-17
2.399E+03  3.130E-28  1.992E-17
2.377E+03  3.255E-28  2.052E-17
2.355E+03  3.386E-28  2.115E-17
2.333E+03  3.521E-28  2.180E-17
2.312E+03  3.662E-28  2.246E-17
2.291E+03  3.809E-28  2.315E-17
2.270E+03  3.962E-28  2.385E-17
2.249E+03  4.121E-28  2.458E-17
2.228E+03  4.286E-28  2.534E-17
2.208E+03  4.458E-28  2.611E-17
2.188E+03  4.638E-28  2.691E-17
2.168E+03  4.824E-28  2.774E-17
2.148E+03  5.018E-28  2.859E-17
2.128E+03  5.220E-28  2.947E-17
2.109E+03  5.430E-28  3.037E-17
2.089E+03  5.649E-28  3.131E-17
2.070E+03  5.877E-28  3.227E-17
2.051E+03  6.114E-28  3.327E-17
2.032E+03  6.361E-28  3.429E-17
2.014E+03  6.618E-28  3.535E-17
1.995E+03  6.885E-28  3.644E-17
1.977E+03  7.163E-28  3.756E-17
1.959E+03  7.452E-28  3.872E-17
1.941E+03  7.754E-28  3.992E-17
1.923E+03  8.067E-28  4.115E-17
1.905E+03  8.394E-28  4.243E-17
1.888E+03  8.734E-28  4.374E-17
1.871E+03  9.087E-28  4.509E-17
1.854E+03  9.456E-28  4.649E-17
1.837E+03  9.839E-28  4.793E-17
1.820E+03  1.024E-27  4.942E-17
1.803E+03  1.065E-27  5.095E-17
1.786E+03  1.109E-27  5.253E-17
1.770E+03  1.154E-27  5.417E-17
1.754E+03  1.200E-27  5.585E-17
1.738E+03  1.249E-27  5.759E-17
1.722E+03  1.300E-27  5.938E-17
1.706E+03  1.353E-27  6.123E-17
1.690E+03  1.408E-27  6.313E-17
1.675E+03  1.465E-27  6.510E-17
1.660E+03  1.525E-27  6.713E-17
1.644E+03  1.587E-27  6.922E-17
1.629E+03  1.652E-27  7.138E-17
1.614E+03  1.719E-27  7.361E-17
1.600E+03  1.789E-27  7.591E-17
1.585E+03  1.862E-27  7.828E-17
1.570E+03  1.938E-27  8.072E-17
1.556E+03  2.017E-27  8.324E-17
1.542E+03  2.099E-27  8.584E-17
1.528E+03  2.185E-27  8.853E-17
1.514E+03  2.274E-27  9.129E-17
1.500E+03  2.367E-27  9.415E-17
1.486E+03  2.463E-27  9.709E-17
1.472E+03  2.564E-27  1.001E-16
1.459E+03  2.669E-27  1.033E-16
1.445E+03  2.778E-27  1.065E-16
1.432E+03  2.891E-27  1.098E-16
1.419E+03  3.010E-27  1.133E-16
1.406E+03  3.133E-27  1.168E-16
1.393E+03  3.261E-27  1.205E-16
1.380E+03  3.394E-27  1.243E-16
1.368E+03  3.533E-27  1.282E-16
1.355E+03  3.678E-27  1.322E-16
1.343E+03  3.829E-27  1.364E-16
1.330E+03  3.985E-27  1.406E-16
1.318E+03  4.148E-27  1.451E-16
1.306E+03  4.318E-27  1.496E-16
1.294E+03  4.495E-27  1.543E-16
1.282E+03  4.679E-27  1.592E-16
1.271E+03  4.871E-27  1.642E-16
1.259E+03  5.070E-27  1.693E-16
1.247E+03  5.278E-27  1.746E-16
1.236E+03  5.494E-27  1.801E-16
1.225E+03  5.719E-27  1.858E-16
1.213E+03  5.953E-27  1.916E-16
1.202E+03  6.197E-27  1.976E-16
1.191E+03  6.450E-27  2.038E-16
1.180E+03  6.714E-27  2.102E-16
1.169E+03  6.989E-27  2.168E-16
1.159E+03  7.275E-27  2.236E-16
1.148E+03  7.573E-27  2.306E-16
1.138E+03  7.883E-27  2.379E-16
1.127E+03  8.205E-27  2.453E-16
1.117E+03  8.541E-27  2.530E-16
1.107E+03  8.890E-27  2.610E-16
1.096E+03  9.254E-27  2.692E-16
1.086E+03  9.632E-27  2.776E-16
1.076E+03  1.003E-26  2.863E-16
1.067E+03  1.044E-26  2.953E-16
1.057E+03  1.086E-26  3.045E-16
1.047E+03  1.131E-26  3.140E-16
1.038E+03  1.177E-26  3.239E-16
1.028E+03  1.225E-26  3.340E-16
1.019E+03  1.275E-26  3.444E-16
1.009E+03  1.327E-26  3.552E-16
1.000E+03  1.381E-26  3.663E-16
9.908E+02  1.437E-26  3.778E-16
9.817E+02  1.496E-26  3.896E-16
9.727E+02  1.557E-26  4.018E-16
9.638E+02  1.621E-26  4.143E-16
9.550E+02  1.687E-26  4.273E-16
9.462E+02  1.756E-26  4.406E-16
9.376E+02  1.827E-26  4.544E-16
9.290E+02  1.902E-26  4.686E-16
9.204E+02  1.979E-26  4.832E-16
9.120E+02  2.060E-26  4.983E-16
9.036E+02  2.144E-26  5.138E-16
8.954E+02  2.231E-26  5.298E-16
8.872E+02  2.321E-26  5.463E-16
8.790E+02  2.416E-26  5.633E-16
8.710E+02  2.514E-26  5.807E-16
8.630E+02  2.616E-26  5.988E-16
8.551E+02  2.722E-26  6.173E-16
8.472E+02  2.832E-26  6.365E-16
8.395E+02  2.947E-26  6.562E-16
8.318E+02  3.066E-26  6.765E-16
8.241E+02  3.190E-26  6.974E-16
8.166E+02  3.319E-26  7.189E-16
8.091E+02  3.453E-26  7.411E-16
8.017E+02  3.592E-26  7.639E-16
7.943E+02  3.737E-26  7.875E-16
7.870E+02  3.888E-26  8.117E-16
7.798E+02  4.045E-26  8.367E-16
7.727E+02  4.208E-26  8.624E-16
7.656E+02  4.377E-26  8.889E-16
7.586E+02  4.553E-26  9.162E-16
7.516E+02  4.736E-26  9.443E-16
7.447E+02  4.927E-26  9.733E-16
7.379E+02  5.125E-26  1.003E-15
7.311E+02  5.332E-26  1.034E-15
7.244E+02  5.547E-26  1.066E-15
7.178E+02  5.770E-26  1.099E-15
7.112E+02  6.002E-26  1.132E-15
7.047E+02  6.244E-26  1.167E-15
6.982E+02  6.496E-26  1.203E-15
6.918E+02  6.757E-26  1.240E-15
6.855E+02  7.029E-26  1.278E-15
6.792E+02  7.312E-26  1.317E-15
6.730E+02  7.606E-26  1.358E-15
6.668E+02  7.911E-26  1.399E-15
6.607E+02  8.228E-26  1.442E-15
6.546E+02  8.559E-26  1.486E-15
6.486E+02  8.904E-26  1.532E-15
6.427E+02  9.263E-26  1.579E-15
6.368E+02  9.637E-26  1.628E-15
6.310E+02  1.003E-25  1.678E-15
6.252E+02  1.043E-25  1.730E-15
6.194E+02  1.085E-25  1.783E-15
6.138E+02  1.129E-25  1.838E-15
6.081E+02  1.174E-25  1.894E-15
6.026E+02  1.222E-25  1.953E-15
5.970E+02  1.271E-25  2.013E-15
5.916E+02  1.322E-25  2.075E-15
5.861E+02  1.376E-25  2.139E-15
5.808E+02  1.431E-25  2.205E-15
5.754E+02  1.489E-25  2.272E-15
5.702E+02  1.549E-25  2.342E-15
5.649E+02  1.611E-25  2.415E-15
5.598E+02  1.676E-25  2.489E-15
5.546E+02  1.744E-25  2.566E-15
5.495E+02  1.814E-25  2.645E-15
5.445E+02  1.888E-25  2.726E-15
5.395E+02  1.964E-25  2.810E-15
5.346E+02  2.043E-25  2.897E-15
5.297E+02  2.125E-25  2.986E-15
5.248E+02  2.211E-25  3.078E-15
5.200E+02  2.300E-25  3.173E-15
5.152E+02  2.393E-25  3.271E-15
5.105E+02  2.490E-25  3.372E-15
5.058E+02  2.590E-25  3.476E-15
5.012E+02  2.695E-25  3.583E-15
4.966E+02  2.804E-25  3.693E-15
4.920E+02  2.917E-25  3.807E-15
4.875E+02  3.034E-25  3.924E-15
4.831E+02  3.157E-25  4.045E-15
4.786E+02  3.284E-25  4.169E-15
4.742E+02  3.416E-25  4.297E-15
4.699E+02  3.554E-25  4.430E-15
4.656E+02  3.697E-25  4.566E-15
4.613E+02  3.846E-25  4.706E-15
4.571E+02  4.001E-25  4.851E-15
4.529E+02  4.162E-25  5.000E-15
4.487E+02  4.329E-25  5.153E-15
4.446E+02  4.503E-25  5.311E-15
4.406E+02  4.684E-25  5.474E-15
4.365E+02  4.873E-25  5.642E-15
4.325E+02  5.068E-25  5.815E-15
4.285E+02  5.272E-25  5.993E-15
4.246E+02  5.484E-25  6.177E-15
4.207E+02  5.704E-25  6.366E-15
4.169E+02  5.933E-25  6.561E-15
4.130E+02  6.171E-25  6.761E-15
4.093E+02  6.418E-25  6.968E-15
4.055E+02  6.676E-25  7.181E-15
4.018E+02  6.943E-25  7.400E-15
3.981E+02  7.222E-25  7.626E-15
3.945E+02  7.511E-25  7.859E-15
3.908E+02  7.812E-25  8.099E-15
3.873E+02  8.125E-25  8.346E-15
3.837E+02  8.450E-25  8.600E-15
3.802E+02  8.788E-25  8.862E-15
3.767E+02  9.139E-25  9.132E-15
3.733E+02  9.504E-25  9.410E-15
3.698E+02  9.884E-25  9.696E-15
3.664E+02  1.028E-24  9.991E-15
3.631E+02  1.069E-24  1.029E-14
3.597E+02  1.111E-24  1.061E-14
3.565E+02  1.156E-24  1.093E-14
3.532E+02  1.202E-24  1.126E-14
3.499E+02  1.249E-24  1.160E-14
3.467E+02  1.299E-24  1.195E-14
3.436E+02  1.351E-24  1.231E-14
3.404E+02  1.404E-24  1.268E-14
3.373E+02  1.460E-24  1.306E-14
3.342E+02  1.518E-24  1.345E-14
3.311E+02  1.578E-24  1.386E-14
3.281E+02  1.640E-24  1.427E-14
3.251E+02  1.705E-24  1.470E-14
3.221E+02  1.772E-24  1.514E-14
3.192E+02  1.842E-24  1.560E-14
3.162E+02  1.915E-24  1.606E-14
3.133E+02  1.990E-24  1.654E-14
3.105E+02  2.068E-24  1.703E-14
3.076E+02  2.149E-24  1.754E-14
3.048E+02  2.234E-24  1.806E-14
3.020E+02  2.321E-24  1.859E-14
2.992E+02  2.412E-24  1.914E-14
2.965E+02  2.506E-24  1.971E-14
2.938E+02  2.604E-24  2.029E-14
2.911E+02  2.705E-24  2.089E-14
2.884E+02  2.810E-24  2.150E-14
2.858E+02  2.919E-24  2.213E-14
2.831E+02  3.033E-24  2.278E-14
2.805E+02  3.150E-24  2.344E-14
2.780E+02  3.272E-24  2.413E-14
2.754E+02  3.398E-24  2.483E-14
2.729E+02  3.530E-24  2.555E-14
2.704E+02  3.666E-24  2.630E-14
2.679E+02  3.808E-24  2.706E-14
2.655E+02  3.955E-24  2.785E-14
2.630E+02  4.107E-24  2.865E-14
2.606E+02  4.265E-24  2.948E-14
2.582E+02  4.428E-24  3.033E-14
2.559E+02  4.597E-24  3.120E-14
2.535E+02  4.772E-24  3.209E-14
2.512E+02  4.952E-24  3.299E-14
2.489E+02  5.135E-24  3.390E-14
2.466E+02  5.322E-24  3.481E-14
2.443E+02  5.515E-24  3.574E-14
2.421E+02  5.712E-24  3.669E-14
2.399E+02  5.916E-24  3.764E-14
2.377E+02  6.123E-24  3.860E-14
2.355E+02  6.336E-24  3.958E-14
2.333E+02  6.556E-24  4.058E-14
2.312E+02  6.783E-24  4.160E-14
2.291E+02  7.017E-24  4.264E-14
2.270E+02  7.259E-24  4.370E-14
2.249E+02  7.508E-24  4.479E-14
2.228E+02  7.764E-24  4.590E-14
2.208E+02  8.029E-24  4.703E-14
2.188E+02  8.302E-24  4.818E-14
2.168E+02  8.583E-24  4.935E-14
2.148E+02  8.873E-24  5.055E-14
2.128E+02  9.171E-24  5.177E-14
2.109E+02  9.478E-24  5.302E-14
2.089E+02  9.795E-24  5.428E-14
2.070E+02  1.012E-23  5.557E-14
2.051E+02  1.046E-23  5.688E-14
2.032E+02  1.080E-23  5.822E-14
2.014E+02  1.116E-23  5.959E-14
1.995E+02  1.152E-23  6.097E-14
1.977E+02  1.190E-23  6.239E-14
1.959E+02  1.228E-23  6.382E-14
1.941E+02  1.268E-23  6.528E-14
1.923E+02  1.309E-23  6.677E-14
1.905E+02  1.351E-23  6.829E-14
1.888E+02  1.394E-23  6.983E-14
1.871E+02  1.439E-23  7.139E-14
1.854E+02  1.485E-23  7.299E-14
1.837E+02  1.532E-23  7.461E-14
1.820E+02  1.580E-23  7.626E-14
1.803E+02  1.630E-23  7.794E-14
1.786E+02  1.681E-23  7.964E-14
1.770E+02  1.733E-23  8.138E-14
1.754E+02  1.787E-23  8.315E-14
1.738E+02  1.843E-23  8.494E-14
1.722E+02  1.900E-23  8.677E-14
1.706E+02  1.959E-23  8.863E-14
1.690E+02  2.019E-23  9.053E-14
1.675E+02  2.081E-23  9.246E-14
1.660E+02  2.145E-23  9.442E-14
1.644E+02  2.211E-23  9.643E-14
1.629E+02  2.278E-23  9.847E-14
1.614E+02  2.348E-23  1.006E-13
1.600E+02  2.420E-23  1.027E-13
1.585E+02  2.494E-23  1.049E-13
1.570E+02  2.570E-23  1.071E-13
1.556E+02  2.649E-23  1.093E-13
1.542E+02  2.731E-23  1.117E-13
1.528E+02  2.814E-23  1.140E-13
1.514E+02  2.901E-23  1.165E-13
1.500E+02  2.990E-23  1.190E-13
1.486E+02  3.082E-23  1.215E-13
1.472E+02  3.177E-23  1.241E-13
1.459E+02  3.273E-23  1.267E-13
1.445E+02  3.372E-23  1.293E-13
1.432E+02  3.471E-23  1.319E-13
1.419E+02  3.569E-23  1.344E-13
1.406E+02  3.667E-23  1.368E-13
1.393E+02  3.762E-23  1.390E-13
1.380E+02  3.853E-23  1.411E-13
1.368E+02  3.941E-23  1.430E-13
1.355E+02  4.027E-23  1.448E-13
1.343E+02  4.111E-23  1.464E-13
1.330E+02  4.195E-23  1.480E-13
1.318E+02  4.279E-23  1.496E-13
1.306E+02  4.365E-23  1.512E-13
1.294E+02  4.452E-23  1.528E-13
1.282E+02  4.542E-23  1.545E-13
1.271E+02  4.634E-23  1.562E-13
1.259E+02  4.728E-23  1.579E-13
1.247E+02  4.825E-23  1.597E-13
1.236E+02  4.925E-23  1.615E-13
1.225E+02  5.027E-23  1.633E-13
1.213E+02  5.132E-23  1.652E-13
1.202E+02  5.239E-23  1.671E-13
1.191E+02  5.348E-23  1.690E-13
1.180E+02  5.460E-23  1.709E-13
1.169E+02  5.573E-23  1.729E-13
1.159E+02  5.689E-23  1.749E-13
1.148E+02  5.807E-23  1.768E-13
1.138E+02  5.927E-23  1.789E-13
1.127E+02  6.049E-23  1.809E-13
1.117E+02  6.173E-23  1.829E-13
1.107E+02  6.300E-23  1.849E-13
1.096E+02  6.429E-23  1.870E-13
1.086E+02  6.560E-23  1.890E-13
1.076E+02  6.693E-23  1.911E-13
1.067E+02  6.827E-23  1.932E-13
1.057E+02  6.964E-23  1.952E-13
1.047E+02  7.103E-23  1.973E-13
1.038E+02  7.243E-23  1.993E-13
1.028E+02  7.384E-23  2.014E-13
1.019E+02  7.527E-23  2.034E-13
1.009E+02  7.671E-23  2.054E-13
1.000E+02  7.817E-23  2.074E-13
9.908E+01  7.963E-23  2.093E-13
9.817E+01  8.112E-23  2.113E-13
9.727E+01  8.262E-23  2.132E-13
9.638E+01  8.413E-23  2.151E-13
9.550E+01  8.565E-23  2.170E-13
9.462E+01  8.718E-23  2.188E-13
9.376E+01  8.872E-23  2.206E-13
9.290E+01  9.027E-23  2.225E-13
9.204E+01  9.184E-23  2.242E-13
9.120E+01  9.340E-23  2.260E-13
9.036E+01  9.498E-23  2.277E-13
8.954E+01  9.657E-23  2.294E-13
8.872E+01  9.817E-23  2.310E-13
8.790E+01  9.978E-23  2.326E-13
8.710E+01  1.014E-22  2.342E-13
8.630E+01  1.030E-22  2.358E-13
8.551E+01  1.046E-22  2.374E-13
8.472E+01  1.063E-22  2.388E-13
8.395E+01  1.079E-22  2.403E-13
8.318E+01  1.095E-22  2.417E-13
8.241E+01  1.112E-22  2.431E-13
8.166E+01  1.129E-22  2.444E-13
8.091E+01  1.145E-22  2.458E-13
8.017E+01  1.162E-22  2.470E-13
7.943E+01  1.178E-22  2.483E-13
7.870E+01  1.195E-22  2.495E-13
7.798E+01  1.211E-22  2.506E-13
7.727E+01  1.228E-22  2.517E-13
7.656E+01  1.245E-22  2.528E-13
7.586E+01  1.261E-22  2.538E-13
7.516E+01  1.278E-22  2.548E-13
7.447E+01  1.294E-22  2.557E-13
7.379E+01  1.310E-22  2.565E-13
7.311E+01  1.327E-22  2.573E-13
7.244E+01  1.343E-22  2.581E-13
7.178E+01  1.359E-22  2.588E-13
7.112E+01  1.375E-22  2.594E-13
7.047E+01  1.391E-22  2.601E-13
6.982E+01  1.408E-22  2.607E-13
6.918E+01  1.424E-22  2.613E-13
6.855E+01  1.440E-22  2.618E-13
6.792E+01  1.455E-22  2.622E-13
6.730E+01  1.471E-22  2.626E-13
6.668E+01  1.487E-22  2.630E-13
6.607E+01  1.502E-22  2.633E-13
6.546E+01  1.518E-22  2.636E-13
6.486E+01  1.533E-22  2.638E-13
6.427E+01  1.548E-22  2.640E-13
6.368E+01  1.563E-22  2.641E-13
6.310E+01  1.579E-22  2.642E-13
6.252E+01  1.594E-22  2.643E-13
6.194E+01  1.608E-22  2.643E-13
6.138E+01  1.623E-22  2.643E-13
6.081E+01  1.638E-22  2.642E-13
6.026E+01  1.653E-22  2.641E-13
5.970E+01  1.667E-22  2.640E-13
5.916E+01  1.681E-22  2.638E-13
5.861E+01  1.695E-22  2.636E-13
5.808E+01  1.709E-22  2.633E-13
5.754E+01  1.723E-22  2.630E-13
5.702E+01  1.737E-22  2.627E-13
5.649E+01  1.751E-22  2.624E-13
5.598E+01  1.764E-22  2.620E-13
5.546E+01  1.778E-22  2.616E-13
5.495E+01  1.791E-22  2.611E-13
5.445E+01  1.805E-22  2.607E-13
5.395E+01  1.818E-22  2.602E-13
5.346E+01  1.831E-22  2.597E-13
5.297E+01  1.844E-22  2.591E-13
5.248E+01  1.858E-22  2.586E-13
5.200E+01  1.870E-22  2.580E-13
5.152E+01  1.883E-22  2.574E-13
5.105E+01  1.896E-22  2.567E-13
5.058E+01  1.909E-22  2.561E-13
5.012E+01  1.921E-22  2.554E-13
4.966E+01  1.933E-22  2.547E-13
4.920E+01  1.946E-22  2.540E-13
4.875E+01  1.958E-22  2.532E-13
4.831E+01  1.970E-22  2.524E-13
4.786E+01  1.982E-22  2.517E-13
4.742E+01  1.994E-22  2.509E-13
4.699E+01  2.006E-22  2.501E-13
4.656E+01  2.018E-22  2.492E-13
4.613E+01  2.030E-22  2.484E-13
4.571E+01  2.042E-22  2.475E-13
4.529E+01  2.053E-22  2.466E-13
4.487E+01  2.064E-22  2.457E-13
4.446E+01  2.076E-22  2.448E-13
4.406E+01  2.087E-22  2.439E-13
4.365E+01  2.098E-22  2.429E-13
4.325E+01  2.108E-22  2.418E-13
4.285E+01  2.118E-22  2.408E-13
4.246E+01  2.128E-22  2.397E-13
4.207E+01  2.137E-22  2.385E-13
4.169E+01  2.146E-22  2.373E-13
4.130E+01  2.154E-22  2.360E-13
4.093E+01  2.162E-22  2.347E-13
4.055E+01  2.169E-22  2.333E-13
4.018E+01  2.175E-22  2.318E-13
3.981E+01  2.180E-22  2.302E-13
3.945E+01  2.184E-22  2.285E-13
3.908E+01  2.187E-22  2.267E-13
3.873E+01  2.189E-22  2.248E-13
