Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         7 = grain model
 4.000E-08 4.000E-01 4.500E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 1.500E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 6.915E+01 = <U> 
     mmp83 = radfield
 3.161E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
4.571E+03  2.147E-29  2.603E-18
4.529E+03  2.229E-29  2.678E-18
4.487E+03  2.314E-29  2.754E-18
4.446E+03  2.402E-29  2.833E-18
4.406E+03  2.494E-29  2.915E-18
4.365E+03  2.590E-29  2.998E-18
4.325E+03  2.689E-29  3.085E-18
4.285E+03  2.792E-29  3.173E-18
4.246E+03  2.899E-29  3.265E-18
4.207E+03  3.010E-29  3.359E-18
4.169E+03  3.125E-29  3.456E-18
4.130E+03  3.245E-29  3.556E-18
4.093E+03  3.370E-29  3.659E-18
4.055E+03  3.500E-29  3.764E-18
4.018E+03  3.634E-29  3.873E-18
3.981E+03  3.774E-29  3.986E-18
3.945E+03  3.919E-29  4.101E-18
3.908E+03  4.070E-29  4.220E-18
3.873E+03  4.227E-29  4.342E-18
3.837E+03  4.390E-29  4.468E-18
3.802E+03  4.559E-29  4.598E-18
3.767E+03  4.736E-29  4.732E-18
3.733E+03  4.919E-29  4.870E-18
3.698E+03  5.109E-29  5.012E-18
3.664E+03  5.307E-29  5.158E-18
3.631E+03  5.512E-29  5.309E-18
3.597E+03  5.726E-29  5.464E-18
3.565E+03  5.948E-29  5.624E-18
3.532E+03  6.179E-29  5.789E-18
3.499E+03  6.420E-29  5.959E-18
3.467E+03  6.669E-29  6.134E-18
3.436E+03  6.929E-29  6.315E-18
3.404E+03  7.199E-29  6.500E-18
3.373E+03  7.480E-29  6.692E-18
3.342E+03  7.772E-29  6.889E-18
3.311E+03  8.075E-29  7.093E-18
3.281E+03  8.391E-29  7.302E-18
3.251E+03  8.719E-29  7.519E-18
3.221E+03  9.060E-29  7.741E-18
3.192E+03  9.415E-29  7.971E-18
3.162E+03  9.784E-29  8.207E-18
3.133E+03  1.017E-28  8.451E-18
3.105E+03  1.057E-28  8.702E-18
3.076E+03  1.098E-28  8.961E-18
3.048E+03  1.141E-28  9.228E-18
3.020E+03  1.186E-28  9.503E-18
2.992E+03  1.233E-28  9.786E-18
2.965E+03  1.281E-28  1.008E-17
2.938E+03  1.332E-28  1.038E-17
2.911E+03  1.384E-28  1.069E-17
2.884E+03  1.438E-28  1.100E-17
2.858E+03  1.495E-28  1.133E-17
2.831E+03  1.554E-28  1.167E-17
2.805E+03  1.615E-28  1.202E-17
2.780E+03  1.679E-28  1.238E-17
2.754E+03  1.746E-28  1.275E-17
2.729E+03  1.815E-28  1.314E-17
2.704E+03  1.886E-28  1.353E-17
2.679E+03  1.961E-28  1.394E-17
2.655E+03  2.039E-28  1.436E-17
2.630E+03  2.120E-28  1.479E-17
2.606E+03  2.204E-28  1.523E-17
2.582E+03  2.291E-28  1.569E-17
2.559E+03  2.382E-28  1.617E-17
2.535E+03  2.477E-28  1.666E-17
2.512E+03  2.576E-28  1.716E-17
2.489E+03  2.678E-28  1.768E-17
2.466E+03  2.785E-28  1.822E-17
2.443E+03  2.896E-28  1.877E-17
2.421E+03  3.011E-28  1.934E-17
2.399E+03  3.132E-28  1.993E-17
2.377E+03  3.257E-28  2.053E-17
2.355E+03  3.387E-28  2.116E-17
2.333E+03  3.523E-28  2.180E-17
2.312E+03  3.664E-28  2.247E-17
2.291E+03  3.810E-28  2.315E-17
2.270E+03  3.963E-28  2.386E-17
2.249E+03  4.122E-28  2.459E-17
2.228E+03  4.287E-28  2.534E-17
2.208E+03  4.460E-28  2.612E-17
2.188E+03  4.639E-28  2.692E-17
2.168E+03  4.825E-28  2.774E-17
2.148E+03  5.019E-28  2.860E-17
2.128E+03  5.221E-28  2.947E-17
2.109E+03  5.431E-28  3.038E-17
2.089E+03  5.650E-28  3.131E-17
2.070E+03  5.878E-28  3.228E-17
2.051E+03  6.115E-28  3.327E-17
2.032E+03  6.361E-28  3.429E-17
2.014E+03  6.618E-28  3.535E-17
1.995E+03  6.885E-28  3.644E-17
1.977E+03  7.163E-28  3.756E-17
1.959E+03  7.452E-28  3.872E-17
1.941E+03  7.753E-28  3.992E-17
1.923E+03  8.067E-28  4.115E-17
1.905E+03  8.393E-28  4.242E-17
1.888E+03  8.732E-28  4.373E-17
1.871E+03  9.086E-28  4.509E-17
1.854E+03  9.454E-28  4.648E-17
1.837E+03  9.837E-28  4.792E-17
1.820E+03  1.024E-27  4.941E-17
1.803E+03  1.065E-27  5.094E-17
1.786E+03  1.108E-27  5.252E-17
1.770E+03  1.153E-27  5.415E-17
1.754E+03  1.200E-27  5.583E-17
1.738E+03  1.249E-27  5.757E-17
1.722E+03  1.300E-27  5.935E-17
1.706E+03  1.352E-27  6.120E-17
1.690E+03  1.407E-27  6.310E-17
1.675E+03  1.465E-27  6.507E-17
1.660E+03  1.524E-27  6.709E-17
1.644E+03  1.586E-27  6.918E-17
1.629E+03  1.651E-27  7.134E-17
1.614E+03  1.718E-27  7.356E-17
1.600E+03  1.788E-27  7.586E-17
1.585E+03  1.861E-27  7.822E-17
1.570E+03  1.936E-27  8.066E-17
1.556E+03  2.015E-27  8.318E-17
1.542E+03  2.097E-27  8.577E-17
1.528E+03  2.183E-27  8.845E-17
1.514E+03  2.272E-27  9.121E-17
1.500E+03  2.365E-27  9.406E-17
1.486E+03  2.461E-27  9.700E-17
1.472E+03  2.561E-27  1.000E-16
1.459E+03  2.666E-27  1.032E-16
1.445E+03  2.775E-27  1.064E-16
1.432E+03  2.888E-27  1.097E-16
1.419E+03  3.006E-27  1.132E-16
1.406E+03  3.129E-27  1.167E-16
1.393E+03  3.257E-27  1.204E-16
1.380E+03  3.390E-27  1.241E-16
1.368E+03  3.529E-27  1.280E-16
1.355E+03  3.673E-27  1.320E-16
1.343E+03  3.823E-27  1.362E-16
1.330E+03  3.980E-27  1.404E-16
1.318E+03  4.142E-27  1.448E-16
1.306E+03  4.312E-27  1.494E-16
1.294E+03  4.488E-27  1.541E-16
1.282E+03  4.672E-27  1.589E-16
1.271E+03  4.863E-27  1.639E-16
1.259E+03  5.061E-27  1.690E-16
1.247E+03  5.268E-27  1.743E-16
1.236E+03  5.484E-27  1.798E-16
1.225E+03  5.708E-27  1.854E-16
1.213E+03  5.941E-27  1.912E-16
1.202E+03  6.184E-27  1.972E-16
1.191E+03  6.437E-27  2.034E-16
1.180E+03  6.700E-27  2.098E-16
1.169E+03  6.974E-27  2.163E-16
1.159E+03  7.259E-27  2.231E-16
1.148E+03  7.556E-27  2.301E-16
1.138E+03  7.864E-27  2.373E-16
1.127E+03  8.186E-27  2.447E-16
1.117E+03  8.520E-27  2.524E-16
1.107E+03  8.868E-27  2.603E-16
1.096E+03  9.230E-27  2.684E-16
1.086E+03  9.607E-27  2.768E-16
1.076E+03  9.999E-27  2.855E-16
1.067E+03  1.041E-26  2.944E-16
1.057E+03  1.083E-26  3.036E-16
1.047E+03  1.127E-26  3.131E-16
1.038E+03  1.173E-26  3.229E-16
1.028E+03  1.221E-26  3.330E-16
1.019E+03  1.271E-26  3.433E-16
1.009E+03  1.322E-26  3.540E-16
1.000E+03  1.376E-26  3.651E-16
9.908E+02  1.432E-26  3.765E-16
9.817E+02  1.491E-26  3.882E-16
9.727E+02  1.552E-26  4.003E-16
9.638E+02  1.615E-26  4.128E-16
9.550E+02  1.680E-26  4.257E-16
9.462E+02  1.749E-26  4.390E-16
9.376E+02  1.820E-26  4.526E-16
9.290E+02  1.894E-26  4.667E-16
9.204E+02  1.971E-26  4.813E-16
9.120E+02  2.051E-26  4.962E-16
9.036E+02  2.134E-26  5.116E-16
8.954E+02  2.221E-26  5.275E-16
8.872E+02  2.311E-26  5.439E-16
8.790E+02  2.405E-26  5.607E-16
8.710E+02  2.502E-26  5.781E-16
8.630E+02  2.604E-26  5.960E-16
8.551E+02  2.709E-26  6.144E-16
8.472E+02  2.818E-26  6.334E-16
8.395E+02  2.932E-26  6.529E-16
8.318E+02  3.051E-26  6.731E-16
8.241E+02  3.174E-26  6.938E-16
8.166E+02  3.302E-26  7.151E-16
8.091E+02  3.435E-26  7.371E-16
8.017E+02  3.573E-26  7.598E-16
7.943E+02  3.717E-26  7.831E-16
7.870E+02  3.866E-26  8.071E-16
7.798E+02  4.021E-26  8.319E-16
7.727E+02  4.183E-26  8.573E-16
7.656E+02  4.351E-26  8.836E-16
7.586E+02  4.525E-26  9.106E-16
7.516E+02  4.707E-26  9.384E-16
7.447E+02  4.896E-26  9.672E-16
7.379E+02  5.093E-26  9.968E-16
7.311E+02  5.297E-26  1.027E-15
7.244E+02  5.510E-26  1.059E-15
7.178E+02  5.731E-26  1.091E-15
7.112E+02  5.961E-26  1.125E-15
7.047E+02  6.201E-26  1.159E-15
6.982E+02  6.450E-26  1.195E-15
6.918E+02  6.709E-26  1.231E-15
6.855E+02  6.978E-26  1.269E-15
6.792E+02  7.258E-26  1.308E-15
6.730E+02  7.548E-26  1.347E-15
6.668E+02  7.850E-26  1.389E-15
6.607E+02  8.164E-26  1.431E-15
6.546E+02  8.492E-26  1.475E-15
6.486E+02  8.833E-26  1.520E-15
6.427E+02  9.188E-26  1.566E-15
6.368E+02  9.558E-26  1.614E-15
6.310E+02  9.942E-26  1.664E-15
6.252E+02  1.034E-25  1.715E-15
6.194E+02  1.076E-25  1.768E-15
6.138E+02  1.119E-25  1.822E-15
6.081E+02  1.164E-25  1.878E-15
6.026E+02  1.211E-25  1.935E-15
5.970E+02  1.260E-25  1.995E-15
5.916E+02  1.310E-25  2.056E-15
5.861E+02  1.363E-25  2.119E-15
5.808E+02  1.418E-25  2.184E-15
5.754E+02  1.475E-25  2.251E-15
5.702E+02  1.534E-25  2.320E-15
5.649E+02  1.596E-25  2.392E-15
5.598E+02  1.660E-25  2.465E-15
5.546E+02  1.727E-25  2.541E-15
5.495E+02  1.796E-25  2.619E-15
5.445E+02  1.869E-25  2.699E-15
5.395E+02  1.944E-25  2.782E-15
5.346E+02  2.022E-25  2.868E-15
5.297E+02  2.104E-25  2.956E-15
5.248E+02  2.188E-25  3.046E-15
5.200E+02  2.276E-25  3.140E-15
5.152E+02  2.368E-25  3.236E-15
5.105E+02  2.463E-25  3.336E-15
5.058E+02  2.563E-25  3.438E-15
5.012E+02  2.666E-25  3.544E-15
4.966E+02  2.773E-25  3.653E-15
4.920E+02  2.885E-25  3.765E-15
4.875E+02  3.001E-25  3.880E-15
4.831E+02  3.121E-25  4.000E-15
4.786E+02  3.247E-25  4.122E-15
4.742E+02  3.377E-25  4.249E-15
4.699E+02  3.513E-25  4.379E-15
4.656E+02  3.654E-25  4.513E-15
4.613E+02  3.801E-25  4.652E-15
4.571E+02  3.954E-25  4.794E-15
4.529E+02  4.113E-25  4.941E-15
4.487E+02  4.278E-25  5.092E-15
4.446E+02  4.450E-25  5.248E-15
4.406E+02  4.628E-25  5.408E-15
4.365E+02  4.814E-25  5.574E-15
4.325E+02  5.007E-25  5.744E-15
4.285E+02  5.207E-25  5.920E-15
4.246E+02  5.416E-25  6.100E-15
4.207E+02  5.633E-25  6.287E-15
4.169E+02  5.859E-25  6.479E-15
4.130E+02  6.093E-25  6.676E-15
4.093E+02  6.337E-25  6.880E-15
4.055E+02  6.591E-25  7.090E-15
4.018E+02  6.855E-25  7.306E-15
3.981E+02  7.129E-25  7.528E-15
3.945E+02  7.414E-25  7.757E-15
3.908E+02  7.710E-25  7.994E-15
3.873E+02  8.019E-25  8.237E-15
3.837E+02  8.339E-25  8.488E-15
3.802E+02  8.672E-25  8.746E-15
3.767E+02  9.018E-25  9.011E-15
3.733E+02  9.378E-25  9.285E-15
3.698E+02  9.751E-25  9.566E-15
3.664E+02  1.014E-24  9.856E-15
3.631E+02  1.054E-24  1.015E-14
3.597E+02  1.096E-24  1.046E-14
3.565E+02  1.140E-24  1.078E-14
3.532E+02  1.185E-24  1.110E-14
3.499E+02  1.232E-24  1.144E-14
3.467E+02  1.281E-24  1.178E-14
3.436E+02  1.332E-24  1.214E-14
3.404E+02  1.385E-24  1.250E-14
3.373E+02  1.440E-24  1.288E-14
3.342E+02  1.496E-24  1.327E-14
3.311E+02  1.556E-24  1.366E-14
3.281E+02  1.617E-24  1.407E-14
3.251E+02  1.681E-24  1.449E-14
3.221E+02  1.747E-24  1.493E-14
3.192E+02  1.816E-24  1.537E-14
3.162E+02  1.887E-24  1.583E-14
3.133E+02  1.961E-24  1.630E-14
3.105E+02  2.038E-24  1.679E-14
3.076E+02  2.118E-24  1.728E-14
3.048E+02  2.201E-24  1.780E-14
3.020E+02  2.287E-24  1.832E-14
2.992E+02  2.376E-24  1.886E-14
2.965E+02  2.469E-24  1.942E-14
2.938E+02  2.565E-24  1.999E-14
2.911E+02  2.665E-24  2.058E-14
2.884E+02  2.769E-24  2.118E-14
2.858E+02  2.876E-24  2.180E-14
2.831E+02  2.987E-24  2.244E-14
2.805E+02  3.103E-24  2.309E-14
2.780E+02  3.223E-24  2.376E-14
2.754E+02  3.347E-24  2.445E-14
2.729E+02  3.477E-24  2.517E-14
2.704E+02  3.611E-24  2.590E-14
2.679E+02  3.750E-24  2.665E-14
2.655E+02  3.894E-24  2.742E-14
2.630E+02  4.044E-24  2.822E-14
2.606E+02  4.200E-24  2.903E-14
2.582E+02  4.360E-24  2.987E-14
2.559E+02  4.527E-24  3.072E-14
2.535E+02  4.698E-24  3.159E-14
2.512E+02  4.875E-24  3.248E-14
2.489E+02  5.055E-24  3.338E-14
2.466E+02  5.239E-24  3.427E-14
2.443E+02  5.428E-24  3.518E-14
2.421E+02  5.622E-24  3.610E-14
2.399E+02  5.821E-24  3.704E-14
2.377E+02  6.024E-24  3.798E-14
2.355E+02  6.233E-24  3.894E-14
2.333E+02  6.448E-24  3.991E-14
2.312E+02  6.671E-24  4.091E-14
2.291E+02  6.900E-24  4.193E-14
2.270E+02  7.136E-24  4.297E-14
2.249E+02  7.380E-24  4.402E-14
2.228E+02  7.631E-24  4.511E-14
2.208E+02  7.890E-24  4.621E-14
2.188E+02  8.156E-24  4.733E-14
2.168E+02  8.431E-24  4.848E-14
2.148E+02  8.714E-24  4.965E-14
2.128E+02  9.006E-24  5.084E-14
2.109E+02  9.306E-24  5.205E-14
2.089E+02  9.615E-24  5.328E-14
2.070E+02  9.933E-24  5.454E-14
2.051E+02  1.026E-23  5.582E-14
2.032E+02  1.060E-23  5.712E-14
2.014E+02  1.094E-23  5.845E-14
1.995E+02  1.130E-23  5.980E-14
1.977E+02  1.167E-23  6.117E-14
1.959E+02  1.204E-23  6.257E-14
1.941E+02  1.243E-23  6.399E-14
1.923E+02  1.283E-23  6.543E-14
1.905E+02  1.324E-23  6.691E-14
1.888E+02  1.366E-23  6.840E-14
1.871E+02  1.409E-23  6.992E-14
1.854E+02  1.454E-23  7.147E-14
1.837E+02  1.499E-23  7.305E-14
1.820E+02  1.546E-23  7.465E-14
1.803E+02  1.595E-23  7.627E-14
1.786E+02  1.644E-23  7.793E-14
1.770E+02  1.695E-23  7.961E-14
1.754E+02  1.748E-23  8.132E-14
1.738E+02  1.802E-23  8.306E-14
1.722E+02  1.857E-23  8.484E-14
1.706E+02  1.914E-23  8.664E-14
1.690E+02  1.973E-23  8.847E-14
1.675E+02  2.033E-23  9.034E-14
1.660E+02  2.096E-23  9.225E-14
1.644E+02  2.159E-23  9.419E-14
1.629E+02  2.225E-23  9.617E-14
1.614E+02  2.293E-23  9.820E-14
1.600E+02  2.363E-23  1.003E-13
1.585E+02  2.435E-23  1.024E-13
1.570E+02  2.509E-23  1.045E-13
1.556E+02  2.586E-23  1.067E-13
1.542E+02  2.665E-23  1.090E-13
1.528E+02  2.747E-23  1.113E-13
1.514E+02  2.831E-23  1.137E-13
1.500E+02  2.918E-23  1.161E-13
1.486E+02  3.008E-23  1.186E-13
1.472E+02  3.100E-23  1.211E-13
1.459E+02  3.194E-23  1.236E-13
1.445E+02  3.291E-23  1.262E-13
1.432E+02  3.387E-23  1.287E-13
1.419E+02  3.483E-23  1.311E-13
1.406E+02  3.578E-23  1.334E-13
1.393E+02  3.669E-23  1.356E-13
1.380E+02  3.758E-23  1.376E-13
1.368E+02  3.843E-23  1.394E-13
1.355E+02  3.925E-23  1.411E-13
1.343E+02  4.005E-23  1.427E-13
1.330E+02  4.085E-23  1.442E-13
1.318E+02  4.165E-23  1.457E-13
1.306E+02  4.247E-23  1.471E-13
1.294E+02  4.330E-23  1.487E-13
1.282E+02  4.416E-23  1.502E-13
1.271E+02  4.503E-23  1.518E-13
1.259E+02  4.593E-23  1.534E-13
1.247E+02  4.685E-23  1.550E-13
1.236E+02  4.780E-23  1.567E-13
1.225E+02  4.877E-23  1.584E-13
1.213E+02  4.977E-23  1.602E-13
1.202E+02  5.079E-23  1.620E-13
1.191E+02  5.183E-23  1.638E-13
1.180E+02  5.290E-23  1.656E-13
1.169E+02  5.398E-23  1.675E-13
1.159E+02  5.507E-23  1.693E-13
1.148E+02  5.620E-23  1.711E-13
1.138E+02  5.734E-23  1.730E-13
1.127E+02  5.849E-23  1.749E-13
1.117E+02  5.968E-23  1.768E-13
1.107E+02  6.088E-23  1.787E-13
1.096E+02  6.211E-23  1.806E-13
1.086E+02  6.335E-23  1.826E-13
1.076E+02  6.461E-23  1.845E-13
1.067E+02  6.588E-23  1.864E-13
1.057E+02  6.718E-23  1.883E-13
1.047E+02  6.849E-23  1.902E-13
1.038E+02  6.982E-23  1.921E-13
1.028E+02  7.115E-23  1.940E-13
1.019E+02  7.249E-23  1.959E-13
1.009E+02  7.385E-23  1.977E-13
1.000E+02  7.523E-23  1.996E-13
9.908E+01  7.660E-23  2.013E-13
9.817E+01  7.800E-23  2.031E-13
9.727E+01  7.941E-23  2.049E-13
9.638E+01  8.083E-23  2.066E-13
9.550E+01  8.226E-23  2.084E-13
9.462E+01  8.369E-23  2.101E-13
9.376E+01  8.514E-23  2.117E-13
9.290E+01  8.659E-23  2.134E-13
9.204E+01  8.805E-23  2.150E-13
9.120E+01  8.952E-23  2.166E-13
9.036E+01  9.099E-23  2.181E-13
8.954E+01  9.247E-23  2.196E-13
8.872E+01  9.396E-23  2.211E-13
8.790E+01  9.546E-23  2.226E-13
8.710E+01  9.696E-23  2.240E-13
8.630E+01  9.847E-23  2.254E-13
8.551E+01  9.999E-23  2.268E-13
8.472E+01  1.015E-22  2.281E-13
8.395E+01  1.030E-22  2.293E-13
8.318E+01  1.045E-22  2.306E-13
8.241E+01  1.060E-22  2.318E-13
8.166E+01  1.076E-22  2.330E-13
8.091E+01  1.091E-22  2.342E-13
8.017E+01  1.106E-22  2.353E-13
7.943E+01  1.122E-22  2.363E-13
7.870E+01  1.137E-22  2.374E-13
7.798E+01  1.152E-22  2.383E-13
7.727E+01  1.167E-22  2.393E-13
7.656E+01  1.183E-22  2.402E-13
7.586E+01  1.198E-22  2.410E-13
7.516E+01  1.213E-22  2.418E-13
7.447E+01  1.228E-22  2.426E-13
7.379E+01  1.243E-22  2.432E-13
7.311E+01  1.257E-22  2.439E-13
7.244E+01  1.272E-22  2.444E-13
7.178E+01  1.287E-22  2.450E-13
7.112E+01  1.301E-22  2.455E-13
7.047E+01  1.316E-22  2.460E-13
6.982E+01  1.331E-22  2.464E-13
6.918E+01  1.345E-22  2.468E-13
6.855E+01  1.359E-22  2.472E-13
6.792E+01  1.373E-22  2.475E-13
6.730E+01  1.388E-22  2.477E-13
6.668E+01  1.402E-22  2.479E-13
6.607E+01  1.416E-22  2.481E-13
6.546E+01  1.429E-22  2.482E-13
6.486E+01  1.443E-22  2.483E-13
6.427E+01  1.456E-22  2.483E-13
6.368E+01  1.470E-22  2.483E-13
6.310E+01  1.483E-22  2.482E-13
6.252E+01  1.496E-22  2.481E-13
6.194E+01  1.510E-22  2.480E-13
6.138E+01  1.523E-22  2.479E-13
6.081E+01  1.535E-22  2.477E-13
6.026E+01  1.548E-22  2.474E-13
5.970E+01  1.561E-22  2.472E-13
5.916E+01  1.573E-22  2.468E-13
5.861E+01  1.585E-22  2.465E-13
5.808E+01  1.597E-22  2.461E-13
5.754E+01  1.609E-22  2.456E-13
5.702E+01  1.621E-22  2.452E-13
5.649E+01  1.633E-22  2.447E-13
5.598E+01  1.645E-22  2.442E-13
5.546E+01  1.656E-22  2.436E-13
5.495E+01  1.668E-22  2.431E-13
5.445E+01  1.679E-22  2.425E-13
5.395E+01  1.690E-22  2.419E-13
5.346E+01  1.701E-22  2.413E-13
5.297E+01  1.712E-22  2.406E-13
5.248E+01  1.723E-22  2.399E-13
5.200E+01  1.734E-22  2.392E-13
5.152E+01  1.745E-22  2.385E-13
5.105E+01  1.755E-22  2.377E-13
5.058E+01  1.766E-22  2.369E-13
5.012E+01  1.776E-22  2.361E-13
4.966E+01  1.786E-22  2.353E-13
4.920E+01  1.796E-22  2.344E-13
4.875E+01  1.806E-22  2.336E-13
4.831E+01  1.816E-22  2.327E-13
4.786E+01  1.826E-22  2.318E-13
4.742E+01  1.836E-22  2.309E-13
4.699E+01  1.845E-22  2.300E-13
4.656E+01  1.855E-22  2.291E-13
4.613E+01  1.864E-22  2.281E-13
4.571E+01  1.873E-22  2.272E-13
4.529E+01  1.883E-22  2.262E-13
4.487E+01  1.892E-22  2.252E-13
4.446E+01  1.901E-22  2.242E-13
4.406E+01  1.909E-22  2.231E-13
4.365E+01  1.918E-22  2.221E-13
4.325E+01  1.926E-22  2.210E-13
4.285E+01  1.934E-22  2.199E-13
4.246E+01  1.942E-22  2.187E-13
4.207E+01  1.949E-22  2.175E-13
4.169E+01  1.956E-22  2.163E-13
4.130E+01  1.962E-22  2.150E-13
4.093E+01  1.968E-22  2.136E-13
4.055E+01  1.973E-22  2.122E-13
4.018E+01  1.977E-22  2.107E-13
3.981E+01  1.981E-22  2.092E-13
3.945E+01  1.984E-22  2.075E-13
3.908E+01  1.985E-22  2.058E-13
3.873E+01  1.986E-22  2.040E-13
