Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         6 = grain model
 4.000E-08 4.000E-01 3.750E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 1.250E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.000E+01 = <U> 
     mmp83 = radfield
 4.496E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.700E+02  9.906E-24  4.467E-14 Herschel-PACS
2.500E+02  3.214E-24  2.131E-14 Herschel-SPIRE
3.600E+02  8.039E-25  7.677E-15 Herschel-SPIRE
5.200E+02  1.827E-25  2.520E-15 Herschel-SPIRE
2.400E+00  2.185E-25  1.391E-17 Akari IRC NIR N2
3.200E+00  9.803E-25  8.321E-17 Akari IRC NIR N3
4.100E+00  4.501E-25  4.895E-17 Akari IRC NIR N4
7.000E+00  9.126E-24  1.695E-15 Akari IRC MIR-S S7
9.000E+00  6.431E-24  1.535E-15 Akari IRC MIR-S S9W
1.100E+01  5.000E-24  1.459E-15 Akari IRC MIR-S S11
1.500E+01  3.989E-24  1.587E-15 Akari IRC MIR-L L15
1.800E+01  3.307E-24  1.579E-15 Akari IRC MIR-L L18W
2.400E+01  2.752E-24  1.752E-15 Akari IRC MIR-L L24
6.500E+01  2.536E-23  4.373E-14 Akari FIS N60
8.000E+01  2.671E-23  5.669E-14 Akari FIS WIDE-S
1.400E+02  1.559E-23  5.789E-14 Akari FIS WIDE-L
1.600E+02  1.230E-23  5.220E-14 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  7.818E-31  2.074E-19
9.908E+03  8.105E-31  2.130E-19
9.817E+03  8.402E-31  2.188E-19
9.727E+03  8.709E-31  2.247E-19
9.638E+03  9.028E-31  2.308E-19
9.550E+03  9.359E-31  2.371E-19
9.462E+03  9.702E-31  2.435E-19
9.376E+03  1.006E-30  2.501E-19
9.290E+03  1.043E-30  2.569E-19
9.204E+03  1.081E-30  2.639E-19
9.120E+03  1.120E-30  2.710E-19
9.036E+03  1.161E-30  2.784E-19
8.954E+03  1.204E-30  2.859E-19
8.872E+03  1.248E-30  2.936E-19
8.790E+03  1.293E-30  3.015E-19
8.710E+03  1.340E-30  3.097E-19
8.630E+03  1.389E-30  3.180E-19
8.551E+03  1.440E-30  3.266E-19
8.472E+03  1.493E-30  3.355E-19
8.395E+03  1.547E-30  3.446E-19
8.318E+03  1.604E-30  3.539E-19
8.241E+03  1.663E-30  3.635E-19
8.166E+03  1.724E-30  3.734E-19
8.091E+03  1.787E-30  3.835E-19
8.017E+03  1.853E-30  3.939E-19
7.943E+03  1.921E-30  4.047E-19
7.870E+03  1.991E-30  4.157E-19
7.798E+03  2.064E-30  4.270E-19
7.727E+03  2.140E-30  4.387E-19
7.656E+03  2.219E-30  4.507E-19
7.586E+03  2.301E-30  4.630E-19
7.516E+03  2.386E-30  4.756E-19
7.447E+03  2.474E-30  4.887E-19
7.379E+03  2.565E-30  5.020E-19
7.311E+03  2.660E-30  5.158E-19
7.244E+03  2.758E-30  5.300E-19
7.178E+03  2.860E-30  5.445E-19
7.112E+03  2.966E-30  5.595E-19
7.047E+03  3.075E-30  5.749E-19
6.982E+03  3.189E-30  5.907E-19
6.918E+03  3.307E-30  6.069E-19
6.855E+03  3.430E-30  6.236E-19
6.792E+03  3.557E-30  6.408E-19
6.730E+03  3.689E-30  6.584E-19
6.668E+03  3.825E-30  6.766E-19
6.607E+03  3.967E-30  6.953E-19
6.546E+03  4.115E-30  7.145E-19
6.486E+03  4.268E-30  7.343E-19
6.427E+03  4.426E-30  7.546E-19
6.368E+03  4.591E-30  7.755E-19
6.310E+03  4.762E-30  7.970E-19
6.252E+03  4.939E-30  8.191E-19
6.194E+03  5.124E-30  8.419E-19
6.138E+03  5.315E-30  8.653E-19
6.081E+03  5.513E-30  8.894E-19
6.026E+03  5.719E-30  9.141E-19
5.970E+03  5.933E-30  9.396E-19
5.916E+03  6.155E-30  9.658E-19
5.861E+03  6.386E-30  9.928E-19
5.808E+03  6.625E-30  1.021E-18
5.754E+03  6.873E-30  1.049E-18
5.702E+03  7.131E-30  1.078E-18
5.649E+03  7.399E-30  1.109E-18
5.598E+03  7.676E-30  1.140E-18
5.546E+03  7.965E-30  1.172E-18
5.495E+03  8.264E-30  1.205E-18
5.445E+03  8.575E-30  1.239E-18
5.395E+03  8.898E-30  1.273E-18
5.346E+03  9.233E-30  1.309E-18
5.297E+03  9.581E-30  1.346E-18
5.248E+03  9.943E-30  1.384E-18
5.200E+03  1.032E-29  1.423E-18
5.152E+03  1.071E-29  1.463E-18
5.105E+03  1.111E-29  1.505E-18
5.058E+03  1.153E-29  1.547E-18
5.012E+03  1.197E-29  1.591E-18
4.966E+03  1.242E-29  1.636E-18
4.920E+03  1.289E-29  1.683E-18
4.875E+03  1.338E-29  1.730E-18
4.831E+03  1.389E-29  1.779E-18
4.786E+03  1.441E-29  1.830E-18
4.742E+03  1.496E-29  1.882E-18
4.699E+03  1.553E-29  1.936E-18
4.656E+03  1.612E-29  1.991E-18
4.613E+03  1.673E-29  2.047E-18
4.571E+03  1.737E-29  2.106E-18
4.529E+03  1.803E-29  2.166E-18
4.487E+03  1.872E-29  2.228E-18
4.446E+03  1.943E-29  2.292E-18
4.406E+03  2.017E-29  2.357E-18
4.365E+03  2.094E-29  2.425E-18
4.325E+03  2.174E-29  2.495E-18
4.285E+03  2.257E-29  2.566E-18
4.246E+03  2.344E-29  2.640E-18
4.207E+03  2.434E-29  2.716E-18
4.169E+03  2.527E-29  2.794E-18
4.130E+03  2.624E-29  2.875E-18
4.093E+03  2.724E-29  2.958E-18
4.055E+03  2.829E-29  3.043E-18
4.018E+03  2.938E-29  3.131E-18
3.981E+03  3.050E-29  3.221E-18
3.945E+03  3.168E-29  3.314E-18
3.908E+03  3.289E-29  3.410E-18
3.873E+03  3.416E-29  3.509E-18
3.837E+03  3.547E-29  3.610E-18
3.802E+03  3.684E-29  3.715E-18
3.767E+03  3.826E-29  3.823E-18
3.733E+03  3.973E-29  3.934E-18
3.698E+03  4.127E-29  4.048E-18
3.664E+03  4.286E-29  4.166E-18
3.631E+03  4.452E-29  4.288E-18
3.597E+03  4.624E-29  4.413E-18
3.565E+03  4.803E-29  4.542E-18
3.532E+03  4.990E-29  4.674E-18
3.499E+03  5.183E-29  4.811E-18
3.467E+03  5.384E-29  4.952E-18
3.436E+03  5.593E-29  5.097E-18
3.404E+03  5.811E-29  5.247E-18
3.373E+03  6.037E-29  5.401E-18
3.342E+03  6.272E-29  5.560E-18
3.311E+03  6.516E-29  5.724E-18
3.281E+03  6.770E-29  5.892E-18
3.251E+03  7.034E-29  6.066E-18
3.221E+03  7.309E-29  6.245E-18
3.192E+03  7.595E-29  6.429E-18
3.162E+03  7.891E-29  6.619E-18
3.133E+03  8.200E-29  6.815E-18
3.105E+03  8.521E-29  7.017E-18
3.076E+03  8.855E-29  7.225E-18
3.048E+03  9.202E-29  7.440E-18
3.020E+03  9.563E-29  7.661E-18
2.992E+03  9.938E-29  7.888E-18
2.965E+03  1.033E-28  8.122E-18
2.938E+03  1.073E-28  8.362E-18
2.911E+03  1.115E-28  8.611E-18
2.884E+03  1.159E-28  8.866E-18
2.858E+03  1.204E-28  9.130E-18
2.831E+03  1.252E-28  9.402E-18
2.805E+03  1.301E-28  9.682E-18
2.780E+03  1.352E-28  9.971E-18
2.754E+03  1.405E-28  1.027E-17
2.729E+03  1.461E-28  1.058E-17
2.704E+03  1.518E-28  1.089E-17
2.679E+03  1.578E-28  1.122E-17
2.655E+03  1.641E-28  1.155E-17
2.630E+03  1.706E-28  1.190E-17
2.606E+03  1.773E-28  1.226E-17
2.582E+03  1.843E-28  1.263E-17
2.559E+03  1.916E-28  1.300E-17
2.535E+03  1.992E-28  1.340E-17
2.512E+03  2.071E-28  1.380E-17
2.489E+03  2.153E-28  1.422E-17
2.466E+03  2.239E-28  1.464E-17
2.443E+03  2.328E-28  1.509E-17
2.421E+03  2.420E-28  1.554E-17
2.399E+03  2.516E-28  1.601E-17
2.377E+03  2.617E-28  1.650E-17
2.355E+03  2.721E-28  1.700E-17
2.333E+03  2.829E-28  1.751E-17
2.312E+03  2.942E-28  1.804E-17
2.291E+03  3.059E-28  1.859E-17
2.270E+03  3.181E-28  1.916E-17
2.249E+03  3.308E-28  1.974E-17
2.228E+03  3.441E-28  2.034E-17
2.208E+03  3.578E-28  2.096E-17
2.188E+03  3.721E-28  2.160E-17
2.168E+03  3.870E-28  2.225E-17
2.148E+03  4.025E-28  2.293E-17
2.128E+03  4.186E-28  2.363E-17
2.109E+03  4.354E-28  2.435E-17
2.089E+03  4.529E-28  2.510E-17
2.070E+03  4.710E-28  2.586E-17
2.051E+03  4.899E-28  2.666E-17
2.032E+03  5.096E-28  2.747E-17
2.014E+03  5.300E-28  2.831E-17
1.995E+03  5.513E-28  2.918E-17
1.977E+03  5.735E-28  3.007E-17
1.959E+03  5.965E-28  3.099E-17
1.941E+03  6.205E-28  3.194E-17
1.923E+03  6.454E-28  3.292E-17
1.905E+03  6.714E-28  3.394E-17
1.888E+03  6.984E-28  3.498E-17
1.871E+03  7.265E-28  3.605E-17
1.854E+03  7.558E-28  3.716E-17
1.837E+03  7.863E-28  3.830E-17
1.820E+03  8.179E-28  3.948E-17
1.803E+03  8.509E-28  4.070E-17
1.786E+03  8.852E-28  4.195E-17
1.770E+03  9.210E-28  4.324E-17
1.754E+03  9.581E-28  4.458E-17
1.738E+03  9.968E-28  4.595E-17
1.722E+03  1.037E-27  4.737E-17
1.706E+03  1.079E-27  4.883E-17
1.690E+03  1.123E-27  5.034E-17
1.675E+03  1.168E-27  5.189E-17
1.660E+03  1.215E-27  5.349E-17
1.644E+03  1.264E-27  5.515E-17
1.629E+03  1.315E-27  5.685E-17
1.614E+03  1.369E-27  5.861E-17
1.600E+03  1.424E-27  6.042E-17
1.585E+03  1.482E-27  6.229E-17
1.570E+03  1.542E-27  6.421E-17
1.556E+03  1.604E-27  6.620E-17
1.542E+03  1.669E-27  6.825E-17
1.528E+03  1.736E-27  7.036E-17
1.514E+03  1.807E-27  7.254E-17
1.500E+03  1.880E-27  7.478E-17
1.486E+03  1.956E-27  7.710E-17
1.472E+03  2.035E-27  7.949E-17
1.459E+03  2.118E-27  8.195E-17
1.445E+03  2.204E-27  8.449E-17
1.432E+03  2.293E-27  8.711E-17
1.419E+03  2.386E-27  8.981E-17
1.406E+03  2.483E-27  9.260E-17
1.393E+03  2.583E-27  9.547E-17
1.380E+03  2.688E-27  9.843E-17
1.368E+03  2.797E-27  1.015E-16
1.355E+03  2.911E-27  1.046E-16
1.343E+03  3.029E-27  1.079E-16
1.330E+03  3.152E-27  1.112E-16
1.318E+03  3.279E-27  1.147E-16
1.306E+03  3.412E-27  1.182E-16
1.294E+03  3.551E-27  1.219E-16
1.282E+03  3.695E-27  1.257E-16
1.271E+03  3.845E-27  1.296E-16
1.259E+03  4.001E-27  1.336E-16
1.247E+03  4.163E-27  1.377E-16
1.236E+03  4.331E-27  1.420E-16
1.225E+03  4.507E-27  1.464E-16
1.213E+03  4.690E-27  1.509E-16
1.202E+03  4.880E-27  1.556E-16
1.191E+03  5.077E-27  1.604E-16
1.180E+03  5.283E-27  1.654E-16
1.169E+03  5.497E-27  1.705E-16
1.159E+03  5.719E-27  1.758E-16
1.148E+03  5.951E-27  1.812E-16
1.138E+03  6.192E-27  1.868E-16
1.127E+03  6.442E-27  1.926E-16
1.117E+03  6.702E-27  1.986E-16
1.107E+03  6.973E-27  2.047E-16
1.096E+03  7.255E-27  2.110E-16
1.086E+03  7.548E-27  2.175E-16
1.076E+03  7.853E-27  2.242E-16
1.067E+03  8.170E-27  2.312E-16
1.057E+03  8.500E-27  2.383E-16
1.047E+03  8.843E-27  2.456E-16
1.038E+03  9.200E-27  2.532E-16
1.028E+03  9.570E-27  2.610E-16
1.019E+03  9.956E-27  2.690E-16
1.009E+03  1.036E-26  2.773E-16
1.000E+03  1.077E-26  2.858E-16
9.908E+02  1.121E-26  2.946E-16
9.817E+02  1.166E-26  3.036E-16
9.727E+02  1.213E-26  3.130E-16
9.638E+02  1.262E-26  3.226E-16
9.550E+02  1.312E-26  3.325E-16
9.462E+02  1.365E-26  3.427E-16
9.376E+02  1.420E-26  3.532E-16
9.290E+02  1.477E-26  3.640E-16
9.204E+02  1.536E-26  3.751E-16
9.120E+02  1.598E-26  3.866E-16
9.036E+02  1.662E-26  3.984E-16
8.954E+02  1.729E-26  4.106E-16
8.872E+02  1.798E-26  4.231E-16
8.790E+02  1.870E-26  4.360E-16
8.710E+02  1.945E-26  4.493E-16
8.630E+02  2.022E-26  4.629E-16
8.551E+02  2.103E-26  4.770E-16
8.472E+02  2.187E-26  4.914E-16
8.395E+02  2.274E-26  5.063E-16
8.318E+02  2.364E-26  5.217E-16
8.241E+02  2.458E-26  5.374E-16
8.166E+02  2.556E-26  5.537E-16
8.091E+02  2.658E-26  5.704E-16
8.017E+02  2.763E-26  5.875E-16
7.943E+02  2.872E-26  6.052E-16
7.870E+02  2.986E-26  6.234E-16
7.798E+02  3.104E-26  6.422E-16
7.727E+02  3.227E-26  6.614E-16
7.656E+02  3.355E-26  6.813E-16
7.586E+02  3.487E-26  7.017E-16
7.516E+02  3.625E-26  7.227E-16
7.447E+02  3.768E-26  7.443E-16
7.379E+02  3.917E-26  7.666E-16
7.311E+02  4.071E-26  7.896E-16
7.244E+02  4.232E-26  8.133E-16
7.178E+02  4.399E-26  8.376E-16
7.112E+02  4.573E-26  8.627E-16
7.047E+02  4.753E-26  8.885E-16
6.982E+02  4.941E-26  9.151E-16
6.918E+02  5.135E-26  9.424E-16
6.855E+02  5.338E-26  9.706E-16
6.792E+02  5.548E-26  9.995E-16
6.730E+02  5.766E-26  1.029E-15
6.668E+02  5.992E-26  1.060E-15
6.607E+02  6.227E-26  1.091E-15
6.546E+02  6.472E-26  1.124E-15
6.486E+02  6.727E-26  1.157E-15
6.427E+02  6.992E-26  1.192E-15
6.368E+02  7.268E-26  1.228E-15
6.310E+02  7.554E-26  1.264E-15
6.252E+02  7.851E-26  1.302E-15
6.194E+02  8.160E-26  1.341E-15
6.138E+02  8.482E-26  1.381E-15
6.081E+02  8.815E-26  1.422E-15
6.026E+02  9.162E-26  1.464E-15
5.970E+02  9.522E-26  1.508E-15
5.916E+02  9.897E-26  1.553E-15
5.861E+02  1.029E-25  1.599E-15
5.808E+02  1.069E-25  1.647E-15
5.754E+02  1.111E-25  1.696E-15
5.702E+02  1.155E-25  1.746E-15
5.649E+02  1.200E-25  1.798E-15
5.598E+02  1.247E-25  1.852E-15
5.546E+02  1.296E-25  1.907E-15
5.495E+02  1.347E-25  1.963E-15
5.445E+02  1.400E-25  2.022E-15
5.395E+02  1.455E-25  2.082E-15
5.346E+02  1.512E-25  2.143E-15
5.297E+02  1.571E-25  2.207E-15
5.248E+02  1.632E-25  2.273E-15
5.200E+02  1.696E-25  2.340E-15
5.152E+02  1.763E-25  2.409E-15
5.105E+02  1.832E-25  2.481E-15
5.058E+02  1.903E-25  2.554E-15
5.012E+02  1.978E-25  2.629E-15
4.966E+02  2.055E-25  2.707E-15
4.920E+02  2.135E-25  2.787E-15
4.875E+02  2.219E-25  2.869E-15
4.831E+02  2.305E-25  2.954E-15
4.786E+02  2.395E-25  3.041E-15
4.742E+02  2.488E-25  3.130E-15
4.699E+02  2.585E-25  3.222E-15
4.656E+02  2.686E-25  3.317E-15
4.613E+02  2.790E-25  3.414E-15
4.571E+02  2.899E-25  3.515E-15
4.529E+02  3.011E-25  3.618E-15
4.487E+02  3.128E-25  3.723E-15
4.446E+02  3.249E-25  3.832E-15
4.406E+02  3.375E-25  3.944E-15
4.365E+02  3.506E-25  4.059E-15
4.325E+02  3.641E-25  4.178E-15
4.285E+02  3.782E-25  4.299E-15
4.246E+02  3.928E-25  4.424E-15
4.207E+02  4.079E-25  4.553E-15
4.169E+02  4.237E-25  4.685E-15
4.130E+02  4.400E-25  4.821E-15
4.093E+02  4.569E-25  4.960E-15
4.055E+02  4.745E-25  5.104E-15
4.018E+02  4.927E-25  5.251E-15
3.981E+02  5.116E-25  5.403E-15
3.945E+02  5.312E-25  5.559E-15
3.908E+02  5.516E-25  5.719E-15
3.873E+02  5.727E-25  5.883E-15
3.837E+02  5.946E-25  6.052E-15
3.802E+02  6.173E-25  6.226E-15
3.767E+02  6.409E-25  6.404E-15
3.733E+02  6.653E-25  6.587E-15
3.698E+02  6.906E-25  6.775E-15
3.664E+02  7.169E-25  6.968E-15
3.631E+02  7.441E-25  7.167E-15
3.597E+02  7.723E-25  7.370E-15
3.565E+02  8.016E-25  7.579E-15
3.532E+02  8.319E-25  7.793E-15
3.499E+02  8.633E-25  8.013E-15
3.467E+02  8.958E-25  8.239E-15
3.436E+02  9.295E-25  8.471E-15
3.404E+02  9.645E-25  8.709E-15
3.373E+02  1.001E-24  8.953E-15
3.342E+02  1.038E-24  9.203E-15
3.311E+02  1.077E-24  9.460E-15
3.281E+02  1.117E-24  9.723E-15
3.251E+02  1.159E-24  9.993E-15
3.221E+02  1.202E-24  1.027E-14
3.192E+02  1.247E-24  1.055E-14
3.162E+02  1.293E-24  1.084E-14
3.133E+02  1.341E-24  1.114E-14
3.105E+02  1.390E-24  1.145E-14
3.076E+02  1.441E-24  1.176E-14
3.048E+02  1.494E-24  1.208E-14
3.020E+02  1.549E-24  1.241E-14
2.992E+02  1.606E-24  1.275E-14
2.965E+02  1.664E-24  1.309E-14
2.938E+02  1.725E-24  1.344E-14
2.911E+02  1.788E-24  1.380E-14
2.884E+02  1.853E-24  1.417E-14
2.858E+02  1.920E-24  1.455E-14
2.831E+02  1.989E-24  1.494E-14
2.805E+02  2.060E-24  1.533E-14
2.780E+02  2.134E-24  1.574E-14
2.754E+02  2.211E-24  1.615E-14
2.729E+02  2.290E-24  1.658E-14
2.704E+02  2.372E-24  1.701E-14
2.679E+02  2.456E-24  1.746E-14
2.655E+02  2.544E-24  1.791E-14
2.630E+02  2.634E-24  1.838E-14
2.606E+02  2.727E-24  1.885E-14
2.582E+02  2.824E-24  1.934E-14
2.559E+02  2.922E-24  1.983E-14
2.535E+02  3.024E-24  2.034E-14
2.512E+02  3.128E-24  2.084E-14
2.489E+02  3.234E-24  2.135E-14
2.466E+02  3.342E-24  2.186E-14
2.443E+02  3.451E-24  2.237E-14
2.421E+02  3.564E-24  2.289E-14
2.399E+02  3.679E-24  2.341E-14
2.377E+02  3.795E-24  2.392E-14
2.355E+02  3.914E-24  2.445E-14
2.333E+02  4.036E-24  2.498E-14
2.312E+02  4.162E-24  2.552E-14
2.291E+02  4.290E-24  2.607E-14
2.270E+02  4.422E-24  2.663E-14
2.249E+02  4.558E-24  2.719E-14
2.228E+02  4.697E-24  2.776E-14
2.208E+02  4.839E-24  2.834E-14
2.188E+02  4.985E-24  2.893E-14
2.168E+02  5.135E-24  2.953E-14
2.148E+02  5.288E-24  3.013E-14
2.128E+02  5.445E-24  3.074E-14
2.109E+02  5.606E-24  3.135E-14
2.089E+02  5.770E-24  3.198E-14
2.070E+02  5.938E-24  3.261E-14
2.051E+02  6.110E-24  3.324E-14
2.032E+02  6.286E-24  3.389E-14
2.014E+02  6.466E-24  3.454E-14
1.995E+02  6.650E-24  3.520E-14
1.977E+02  6.838E-24  3.586E-14
1.959E+02  7.030E-24  3.653E-14
1.941E+02  7.226E-24  3.720E-14
1.923E+02  7.426E-24  3.788E-14
1.905E+02  7.631E-24  3.857E-14
1.888E+02  7.840E-24  3.926E-14
1.871E+02  8.054E-24  3.996E-14
1.854E+02  8.272E-24  4.067E-14
1.837E+02  8.494E-24  4.138E-14
1.820E+02  8.721E-24  4.210E-14
1.803E+02  8.952E-24  4.281E-14
1.786E+02  9.188E-24  4.354E-14
1.770E+02  9.430E-24  4.428E-14
1.754E+02  9.676E-24  4.502E-14
1.738E+02  9.927E-24  4.576E-14
1.722E+02  1.018E-23  4.651E-14
1.706E+02  1.044E-23  4.727E-14
1.690E+02  1.071E-23  4.803E-14
1.675E+02  1.098E-23  4.880E-14
1.660E+02  1.126E-23  4.958E-14
1.644E+02  1.155E-23  5.036E-14
1.629E+02  1.184E-23  5.116E-14
1.614E+02  1.213E-23  5.196E-14
1.600E+02  1.244E-23  5.277E-14
1.585E+02  1.275E-23  5.359E-14
1.570E+02  1.307E-23  5.442E-14
1.556E+02  1.339E-23  5.527E-14
1.542E+02  1.373E-23  5.613E-14
1.528E+02  1.407E-23  5.700E-14
1.514E+02  1.442E-23  5.789E-14
1.500E+02  1.478E-23  5.878E-14
1.486E+02  1.514E-23  5.968E-14
1.472E+02  1.551E-23  6.059E-14
1.459E+02  1.589E-23  6.149E-14
1.445E+02  1.627E-23  6.237E-14
1.432E+02  1.664E-23  6.322E-14
1.419E+02  1.700E-23  6.400E-14
1.406E+02  1.735E-23  6.470E-14
1.393E+02  1.767E-23  6.531E-14
1.380E+02  1.797E-23  6.581E-14
1.368E+02  1.825E-23  6.621E-14
1.355E+02  1.850E-23  6.651E-14
1.343E+02  1.874E-23  6.674E-14
1.330E+02  1.897E-23  6.694E-14
1.318E+02  1.919E-23  6.710E-14
1.306E+02  1.941E-23  6.726E-14
1.294E+02  1.964E-23  6.741E-14
1.282E+02  1.986E-23  6.757E-14
1.271E+02  2.009E-23  6.771E-14
1.259E+02  2.033E-23  6.788E-14
1.247E+02  2.056E-23  6.804E-14
1.236E+02  2.081E-23  6.821E-14
1.225E+02  2.105E-23  6.838E-14
1.213E+02  2.130E-23  6.856E-14
1.202E+02  2.155E-23  6.873E-14
1.191E+02  2.180E-23  6.890E-14
1.180E+02  2.206E-23  6.906E-14
1.169E+02  2.231E-23  6.921E-14
1.159E+02  2.256E-23  6.934E-14
1.148E+02  2.281E-23  6.948E-14
1.138E+02  2.306E-23  6.960E-14
1.127E+02  2.331E-23  6.971E-14
1.117E+02  2.357E-23  6.982E-14
1.107E+02  2.382E-23  6.991E-14
1.096E+02  2.406E-23  6.999E-14
1.086E+02  2.431E-23  7.006E-14
1.076E+02  2.455E-23  7.011E-14
1.067E+02  2.479E-23  7.015E-14
1.057E+02  2.503E-23  7.016E-14
1.047E+02  2.526E-23  7.017E-14
1.038E+02  2.549E-23  7.015E-14
1.028E+02  2.571E-23  7.011E-14
1.019E+02  2.592E-23  7.005E-14
1.009E+02  2.613E-23  6.997E-14
1.000E+02  2.634E-23  6.987E-14
9.908E+01  2.653E-23  6.973E-14
9.817E+01  2.672E-23  6.959E-14
9.727E+01  2.690E-23  6.942E-14
9.638E+01  2.708E-23  6.923E-14
9.550E+01  2.725E-23  6.902E-14
9.462E+01  2.741E-23  6.879E-14
9.376E+01  2.756E-23  6.853E-14
9.290E+01  2.770E-23  6.825E-14
9.204E+01  2.783E-23  6.795E-14
9.120E+01  2.796E-23  6.763E-14
9.036E+01  2.807E-23  6.729E-14
8.954E+01  2.818E-23  6.692E-14
8.872E+01  2.828E-23  6.654E-14
8.790E+01  2.836E-23  6.614E-14
8.710E+01  2.844E-23  6.571E-14
8.630E+01  2.851E-23  6.527E-14
8.551E+01  2.858E-23  6.481E-14
8.472E+01  2.862E-23  6.431E-14
8.395E+01  2.866E-23  6.382E-14
8.318E+01  2.869E-23  6.330E-14
8.241E+01  2.871E-23  6.276E-14
8.166E+01  2.872E-23  6.221E-14
8.091E+01  2.872E-23  6.164E-14
8.017E+01  2.871E-23  6.106E-14
7.943E+01  2.869E-23  6.046E-14
7.870E+01  2.866E-23  5.984E-14
7.798E+01  2.862E-23  5.920E-14
7.727E+01  2.857E-23  5.855E-14
7.656E+01  2.851E-23  5.789E-14
7.586E+01  2.843E-23  5.721E-14
7.516E+01  2.835E-23  5.652E-14
7.447E+01  2.825E-23  5.582E-14
7.379E+01  2.814E-23  5.509E-14
7.311E+01  2.803E-23  5.436E-14
7.244E+01  2.790E-23  5.361E-14
7.178E+01  2.776E-23  5.285E-14
7.112E+01  2.761E-23  5.209E-14
7.047E+01  2.746E-23  5.133E-14
6.982E+01  2.730E-23  5.055E-14
6.918E+01  2.712E-23  4.978E-14
6.855E+01  2.694E-23  4.899E-14
6.792E+01  2.675E-23  4.819E-14
6.730E+01  2.655E-23  4.740E-14
6.668E+01  2.634E-23  4.659E-14
6.607E+01  2.613E-23  4.579E-14
6.546E+01  2.590E-23  4.498E-14
6.486E+01  2.567E-23  4.417E-14
6.427E+01  2.543E-23  4.335E-14
6.368E+01  2.519E-23  4.254E-14
6.310E+01  2.493E-23  4.173E-14
6.252E+01  2.467E-23  4.092E-14
6.194E+01  2.441E-23  4.011E-14
6.138E+01  2.414E-23  3.930E-14
6.081E+01  2.387E-23  3.850E-14
6.026E+01  2.358E-23  3.770E-14
5.970E+01  2.330E-23  3.690E-14
5.916E+01  2.301E-23  3.610E-14
5.861E+01  2.271E-23  3.531E-14
5.808E+01  2.241E-23  3.452E-14
5.754E+01  2.211E-23  3.375E-14
5.702E+01  2.180E-23  3.297E-14
5.649E+01  2.149E-23  3.221E-14
5.598E+01  2.118E-23  3.145E-14
5.546E+01  2.087E-23  3.070E-14
5.495E+01  2.056E-23  2.997E-14
5.445E+01  2.024E-23  2.923E-14
5.395E+01  1.992E-23  2.851E-14
5.346E+01  1.960E-23  2.780E-14
5.297E+01  1.928E-23  2.709E-14
5.248E+01  1.896E-23  2.640E-14
5.200E+01  1.864E-23  2.571E-14
5.152E+01  1.832E-23  2.504E-14
5.105E+01  1.800E-23  2.437E-14
