Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         2 = grain model
 4.000E-08 4.000E-01 7.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 9.211E+01 = <U> 
     mmp83 = radfield
 4.075E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
2.884E+03  1.460E-28  1.117E-17
2.858E+03  1.518E-28  1.151E-17
2.831E+03  1.578E-28  1.185E-17
2.805E+03  1.640E-28  1.221E-17
2.780E+03  1.705E-28  1.257E-17
2.754E+03  1.773E-28  1.295E-17
2.729E+03  1.843E-28  1.334E-17
2.704E+03  1.916E-28  1.374E-17
2.679E+03  1.992E-28  1.415E-17
2.655E+03  2.071E-28  1.458E-17
2.630E+03  2.153E-28  1.502E-17
2.606E+03  2.238E-28  1.547E-17
2.582E+03  2.327E-28  1.594E-17
2.559E+03  2.420E-28  1.642E-17
2.535E+03  2.516E-28  1.692E-17
2.512E+03  2.616E-28  1.743E-17
2.489E+03  2.721E-28  1.796E-17
2.466E+03  2.829E-28  1.851E-17
2.443E+03  2.942E-28  1.907E-17
2.421E+03  3.060E-28  1.965E-17
2.399E+03  3.182E-28  2.025E-17
2.377E+03  3.309E-28  2.086E-17
2.355E+03  3.441E-28  2.150E-17
2.333E+03  3.579E-28  2.215E-17
2.312E+03  3.723E-28  2.283E-17
2.291E+03  3.872E-28  2.353E-17
2.270E+03  4.027E-28  2.425E-17
2.249E+03  4.189E-28  2.499E-17
2.228E+03  4.357E-28  2.575E-17
2.208E+03  4.532E-28  2.654E-17
2.188E+03  4.714E-28  2.736E-17
2.168E+03  4.904E-28  2.820E-17
2.148E+03  5.101E-28  2.906E-17
2.128E+03  5.306E-28  2.996E-17
2.109E+03  5.520E-28  3.088E-17
2.089E+03  5.743E-28  3.183E-17
2.070E+03  5.974E-28  3.281E-17
2.051E+03  6.215E-28  3.382E-17
2.032E+03  6.466E-28  3.486E-17
2.014E+03  6.727E-28  3.593E-17
1.995E+03  6.999E-28  3.704E-17
1.977E+03  7.282E-28  3.819E-17
1.959E+03  7.576E-28  3.936E-17
1.941E+03  7.882E-28  4.058E-17
1.923E+03  8.201E-28  4.184E-17
1.905E+03  8.533E-28  4.313E-17
1.888E+03  8.879E-28  4.447E-17
1.871E+03  9.238E-28  4.584E-17
1.854E+03  9.613E-28  4.726E-17
1.837E+03  1.000E-27  4.873E-17
1.820E+03  1.041E-27  5.024E-17
1.803E+03  1.083E-27  5.180E-17
1.786E+03  1.127E-27  5.341E-17
1.770E+03  1.173E-27  5.507E-17
1.754E+03  1.221E-27  5.678E-17
1.738E+03  1.270E-27  5.855E-17
1.722E+03  1.322E-27  6.037E-17
1.706E+03  1.376E-27  6.225E-17
1.690E+03  1.432E-27  6.419E-17
1.675E+03  1.490E-27  6.619E-17
1.660E+03  1.551E-27  6.826E-17
1.644E+03  1.614E-27  7.039E-17
1.629E+03  1.679E-27  7.258E-17
1.614E+03  1.748E-27  7.485E-17
1.600E+03  1.819E-27  7.719E-17
1.585E+03  1.893E-27  7.960E-17
1.570E+03  1.971E-27  8.209E-17
1.556E+03  2.051E-27  8.465E-17
1.542E+03  2.135E-27  8.730E-17
1.528E+03  2.222E-27  9.003E-17
1.514E+03  2.313E-27  9.285E-17
1.500E+03  2.407E-27  9.576E-17
1.486E+03  2.506E-27  9.876E-17
1.472E+03  2.608E-27  1.019E-16
1.459E+03  2.715E-27  1.050E-16
1.445E+03  2.826E-27  1.083E-16
1.432E+03  2.941E-27  1.117E-16
1.419E+03  3.062E-27  1.152E-16
1.406E+03  3.187E-27  1.189E-16
1.393E+03  3.318E-27  1.226E-16
1.380E+03  3.453E-27  1.265E-16
1.368E+03  3.595E-27  1.304E-16
1.355E+03  3.742E-27  1.345E-16
1.343E+03  3.896E-27  1.388E-16
1.330E+03  4.055E-27  1.431E-16
1.318E+03  4.221E-27  1.476E-16
1.306E+03  4.394E-27  1.523E-16
1.294E+03  4.575E-27  1.570E-16
1.282E+03  4.762E-27  1.620E-16
1.271E+03  4.957E-27  1.671E-16
1.259E+03  5.161E-27  1.723E-16
1.247E+03  5.372E-27  1.778E-16
1.236E+03  5.592E-27  1.833E-16
1.225E+03  5.822E-27  1.891E-16
1.213E+03  6.060E-27  1.951E-16
1.202E+03  6.309E-27  2.012E-16
1.191E+03  6.567E-27  2.075E-16
1.180E+03  6.837E-27  2.140E-16
1.169E+03  7.117E-27  2.208E-16
1.159E+03  7.409E-27  2.277E-16
1.148E+03  7.712E-27  2.349E-16
1.138E+03  8.028E-27  2.423E-16
1.127E+03  8.358E-27  2.499E-16
1.117E+03  8.700E-27  2.577E-16
1.107E+03  9.056E-27  2.658E-16
1.096E+03  9.428E-27  2.742E-16
1.086E+03  9.814E-27  2.828E-16
1.076E+03  1.022E-26  2.917E-16
1.067E+03  1.063E-26  3.009E-16
1.057E+03  1.107E-26  3.103E-16
1.047E+03  1.152E-26  3.200E-16
1.038E+03  1.199E-26  3.301E-16
1.028E+03  1.248E-26  3.404E-16
1.019E+03  1.299E-26  3.511E-16
1.009E+03  1.353E-26  3.621E-16
1.000E+03  1.408E-26  3.735E-16
9.908E+02  1.466E-26  3.852E-16
9.817E+02  1.526E-26  3.973E-16
9.727E+02  1.588E-26  4.097E-16
9.638E+02  1.653E-26  4.226E-16
9.550E+02  1.720E-26  4.358E-16
9.462E+02  1.791E-26  4.495E-16
9.376E+02  1.864E-26  4.636E-16
9.290E+02  1.940E-26  4.781E-16
9.204E+02  2.019E-26  4.930E-16
9.120E+02  2.102E-26  5.085E-16
9.036E+02  2.188E-26  5.244E-16
8.954E+02  2.277E-26  5.408E-16
8.872E+02  2.370E-26  5.576E-16
8.790E+02  2.466E-26  5.750E-16
8.710E+02  2.566E-26  5.929E-16
8.630E+02  2.671E-26  6.114E-16
8.551E+02  2.779E-26  6.304E-16
8.472E+02  2.892E-26  6.500E-16
8.395E+02  3.010E-26  6.702E-16
8.318E+02  3.132E-26  6.910E-16
8.241E+02  3.259E-26  7.125E-16
8.166E+02  3.391E-26  7.346E-16
8.091E+02  3.529E-26  7.573E-16
8.017E+02  3.672E-26  7.808E-16
7.943E+02  3.820E-26  8.049E-16
7.870E+02  3.975E-26  8.298E-16
7.798E+02  4.135E-26  8.554E-16
7.727E+02  4.302E-26  8.818E-16
7.656E+02  4.476E-26  9.090E-16
7.586E+02  4.657E-26  9.371E-16
7.516E+02  4.845E-26  9.659E-16
7.447E+02  5.041E-26  9.957E-16
7.379E+02  5.244E-26  1.026E-15
7.311E+02  5.456E-26  1.058E-15
7.244E+02  5.677E-26  1.091E-15
7.178E+02  5.906E-26  1.125E-15
7.112E+02  6.145E-26  1.159E-15
7.047E+02  6.393E-26  1.195E-15
6.982E+02  6.651E-26  1.232E-15
6.918E+02  6.920E-26  1.270E-15
6.855E+02  7.200E-26  1.309E-15
6.792E+02  7.490E-26  1.349E-15
6.730E+02  7.792E-26  1.391E-15
6.668E+02  8.106E-26  1.434E-15
6.607E+02  8.432E-26  1.478E-15
6.546E+02  8.773E-26  1.523E-15
6.486E+02  9.127E-26  1.570E-15
6.427E+02  9.497E-26  1.619E-15
6.368E+02  9.881E-26  1.669E-15
6.310E+02  1.028E-25  1.721E-15
6.252E+02  1.070E-25  1.774E-15
6.194E+02  1.113E-25  1.829E-15
6.138E+02  1.158E-25  1.885E-15
6.081E+02  1.205E-25  1.943E-15
6.026E+02  1.254E-25  2.004E-15
5.970E+02  1.304E-25  2.066E-15
5.916E+02  1.357E-25  2.129E-15
5.861E+02  1.412E-25  2.195E-15
5.808E+02  1.469E-25  2.263E-15
5.754E+02  1.529E-25  2.333E-15
5.702E+02  1.590E-25  2.405E-15
5.649E+02  1.655E-25  2.480E-15
5.598E+02  1.722E-25  2.556E-15
5.546E+02  1.791E-25  2.636E-15
5.495E+02  1.864E-25  2.717E-15
5.445E+02  1.939E-25  2.801E-15
5.395E+02  2.018E-25  2.888E-15
5.346E+02  2.100E-25  2.977E-15
5.297E+02  2.185E-25  3.069E-15
5.248E+02  2.273E-25  3.164E-15
5.200E+02  2.365E-25  3.262E-15
5.152E+02  2.461E-25  3.363E-15
5.105E+02  2.561E-25  3.467E-15
5.058E+02  2.664E-25  3.575E-15
5.012E+02  2.772E-25  3.685E-15
4.966E+02  2.884E-25  3.799E-15
4.920E+02  3.001E-25  3.916E-15
4.875E+02  3.122E-25  4.038E-15
4.831E+02  3.248E-25  4.162E-15
4.786E+02  3.380E-25  4.291E-15
4.742E+02  3.516E-25  4.423E-15
4.699E+02  3.658E-25  4.560E-15
4.656E+02  3.806E-25  4.701E-15
4.613E+02  3.960E-25  4.846E-15
4.571E+02  4.120E-25  4.995E-15
4.529E+02  4.286E-25  5.149E-15
4.487E+02  4.459E-25  5.308E-15
4.446E+02  4.639E-25  5.471E-15
4.406E+02  4.826E-25  5.640E-15
4.365E+02  5.020E-25  5.813E-15
4.325E+02  5.223E-25  5.992E-15
4.285E+02  5.433E-25  6.176E-15
4.246E+02  5.652E-25  6.366E-15
4.207E+02  5.879E-25  6.561E-15
4.169E+02  6.116E-25  6.763E-15
4.130E+02  6.362E-25  6.970E-15
4.093E+02  6.618E-25  7.184E-15
4.055E+02  6.884E-25  7.404E-15
4.018E+02  7.160E-25  7.631E-15
3.981E+02  7.448E-25  7.865E-15
3.945E+02  7.747E-25  8.106E-15
3.908E+02  8.058E-25  8.354E-15
3.873E+02  8.382E-25  8.610E-15
3.837E+02  8.718E-25  8.873E-15
3.802E+02  9.068E-25  9.145E-15
3.767E+02  9.431E-25  9.424E-15
3.733E+02  9.809E-25  9.711E-15
3.698E+02  1.020E-24  1.001E-14
3.664E+02  1.061E-24  1.031E-14
3.631E+02  1.103E-24  1.063E-14
3.597E+02  1.147E-24  1.095E-14
3.565E+02  1.193E-24  1.128E-14
3.532E+02  1.241E-24  1.162E-14
3.499E+02  1.290E-24  1.198E-14
3.467E+02  1.342E-24  1.234E-14
3.436E+02  1.395E-24  1.271E-14
3.404E+02  1.451E-24  1.310E-14
3.373E+02  1.508E-24  1.349E-14
3.342E+02  1.568E-24  1.390E-14
3.311E+02  1.630E-24  1.432E-14
3.281E+02  1.695E-24  1.475E-14
3.251E+02  1.762E-24  1.519E-14
3.221E+02  1.832E-24  1.565E-14
3.192E+02  1.904E-24  1.612E-14
3.162E+02  1.979E-24  1.660E-14
3.133E+02  2.057E-24  1.710E-14
3.105E+02  2.138E-24  1.761E-14
3.076E+02  2.222E-24  1.813E-14
3.048E+02  2.310E-24  1.867E-14
3.020E+02  2.400E-24  1.923E-14
2.992E+02  2.494E-24  1.980E-14
2.965E+02  2.592E-24  2.038E-14
2.938E+02  2.693E-24  2.099E-14
2.911E+02  2.798E-24  2.161E-14
2.884E+02  2.907E-24  2.224E-14
2.858E+02  3.021E-24  2.290E-14
2.831E+02  3.138E-24  2.357E-14
2.805E+02  3.260E-24  2.426E-14
2.780E+02  3.386E-24  2.497E-14
2.754E+02  3.517E-24  2.570E-14
2.729E+02  3.654E-24  2.645E-14
2.704E+02  3.795E-24  2.722E-14
2.679E+02  3.942E-24  2.801E-14
2.655E+02  4.094E-24  2.883E-14
2.630E+02  4.252E-24  2.967E-14
2.606E+02  4.416E-24  3.053E-14
2.582E+02  4.586E-24  3.141E-14
2.559E+02  4.761E-24  3.231E-14
2.535E+02  4.942E-24  3.324E-14
2.512E+02  5.129E-24  3.418E-14
2.489E+02  5.320E-24  3.512E-14
2.466E+02  5.515E-24  3.607E-14
2.443E+02  5.715E-24  3.704E-14
2.421E+02  5.921E-24  3.803E-14
2.399E+02  6.133E-24  3.902E-14
2.377E+02  6.349E-24  4.003E-14
2.355E+02  6.571E-24  4.105E-14
2.333E+02  6.801E-24  4.210E-14
2.312E+02  7.038E-24  4.316E-14
2.291E+02  7.283E-24  4.426E-14
2.270E+02  7.535E-24  4.537E-14
2.249E+02  7.795E-24  4.650E-14
2.228E+02  8.064E-24  4.766E-14
2.208E+02  8.341E-24  4.885E-14
2.188E+02  8.626E-24  5.006E-14
2.168E+02  8.920E-24  5.129E-14
2.148E+02  9.223E-24  5.255E-14
2.128E+02  9.536E-24  5.383E-14
2.109E+02  9.857E-24  5.514E-14
2.089E+02  1.019E-23  5.647E-14
2.070E+02  1.053E-23  5.782E-14
2.051E+02  1.088E-23  5.921E-14
2.032E+02  1.124E-23  6.061E-14
2.014E+02  1.162E-23  6.205E-14
1.995E+02  1.200E-23  6.351E-14
1.977E+02  1.239E-23  6.500E-14
1.959E+02  1.280E-23  6.651E-14
1.941E+02  1.322E-23  6.805E-14
1.923E+02  1.365E-23  6.962E-14
1.905E+02  1.409E-23  7.122E-14
1.888E+02  1.455E-23  7.285E-14
1.871E+02  1.501E-23  7.450E-14
1.854E+02  1.550E-23  7.619E-14
1.837E+02  1.599E-23  7.790E-14
1.820E+02  1.650E-23  7.965E-14
1.803E+02  1.702E-23  8.142E-14
1.786E+02  1.756E-23  8.323E-14
1.770E+02  1.812E-23  8.507E-14
1.754E+02  1.869E-23  8.694E-14
1.738E+02  1.927E-23  8.885E-14
1.722E+02  1.988E-23  9.078E-14
1.706E+02  2.050E-23  9.276E-14
1.690E+02  2.113E-23  9.476E-14
1.675E+02  2.179E-23  9.681E-14
1.660E+02  2.247E-23  9.890E-14
1.644E+02  2.316E-23  1.010E-13
1.629E+02  2.388E-23  1.032E-13
1.614E+02  2.461E-23  1.054E-13
1.600E+02  2.537E-23  1.076E-13
1.585E+02  2.615E-23  1.099E-13
1.570E+02  2.696E-23  1.123E-13
1.556E+02  2.779E-23  1.147E-13
1.542E+02  2.865E-23  1.172E-13
1.528E+02  2.953E-23  1.197E-13
1.514E+02  3.044E-23  1.222E-13
1.500E+02  3.138E-23  1.248E-13
1.486E+02  3.235E-23  1.275E-13
1.472E+02  3.335E-23  1.302E-13
1.459E+02  3.437E-23  1.330E-13
1.445E+02  3.541E-23  1.358E-13
1.432E+02  3.645E-23  1.385E-13
1.419E+02  3.750E-23  1.412E-13
1.406E+02  3.854E-23  1.437E-13
1.393E+02  3.955E-23  1.461E-13
1.380E+02  4.053E-23  1.484E-13
1.368E+02  4.148E-23  1.505E-13
1.355E+02  4.241E-23  1.524E-13
1.343E+02  4.332E-23  1.543E-13
1.330E+02  4.424E-23  1.561E-13
1.318E+02  4.516E-23  1.579E-13
1.306E+02  4.610E-23  1.597E-13
1.294E+02  4.705E-23  1.615E-13
1.282E+02  4.804E-23  1.634E-13
1.271E+02  4.905E-23  1.653E-13
1.259E+02  5.008E-23  1.672E-13
1.247E+02  5.115E-23  1.692E-13
1.236E+02  5.224E-23  1.713E-13
1.225E+02  5.336E-23  1.733E-13
1.213E+02  5.451E-23  1.755E-13
1.202E+02  5.569E-23  1.776E-13
1.191E+02  5.689E-23  1.798E-13
1.180E+02  5.812E-23  1.820E-13
1.169E+02  5.937E-23  1.842E-13
1.159E+02  6.064E-23  1.864E-13
1.148E+02  6.194E-23  1.887E-13
1.138E+02  6.327E-23  1.909E-13
1.127E+02  6.462E-23  1.932E-13
1.117E+02  6.600E-23  1.955E-13
1.107E+02  6.741E-23  1.979E-13
1.096E+02  6.884E-23  2.002E-13
1.086E+02  7.029E-23  2.026E-13
1.076E+02  7.177E-23  2.049E-13
1.067E+02  7.327E-23  2.073E-13
1.057E+02  7.479E-23  2.097E-13
1.047E+02  7.634E-23  2.120E-13
1.038E+02  7.791E-23  2.144E-13
1.028E+02  7.950E-23  2.168E-13
1.019E+02  8.110E-23  2.191E-13
1.009E+02  8.273E-23  2.215E-13
1.000E+02  8.437E-23  2.238E-13
9.908E+01  8.604E-23  2.261E-13
9.817E+01  8.772E-23  2.284E-13
9.727E+01  8.942E-23  2.307E-13
9.638E+01  9.114E-23  2.330E-13
9.550E+01  9.288E-23  2.353E-13
9.462E+01  9.463E-23  2.375E-13
9.376E+01  9.640E-23  2.397E-13
9.290E+01  9.818E-23  2.419E-13
9.204E+01  9.998E-23  2.441E-13
9.120E+01  1.018E-22  2.462E-13
9.036E+01  1.036E-22  2.484E-13
8.954E+01  1.055E-22  2.505E-13
8.872E+01  1.073E-22  2.525E-13
8.790E+01  1.092E-22  2.546E-13
8.710E+01  1.111E-22  2.566E-13
8.630E+01  1.130E-22  2.587E-13
8.551E+01  1.149E-22  2.607E-13
8.472E+01  1.168E-22  2.626E-13
8.395E+01  1.188E-22  2.645E-13
8.318E+01  1.208E-22  2.664E-13
8.241E+01  1.227E-22  2.683E-13
8.166E+01  1.247E-22  2.701E-13
8.091E+01  1.267E-22  2.719E-13
8.017E+01  1.287E-22  2.737E-13
7.943E+01  1.307E-22  2.755E-13
7.870E+01  1.328E-22  2.772E-13
7.798E+01  1.348E-22  2.788E-13
7.727E+01  1.368E-22  2.804E-13
7.656E+01  1.389E-22  2.820E-13
7.586E+01  1.409E-22  2.836E-13
7.516E+01  1.430E-22  2.851E-13
7.447E+01  1.451E-22  2.866E-13
7.379E+01  1.471E-22  2.880E-13
7.311E+01  1.492E-22  2.894E-13
7.244E+01  1.513E-22  2.907E-13
7.178E+01  1.534E-22  2.920E-13
7.112E+01  1.555E-22  2.933E-13
7.047E+01  1.576E-22  2.945E-13
6.982E+01  1.597E-22  2.958E-13
6.918E+01  1.618E-22  2.969E-13
6.855E+01  1.639E-22  2.981E-13
6.792E+01  1.660E-22  2.991E-13
6.730E+01  1.682E-22  3.002E-13
6.668E+01  1.703E-22  3.012E-13
6.607E+01  1.724E-22  3.022E-13
6.546E+01  1.746E-22  3.031E-13
6.486E+01  1.767E-22  3.040E-13
6.427E+01  1.789E-22  3.049E-13
6.368E+01  1.810E-22  3.058E-13
6.310E+01  1.832E-22  3.066E-13
6.252E+01  1.854E-22  3.074E-13
6.194E+01  1.875E-22  3.082E-13
6.138E+01  1.897E-22  3.089E-13
6.081E+01  1.919E-22  3.096E-13
6.026E+01  1.941E-22  3.103E-13
5.970E+01  1.963E-22  3.110E-13
5.916E+01  1.986E-22  3.116E-13
5.861E+01  2.008E-22  3.122E-13
5.808E+01  2.030E-22  3.128E-13
5.754E+01  2.053E-22  3.133E-13
5.702E+01  2.075E-22  3.138E-13
5.649E+01  2.098E-22  3.144E-13
5.598E+01  2.121E-22  3.149E-13
5.546E+01  2.144E-22  3.154E-13
5.495E+01  2.167E-22  3.159E-13
5.445E+01  2.190E-22  3.164E-13
5.395E+01  2.214E-22  3.169E-13
5.346E+01  2.238E-22  3.173E-13
5.297E+01  2.262E-22  3.178E-13
5.248E+01  2.286E-22  3.182E-13
5.200E+01  2.311E-22  3.187E-13
5.152E+01  2.335E-22  3.192E-13
5.105E+01  2.360E-22  3.196E-13
5.058E+01  2.385E-22  3.200E-13
5.012E+01  2.411E-22  3.205E-13
4.966E+01  2.436E-22  3.209E-13
4.920E+01  2.462E-22  3.213E-13
4.875E+01  2.488E-22  3.218E-13
4.831E+01  2.515E-22  3.222E-13
4.786E+01  2.542E-22  3.227E-13
4.742E+01  2.569E-22  3.231E-13
4.699E+01  2.596E-22  3.236E-13
4.656E+01  2.624E-22  3.241E-13
4.613E+01  2.652E-22  3.246E-13
4.571E+01  2.681E-22  3.251E-13
4.529E+01  2.710E-22  3.256E-13
4.487E+01  2.739E-22  3.261E-13
4.446E+01  2.769E-22  3.266E-13
4.406E+01  2.799E-22  3.271E-13
4.365E+01  2.829E-22  3.275E-13
4.325E+01  2.859E-22  3.280E-13
4.285E+01  2.889E-22  3.285E-13
4.246E+01  2.920E-22  3.289E-13
4.207E+01  2.950E-22  3.293E-13
4.169E+01  2.981E-22  3.296E-13
4.130E+01  3.011E-22  3.299E-13
4.093E+01  3.041E-22  3.301E-13
4.055E+01  3.070E-22  3.302E-13
4.018E+01  3.099E-22  3.303E-13
3.981E+01  3.127E-22  3.303E-13
3.945E+01  3.155E-22  3.301E-13
3.908E+01  3.181E-22  3.298E-13
3.873E+01  3.207E-22  3.294E-13
