Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         4 = grain model
 4.000E-08 4.000E-01 2.250E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 7.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.151E+02 = <U> 
     mmp83 = radfield
 5.115E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
8.395E+01  1.163E-22  2.590E-13
8.318E+01  1.182E-22  2.609E-13
8.241E+01  1.201E-22  2.626E-13
8.166E+01  1.221E-22  2.644E-13
8.091E+01  1.240E-22  2.662E-13
8.017E+01  1.260E-22  2.679E-13
7.943E+01  1.279E-22  2.695E-13
7.870E+01  1.299E-22  2.712E-13
7.798E+01  1.319E-22  2.728E-13
7.727E+01  1.338E-22  2.743E-13
7.656E+01  1.358E-22  2.759E-13
7.586E+01  1.378E-22  2.774E-13
7.516E+01  1.399E-22  2.788E-13
7.447E+01  1.419E-22  2.803E-13
7.379E+01  1.439E-22  2.816E-13
7.311E+01  1.459E-22  2.830E-13
7.244E+01  1.479E-22  2.843E-13
7.178E+01  1.500E-22  2.855E-13
7.112E+01  1.520E-22  2.867E-13
7.047E+01  1.540E-22  2.880E-13
6.982E+01  1.561E-22  2.892E-13
6.918E+01  1.582E-22  2.903E-13
6.855E+01  1.603E-22  2.914E-13
6.792E+01  1.624E-22  2.925E-13
6.730E+01  1.644E-22  2.935E-13
6.668E+01  1.665E-22  2.945E-13
6.607E+01  1.686E-22  2.955E-13
6.546E+01  1.707E-22  2.965E-13
6.486E+01  1.729E-22  2.974E-13
6.427E+01  1.750E-22  2.983E-13
6.368E+01  1.771E-22  2.992E-13
6.310E+01  1.793E-22  3.000E-13
6.252E+01  1.814E-22  3.008E-13
6.194E+01  1.836E-22  3.017E-13
6.138E+01  1.858E-22  3.024E-13
6.081E+01  1.880E-22  3.032E-13
6.026E+01  1.902E-22  3.040E-13
5.970E+01  1.924E-22  3.047E-13
5.916E+01  1.946E-22  3.054E-13
5.861E+01  1.968E-22  3.060E-13
5.808E+01  1.991E-22  3.067E-13
5.754E+01  2.013E-22  3.073E-13
5.702E+01  2.036E-22  3.080E-13
5.649E+01  2.059E-22  3.086E-13
5.598E+01  2.082E-22  3.092E-13
5.546E+01  2.106E-22  3.098E-13
5.495E+01  2.130E-22  3.105E-13
5.445E+01  2.154E-22  3.111E-13
5.395E+01  2.178E-22  3.117E-13
5.346E+01  2.203E-22  3.123E-13
5.297E+01  2.228E-22  3.130E-13
5.248E+01  2.253E-22  3.136E-13
5.200E+01  2.278E-22  3.142E-13
5.152E+01  2.304E-22  3.149E-13
5.105E+01  2.330E-22  3.155E-13
5.058E+01  2.357E-22  3.162E-13
5.012E+01  2.383E-22  3.169E-13
4.966E+01  2.411E-22  3.175E-13
4.920E+01  2.438E-22  3.182E-13
4.875E+01  2.466E-22  3.189E-13
4.831E+01  2.495E-22  3.197E-13
4.786E+01  2.524E-22  3.204E-13
4.742E+01  2.554E-22  3.212E-13
4.699E+01  2.584E-22  3.220E-13
4.656E+01  2.614E-22  3.229E-13
4.613E+01  2.646E-22  3.237E-13
4.571E+01  2.677E-22  3.246E-13
4.529E+01  2.710E-22  3.255E-13
4.487E+01  2.743E-22  3.265E-13
4.446E+01  2.776E-22  3.274E-13
4.406E+01  2.810E-22  3.284E-13
4.365E+01  2.845E-22  3.294E-13
4.325E+01  2.880E-22  3.304E-13
4.285E+01  2.915E-22  3.314E-13
4.246E+01  2.951E-22  3.324E-13
4.207E+01  2.987E-22  3.334E-13
4.169E+01  3.024E-22  3.344E-13
4.130E+01  3.060E-22  3.353E-13
4.093E+01  3.097E-22  3.362E-13
4.055E+01  3.134E-22  3.371E-13
4.018E+01  3.171E-22  3.379E-13
3.981E+01  3.207E-22  3.387E-13
3.945E+01  3.243E-22  3.393E-13
3.908E+01  3.279E-22  3.399E-13
3.873E+01  3.314E-22  3.404E-13
3.837E+01  3.347E-22  3.407E-13
3.802E+01  3.380E-22  3.409E-13
3.767E+01  3.412E-22  3.409E-13
3.733E+01  3.441E-22  3.407E-13
3.698E+01  3.469E-22  3.403E-13
3.664E+01  3.494E-22  3.396E-13
3.631E+01  3.517E-22  3.388E-13
3.597E+01  3.538E-22  3.376E-13
3.565E+01  3.556E-22  3.362E-13
3.532E+01  3.571E-22  3.345E-13
3.499E+01  3.582E-22  3.325E-13
3.467E+01  3.590E-22  3.301E-13
3.436E+01  3.593E-22  3.275E-13
3.404E+01  3.593E-22  3.244E-13
3.373E+01  3.589E-22  3.211E-13
3.342E+01  3.580E-22  3.174E-13
3.311E+01  3.567E-22  3.133E-13
3.281E+01  3.550E-22  3.090E-13
3.251E+01  3.528E-22  3.042E-13
3.221E+01  3.502E-22  2.992E-13
3.192E+01  3.472E-22  2.939E-13
3.162E+01  3.437E-22  2.883E-13
3.133E+01  3.399E-22  2.825E-13
3.105E+01  3.357E-22  2.764E-13
3.076E+01  3.311E-22  2.702E-13
3.048E+01  3.263E-22  2.638E-13
3.020E+01  3.212E-22  2.573E-13
2.992E+01  3.159E-22  2.507E-13
2.965E+01  3.103E-22  2.440E-13
2.938E+01  3.046E-22  2.374E-13
2.911E+01  2.988E-22  2.307E-13
2.884E+01  2.928E-22  2.240E-13
2.858E+01  2.869E-22  2.174E-13
2.831E+01  2.809E-22  2.109E-13
2.805E+01  2.749E-22  2.046E-13
2.780E+01  2.689E-22  1.983E-13
2.754E+01  2.631E-22  1.922E-13
2.729E+01  2.573E-22  1.862E-13
2.704E+01  2.516E-22  1.804E-13
2.679E+01  2.460E-22  1.748E-13
2.655E+01  2.406E-22  1.694E-13
2.630E+01  2.353E-22  1.642E-13
2.606E+01  2.302E-22  1.591E-13
2.582E+01  2.252E-22  1.542E-13
2.559E+01  2.204E-22  1.496E-13
2.535E+01  2.157E-22  1.451E-13
2.512E+01  2.113E-22  1.408E-13
2.489E+01  2.070E-22  1.366E-13
2.466E+01  2.028E-22  1.327E-13
2.443E+01  1.988E-22  1.289E-13
2.421E+01  1.950E-22  1.252E-13
2.399E+01  1.912E-22  1.217E-13
2.377E+01  1.877E-22  1.183E-13
2.355E+01  1.843E-22  1.152E-13
2.333E+01  1.811E-22  1.121E-13
2.312E+01  1.779E-22  1.091E-13
2.291E+01  1.749E-22  1.063E-13
2.270E+01  1.721E-22  1.037E-13
2.249E+01  1.696E-22  1.012E-13
2.228E+01  1.672E-22  9.885E-14
2.208E+01  1.649E-22  9.659E-14
2.188E+01  1.626E-22  9.436E-14
2.168E+01  1.603E-22  9.218E-14
2.148E+01  1.581E-22  9.009E-14
2.128E+01  1.561E-22  8.813E-14
2.109E+01  1.543E-22  8.630E-14
2.089E+01  1.525E-22  8.453E-14
2.070E+01  1.508E-22  8.279E-14
2.051E+01  1.491E-22  8.110E-14
2.032E+01  1.475E-22  7.951E-14
2.014E+01  1.463E-22  7.813E-14
1.995E+01  1.451E-22  7.679E-14
1.977E+01  1.439E-22  7.547E-14
1.959E+01  1.427E-22  7.414E-14
1.941E+01  1.415E-22  7.284E-14
1.923E+01  1.404E-22  7.161E-14
1.905E+01  1.399E-22  7.070E-14
1.888E+01  1.391E-22  6.965E-14
1.871E+01  1.360E-22  6.748E-14
1.854E+01  1.337E-22  6.572E-14
1.837E+01  1.318E-22  6.419E-14
1.820E+01  1.301E-22  6.281E-14
1.803E+01  1.290E-22  6.172E-14
1.786E+01  1.288E-22  6.101E-14
1.770E+01  1.268E-22  5.953E-14
1.754E+01  1.265E-22  5.884E-14
1.738E+01  1.290E-22  5.947E-14
1.722E+01  1.261E-22  5.759E-14
1.706E+01  1.241E-22  5.615E-14
1.690E+01  1.208E-22  5.417E-14
1.675E+01  1.168E-22  5.191E-14
1.660E+01  1.152E-22  5.072E-14
1.644E+01  1.193E-22  5.205E-14
1.629E+01  1.065E-22  4.601E-14
1.614E+01  9.997E-23  4.281E-14
1.600E+01  9.644E-23  4.092E-14
1.585E+01  9.356E-23  3.933E-14
1.570E+01  9.061E-23  3.775E-14
1.556E+01  8.817E-23  3.639E-14
1.542E+01  8.603E-23  3.518E-14
1.528E+01  8.412E-23  3.409E-14
1.514E+01  8.239E-23  3.308E-14
1.500E+01  8.086E-23  3.216E-14
1.486E+01  7.948E-23  3.133E-14
1.472E+01  7.832E-23  3.059E-14
1.459E+01  7.749E-23  2.999E-14
1.445E+01  7.732E-23  2.965E-14
1.432E+01  7.841E-23  2.979E-14
1.419E+01  7.995E-23  3.010E-14
1.406E+01  7.818E-23  2.916E-14
1.393E+01  7.725E-23  2.855E-14
1.380E+01  7.846E-23  2.873E-14
1.368E+01  8.173E-23  2.965E-14
1.355E+01  8.605E-23  3.093E-14
1.343E+01  8.724E-23  3.107E-14
1.330E+01  8.490E-23  2.996E-14
1.318E+01  8.378E-23  2.930E-14
1.306E+01  8.579E-23  2.973E-14
1.294E+01  9.177E-23  3.150E-14
1.282E+01  1.028E-22  3.498E-14
1.271E+01  1.170E-22  3.942E-14
1.259E+01  1.218E-22  4.066E-14
1.247E+01  1.120E-22  3.706E-14
1.236E+01  1.018E-22  3.337E-14
1.225E+01  9.827E-23  3.192E-14
1.213E+01  1.009E-22  3.247E-14
1.202E+01  1.047E-22  3.340E-14
1.191E+01  1.025E-22  3.238E-14
1.180E+01  9.677E-23  3.030E-14
1.169E+01  9.526E-23  2.955E-14
1.159E+01  1.025E-22  3.152E-14
1.148E+01  1.264E-22  3.850E-14
1.138E+01  1.599E-22  4.827E-14
1.127E+01  1.991E-22  5.953E-14
1.117E+01  1.523E-22  4.513E-14
1.107E+01  9.774E-23  2.869E-14
1.096E+01  7.939E-23  2.309E-14
1.086E+01  7.079E-23  2.040E-14
1.076E+01  6.615E-23  1.889E-14
1.067E+01  6.333E-23  1.792E-14
1.057E+01  6.087E-23  1.706E-14
1.047E+01  5.912E-23  1.642E-14
1.038E+01  5.779E-23  1.590E-14
1.028E+01  5.664E-23  1.545E-14
1.019E+01  5.562E-23  1.503E-14
1.009E+01  5.472E-23  1.465E-14
1.000E+01  5.396E-23  1.431E-14
9.908E+00  5.335E-23  1.402E-14
9.817E+00  5.287E-23  1.377E-14
9.727E+00  5.252E-23  1.355E-14
9.638E+00  5.230E-23  1.337E-14
9.550E+00  5.216E-23  1.321E-14
9.462E+00  5.212E-23  1.308E-14
9.376E+00  5.221E-23  1.299E-14
9.290E+00  5.250E-23  1.294E-14
9.204E+00  5.313E-23  1.297E-14
9.120E+00  5.432E-23  1.314E-14
9.036E+00  5.641E-23  1.352E-14
8.954E+00  6.002E-23  1.425E-14
8.872E+00  6.625E-23  1.559E-14
8.790E+00  7.699E-23  1.795E-14
8.710E+00  9.377E-23  2.166E-14
8.630E+00  1.095E-22  2.506E-14
8.551E+00  1.070E-22  2.428E-14
8.472E+00  9.548E-23  2.146E-14
8.395E+00  8.946E-23  1.992E-14
8.318E+00  8.888E-23  1.961E-14
8.241E+00  9.171E-23  2.005E-14
8.166E+00  9.918E-23  2.148E-14
8.091E+00  1.136E-22  2.438E-14
8.017E+00  1.367E-22  2.906E-14
7.943E+00  1.669E-22  3.516E-14
7.870E+00  1.931E-22  4.032E-14
7.798E+00  2.022E-22  4.182E-14
7.727E+00  2.027E-22  4.155E-14
7.656E+00  2.080E-22  4.223E-14
7.586E+00  2.023E-22  4.070E-14
7.516E+00  1.720E-22  3.430E-14
7.447E+00  1.382E-22  2.731E-14
7.379E+00  1.134E-22  2.219E-14
7.311E+00  9.603E-23  1.862E-14
7.244E+00  8.329E-23  1.600E-14
7.178E+00  7.350E-23  1.399E-14
7.112E+00  6.591E-23  1.243E-14
7.047E+00  6.020E-23  1.125E-14
6.982E+00  5.621E-23  1.041E-14
6.918E+00  5.384E-23  9.881E-15
6.855E+00  5.297E-23  9.631E-15
6.792E+00  5.313E-23  9.571E-15
6.730E+00  5.331E-23  9.516E-15
6.668E+00  5.233E-23  9.256E-15
6.607E+00  5.020E-23  8.798E-15
6.546E+00  4.840E-23  8.405E-15
6.486E+00  4.878E-23  8.393E-15
6.427E+00  5.343E-23  9.109E-15
6.368E+00  6.623E-23  1.119E-14
6.310E+00  9.523E-23  1.594E-14
6.252E+00  1.425E-22  2.363E-14
6.194E+00  1.436E-22  2.360E-14
6.138E+00  9.235E-23  1.503E-14
6.081E+00  5.811E-23  9.374E-15
6.026E+00  4.116E-23  6.579E-15
5.970E+00  3.244E-23  5.138E-15
5.916E+00  2.776E-23  4.356E-15
5.861E+00  2.554E-23  3.970E-15
5.808E+00  2.540E-23  3.913E-15
5.754E+00  2.735E-23  4.174E-15
5.702E+00  2.863E-23  4.330E-15
5.649E+00  2.490E-23  3.731E-15
5.598E+00  2.022E-23  3.002E-15
5.546E+00  1.725E-23  2.538E-15
5.495E+00  1.557E-23  2.270E-15
5.445E+00  1.471E-23  2.125E-15
5.395E+00  1.458E-23  2.087E-15
5.346E+00  1.536E-23  2.178E-15
5.297E+00  1.678E-23  2.358E-15
5.248E+00  1.629E-23  2.268E-15
5.200E+00  1.368E-23  1.887E-15
5.152E+00  1.162E-23  1.588E-15
5.105E+00  1.035E-23  1.401E-15
5.058E+00  9.512E-24  1.276E-15
5.012E+00  8.902E-24  1.184E-15
4.966E+00  8.418E-24  1.109E-15
4.920E+00  8.012E-24  1.046E-15
4.875E+00  7.658E-24  9.903E-16
4.831E+00  7.341E-24  9.407E-16
4.786E+00  7.054E-24  8.955E-16
4.742E+00  6.789E-24  8.541E-16
4.699E+00  6.544E-24  8.157E-16
4.656E+00  6.315E-24  7.799E-16
4.613E+00  6.100E-24  7.464E-16
4.571E+00  5.897E-24  7.150E-16
4.529E+00  5.707E-24  6.856E-16
4.487E+00  5.526E-24  6.578E-16
4.446E+00  5.356E-24  6.316E-16
4.406E+00  5.194E-24  6.070E-16
4.365E+00  5.041E-24  5.837E-16
4.325E+00  4.896E-24  5.617E-16
4.285E+00  4.758E-24  5.409E-16
4.246E+00  4.628E-24  5.213E-16
4.207E+00  4.505E-24  5.027E-16
4.169E+00  4.388E-24  4.853E-16
4.130E+00  4.279E-24  4.688E-16
4.093E+00  4.175E-24  4.533E-16
4.055E+00  4.078E-24  4.387E-16
4.018E+00  3.988E-24  4.250E-16
3.981E+00  3.904E-24  4.122E-16
3.945E+00  3.826E-24  4.004E-16
3.908E+00  3.756E-24  3.894E-16
3.873E+00  3.693E-24  3.793E-16
3.837E+00  3.638E-24  3.703E-16
3.802E+00  3.592E-24  3.622E-16
3.767E+00  3.556E-24  3.553E-16
3.733E+00  3.532E-24  3.497E-16
3.698E+00  3.522E-24  3.455E-16
3.664E+00  3.531E-24  3.432E-16
3.631E+00  3.564E-24  3.433E-16
3.597E+00  3.631E-24  3.465E-16
3.565E+00  3.747E-24  3.542E-16
3.532E+00  3.936E-24  3.687E-16
3.499E+00  4.246E-24  3.941E-16
3.467E+00  4.770E-24  4.387E-16
3.436E+00  5.712E-24  5.206E-16
3.404E+00  7.603E-24  6.866E-16
3.373E+00  1.216E-23  1.088E-15
3.342E+00  2.730E-23  2.420E-15
3.311E+00  1.024E-22  8.998E-15
3.281E+00  6.994E-23  6.087E-15
3.251E+00  2.009E-23  1.732E-15
3.221E+00  9.668E-24  8.260E-16
3.192E+00  6.209E-24  5.257E-16
3.162E+00  4.674E-24  3.920E-16
3.133E+00  3.859E-24  3.207E-16
3.105E+00  3.372E-24  2.777E-16
3.076E+00  3.054E-24  2.492E-16
3.048E+00  2.833E-24  2.291E-16
3.020E+00  2.671E-24  2.140E-16
2.992E+00  2.547E-24  2.022E-16
2.965E+00  2.449E-24  1.926E-16
2.938E+00  2.368E-24  1.845E-16
2.911E+00  2.300E-24  1.776E-16
2.884E+00  2.242E-24  1.715E-16
2.858E+00  2.191E-24  1.661E-16
2.831E+00  2.146E-24  1.612E-16
2.805E+00  2.106E-24  1.567E-16
2.780E+00  2.069E-24  1.525E-16
2.754E+00  2.034E-24  1.486E-16
2.729E+00  2.003E-24  1.450E-16
2.704E+00  1.973E-24  1.415E-16
2.679E+00  1.945E-24  1.382E-16
2.655E+00  1.918E-24  1.350E-16
2.630E+00  1.892E-24  1.320E-16
2.606E+00  1.867E-24  1.291E-16
2.582E+00  1.844E-24  1.263E-16
2.559E+00  1.820E-24  1.236E-16
2.535E+00  1.798E-24  1.209E-16
2.512E+00  1.776E-24  1.183E-16
2.489E+00  1.754E-24  1.158E-16
2.466E+00  1.733E-24  1.134E-16
2.443E+00  1.712E-24  1.110E-16
2.421E+00  1.691E-24  1.086E-16
2.399E+00  1.671E-24  1.063E-16
2.377E+00  1.651E-24  1.041E-16
2.355E+00  1.631E-24  1.019E-16
2.333E+00  1.612E-24  9.976E-17
2.312E+00  1.592E-24  9.765E-17
2.291E+00  1.573E-24  9.559E-17
2.270E+00  1.554E-24  9.356E-17
2.249E+00  1.535E-24  9.155E-17
2.228E+00  1.515E-24  8.957E-17
2.208E+00  1.496E-24  8.761E-17
2.188E+00  1.476E-24  8.566E-17
2.168E+00  1.456E-24  8.372E-17
2.148E+00  1.435E-24  8.178E-17
2.128E+00  1.414E-24  7.983E-17
2.109E+00  1.392E-24  7.785E-17
2.089E+00  1.368E-24  7.583E-17
2.070E+00  1.343E-24  7.376E-17
2.051E+00  1.316E-24  7.161E-17
2.032E+00  1.287E-24  6.936E-17
2.014E+00  1.254E-24  6.697E-17
1.995E+00  1.217E-24  6.442E-17
1.977E+00  1.177E-24  6.171E-17
1.959E+00  1.134E-24  5.892E-17
1.941E+00  1.093E-24  5.625E-17
1.923E+00  1.060E-24  5.406E-17
1.905E+00  1.043E-24  5.272E-17
1.888E+00  1.045E-24  5.235E-17
1.871E+00  1.061E-24  5.264E-17
1.854E+00  1.081E-24  5.313E-17
1.837E+00  1.098E-24  5.349E-17
1.820E+00  1.110E-24  5.359E-17
1.803E+00  1.117E-24  5.344E-17
1.786E+00  1.120E-24  5.306E-17
1.770E+00  1.119E-24  5.253E-17
1.754E+00  1.115E-24  5.188E-17
1.738E+00  1.110E-24  5.115E-17
1.722E+00  1.103E-24  5.037E-17
1.706E+00  1.095E-24  4.956E-17
1.690E+00  1.087E-24  4.874E-17
1.675E+00  1.078E-24  4.791E-17
1.660E+00  1.070E-24  4.708E-17
1.644E+00  1.061E-24  4.627E-17
1.629E+00  1.052E-24  4.546E-17
1.614E+00  1.043E-24  4.468E-17
1.600E+00  1.035E-24  4.392E-17
1.585E+00  1.027E-24  4.319E-17
1.570E+00  1.020E-24  4.250E-17
1.556E+00  1.014E-24  4.184E-17
1.542E+00  1.008E-24  4.122E-17
1.528E+00  1.003E-24  4.066E-17
1.514E+00  9.999E-25  4.014E-17
1.500E+00  9.977E-25  3.969E-17
1.486E+00  9.971E-25  3.930E-17
1.472E+00  9.983E-25  3.899E-17
1.459E+00  1.002E-24  3.876E-17
1.445E+00  1.008E-24  3.864E-17
1.432E+00  1.017E-24  3.863E-17
1.419E+00  1.029E-24  3.875E-17
1.406E+00  1.047E-24  3.903E-17
1.393E+00  1.069E-24  3.950E-17
1.380E+00  1.097E-24  4.018E-17
1.368E+00  1.133E-24  4.112E-17
1.355E+00  1.178E-24  4.235E-17
1.343E+00  1.233E-24  4.390E-17
1.330E+00  1.297E-24  4.579E-17
1.318E+00  1.371E-24  4.795E-17
1.306E+00  1.450E-24  5.024E-17
1.294E+00  1.524E-24  5.232E-17
1.282E+00  1.578E-24  5.368E-17
1.271E+00  1.594E-24  5.371E-17
1.259E+00  1.558E-24  5.202E-17
1.247E+00  1.471E-24  4.868E-17
1.236E+00  1.351E-24  4.429E-17
1.225E+00  1.219E-24  3.960E-17
1.213E+00  1.095E-24  3.523E-17
1.202E+00  9.870E-25  3.148E-17
1.191E+00  8.997E-25  2.843E-17
1.180E+00  8.320E-25  2.605E-17
1.169E+00  7.820E-25  2.426E-17
1.159E+00  7.478E-25  2.299E-17
1.148E+00  7.284E-25  2.218E-17
1.138E+00  7.234E-25  2.183E-17
1.127E+00  7.344E-25  2.196E-17
1.117E+00  7.646E-25  2.265E-17
1.107E+00  8.200E-25  2.407E-17
1.096E+00  9.104E-25  2.648E-17
1.086E+00  1.050E-24  3.026E-17
1.076E+00  1.253E-24  3.579E-17
1.067E+00  1.508E-24  4.267E-17
1.057E+00  1.712E-24  4.799E-17
1.047E+00  1.677E-24  4.659E-17
1.038E+00  1.389E-24  3.822E-17
1.028E+00  1.048E-24  2.859E-17
1.019E+00  7.846E-25  2.120E-17
1.009E+00  6.061E-25  1.623E-17
1.000E+00  4.878E-25  1.294E-17
