Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         7 = grain model
 4.000E-08 4.000E-01 4.500E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 1.500E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 9.211E+01 = <U> 
     mmp83 = radfield
 4.208E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
2.355E+03  3.394E-28  2.120E-17
2.333E+03  3.530E-28  2.185E-17
2.312E+03  3.671E-28  2.251E-17
2.291E+03  3.818E-28  2.320E-17
2.270E+03  3.971E-28  2.391E-17
2.249E+03  4.130E-28  2.464E-17
2.228E+03  4.296E-28  2.540E-17
2.208E+03  4.469E-28  2.617E-17
2.188E+03  4.648E-28  2.697E-17
2.168E+03  4.835E-28  2.780E-17
2.148E+03  5.029E-28  2.865E-17
2.128E+03  5.232E-28  2.953E-17
2.109E+03  5.442E-28  3.044E-17
2.089E+03  5.662E-28  3.138E-17
2.070E+03  5.890E-28  3.234E-17
2.051E+03  6.127E-28  3.334E-17
2.032E+03  6.374E-28  3.436E-17
2.014E+03  6.632E-28  3.542E-17
1.995E+03  6.899E-28  3.652E-17
1.977E+03  7.178E-28  3.764E-17
1.959E+03  7.468E-28  3.880E-17
1.941E+03  7.769E-28  4.000E-17
1.923E+03  8.083E-28  4.124E-17
1.905E+03  8.410E-28  4.251E-17
1.888E+03  8.751E-28  4.382E-17
1.871E+03  9.105E-28  4.518E-17
1.854E+03  9.474E-28  4.658E-17
1.837E+03  9.858E-28  4.802E-17
1.820E+03  1.026E-27  4.951E-17
1.803E+03  1.067E-27  5.105E-17
1.786E+03  1.111E-27  5.263E-17
1.770E+03  1.156E-27  5.426E-17
1.754E+03  1.203E-27  5.595E-17
1.738E+03  1.251E-27  5.769E-17
1.722E+03  1.302E-27  5.948E-17
1.706E+03  1.355E-27  6.133E-17
1.690E+03  1.410E-27  6.324E-17
1.675E+03  1.468E-27  6.521E-17
1.660E+03  1.527E-27  6.724E-17
1.644E+03  1.590E-27  6.933E-17
1.629E+03  1.654E-27  7.149E-17
1.614E+03  1.722E-27  7.372E-17
1.600E+03  1.792E-27  7.602E-17
1.585E+03  1.865E-27  7.839E-17
1.570E+03  1.941E-27  8.084E-17
1.556E+03  2.020E-27  8.336E-17
1.542E+03  2.102E-27  8.596E-17
1.528E+03  2.188E-27  8.864E-17
1.514E+03  2.277E-27  9.141E-17
1.500E+03  2.370E-27  9.427E-17
1.486E+03  2.466E-27  9.721E-17
1.472E+03  2.567E-27  1.003E-16
1.459E+03  2.672E-27  1.034E-16
1.445E+03  2.781E-27  1.066E-16
1.432E+03  2.895E-27  1.100E-16
1.419E+03  3.013E-27  1.134E-16
1.406E+03  3.136E-27  1.170E-16
1.393E+03  3.264E-27  1.206E-16
1.380E+03  3.398E-27  1.244E-16
1.368E+03  3.537E-27  1.283E-16
1.355E+03  3.681E-27  1.323E-16
1.343E+03  3.832E-27  1.365E-16
1.330E+03  3.988E-27  1.408E-16
1.318E+03  4.151E-27  1.452E-16
1.306E+03  4.321E-27  1.497E-16
1.294E+03  4.498E-27  1.544E-16
1.282E+03  4.682E-27  1.593E-16
1.271E+03  4.873E-27  1.643E-16
1.259E+03  5.073E-27  1.694E-16
1.247E+03  5.280E-27  1.747E-16
1.236E+03  5.496E-27  1.802E-16
1.225E+03  5.721E-27  1.858E-16
1.213E+03  5.955E-27  1.917E-16
1.202E+03  6.198E-27  1.977E-16
1.191E+03  6.452E-27  2.039E-16
1.180E+03  6.715E-27  2.103E-16
1.169E+03  6.990E-27  2.168E-16
1.159E+03  7.276E-27  2.236E-16
1.148E+03  7.573E-27  2.306E-16
1.138E+03  7.882E-27  2.379E-16
1.127E+03  8.204E-27  2.453E-16
1.117E+03  8.540E-27  2.530E-16
1.107E+03  8.888E-27  2.609E-16
1.096E+03  9.251E-27  2.691E-16
1.086E+03  9.629E-27  2.775E-16
1.076E+03  1.002E-26  2.862E-16
1.067E+03  1.043E-26  2.951E-16
1.057E+03  1.086E-26  3.043E-16
1.047E+03  1.130E-26  3.138E-16
1.038E+03  1.176E-26  3.236E-16
1.028E+03  1.224E-26  3.337E-16
1.019E+03  1.274E-26  3.442E-16
1.009E+03  1.326E-26  3.549E-16
1.000E+03  1.380E-26  3.659E-16
9.908E+02  1.436E-26  3.774E-16
9.817E+02  1.494E-26  3.892E-16
9.727E+02  1.555E-26  4.013E-16
9.638E+02  1.619E-26  4.138E-16
9.550E+02  1.685E-26  4.267E-16
9.462E+02  1.753E-26  4.400E-16
9.376E+02  1.824E-26  4.537E-16
9.290E+02  1.899E-26  4.679E-16
9.204E+02  1.976E-26  4.824E-16
9.120E+02  2.056E-26  4.974E-16
9.036E+02  2.140E-26  5.129E-16
8.954E+02  2.227E-26  5.288E-16
8.872E+02  2.317E-26  5.452E-16
8.790E+02  2.411E-26  5.621E-16
8.710E+02  2.508E-26  5.795E-16
8.630E+02  2.610E-26  5.975E-16
8.551E+02  2.716E-26  6.159E-16
8.472E+02  2.825E-26  6.350E-16
8.395E+02  2.940E-26  6.546E-16
8.318E+02  3.058E-26  6.747E-16
8.241E+02  3.182E-26  6.955E-16
8.166E+02  3.310E-26  7.169E-16
8.091E+02  3.443E-26  7.390E-16
8.017E+02  3.582E-26  7.617E-16
7.943E+02  3.726E-26  7.851E-16
7.870E+02  3.876E-26  8.092E-16
7.798E+02  4.032E-26  8.340E-16
7.727E+02  4.194E-26  8.595E-16
7.656E+02  4.362E-26  8.859E-16
7.586E+02  4.537E-26  9.130E-16
7.516E+02  4.719E-26  9.409E-16
7.447E+02  4.909E-26  9.697E-16
7.379E+02  5.106E-26  9.994E-16
7.311E+02  5.311E-26  1.030E-15
7.244E+02  5.524E-26  1.062E-15
7.178E+02  5.746E-26  1.094E-15
7.112E+02  5.977E-26  1.128E-15
7.047E+02  6.217E-26  1.162E-15
6.982E+02  6.467E-26  1.198E-15
6.918E+02  6.726E-26  1.234E-15
6.855E+02  6.996E-26  1.272E-15
6.792E+02  7.277E-26  1.311E-15
6.730E+02  7.569E-26  1.351E-15
6.668E+02  7.871E-26  1.392E-15
6.607E+02  8.187E-26  1.435E-15
6.546E+02  8.515E-26  1.479E-15
6.486E+02  8.857E-26  1.524E-15
6.427E+02  9.214E-26  1.571E-15
6.368E+02  9.584E-26  1.619E-15
6.310E+02  9.970E-26  1.669E-15
6.252E+02  1.037E-25  1.720E-15
6.194E+02  1.079E-25  1.773E-15
6.138E+02  1.122E-25  1.827E-15
6.081E+02  1.167E-25  1.883E-15
6.026E+02  1.214E-25  1.941E-15
5.970E+02  1.263E-25  2.000E-15
5.916E+02  1.314E-25  2.062E-15
5.861E+02  1.367E-25  2.125E-15
5.808E+02  1.422E-25  2.190E-15
5.754E+02  1.479E-25  2.258E-15
5.702E+02  1.539E-25  2.327E-15
5.649E+02  1.601E-25  2.398E-15
5.598E+02  1.665E-25  2.472E-15
5.546E+02  1.732E-25  2.548E-15
5.495E+02  1.802E-25  2.626E-15
5.445E+02  1.874E-25  2.707E-15
5.395E+02  1.950E-25  2.790E-15
5.346E+02  2.028E-25  2.876E-15
5.297E+02  2.110E-25  2.964E-15
5.248E+02  2.195E-25  3.056E-15
5.200E+02  2.283E-25  3.149E-15
5.152E+02  2.375E-25  3.246E-15
5.105E+02  2.471E-25  3.346E-15
5.058E+02  2.570E-25  3.449E-15
5.012E+02  2.674E-25  3.555E-15
4.966E+02  2.782E-25  3.664E-15
4.920E+02  2.894E-25  3.777E-15
4.875E+02  3.010E-25  3.893E-15
4.831E+02  3.131E-25  4.012E-15
4.786E+02  3.257E-25  4.135E-15
4.742E+02  3.388E-25  4.262E-15
4.699E+02  3.524E-25  4.393E-15
4.656E+02  3.666E-25  4.528E-15
4.613E+02  3.814E-25  4.667E-15
4.571E+02  3.967E-25  4.810E-15
4.529E+02  4.126E-25  4.957E-15
4.487E+02  4.292E-25  5.109E-15
4.446E+02  4.464E-25  5.265E-15
4.406E+02  4.643E-25  5.426E-15
4.365E+02  4.830E-25  5.592E-15
4.325E+02  5.023E-25  5.763E-15
4.285E+02  5.225E-25  5.940E-15
4.246E+02  5.434E-25  6.121E-15
4.207E+02  5.652E-25  6.308E-15
4.169E+02  5.879E-25  6.501E-15
4.130E+02  6.114E-25  6.699E-15
4.093E+02  6.359E-25  6.904E-15
4.055E+02  6.614E-25  7.114E-15
4.018E+02  6.879E-25  7.331E-15
3.981E+02  7.154E-25  7.555E-15
3.945E+02  7.440E-25  7.785E-15
3.908E+02  7.738E-25  8.022E-15
3.873E+02  8.047E-25  8.266E-15
3.837E+02  8.369E-25  8.518E-15
3.802E+02  8.703E-25  8.777E-15
3.767E+02  9.051E-25  9.044E-15
3.733E+02  9.412E-25  9.319E-15
3.698E+02  9.787E-25  9.602E-15
3.664E+02  1.018E-24  9.893E-15
3.631E+02  1.058E-24  1.019E-14
3.597E+02  1.100E-24  1.050E-14
3.565E+02  1.144E-24  1.082E-14
3.532E+02  1.190E-24  1.115E-14
3.499E+02  1.237E-24  1.148E-14
3.467E+02  1.286E-24  1.183E-14
3.436E+02  1.337E-24  1.219E-14
3.404E+02  1.390E-24  1.255E-14
3.373E+02  1.445E-24  1.293E-14
3.342E+02  1.502E-24  1.332E-14
3.311E+02  1.562E-24  1.372E-14
3.281E+02  1.624E-24  1.413E-14
3.251E+02  1.688E-24  1.455E-14
3.221E+02  1.754E-24  1.499E-14
3.192E+02  1.823E-24  1.544E-14
3.162E+02  1.895E-24  1.590E-14
3.133E+02  1.970E-24  1.637E-14
3.105E+02  2.047E-24  1.686E-14
3.076E+02  2.127E-24  1.736E-14
3.048E+02  2.211E-24  1.787E-14
3.020E+02  2.297E-24  1.840E-14
2.992E+02  2.387E-24  1.894E-14
2.965E+02  2.480E-24  1.950E-14
2.938E+02  2.577E-24  2.008E-14
2.911E+02  2.677E-24  2.067E-14
2.884E+02  2.781E-24  2.128E-14
2.858E+02  2.889E-24  2.190E-14
2.831E+02  3.001E-24  2.254E-14
2.805E+02  3.117E-24  2.320E-14
2.780E+02  3.238E-24  2.387E-14
2.754E+02  3.363E-24  2.457E-14
2.729E+02  3.493E-24  2.529E-14
2.704E+02  3.628E-24  2.602E-14
2.679E+02  3.768E-24  2.678E-14
2.655E+02  3.913E-24  2.756E-14
2.630E+02  4.064E-24  2.835E-14
2.606E+02  4.220E-24  2.918E-14
2.582E+02  4.382E-24  3.002E-14
2.559E+02  4.550E-24  3.088E-14
2.535E+02  4.722E-24  3.175E-14
2.512E+02  4.900E-24  3.265E-14
2.489E+02  5.082E-24  3.355E-14
2.466E+02  5.267E-24  3.445E-14
2.443E+02  5.457E-24  3.537E-14
2.421E+02  5.652E-24  3.630E-14
2.399E+02  5.853E-24  3.724E-14
2.377E+02  6.057E-24  3.819E-14
2.355E+02  6.267E-24  3.915E-14
2.333E+02  6.484E-24  4.014E-14
2.312E+02  6.708E-24  4.114E-14
2.291E+02  6.939E-24  4.217E-14
2.270E+02  7.177E-24  4.321E-14
2.249E+02  7.422E-24  4.428E-14
2.228E+02  7.676E-24  4.537E-14
2.208E+02  7.937E-24  4.648E-14
2.188E+02  8.205E-24  4.762E-14
2.168E+02  8.482E-24  4.877E-14
2.148E+02  8.768E-24  4.995E-14
2.128E+02  9.062E-24  5.115E-14
2.109E+02  9.364E-24  5.238E-14
2.089E+02  9.676E-24  5.362E-14
2.070E+02  9.996E-24  5.489E-14
2.051E+02  1.033E-23  5.618E-14
2.032E+02  1.067E-23  5.750E-14
2.014E+02  1.102E-23  5.884E-14
1.995E+02  1.137E-23  6.020E-14
1.977E+02  1.174E-23  6.159E-14
1.959E+02  1.212E-23  6.300E-14
1.941E+02  1.252E-23  6.444E-14
1.923E+02  1.292E-23  6.590E-14
1.905E+02  1.333E-23  6.738E-14
1.888E+02  1.376E-23  6.890E-14
1.871E+02  1.419E-23  7.044E-14
1.854E+02  1.464E-23  7.200E-14
1.837E+02  1.511E-23  7.360E-14
1.820E+02  1.558E-23  7.522E-14
1.803E+02  1.607E-23  7.686E-14
1.786E+02  1.657E-23  7.853E-14
1.770E+02  1.709E-23  8.024E-14
1.754E+02  1.762E-23  8.197E-14
1.738E+02  1.817E-23  8.374E-14
1.722E+02  1.873E-23  8.553E-14
1.706E+02  1.930E-23  8.736E-14
1.690E+02  1.990E-23  8.922E-14
1.675E+02  2.051E-23  9.112E-14
1.660E+02  2.114E-23  9.305E-14
1.644E+02  2.179E-23  9.502E-14
1.629E+02  2.245E-23  9.703E-14
1.614E+02  2.314E-23  9.909E-14
1.600E+02  2.385E-23  1.012E-13
1.585E+02  2.457E-23  1.033E-13
1.570E+02  2.533E-23  1.055E-13
1.556E+02  2.611E-23  1.077E-13
1.542E+02  2.691E-23  1.100E-13
1.528E+02  2.774E-23  1.124E-13
1.514E+02  2.860E-23  1.148E-13
1.500E+02  2.948E-23  1.173E-13
1.486E+02  3.039E-23  1.198E-13
1.472E+02  3.133E-23  1.223E-13
1.459E+02  3.228E-23  1.249E-13
1.445E+02  3.326E-23  1.275E-13
1.432E+02  3.424E-23  1.301E-13
1.419E+02  3.522E-23  1.326E-13
1.406E+02  3.618E-23  1.349E-13
1.393E+02  3.712E-23  1.372E-13
1.380E+02  3.802E-23  1.392E-13
1.368E+02  3.889E-23  1.411E-13
1.355E+02  3.973E-23  1.428E-13
1.343E+02  4.055E-23  1.444E-13
1.330E+02  4.136E-23  1.460E-13
1.318E+02  4.219E-23  1.475E-13
1.306E+02  4.302E-23  1.491E-13
1.294E+02  4.387E-23  1.506E-13
1.282E+02  4.475E-23  1.522E-13
1.271E+02  4.564E-23  1.538E-13
1.259E+02  4.657E-23  1.555E-13
1.247E+02  4.752E-23  1.572E-13
1.236E+02  4.849E-23  1.590E-13
1.225E+02  4.949E-23  1.608E-13
1.213E+02  5.052E-23  1.626E-13
1.202E+02  5.157E-23  1.645E-13
1.191E+02  5.264E-23  1.663E-13
1.180E+02  5.374E-23  1.683E-13
1.169E+02  5.485E-23  1.702E-13
1.159E+02  5.599E-23  1.721E-13
1.148E+02  5.714E-23  1.740E-13
1.138E+02  5.832E-23  1.760E-13
1.127E+02  5.952E-23  1.780E-13
1.117E+02  6.075E-23  1.800E-13
1.107E+02  6.199E-23  1.820E-13
1.096E+02  6.326E-23  1.840E-13
1.086E+02  6.455E-23  1.860E-13
1.076E+02  6.586E-23  1.880E-13
1.067E+02  6.718E-23  1.901E-13
1.057E+02  6.853E-23  1.921E-13
1.047E+02  6.989E-23  1.941E-13
1.038E+02  7.128E-23  1.962E-13
1.028E+02  7.267E-23  1.982E-13
1.019E+02  7.407E-23  2.001E-13
1.009E+02  7.550E-23  2.021E-13
1.000E+02  7.694E-23  2.041E-13
9.908E+01  7.839E-23  2.060E-13
9.817E+01  7.986E-23  2.080E-13
9.727E+01  8.133E-23  2.099E-13
9.638E+01  8.283E-23  2.118E-13
9.550E+01  8.434E-23  2.136E-13
9.462E+01  8.586E-23  2.155E-13
9.376E+01  8.739E-23  2.173E-13
9.290E+01  8.893E-23  2.191E-13
9.204E+01  9.049E-23  2.209E-13
9.120E+01  9.205E-23  2.227E-13
9.036E+01  9.362E-23  2.244E-13
8.954E+01  9.521E-23  2.261E-13
8.872E+01  9.680E-23  2.278E-13
8.790E+01  9.841E-23  2.295E-13
8.710E+01  1.000E-22  2.311E-13
8.630E+01  1.017E-22  2.327E-13
8.551E+01  1.033E-22  2.343E-13
8.472E+01  1.049E-22  2.358E-13
8.395E+01  1.066E-22  2.373E-13
8.318E+01  1.082E-22  2.388E-13
8.241E+01  1.099E-22  2.402E-13
8.166E+01  1.116E-22  2.417E-13
8.091E+01  1.133E-22  2.431E-13
8.017E+01  1.150E-22  2.444E-13
7.943E+01  1.166E-22  2.458E-13
7.870E+01  1.183E-22  2.471E-13
7.798E+01  1.200E-22  2.483E-13
7.727E+01  1.217E-22  2.495E-13
7.656E+01  1.235E-22  2.507E-13
7.586E+01  1.252E-22  2.519E-13
7.516E+01  1.269E-22  2.530E-13
7.447E+01  1.286E-22  2.540E-13
7.379E+01  1.303E-22  2.550E-13
7.311E+01  1.320E-22  2.560E-13
7.244E+01  1.337E-22  2.569E-13
7.178E+01  1.354E-22  2.578E-13
7.112E+01  1.371E-22  2.586E-13
7.047E+01  1.388E-22  2.595E-13
6.982E+01  1.406E-22  2.603E-13
6.918E+01  1.423E-22  2.611E-13
6.855E+01  1.440E-22  2.618E-13
6.792E+01  1.457E-22  2.625E-13
6.730E+01  1.474E-22  2.632E-13
6.668E+01  1.491E-22  2.638E-13
6.607E+01  1.508E-22  2.644E-13
6.546E+01  1.526E-22  2.649E-13
6.486E+01  1.543E-22  2.654E-13
6.427E+01  1.560E-22  2.659E-13
6.368E+01  1.577E-22  2.664E-13
6.310E+01  1.594E-22  2.668E-13
6.252E+01  1.611E-22  2.672E-13
6.194E+01  1.628E-22  2.676E-13
6.138E+01  1.646E-22  2.679E-13
6.081E+01  1.663E-22  2.682E-13
6.026E+01  1.680E-22  2.685E-13
5.970E+01  1.697E-22  2.688E-13
5.916E+01  1.714E-22  2.690E-13
5.861E+01  1.731E-22  2.692E-13
5.808E+01  1.749E-22  2.694E-13
5.754E+01  1.766E-22  2.695E-13
5.702E+01  1.783E-22  2.697E-13
5.649E+01  1.800E-22  2.698E-13
5.598E+01  1.818E-22  2.699E-13
5.546E+01  1.835E-22  2.700E-13
5.495E+01  1.853E-22  2.701E-13
5.445E+01  1.870E-22  2.702E-13
5.395E+01  1.888E-22  2.702E-13
5.346E+01  1.906E-22  2.703E-13
5.297E+01  1.924E-22  2.703E-13
5.248E+01  1.942E-22  2.703E-13
5.200E+01  1.960E-22  2.704E-13
5.152E+01  1.978E-22  2.704E-13
5.105E+01  1.997E-22  2.704E-13
5.058E+01  2.015E-22  2.704E-13
5.012E+01  2.034E-22  2.704E-13
4.966E+01  2.053E-22  2.704E-13
4.920E+01  2.071E-22  2.704E-13
4.875E+01  2.090E-22  2.703E-13
4.831E+01  2.110E-22  2.703E-13
4.786E+01  2.129E-22  2.703E-13
4.742E+01  2.149E-22  2.703E-13
4.699E+01  2.169E-22  2.704E-13
4.656E+01  2.189E-22  2.704E-13
4.613E+01  2.210E-22  2.704E-13
4.571E+01  2.230E-22  2.704E-13
4.529E+01  2.251E-22  2.704E-13
4.487E+01  2.272E-22  2.705E-13
4.446E+01  2.294E-22  2.705E-13
4.406E+01  2.315E-22  2.705E-13
4.365E+01  2.337E-22  2.706E-13
4.325E+01  2.358E-22  2.706E-13
4.285E+01  2.380E-22  2.706E-13
4.246E+01  2.402E-22  2.706E-13
4.207E+01  2.424E-22  2.705E-13
4.169E+01  2.446E-22  2.704E-13
4.130E+01  2.467E-22  2.703E-13
4.093E+01  2.489E-22  2.702E-13
4.055E+01  2.510E-22  2.700E-13
4.018E+01  2.530E-22  2.697E-13
3.981E+01  2.551E-22  2.693E-13
3.945E+01  2.570E-22  2.689E-13
3.908E+01  2.589E-22  2.684E-13
3.873E+01  2.607E-22  2.678E-13
