Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         3 = grain model
 4.000E-08 4.000E-01 1.500E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 6.915E+01 = <U> 
     mmp83 = radfield
 3.075E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
6.368E+01  1.661E-22  2.806E-13
6.310E+01  1.678E-22  2.808E-13
6.252E+01  1.694E-22  2.810E-13
6.194E+01  1.711E-22  2.811E-13
6.138E+01  1.728E-22  2.813E-13
6.081E+01  1.744E-22  2.813E-13
6.026E+01  1.760E-22  2.813E-13
5.970E+01  1.776E-22  2.813E-13
5.916E+01  1.792E-22  2.812E-13
5.861E+01  1.808E-22  2.811E-13
5.808E+01  1.824E-22  2.810E-13
5.754E+01  1.840E-22  2.808E-13
5.702E+01  1.855E-22  2.806E-13
5.649E+01  1.871E-22  2.803E-13
5.598E+01  1.886E-22  2.800E-13
5.546E+01  1.901E-22  2.797E-13
5.495E+01  1.917E-22  2.794E-13
5.445E+01  1.932E-22  2.790E-13
5.395E+01  1.947E-22  2.787E-13
5.346E+01  1.962E-22  2.782E-13
5.297E+01  1.977E-22  2.778E-13
5.248E+01  1.992E-22  2.773E-13
5.200E+01  2.007E-22  2.768E-13
5.152E+01  2.022E-22  2.763E-13
5.105E+01  2.036E-22  2.758E-13
5.058E+01  2.051E-22  2.752E-13
5.012E+01  2.066E-22  2.746E-13
4.966E+01  2.080E-22  2.740E-13
4.920E+01  2.094E-22  2.733E-13
4.875E+01  2.109E-22  2.727E-13
4.831E+01  2.123E-22  2.720E-13
4.786E+01  2.137E-22  2.713E-13
4.742E+01  2.151E-22  2.706E-13
4.699E+01  2.165E-22  2.699E-13
4.656E+01  2.179E-22  2.691E-13
4.613E+01  2.193E-22  2.683E-13
4.571E+01  2.207E-22  2.675E-13
4.529E+01  2.220E-22  2.667E-13
4.487E+01  2.234E-22  2.659E-13
4.446E+01  2.247E-22  2.650E-13
4.406E+01  2.260E-22  2.641E-13
4.365E+01  2.273E-22  2.632E-13
4.325E+01  2.285E-22  2.622E-13
4.285E+01  2.297E-22  2.612E-13
4.246E+01  2.309E-22  2.601E-13
4.207E+01  2.320E-22  2.589E-13
4.169E+01  2.331E-22  2.577E-13
4.130E+01  2.341E-22  2.565E-13
4.093E+01  2.350E-22  2.551E-13
4.055E+01  2.359E-22  2.537E-13
4.018E+01  2.366E-22  2.522E-13
3.981E+01  2.373E-22  2.505E-13
3.945E+01  2.378E-22  2.488E-13
3.908E+01  2.382E-22  2.469E-13
3.873E+01  2.385E-22  2.450E-13
3.837E+01  2.386E-22  2.428E-13
3.802E+01  2.385E-22  2.406E-13
3.767E+01  2.383E-22  2.381E-13
3.733E+01  2.379E-22  2.355E-13
3.698E+01  2.372E-22  2.327E-13
3.664E+01  2.363E-22  2.297E-13
3.631E+01  2.352E-22  2.265E-13
3.597E+01  2.338E-22  2.231E-13
3.565E+01  2.322E-22  2.196E-13
3.532E+01  2.304E-22  2.158E-13
3.499E+01  2.282E-22  2.118E-13
3.467E+01  2.258E-22  2.077E-13
3.436E+01  2.231E-22  2.033E-13
3.404E+01  2.201E-22  1.987E-13
3.373E+01  2.168E-22  1.939E-13
3.342E+01  2.132E-22  1.890E-13
3.311E+01  2.094E-22  1.839E-13
3.281E+01  2.054E-22  1.787E-13
3.251E+01  2.011E-22  1.734E-13
3.221E+01  1.965E-22  1.679E-13
3.192E+01  1.918E-22  1.624E-13
3.162E+01  1.869E-22  1.568E-13
3.133E+01  1.818E-22  1.511E-13
3.105E+01  1.766E-22  1.454E-13
3.076E+01  1.713E-22  1.398E-13
3.048E+01  1.660E-22  1.342E-13
3.020E+01  1.606E-22  1.286E-13
2.992E+01  1.551E-22  1.231E-13
2.965E+01  1.497E-22  1.177E-13
2.938E+01  1.443E-22  1.124E-13
2.911E+01  1.389E-22  1.073E-13
2.884E+01  1.337E-22  1.023E-13
2.858E+01  1.285E-22  9.742E-14
2.831E+01  1.235E-22  9.273E-14
2.805E+01  1.185E-22  8.822E-14
2.780E+01  1.138E-22  8.388E-14
2.754E+01  1.091E-22  7.972E-14
2.729E+01  1.046E-22  7.575E-14
2.704E+01  1.003E-22  7.196E-14
2.679E+01  9.619E-23  6.836E-14
2.655E+01  9.220E-23  6.493E-14
2.630E+01  8.840E-23  6.167E-14
2.606E+01  8.475E-23  5.859E-14
2.582E+01  8.128E-23  5.567E-14
2.559E+01  7.796E-23  5.291E-14
2.535E+01  7.481E-23  5.031E-14
2.512E+01  7.182E-23  4.785E-14
2.489E+01  6.897E-23  4.553E-14
2.466E+01  6.626E-23  4.335E-14
2.443E+01  6.370E-23  4.128E-14
2.421E+01  6.126E-23  3.934E-14
2.399E+01  5.894E-23  3.750E-14
2.377E+01  5.675E-23  3.578E-14
2.355E+01  5.470E-23  3.417E-14
2.333E+01  5.274E-23  3.265E-14
2.312E+01  5.088E-23  3.121E-14
2.291E+01  4.913E-23  2.986E-14
2.270E+01  4.750E-23  2.860E-14
2.249E+01  4.598E-23  2.743E-14
2.228E+01  4.455E-23  2.633E-14
2.208E+01  4.319E-23  2.530E-14
2.188E+01  4.190E-23  2.431E-14
2.168E+01  4.066E-23  2.338E-14
2.148E+01  3.950E-23  2.251E-14
2.128E+01  3.842E-23  2.169E-14
2.109E+01  3.742E-23  2.093E-14
2.089E+01  3.647E-23  2.021E-14
2.070E+01  3.558E-23  1.954E-14
2.051E+01  3.473E-23  1.890E-14
2.032E+01  3.395E-23  1.830E-14
2.014E+01  3.325E-23  1.776E-14
1.995E+01  3.259E-23  1.725E-14
1.977E+01  3.198E-23  1.677E-14
1.959E+01  3.140E-23  1.632E-14
1.941E+01  3.087E-23  1.589E-14
1.923E+01  3.037E-23  1.549E-14
1.905E+01  2.992E-23  1.512E-14
1.888E+01  2.953E-23  1.479E-14
1.871E+01  2.922E-23  1.450E-14
1.854E+01  2.902E-23  1.427E-14
1.837E+01  2.899E-23  1.412E-14
1.820E+01  2.927E-23  1.413E-14
1.803E+01  3.034E-23  1.451E-14
1.786E+01  3.245E-23  1.538E-14
1.770E+01  3.204E-23  1.504E-14
1.754E+01  3.411E-23  1.587E-14
1.738E+01  4.058E-23  1.870E-14
1.722E+01  3.752E-23  1.714E-14
1.706E+01  3.692E-23  1.671E-14
1.690E+01  3.563E-23  1.597E-14
1.675E+01  3.381E-23  1.502E-14
1.660E+01  3.442E-23  1.515E-14
1.644E+01  4.062E-23  1.772E-14
1.629E+01  3.031E-23  1.310E-14
1.614E+01  2.671E-23  1.144E-14
1.600E+01  2.728E-23  1.158E-14
1.585E+01  2.700E-23  1.135E-14
1.570E+01  2.313E-23  9.636E-15
1.556E+01  2.120E-23  8.749E-15
1.542E+01  2.017E-23  8.247E-15
1.528E+01  1.947E-23  7.891E-15
1.514E+01  1.895E-23  7.608E-15
1.500E+01  1.853E-23  7.372E-15
1.486E+01  1.820E-23  7.173E-15
1.472E+01  1.797E-23  7.017E-15
1.459E+01  1.789E-23  6.922E-15
1.445E+01  1.812E-23  6.949E-15
1.432E+01  1.904E-23  7.233E-15
1.419E+01  2.006E-23  7.551E-15
1.406E+01  1.879E-23  7.008E-15
1.393E+01  1.780E-23  6.579E-15
1.380E+01  1.791E-23  6.559E-15
1.368E+01  1.944E-23  7.054E-15
1.355E+01  1.999E-23  7.184E-15
1.343E+01  1.840E-23  6.555E-15
1.330E+01  1.830E-23  6.459E-15
1.318E+01  1.920E-23  6.713E-15
1.306E+01  2.108E-23  7.305E-15
1.294E+01  2.442E-23  8.382E-15
1.282E+01  2.981E-23  1.014E-14
1.271E+01  3.649E-23  1.230E-14
1.259E+01  3.922E-23  1.310E-14
1.247E+01  3.509E-23  1.161E-14
1.236E+01  3.009E-23  9.866E-15
1.225E+01  2.792E-23  9.071E-15
1.213E+01  2.830E-23  9.108E-15
1.202E+01  2.913E-23  9.289E-15
1.191E+01  2.796E-23  8.836E-15
1.180E+01  2.565E-23  8.030E-15
1.169E+01  2.482E-23  7.701E-15
1.159E+01  2.742E-23  8.427E-15
1.148E+01  3.637E-23  1.108E-14
1.138E+01  5.520E-23  1.666E-14
1.127E+01  7.636E-23  2.283E-14
1.117E+01  5.197E-23  1.540E-14
1.107E+01  2.749E-23  8.068E-15
1.096E+01  1.876E-23  5.458E-15
1.086E+01  1.464E-23  4.218E-15
1.076E+01  1.236E-23  3.529E-15
1.067E+01  1.096E-23  3.101E-15
1.057E+01  1.004E-23  2.813E-15
1.047E+01  9.391E-24  2.608E-15
1.038E+01  8.924E-24  2.456E-15
1.028E+01  8.578E-24  2.339E-15
1.019E+01  8.319E-24  2.248E-15
1.009E+01  8.131E-24  2.177E-15
1.000E+01  8.002E-24  2.123E-15
9.908E+00  7.927E-24  2.083E-15
9.817E+00  7.901E-24  2.058E-15
9.727E+00  7.925E-24  2.045E-15
9.638E+00  8.002E-24  2.046E-15
9.550E+00  8.135E-24  2.061E-15
9.462E+00  8.334E-24  2.092E-15
9.376E+00  8.615E-24  2.143E-15
9.290E+00  9.003E-24  2.219E-15
9.204E+00  9.540E-24  2.329E-15
9.120E+00  1.029E-23  2.490E-15
9.036E+00  1.138E-23  2.729E-15
8.954E+00  1.303E-23  3.094E-15
8.872E+00  1.562E-23  3.676E-15
8.790E+00  1.986E-23  4.632E-15
8.710E+00  2.631E-23  6.077E-15
8.630E+00  3.224E-23  7.380E-15
8.551E+00  3.132E-23  7.105E-15
8.472E+00  2.701E-23  6.071E-15
8.395E+00  2.478E-23  5.519E-15
8.318E+00  2.457E-23  5.420E-15
8.241E+00  2.557E-23  5.590E-15
8.166E+00  2.823E-23  6.114E-15
8.091E+00  3.333E-23  7.152E-15
8.017E+00  4.147E-23  8.819E-15
7.943E+00  5.217E-23  1.099E-14
7.870E+00  6.180E-23  1.290E-14
7.798E+00  6.611E-23  1.368E-14
7.727E+00  6.844E-23  1.403E-14
7.656E+00  7.283E-23  1.479E-14
7.586E+00  7.156E-23  1.440E-14
7.516E+00  5.879E-23  1.172E-14
7.447E+00  4.430E-23  8.751E-15
7.379E+00  3.390E-23  6.634E-15
7.311E+00  2.699E-23  5.235E-15
7.244E+00  2.223E-23  4.271E-15
7.178E+00  1.878E-23  3.576E-15
7.112E+00  1.624E-23  3.065E-15
7.047E+00  1.440E-23  2.692E-15
6.982E+00  1.314E-23  2.434E-15
6.918E+00  1.240E-23  2.276E-15
6.855E+00  1.212E-23  2.204E-15
6.792E+00  1.216E-23  2.190E-15
6.730E+00  1.224E-23  2.185E-15
6.668E+00  1.205E-23  2.132E-15
6.607E+00  1.161E-23  2.034E-15
6.546E+00  1.131E-23  1.965E-15
6.486E+00  1.172E-23  2.017E-15
6.427E+00  1.349E-23  2.301E-15
6.368E+00  1.798E-23  3.037E-15
6.310E+00  2.822E-23  4.723E-15
6.252E+00  4.584E-23  7.602E-15
6.194E+00  4.660E-23  7.656E-15
6.138E+00  2.791E-23  4.543E-15
6.081E+00  1.631E-23  2.631E-15
6.026E+00  1.091E-23  1.744E-15
5.970E+00  8.335E-24  1.320E-15
5.916E+00  7.168E-24  1.125E-15
5.861E+00  6.929E-24  1.077E-15
5.808E+00  7.560E-24  1.165E-15
5.754E+00  8.958E-24  1.367E-15
5.702E+00  9.765E-24  1.477E-15
5.649E+00  8.311E-24  1.246E-15
5.598E+00  6.179E-24  9.174E-16
5.546E+00  4.704E-24  6.920E-16
5.495E+00  3.844E-24  5.603E-16
5.445E+00  3.379E-24  4.880E-16
5.395E+00  3.207E-24  4.589E-16
5.346E+00  3.362E-24  4.768E-16
5.297E+00  3.962E-24  5.566E-16
5.248E+00  4.400E-24  6.125E-16
5.200E+00  3.553E-24  4.901E-16
5.152E+00  2.674E-24  3.654E-16
5.105E+00  2.191E-24  2.968E-16
5.058E+00  1.922E-24  2.579E-16
5.012E+00  1.754E-24  2.331E-16
4.966E+00  1.637E-24  2.156E-16
4.920E+00  1.549E-24  2.022E-16
4.875E+00  1.480E-24  1.914E-16
4.831E+00  1.424E-24  1.824E-16
4.786E+00  1.376E-24  1.747E-16
4.742E+00  1.335E-24  1.680E-16
4.699E+00  1.300E-24  1.620E-16
4.656E+00  1.268E-24  1.566E-16
4.613E+00  1.240E-24  1.518E-16
4.571E+00  1.215E-24  1.473E-16
4.529E+00  1.192E-24  1.432E-16
4.487E+00  1.172E-24  1.395E-16
4.446E+00  1.153E-24  1.360E-16
4.406E+00  1.136E-24  1.327E-16
4.365E+00  1.120E-24  1.297E-16
4.325E+00  1.106E-24  1.268E-16
4.285E+00  1.093E-24  1.242E-16
4.246E+00  1.081E-24  1.217E-16
4.207E+00  1.070E-24  1.194E-16
4.169E+00  1.060E-24  1.172E-16
4.130E+00  1.051E-24  1.151E-16
4.093E+00  1.043E-24  1.132E-16
4.055E+00  1.036E-24  1.114E-16
4.018E+00  1.030E-24  1.098E-16
3.981E+00  1.025E-24  1.083E-16
3.945E+00  1.022E-24  1.069E-16
3.908E+00  1.020E-24  1.057E-16
3.873E+00  1.019E-24  1.047E-16
3.837E+00  1.020E-24  1.038E-16
3.802E+00  1.024E-24  1.032E-16
3.767E+00  1.030E-24  1.029E-16
3.733E+00  1.039E-24  1.029E-16
3.698E+00  1.053E-24  1.033E-16
3.664E+00  1.073E-24  1.043E-16
3.631E+00  1.101E-24  1.061E-16
3.597E+00  1.141E-24  1.089E-16
3.565E+00  1.198E-24  1.133E-16
3.532E+00  1.281E-24  1.200E-16
3.499E+00  1.409E-24  1.308E-16
3.467E+00  1.616E-24  1.486E-16
3.436E+00  1.978E-24  1.802E-16
3.404E+00  2.692E-24  2.431E-16
3.373E+00  4.399E-24  3.935E-16
3.342E+00  1.005E-23  8.912E-16
3.311E+00  3.809E-23  3.346E-15
3.281E+00  2.601E-23  2.263E-15
3.251E+00  7.412E-24  6.391E-16
3.221E+00  3.527E-24  3.014E-16
3.192E+00  2.242E-24  1.898E-16
3.162E+00  1.674E-24  1.404E-16
3.133E+00  1.376E-24  1.143E-16
3.105E+00  1.199E-24  9.874E-17
3.076E+00  1.085E-24  8.857E-17
3.048E+00  1.008E-24  8.147E-17
3.020E+00  9.515E-25  7.622E-17
2.992E+00  9.093E-25  7.217E-17
2.965E+00  8.764E-25  6.892E-17
2.938E+00  8.499E-25  6.623E-17
2.911E+00  8.281E-25  6.394E-17
2.884E+00  8.096E-25  6.194E-17
2.858E+00  7.937E-25  6.016E-17
2.831E+00  7.797E-25  5.856E-17
2.805E+00  7.672E-25  5.709E-17
2.780E+00  7.559E-25  5.573E-17
2.754E+00  7.455E-25  5.446E-17
2.729E+00  7.358E-25  5.326E-17
2.704E+00  7.268E-25  5.213E-17
2.679E+00  7.182E-25  5.104E-17
2.655E+00  7.100E-25  4.999E-17
2.630E+00  7.021E-25  4.899E-17
2.606E+00  6.945E-25  4.801E-17
2.582E+00  6.872E-25  4.707E-17
2.559E+00  6.800E-25  4.615E-17
2.535E+00  6.729E-25  4.525E-17
2.512E+00  6.660E-25  4.437E-17
2.489E+00  6.591E-25  4.352E-17
2.466E+00  6.523E-25  4.267E-17
2.443E+00  6.455E-25  4.184E-17
2.421E+00  6.387E-25  4.102E-17
2.399E+00  6.321E-25  4.022E-17
2.377E+00  6.255E-25  3.944E-17
2.355E+00  6.190E-25  3.867E-17
2.333E+00  6.125E-25  3.791E-17
2.312E+00  6.060E-25  3.717E-17
2.291E+00  5.996E-25  3.643E-17
2.270E+00  5.931E-25  3.571E-17
2.249E+00  5.865E-25  3.499E-17
2.228E+00  5.799E-25  3.428E-17
2.208E+00  5.732E-25  3.357E-17
2.188E+00  5.663E-25  3.287E-17
2.168E+00  5.593E-25  3.216E-17
2.148E+00  5.520E-25  3.145E-17
2.128E+00  5.444E-25  3.073E-17
2.109E+00  5.364E-25  3.000E-17
2.089E+00  5.279E-25  2.926E-17
2.070E+00  5.188E-25  2.849E-17
2.051E+00  5.088E-25  2.768E-17
2.032E+00  4.978E-25  2.683E-17
2.014E+00  4.854E-25  2.593E-17
1.995E+00  4.716E-25  2.496E-17
1.977E+00  4.562E-25  2.392E-17
1.959E+00  4.398E-25  2.285E-17
1.941E+00  4.239E-25  2.183E-17
1.923E+00  4.114E-25  2.099E-17
1.905E+00  4.054E-25  2.049E-17
1.888E+00  4.069E-25  2.038E-17
1.871E+00  4.137E-25  2.053E-17
1.854E+00  4.222E-25  2.076E-17
1.837E+00  4.297E-25  2.094E-17
1.820E+00  4.352E-25  2.101E-17
1.803E+00  4.386E-25  2.098E-17
1.786E+00  4.401E-25  2.086E-17
1.770E+00  4.402E-25  2.067E-17
1.754E+00  4.393E-25  2.044E-17
1.738E+00  4.376E-25  2.017E-17
1.722E+00  4.354E-25  1.989E-17
1.706E+00  4.328E-25  1.959E-17
1.690E+00  4.300E-25  1.928E-17
1.675E+00  4.270E-25  1.897E-17
1.660E+00  4.239E-25  1.866E-17
1.644E+00  4.208E-25  1.836E-17
1.629E+00  4.177E-25  1.805E-17
1.614E+00  4.147E-25  1.776E-17
1.600E+00  4.118E-25  1.747E-17
1.585E+00  4.091E-25  1.720E-17
1.570E+00  4.066E-25  1.694E-17
1.556E+00  4.044E-25  1.669E-17
1.542E+00  4.025E-25  1.646E-17
1.528E+00  4.010E-25  1.625E-17
1.514E+00  3.999E-25  1.606E-17
1.500E+00  3.994E-25  1.589E-17
1.486E+00  3.995E-25  1.575E-17
1.472E+00  4.004E-25  1.564E-17
1.459E+00  4.021E-25  1.556E-17
1.445E+00  4.049E-25  1.552E-17
1.432E+00  4.089E-25  1.553E-17
1.419E+00  4.143E-25  1.560E-17
1.406E+00  4.216E-25  1.572E-17
1.393E+00  4.309E-25  1.592E-17
1.380E+00  4.428E-25  1.621E-17
1.368E+00  4.578E-25  1.661E-17
1.355E+00  4.762E-25  1.712E-17
1.343E+00  4.987E-25  1.776E-17
1.330E+00  5.254E-25  1.854E-17
1.318E+00  5.558E-25  1.943E-17
1.306E+00  5.881E-25  2.038E-17
1.294E+00  6.186E-25  2.124E-17
1.282E+00  6.409E-25  2.180E-17
1.271E+00  6.476E-25  2.183E-17
1.259E+00  6.333E-25  2.115E-17
1.247E+00  5.984E-25  1.980E-17
1.236E+00  5.496E-25  1.802E-17
1.225E+00  4.962E-25  1.612E-17
1.213E+00  4.456E-25  1.434E-17
1.202E+00  4.019E-25  1.282E-17
1.191E+00  3.665E-25  1.158E-17
1.180E+00  3.390E-25  1.061E-17
1.169E+00  3.188E-25  9.889E-18
1.159E+00  3.050E-25  9.375E-18
1.148E+00  2.972E-25  9.051E-18
1.138E+00  2.954E-25  8.913E-18
1.127E+00  3.000E-25  8.970E-18
1.117E+00  3.125E-25  9.259E-18
1.107E+00  3.354E-25  9.845E-18
1.096E+00  3.726E-25  1.084E-17
1.086E+00  4.301E-25  1.239E-17
1.076E+00  5.136E-25  1.467E-17
1.067E+00  6.184E-25  1.749E-17
1.057E+00  7.023E-25  1.969E-17
1.047E+00  6.883E-25  1.912E-17
1.038E+00  5.701E-25  1.569E-17
1.028E+00  4.305E-25  1.174E-17
1.019E+00  3.223E-25  8.708E-18
1.009E+00  2.490E-25  6.666E-18
1.000E+00  2.005E-25  5.318E-18
