Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 6.915E+01 = <U> 
     mmp83 = radfield
 3.088E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
4.831E+03  1.749E-29  2.242E-18
4.786E+03  1.816E-29  2.306E-18
4.742E+03  1.885E-29  2.372E-18
4.699E+03  1.957E-29  2.440E-18
4.656E+03  2.032E-29  2.510E-18
4.613E+03  2.110E-29  2.581E-18
4.571E+03  2.190E-29  2.656E-18
4.529E+03  2.274E-29  2.732E-18
4.487E+03  2.361E-29  2.810E-18
4.446E+03  2.452E-29  2.891E-18
4.406E+03  2.546E-29  2.975E-18
4.365E+03  2.643E-29  3.060E-18
4.325E+03  2.745E-29  3.149E-18
4.285E+03  2.850E-29  3.240E-18
4.246E+03  2.960E-29  3.333E-18
4.207E+03  3.073E-29  3.430E-18
4.169E+03  3.192E-29  3.529E-18
4.130E+03  3.315E-29  3.632E-18
4.093E+03  3.442E-29  3.737E-18
4.055E+03  3.575E-29  3.845E-18
4.018E+03  3.713E-29  3.957E-18
3.981E+03  3.856E-29  4.072E-18
3.945E+03  4.005E-29  4.190E-18
3.908E+03  4.159E-29  4.312E-18
3.873E+03  4.320E-29  4.438E-18
3.837E+03  4.487E-29  4.567E-18
3.802E+03  4.661E-29  4.700E-18
3.767E+03  4.841E-29  4.837E-18
3.733E+03  5.029E-29  4.979E-18
3.698E+03  5.224E-29  5.124E-18
3.664E+03  5.426E-29  5.274E-18
3.631E+03  5.637E-29  5.429E-18
3.597E+03  5.856E-29  5.588E-18
3.565E+03  6.084E-29  5.752E-18
3.532E+03  6.321E-29  5.921E-18
3.499E+03  6.567E-29  6.096E-18
3.467E+03  6.823E-29  6.275E-18
3.436E+03  7.089E-29  6.460E-18
3.404E+03  7.366E-29  6.651E-18
3.373E+03  7.653E-29  6.847E-18
3.342E+03  7.952E-29  7.050E-18
3.311E+03  8.264E-29  7.258E-18
3.281E+03  8.587E-29  7.473E-18
3.251E+03  8.923E-29  7.695E-18
3.221E+03  9.273E-29  7.923E-18
3.192E+03  9.637E-29  8.159E-18
3.162E+03  1.002E-28  8.401E-18
3.133E+03  1.041E-28  8.651E-18
3.105E+03  1.082E-28  8.909E-18
3.076E+03  1.124E-28  9.174E-18
3.048E+03  1.169E-28  9.448E-18
3.020E+03  1.215E-28  9.730E-18
2.992E+03  1.262E-28  1.002E-17
2.965E+03  1.312E-28  1.032E-17
2.938E+03  1.364E-28  1.063E-17
2.911E+03  1.417E-28  1.094E-17
2.884E+03  1.473E-28  1.127E-17
2.858E+03  1.531E-28  1.161E-17
2.831E+03  1.592E-28  1.196E-17
2.805E+03  1.655E-28  1.231E-17
2.780E+03  1.720E-28  1.268E-17
2.754E+03  1.788E-28  1.306E-17
2.729E+03  1.859E-28  1.346E-17
2.704E+03  1.933E-28  1.386E-17
2.679E+03  2.009E-28  1.428E-17
2.655E+03  2.089E-28  1.471E-17
2.630E+03  2.172E-28  1.515E-17
2.606E+03  2.258E-28  1.561E-17
2.582E+03  2.348E-28  1.608E-17
2.559E+03  2.441E-28  1.657E-17
2.535E+03  2.539E-28  1.707E-17
2.512E+03  2.640E-28  1.759E-17
2.489E+03  2.745E-28  1.812E-17
2.466E+03  2.854E-28  1.867E-17
2.443E+03  2.968E-28  1.924E-17
2.421E+03  3.087E-28  1.982E-17
2.399E+03  3.210E-28  2.043E-17
2.377E+03  3.339E-28  2.105E-17
2.355E+03  3.472E-28  2.169E-17
2.333E+03  3.611E-28  2.235E-17
2.312E+03  3.756E-28  2.304E-17
2.291E+03  3.907E-28  2.374E-17
2.270E+03  4.063E-28  2.446E-17
2.249E+03  4.226E-28  2.521E-17
2.228E+03  4.396E-28  2.599E-17
2.208E+03  4.573E-28  2.678E-17
2.188E+03  4.757E-28  2.760E-17
2.168E+03  4.948E-28  2.845E-17
2.148E+03  5.147E-28  2.932E-17
2.128E+03  5.354E-28  3.023E-17
2.109E+03  5.570E-28  3.115E-17
2.089E+03  5.794E-28  3.211E-17
2.070E+03  6.028E-28  3.310E-17
2.051E+03  6.271E-28  3.412E-17
2.032E+03  6.525E-28  3.517E-17
2.014E+03  6.788E-28  3.626E-17
1.995E+03  7.062E-28  3.738E-17
1.977E+03  7.348E-28  3.853E-17
1.959E+03  7.645E-28  3.972E-17
1.941E+03  7.954E-28  4.095E-17
1.923E+03  8.276E-28  4.221E-17
1.905E+03  8.611E-28  4.352E-17
1.888E+03  8.959E-28  4.487E-17
1.871E+03  9.322E-28  4.626E-17
1.854E+03  9.700E-28  4.769E-17
1.837E+03  1.009E-27  4.917E-17
1.820E+03  1.050E-27  5.070E-17
1.803E+03  1.093E-27  5.227E-17
1.786E+03  1.137E-27  5.390E-17
1.770E+03  1.184E-27  5.557E-17
1.754E+03  1.232E-27  5.730E-17
1.738E+03  1.282E-27  5.908E-17
1.722E+03  1.334E-27  6.092E-17
1.706E+03  1.388E-27  6.282E-17
1.690E+03  1.445E-27  6.478E-17
1.675E+03  1.503E-27  6.680E-17
1.660E+03  1.565E-27  6.888E-17
1.644E+03  1.628E-27  7.103E-17
1.629E+03  1.695E-27  7.325E-17
1.614E+03  1.764E-27  7.554E-17
1.600E+03  1.836E-27  7.790E-17
1.585E+03  1.911E-27  8.033E-17
1.570E+03  1.989E-27  8.284E-17
1.556E+03  2.070E-27  8.543E-17
1.542E+03  2.154E-27  8.810E-17
1.528E+03  2.242E-27  9.086E-17
1.514E+03  2.334E-27  9.370E-17
1.500E+03  2.429E-27  9.664E-17
1.486E+03  2.529E-27  9.967E-17
1.472E+03  2.632E-27  1.028E-16
1.459E+03  2.740E-27  1.060E-16
1.445E+03  2.852E-27  1.093E-16
1.432E+03  2.969E-27  1.128E-16
1.419E+03  3.090E-27  1.163E-16
1.406E+03  3.217E-27  1.200E-16
1.393E+03  3.348E-27  1.237E-16
1.380E+03  3.486E-27  1.276E-16
1.368E+03  3.628E-27  1.316E-16
1.355E+03  3.777E-27  1.358E-16
1.343E+03  3.932E-27  1.400E-16
1.330E+03  4.093E-27  1.444E-16
1.318E+03  4.261E-27  1.490E-16
1.306E+03  4.435E-27  1.537E-16
1.294E+03  4.617E-27  1.585E-16
1.282E+03  4.807E-27  1.635E-16
1.271E+03  5.004E-27  1.686E-16
1.259E+03  5.209E-27  1.739E-16
1.247E+03  5.423E-27  1.794E-16
1.236E+03  5.645E-27  1.851E-16
1.225E+03  5.877E-27  1.909E-16
1.213E+03  6.118E-27  1.969E-16
1.202E+03  6.368E-27  2.031E-16
1.191E+03  6.630E-27  2.095E-16
1.180E+03  6.901E-27  2.161E-16
1.169E+03  7.184E-27  2.229E-16
1.159E+03  7.479E-27  2.299E-16
1.148E+03  7.786E-27  2.371E-16
1.138E+03  8.105E-27  2.446E-16
1.127E+03  8.437E-27  2.523E-16
1.117E+03  8.783E-27  2.602E-16
1.107E+03  9.143E-27  2.684E-16
1.096E+03  9.518E-27  2.768E-16
1.086E+03  9.908E-27  2.855E-16
1.076E+03  1.031E-26  2.945E-16
1.067E+03  1.074E-26  3.038E-16
1.057E+03  1.118E-26  3.133E-16
1.047E+03  1.163E-26  3.231E-16
1.038E+03  1.211E-26  3.333E-16
1.028E+03  1.261E-26  3.437E-16
1.019E+03  1.312E-26  3.545E-16
1.009E+03  1.366E-26  3.656E-16
1.000E+03  1.422E-26  3.771E-16
9.908E+02  1.480E-26  3.889E-16
9.817E+02  1.540E-26  4.012E-16
9.727E+02  1.604E-26  4.138E-16
9.638E+02  1.669E-26  4.267E-16
9.550E+02  1.737E-26  4.401E-16
9.462E+02  1.808E-26  4.539E-16
9.376E+02  1.882E-26  4.682E-16
9.290E+02  1.959E-26  4.828E-16
9.204E+02  2.039E-26  4.979E-16
9.120E+02  2.123E-26  5.135E-16
9.036E+02  2.209E-26  5.296E-16
8.954E+02  2.300E-26  5.462E-16
8.872E+02  2.393E-26  5.632E-16
8.790E+02  2.491E-26  5.808E-16
8.710E+02  2.592E-26  5.989E-16
8.630E+02  2.698E-26  6.176E-16
8.551E+02  2.808E-26  6.368E-16
8.472E+02  2.922E-26  6.566E-16
8.395E+02  3.041E-26  6.771E-16
8.318E+02  3.164E-26  6.981E-16
8.241E+02  3.293E-26  7.198E-16
8.166E+02  3.426E-26  7.421E-16
8.091E+02  3.565E-26  7.651E-16
8.017E+02  3.709E-26  7.888E-16
7.943E+02  3.860E-26  8.132E-16
7.870E+02  4.016E-26  8.384E-16
7.798E+02  4.178E-26  8.643E-16
7.727E+02  4.347E-26  8.910E-16
7.656E+02  4.523E-26  9.186E-16
7.586E+02  4.706E-26  9.469E-16
7.516E+02  4.896E-26  9.761E-16
7.447E+02  5.094E-26  1.006E-15
7.379E+02  5.300E-26  1.037E-15
7.311E+02  5.514E-26  1.069E-15
7.244E+02  5.737E-26  1.102E-15
7.178E+02  5.969E-26  1.137E-15
7.112E+02  6.210E-26  1.172E-15
7.047E+02  6.462E-26  1.208E-15
6.982E+02  6.723E-26  1.245E-15
6.918E+02  6.995E-26  1.284E-15
6.855E+02  7.277E-26  1.323E-15
6.792E+02  7.571E-26  1.364E-15
6.730E+02  7.877E-26  1.406E-15
6.668E+02  8.194E-26  1.449E-15
6.607E+02  8.524E-26  1.494E-15
6.546E+02  8.869E-26  1.540E-15
6.486E+02  9.228E-26  1.588E-15
6.427E+02  9.601E-26  1.637E-15
6.368E+02  9.990E-26  1.687E-15
6.310E+02  1.039E-25  1.740E-15
6.252E+02  1.081E-25  1.793E-15
6.194E+02  1.125E-25  1.849E-15
6.138E+02  1.171E-25  1.906E-15
6.081E+02  1.218E-25  1.965E-15
6.026E+02  1.268E-25  2.026E-15
5.970E+02  1.319E-25  2.089E-15
5.916E+02  1.372E-25  2.153E-15
5.861E+02  1.428E-25  2.220E-15
5.808E+02  1.486E-25  2.289E-15
5.754E+02  1.546E-25  2.359E-15
5.702E+02  1.608E-25  2.433E-15
5.649E+02  1.673E-25  2.508E-15
5.598E+02  1.741E-25  2.585E-15
5.546E+02  1.812E-25  2.665E-15
5.495E+02  1.885E-25  2.748E-15
5.445E+02  1.962E-25  2.833E-15
5.395E+02  2.041E-25  2.921E-15
5.346E+02  2.124E-25  3.011E-15
5.297E+02  2.210E-25  3.105E-15
5.248E+02  2.299E-25  3.201E-15
5.200E+02  2.392E-25  3.300E-15
5.152E+02  2.489E-25  3.402E-15
5.105E+02  2.590E-25  3.507E-15
5.058E+02  2.695E-25  3.616E-15
5.012E+02  2.804E-25  3.728E-15
4.966E+02  2.917E-25  3.843E-15
4.920E+02  3.035E-25  3.962E-15
4.875E+02  3.158E-25  4.084E-15
4.831E+02  3.286E-25  4.210E-15
4.786E+02  3.419E-25  4.340E-15
4.742E+02  3.557E-25  4.474E-15
4.699E+02  3.701E-25  4.613E-15
4.656E+02  3.850E-25  4.755E-15
4.613E+02  4.006E-25  4.902E-15
4.571E+02  4.168E-25  5.053E-15
4.529E+02  4.336E-25  5.209E-15
4.487E+02  4.511E-25  5.369E-15
4.446E+02  4.693E-25  5.535E-15
4.406E+02  4.882E-25  5.705E-15
4.365E+02  5.079E-25  5.881E-15
4.325E+02  5.283E-25  6.061E-15
4.285E+02  5.496E-25  6.248E-15
4.246E+02  5.717E-25  6.440E-15
4.207E+02  5.948E-25  6.638E-15
4.169E+02  6.187E-25  6.841E-15
4.130E+02  6.436E-25  7.051E-15
4.093E+02  6.695E-25  7.268E-15
4.055E+02  6.964E-25  7.491E-15
4.018E+02  7.244E-25  7.720E-15
3.981E+02  7.535E-25  7.957E-15
3.945E+02  7.837E-25  8.200E-15
3.908E+02  8.152E-25  8.451E-15
3.873E+02  8.479E-25  8.710E-15
3.837E+02  8.819E-25  8.976E-15
3.802E+02  9.173E-25  9.250E-15
3.767E+02  9.540E-25  9.533E-15
3.733E+02  9.922E-25  9.824E-15
3.698E+02  1.032E-24  1.012E-14
3.664E+02  1.073E-24  1.043E-14
3.631E+02  1.116E-24  1.075E-14
3.597E+02  1.161E-24  1.108E-14
3.565E+02  1.207E-24  1.141E-14
3.532E+02  1.255E-24  1.176E-14
3.499E+02  1.305E-24  1.211E-14
3.467E+02  1.357E-24  1.248E-14
3.436E+02  1.411E-24  1.286E-14
3.404E+02  1.467E-24  1.325E-14
3.373E+02  1.525E-24  1.365E-14
3.342E+02  1.586E-24  1.406E-14
3.311E+02  1.649E-24  1.448E-14
3.281E+02  1.714E-24  1.492E-14
3.251E+02  1.782E-24  1.537E-14
3.221E+02  1.852E-24  1.583E-14
3.192E+02  1.925E-24  1.630E-14
3.162E+02  2.001E-24  1.679E-14
3.133E+02  2.080E-24  1.729E-14
3.105E+02  2.162E-24  1.781E-14
3.076E+02  2.247E-24  1.834E-14
3.048E+02  2.335E-24  1.888E-14
3.020E+02  2.427E-24  1.944E-14
2.992E+02  2.522E-24  2.002E-14
2.965E+02  2.621E-24  2.061E-14
2.938E+02  2.723E-24  2.122E-14
2.911E+02  2.829E-24  2.184E-14
2.884E+02  2.939E-24  2.249E-14
2.858E+02  3.054E-24  2.315E-14
2.831E+02  3.172E-24  2.383E-14
2.805E+02  3.295E-24  2.452E-14
2.780E+02  3.423E-24  2.524E-14
2.754E+02  3.555E-24  2.597E-14
2.729E+02  3.693E-24  2.673E-14
2.704E+02  3.836E-24  2.751E-14
2.679E+02  3.984E-24  2.831E-14
2.655E+02  4.138E-24  2.914E-14
2.630E+02  4.297E-24  2.998E-14
2.606E+02  4.463E-24  3.085E-14
2.582E+02  4.634E-24  3.174E-14
2.559E+02  4.811E-24  3.265E-14
2.535E+02  4.994E-24  3.358E-14
2.512E+02  5.182E-24  3.453E-14
2.489E+02  5.375E-24  3.549E-14
2.466E+02  5.572E-24  3.645E-14
2.443E+02  5.774E-24  3.742E-14
2.421E+02  5.982E-24  3.842E-14
2.399E+02  6.196E-24  3.943E-14
2.377E+02  6.414E-24  4.044E-14
2.355E+02  6.639E-24  4.147E-14
2.333E+02  6.871E-24  4.253E-14
2.312E+02  7.111E-24  4.361E-14
2.291E+02  7.358E-24  4.471E-14
2.270E+02  7.612E-24  4.583E-14
2.249E+02  7.875E-24  4.698E-14
2.228E+02  8.147E-24  4.815E-14
2.208E+02  8.426E-24  4.935E-14
2.188E+02  8.715E-24  5.057E-14
2.168E+02  9.012E-24  5.182E-14
2.148E+02  9.318E-24  5.309E-14
2.128E+02  9.633E-24  5.438E-14
2.109E+02  9.958E-24  5.570E-14
2.089E+02  1.029E-23  5.705E-14
2.070E+02  1.064E-23  5.842E-14
2.051E+02  1.099E-23  5.981E-14
2.032E+02  1.136E-23  6.123E-14
2.014E+02  1.174E-23  6.268E-14
1.995E+02  1.212E-23  6.416E-14
1.977E+02  1.252E-23  6.566E-14
1.959E+02  1.293E-23  6.719E-14
1.941E+02  1.335E-23  6.875E-14
1.923E+02  1.379E-23  7.033E-14
1.905E+02  1.423E-23  7.195E-14
1.888E+02  1.469E-23  7.359E-14
1.871E+02  1.517E-23  7.526E-14
1.854E+02  1.565E-23  7.696E-14
1.837E+02  1.615E-23  7.869E-14
1.820E+02  1.667E-23  8.045E-14
1.803E+02  1.720E-23  8.225E-14
1.786E+02  1.774E-23  8.407E-14
1.770E+02  1.830E-23  8.593E-14
1.754E+02  1.888E-23  8.782E-14
1.738E+02  1.947E-23  8.974E-14
1.722E+02  2.008E-23  9.169E-14
1.706E+02  2.070E-23  9.368E-14
1.690E+02  2.134E-23  9.571E-14
1.675E+02  2.201E-23  9.777E-14
1.660E+02  2.269E-23  9.988E-14
1.644E+02  2.339E-23  1.020E-13
1.629E+02  2.411E-23  1.042E-13
1.614E+02  2.485E-23  1.064E-13
1.600E+02  2.562E-23  1.087E-13
1.585E+02  2.641E-23  1.110E-13
1.570E+02  2.722E-23  1.134E-13
1.556E+02  2.806E-23  1.158E-13
1.542E+02  2.892E-23  1.183E-13
1.528E+02  2.981E-23  1.208E-13
1.514E+02  3.073E-23  1.234E-13
1.500E+02  3.168E-23  1.260E-13
1.486E+02  3.266E-23  1.287E-13
1.472E+02  3.366E-23  1.315E-13
1.459E+02  3.469E-23  1.342E-13
1.445E+02  3.573E-23  1.370E-13
1.432E+02  3.679E-23  1.398E-13
1.419E+02  3.784E-23  1.424E-13
1.406E+02  3.888E-23  1.450E-13
1.393E+02  3.990E-23  1.475E-13
1.380E+02  4.089E-23  1.497E-13
1.368E+02  4.184E-23  1.518E-13
1.355E+02  4.277E-23  1.538E-13
1.343E+02  4.369E-23  1.556E-13
1.330E+02  4.461E-23  1.574E-13
1.318E+02  4.553E-23  1.592E-13
1.306E+02  4.647E-23  1.610E-13
1.294E+02  4.743E-23  1.628E-13
1.282E+02  4.842E-23  1.647E-13
1.271E+02  4.943E-23  1.666E-13
1.259E+02  5.046E-23  1.685E-13
1.247E+02  5.153E-23  1.705E-13
1.236E+02  5.262E-23  1.725E-13
1.225E+02  5.375E-23  1.746E-13
1.213E+02  5.490E-23  1.767E-13
1.202E+02  5.607E-23  1.788E-13
1.191E+02  5.728E-23  1.810E-13
1.180E+02  5.850E-23  1.832E-13
1.169E+02  5.975E-23  1.854E-13
1.159E+02  6.103E-23  1.876E-13
1.148E+02  6.232E-23  1.898E-13
1.138E+02  6.365E-23  1.921E-13
1.127E+02  6.500E-23  1.943E-13
1.117E+02  6.637E-23  1.966E-13
1.107E+02  6.777E-23  1.989E-13
1.096E+02  6.920E-23  2.013E-13
1.086E+02  7.064E-23  2.036E-13
1.076E+02  7.211E-23  2.059E-13
1.067E+02  7.360E-23  2.082E-13
1.057E+02  7.512E-23  2.106E-13
1.047E+02  7.665E-23  2.129E-13
1.038E+02  7.821E-23  2.152E-13
1.028E+02  7.979E-23  2.176E-13
1.019E+02  8.138E-23  2.199E-13
1.009E+02  8.299E-23  2.222E-13
1.000E+02  8.462E-23  2.245E-13
9.908E+01  8.626E-23  2.267E-13
9.817E+01  8.793E-23  2.290E-13
9.727E+01  8.960E-23  2.312E-13
9.638E+01  9.130E-23  2.334E-13
9.550E+01  9.300E-23  2.356E-13
9.462E+01  9.473E-23  2.378E-13
9.376E+01  9.646E-23  2.399E-13
9.290E+01  9.821E-23  2.420E-13
9.204E+01  9.997E-23  2.441E-13
9.120E+01  1.017E-22  2.461E-13
9.036E+01  1.035E-22  2.481E-13
8.954E+01  1.053E-22  2.501E-13
8.872E+01  1.071E-22  2.521E-13
8.790E+01  1.090E-22  2.541E-13
8.710E+01  1.108E-22  2.560E-13
8.630E+01  1.126E-22  2.579E-13
8.551E+01  1.145E-22  2.597E-13
8.472E+01  1.164E-22  2.615E-13
8.395E+01  1.182E-22  2.633E-13
8.318E+01  1.201E-22  2.650E-13
8.241E+01  1.220E-22  2.667E-13
8.166E+01  1.239E-22  2.684E-13
8.091E+01  1.258E-22  2.700E-13
8.017E+01  1.277E-22  2.716E-13
7.943E+01  1.296E-22  2.732E-13
7.870E+01  1.316E-22  2.747E-13
7.798E+01  1.335E-22  2.761E-13
7.727E+01  1.354E-22  2.775E-13
7.656E+01  1.373E-22  2.789E-13
7.586E+01  1.393E-22  2.802E-13
7.516E+01  1.412E-22  2.815E-13
7.447E+01  1.431E-22  2.827E-13
7.379E+01  1.450E-22  2.839E-13
7.311E+01  1.469E-22  2.850E-13
7.244E+01  1.488E-22  2.860E-13
7.178E+01  1.507E-22  2.870E-13
7.112E+01  1.527E-22  2.880E-13
7.047E+01  1.546E-22  2.889E-13
6.982E+01  1.565E-22  2.898E-13
6.918E+01  1.584E-22  2.907E-13
6.855E+01  1.603E-22  2.914E-13
6.792E+01  1.622E-22  2.922E-13
6.730E+01  1.640E-22  2.928E-13
6.668E+01  1.659E-22  2.935E-13
6.607E+01  1.678E-22  2.941E-13
6.546E+01  1.697E-22  2.946E-13
6.486E+01  1.715E-22  2.951E-13
6.427E+01  1.734E-22  2.955E-13
6.368E+01  1.752E-22  2.959E-13
6.310E+01  1.770E-22  2.963E-13
6.252E+01  1.789E-22  2.966E-13
6.194E+01  1.807E-22  2.969E-13
6.138E+01  1.825E-22  2.971E-13
6.081E+01  1.843E-22  2.973E-13
6.026E+01  1.861E-22  2.975E-13
5.970E+01  1.879E-22  2.976E-13
5.916E+01  1.897E-22  2.977E-13
5.861E+01  1.915E-22  2.977E-13
5.808E+01  1.932E-22  2.977E-13
5.754E+01  1.950E-22  2.976E-13
5.702E+01  1.967E-22  2.975E-13
5.649E+01  1.985E-22  2.974E-13
5.598E+01  2.002E-22  2.972E-13
5.546E+01  2.019E-22  2.971E-13
5.495E+01  2.036E-22  2.969E-13
5.445E+01  2.054E-22  2.966E-13
5.395E+01  2.071E-22  2.964E-13
5.346E+01  2.088E-22  2.961E-13
5.297E+01  2.105E-22  2.958E-13
5.248E+01  2.122E-22  2.954E-13
5.200E+01  2.139E-22  2.950E-13
5.152E+01  2.156E-22  2.946E-13
5.105E+01  2.173E-22  2.942E-13
5.058E+01  2.189E-22  2.938E-13
5.012E+01  2.206E-22  2.933E-13
4.966E+01  2.223E-22  2.928E-13
4.920E+01  2.239E-22  2.923E-13
4.875E+01  2.256E-22  2.917E-13
4.831E+01  2.272E-22  2.911E-13
4.786E+01  2.288E-22  2.905E-13
4.742E+01  2.305E-22  2.899E-13
4.699E+01  2.321E-22  2.893E-13
4.656E+01  2.337E-22  2.887E-13
4.613E+01  2.353E-22  2.880E-13
4.571E+01  2.369E-22  2.873E-13
4.529E+01  2.385E-22  2.865E-13
4.487E+01  2.401E-22  2.858E-13
4.446E+01  2.417E-22  2.850E-13
4.406E+01  2.432E-22  2.842E-13
4.365E+01  2.447E-22  2.833E-13
4.325E+01  2.462E-22  2.824E-13
4.285E+01  2.476E-22  2.814E-13
4.246E+01  2.490E-22  2.804E-13
4.207E+01  2.503E-22  2.793E-13
4.169E+01  2.516E-22  2.782E-13
4.130E+01  2.528E-22  2.769E-13
4.093E+01  2.539E-22  2.756E-13
4.055E+01  2.549E-22  2.742E-13
4.018E+01  2.558E-22  2.727E-13
3.981E+01  2.566E-22  2.710E-13
3.945E+01  2.573E-22  2.692E-13
3.908E+01  2.579E-22  2.673E-13
3.873E+01  2.583E-22  2.653E-13
