Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         7 = grain model
 4.000E-08 4.000E-01 4.500E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 1.500E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 4.652E+01 = <U> 
     mmp83 = radfield
 2.127E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
6.855E+02  6.884E-26  1.252E-15
6.792E+02  7.160E-26  1.290E-15
6.730E+02  7.446E-26  1.329E-15
6.668E+02  7.743E-26  1.370E-15
6.607E+02  8.053E-26  1.411E-15
6.546E+02  8.375E-26  1.454E-15
6.486E+02  8.712E-26  1.499E-15
6.427E+02  9.061E-26  1.545E-15
6.368E+02  9.425E-26  1.592E-15
6.310E+02  9.804E-26  1.641E-15
6.252E+02  1.020E-25  1.691E-15
6.194E+02  1.061E-25  1.743E-15
6.138E+02  1.103E-25  1.796E-15
6.081E+02  1.148E-25  1.851E-15
6.026E+02  1.194E-25  1.908E-15
5.970E+02  1.242E-25  1.966E-15
5.916E+02  1.292E-25  2.027E-15
5.861E+02  1.343E-25  2.089E-15
5.808E+02  1.397E-25  2.153E-15
5.754E+02  1.454E-25  2.219E-15
5.702E+02  1.512E-25  2.287E-15
5.649E+02  1.573E-25  2.357E-15
5.598E+02  1.636E-25  2.429E-15
5.546E+02  1.702E-25  2.503E-15
5.495E+02  1.770E-25  2.580E-15
5.445E+02  1.841E-25  2.659E-15
5.395E+02  1.915E-25  2.741E-15
5.346E+02  1.992E-25  2.825E-15
5.297E+02  2.072E-25  2.911E-15
5.248E+02  2.155E-25  3.001E-15
5.200E+02  2.242E-25  3.093E-15
5.152E+02  2.332E-25  3.187E-15
5.105E+02  2.426E-25  3.285E-15
5.058E+02  2.523E-25  3.386E-15
5.012E+02  2.625E-25  3.489E-15
4.966E+02  2.730E-25  3.596E-15
4.920E+02  2.840E-25  3.706E-15
4.875E+02  2.954E-25  3.820E-15
4.831E+02  3.072E-25  3.937E-15
4.786E+02  3.196E-25  4.057E-15
4.742E+02  3.324E-25  4.182E-15
4.699E+02  3.457E-25  4.309E-15
4.656E+02  3.596E-25  4.441E-15
4.613E+02  3.740E-25  4.577E-15
4.571E+02  3.890E-25  4.717E-15
4.529E+02  4.046E-25  4.861E-15
4.487E+02  4.208E-25  5.009E-15
4.446E+02  4.377E-25  5.162E-15
4.406E+02  4.552E-25  5.320E-15
4.365E+02  4.734E-25  5.482E-15
4.325E+02  4.924E-25  5.649E-15
4.285E+02  5.121E-25  5.821E-15
4.246E+02  5.325E-25  5.998E-15
4.207E+02  5.538E-25  6.181E-15
4.169E+02  5.759E-25  6.369E-15
4.130E+02  5.989E-25  6.562E-15
4.093E+02  6.229E-25  6.762E-15
4.055E+02  6.477E-25  6.967E-15
4.018E+02  6.736E-25  7.179E-15
3.981E+02  7.004E-25  7.397E-15
3.945E+02  7.284E-25  7.621E-15
3.908E+02  7.574E-25  7.853E-15
3.873E+02  7.876E-25  8.091E-15
3.837E+02  8.190E-25  8.336E-15
3.802E+02  8.516E-25  8.589E-15
3.767E+02  8.855E-25  8.848E-15
3.733E+02  9.207E-25  9.116E-15
3.698E+02  9.573E-25  9.391E-15
3.664E+02  9.954E-25  9.675E-15
3.631E+02  1.035E-24  9.967E-15
3.597E+02  1.076E-24  1.027E-14
3.565E+02  1.119E-24  1.058E-14
3.532E+02  1.163E-24  1.089E-14
3.499E+02  1.209E-24  1.122E-14
3.467E+02  1.257E-24  1.156E-14
3.436E+02  1.306E-24  1.191E-14
3.404E+02  1.358E-24  1.226E-14
3.373E+02  1.412E-24  1.263E-14
3.342E+02  1.467E-24  1.301E-14
3.311E+02  1.525E-24  1.339E-14
3.281E+02  1.585E-24  1.379E-14
3.251E+02  1.647E-24  1.420E-14
3.221E+02  1.712E-24  1.463E-14
3.192E+02  1.779E-24  1.506E-14
3.162E+02  1.849E-24  1.551E-14
3.133E+02  1.921E-24  1.597E-14
3.105E+02  1.996E-24  1.644E-14
3.076E+02  2.074E-24  1.692E-14
3.048E+02  2.155E-24  1.742E-14
3.020E+02  2.239E-24  1.793E-14
2.992E+02  2.326E-24  1.846E-14
2.965E+02  2.416E-24  1.900E-14
2.938E+02  2.510E-24  1.956E-14
2.911E+02  2.607E-24  2.013E-14
2.884E+02  2.708E-24  2.072E-14
2.858E+02  2.812E-24  2.132E-14
2.831E+02  2.921E-24  2.194E-14
2.805E+02  3.033E-24  2.257E-14
2.780E+02  3.150E-24  2.323E-14
2.754E+02  3.271E-24  2.390E-14
2.729E+02  3.397E-24  2.459E-14
2.704E+02  3.527E-24  2.530E-14
2.679E+02  3.662E-24  2.603E-14
2.655E+02  3.803E-24  2.678E-14
2.630E+02  3.948E-24  2.755E-14
2.606E+02  4.099E-24  2.834E-14
2.582E+02  4.255E-24  2.915E-14
2.559E+02  4.416E-24  2.997E-14
2.535E+02  4.583E-24  3.082E-14
2.512E+02  4.754E-24  3.168E-14
2.489E+02  4.929E-24  3.254E-14
2.466E+02  5.107E-24  3.341E-14
2.443E+02  5.290E-24  3.429E-14
2.421E+02  5.478E-24  3.518E-14
2.399E+02  5.671E-24  3.608E-14
2.377E+02  5.867E-24  3.699E-14
2.355E+02  6.069E-24  3.791E-14
2.333E+02  6.277E-24  3.885E-14
2.312E+02  6.492E-24  3.981E-14
2.291E+02  6.713E-24  4.079E-14
2.270E+02  6.941E-24  4.179E-14
2.249E+02  7.176E-24  4.281E-14
2.228E+02  7.418E-24  4.385E-14
2.208E+02  7.668E-24  4.491E-14
2.188E+02  7.925E-24  4.599E-14
2.168E+02  8.190E-24  4.709E-14
2.148E+02  8.462E-24  4.821E-14
2.128E+02  8.743E-24  4.935E-14
2.109E+02  9.032E-24  5.052E-14
2.089E+02  9.329E-24  5.170E-14
2.070E+02  9.634E-24  5.290E-14
2.051E+02  9.948E-24  5.412E-14
2.032E+02  1.027E-23  5.537E-14
2.014E+02  1.060E-23  5.664E-14
1.995E+02  1.095E-23  5.793E-14
1.977E+02  1.130E-23  5.924E-14
1.959E+02  1.166E-23  6.057E-14
1.941E+02  1.203E-23  6.193E-14
1.923E+02  1.241E-23  6.330E-14
1.905E+02  1.280E-23  6.470E-14
1.888E+02  1.320E-23  6.613E-14
1.871E+02  1.362E-23  6.757E-14
1.854E+02  1.404E-23  6.904E-14
1.837E+02  1.448E-23  7.054E-14
1.820E+02  1.493E-23  7.205E-14
1.803E+02  1.539E-23  7.359E-14
1.786E+02  1.586E-23  7.516E-14
1.770E+02  1.635E-23  7.675E-14
1.754E+02  1.684E-23  7.837E-14
1.738E+02  1.736E-23  8.001E-14
1.722E+02  1.788E-23  8.168E-14
1.706E+02  1.843E-23  8.339E-14
1.690E+02  1.898E-23  8.511E-14
1.675E+02  1.955E-23  8.687E-14
1.660E+02  2.014E-23  8.866E-14
1.644E+02  2.075E-23  9.049E-14
1.629E+02  2.137E-23  9.235E-14
1.614E+02  2.201E-23  9.424E-14
1.600E+02  2.267E-23  9.617E-14
1.585E+02  2.334E-23  9.814E-14
1.570E+02  2.404E-23  1.002E-13
1.556E+02  2.477E-23  1.022E-13
1.542E+02  2.551E-23  1.043E-13
1.528E+02  2.628E-23  1.065E-13
1.514E+02  2.707E-23  1.087E-13
1.500E+02  2.789E-23  1.110E-13
1.486E+02  2.873E-23  1.132E-13
1.472E+02  2.960E-23  1.156E-13
1.459E+02  3.048E-23  1.179E-13
1.445E+02  3.138E-23  1.203E-13
1.432E+02  3.228E-23  1.226E-13
1.419E+02  3.317E-23  1.249E-13
1.406E+02  3.405E-23  1.270E-13
1.393E+02  3.490E-23  1.290E-13
1.380E+02  3.571E-23  1.308E-13
1.368E+02  3.649E-23  1.324E-13
1.355E+02  3.724E-23  1.339E-13
1.343E+02  3.798E-23  1.353E-13
1.330E+02  3.870E-23  1.366E-13
1.318E+02  3.943E-23  1.379E-13
1.306E+02  4.017E-23  1.392E-13
1.294E+02  4.092E-23  1.405E-13
1.282E+02  4.169E-23  1.418E-13
1.271E+02  4.248E-23  1.432E-13
1.259E+02  4.329E-23  1.446E-13
1.247E+02  4.412E-23  1.460E-13
1.236E+02  4.497E-23  1.474E-13
1.225E+02  4.584E-23  1.489E-13
1.213E+02  4.673E-23  1.504E-13
1.202E+02  4.765E-23  1.520E-13
1.191E+02  4.858E-23  1.535E-13
1.180E+02  4.952E-23  1.551E-13
1.169E+02  5.048E-23  1.566E-13
1.159E+02  5.145E-23  1.582E-13
1.148E+02  5.245E-23  1.597E-13
1.138E+02  5.345E-23  1.613E-13
1.127E+02  5.447E-23  1.629E-13
1.117E+02  5.551E-23  1.645E-13
1.107E+02  5.656E-23  1.660E-13
1.096E+02  5.763E-23  1.676E-13
1.086E+02  5.871E-23  1.692E-13
1.076E+02  5.981E-23  1.708E-13
1.067E+02  6.091E-23  1.723E-13
1.057E+02  6.203E-23  1.739E-13
1.047E+02  6.315E-23  1.754E-13
1.038E+02  6.429E-23  1.769E-13
1.028E+02  6.543E-23  1.784E-13
1.019E+02  6.657E-23  1.799E-13
1.009E+02  6.773E-23  1.813E-13
1.000E+02  6.889E-23  1.827E-13
9.908E+01  7.004E-23  1.841E-13
9.817E+01  7.121E-23  1.855E-13
9.727E+01  7.238E-23  1.868E-13
9.638E+01  7.356E-23  1.881E-13
9.550E+01  7.474E-23  1.893E-13
9.462E+01  7.592E-23  1.906E-13
9.376E+01  7.710E-23  1.917E-13
9.290E+01  7.828E-23  1.929E-13
9.204E+01  7.946E-23  1.940E-13
9.120E+01  8.064E-23  1.951E-13
9.036E+01  8.182E-23  1.961E-13
8.954E+01  8.300E-23  1.971E-13
8.872E+01  8.417E-23  1.981E-13
8.790E+01  8.535E-23  1.990E-13
8.710E+01  8.651E-23  1.999E-13
8.630E+01  8.768E-23  2.007E-13
8.551E+01  8.885E-23  2.015E-13
8.472E+01  8.998E-23  2.022E-13
8.395E+01  9.113E-23  2.029E-13
8.318E+01  9.228E-23  2.036E-13
8.241E+01  9.341E-23  2.042E-13
8.166E+01  9.454E-23  2.048E-13
8.091E+01  9.566E-23  2.053E-13
8.017E+01  9.677E-23  2.058E-13
7.943E+01  9.787E-23  2.062E-13
7.870E+01  9.895E-23  2.066E-13
7.798E+01  1.000E-22  2.069E-13
7.727E+01  1.011E-22  2.072E-13
7.656E+01  1.021E-22  2.074E-13
7.586E+01  1.032E-22  2.076E-13
7.516E+01  1.042E-22  2.077E-13
7.447E+01  1.052E-22  2.077E-13
7.379E+01  1.061E-22  2.077E-13
7.311E+01  1.071E-22  2.076E-13
7.244E+01  1.080E-22  2.075E-13
7.178E+01  1.089E-22  2.073E-13
7.112E+01  1.098E-22  2.071E-13
7.047E+01  1.106E-22  2.068E-13
6.982E+01  1.115E-22  2.065E-13
6.918E+01  1.124E-22  2.062E-13
6.855E+01  1.132E-22  2.058E-13
6.792E+01  1.140E-22  2.053E-13
6.730E+01  1.147E-22  2.048E-13
6.668E+01  1.155E-22  2.042E-13
6.607E+01  1.162E-22  2.036E-13
6.546E+01  1.169E-22  2.029E-13
6.486E+01  1.175E-22  2.022E-13
6.427E+01  1.182E-22  2.015E-13
6.368E+01  1.188E-22  2.007E-13
6.310E+01  1.194E-22  1.998E-13
6.252E+01  1.200E-22  1.989E-13
6.194E+01  1.205E-22  1.980E-13
6.138E+01  1.210E-22  1.970E-13
6.081E+01  1.215E-22  1.960E-13
6.026E+01  1.220E-22  1.950E-13
5.970E+01  1.224E-22  1.939E-13
5.916E+01  1.228E-22  1.927E-13
5.861E+01  1.232E-22  1.915E-13
5.808E+01  1.235E-22  1.903E-13
5.754E+01  1.239E-22  1.891E-13
5.702E+01  1.242E-22  1.878E-13
5.649E+01  1.244E-22  1.865E-13
5.598E+01  1.247E-22  1.851E-13
5.546E+01  1.249E-22  1.838E-13
5.495E+01  1.251E-22  1.824E-13
5.445E+01  1.253E-22  1.810E-13
5.395E+01  1.254E-22  1.795E-13
5.346E+01  1.256E-22  1.781E-13
5.297E+01  1.257E-22  1.766E-13
5.248E+01  1.257E-22  1.750E-13
5.200E+01  1.258E-22  1.735E-13
5.152E+01  1.258E-22  1.719E-13
5.105E+01  1.258E-22  1.703E-13
5.058E+01  1.258E-22  1.687E-13
5.012E+01  1.257E-22  1.671E-13
4.966E+01  1.256E-22  1.655E-13
4.920E+01  1.255E-22  1.638E-13
4.875E+01  1.254E-22  1.622E-13
4.831E+01  1.252E-22  1.605E-13
4.786E+01  1.251E-22  1.588E-13
4.742E+01  1.249E-22  1.571E-13
4.699E+01  1.247E-22  1.554E-13
4.656E+01  1.244E-22  1.537E-13
4.613E+01  1.242E-22  1.519E-13
4.571E+01  1.239E-22  1.502E-13
4.529E+01  1.236E-22  1.484E-13
4.487E+01  1.232E-22  1.467E-13
4.446E+01  1.229E-22  1.449E-13
4.406E+01  1.225E-22  1.431E-13
4.365E+01  1.220E-22  1.413E-13
4.325E+01  1.216E-22  1.395E-13
4.285E+01  1.211E-22  1.376E-13
4.246E+01  1.205E-22  1.358E-13
4.207E+01  1.200E-22  1.339E-13
4.169E+01  1.194E-22  1.320E-13
4.130E+01  1.187E-22  1.301E-13
4.093E+01  1.180E-22  1.281E-13
4.055E+01  1.173E-22  1.261E-13
4.018E+01  1.164E-22  1.241E-13
3.981E+01  1.156E-22  1.220E-13
3.945E+01  1.146E-22  1.200E-13
3.908E+01  1.137E-22  1.178E-13
3.873E+01  1.126E-22  1.157E-13
