Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         6 = grain model
 4.000E-08 4.000E-01 3.750E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 1.250E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 4.652E+01 = <U> 
     mmp83 = radfield
 2.098E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.786E+03  1.091E-27  5.171E-17
1.770E+03  1.136E-27  5.332E-17
1.754E+03  1.182E-27  5.498E-17
1.738E+03  1.230E-27  5.669E-17
1.722E+03  1.280E-27  5.845E-17
1.706E+03  1.332E-27  6.027E-17
1.690E+03  1.386E-27  6.214E-17
1.675E+03  1.442E-27  6.408E-17
1.660E+03  1.501E-27  6.607E-17
1.644E+03  1.562E-27  6.813E-17
1.629E+03  1.626E-27  7.026E-17
1.614E+03  1.692E-27  7.245E-17
1.600E+03  1.761E-27  7.471E-17
1.585E+03  1.832E-27  7.704E-17
1.570E+03  1.907E-27  7.944E-17
1.556E+03  1.985E-27  8.192E-17
1.542E+03  2.066E-27  8.448E-17
1.528E+03  2.150E-27  8.712E-17
1.514E+03  2.238E-27  8.984E-17
1.500E+03  2.329E-27  9.265E-17
1.486E+03  2.424E-27  9.555E-17
1.472E+03  2.523E-27  9.854E-17
1.459E+03  2.626E-27  1.016E-16
1.445E+03  2.733E-27  1.048E-16
1.432E+03  2.845E-27  1.081E-16
1.419E+03  2.961E-27  1.115E-16
1.406E+03  3.082E-27  1.150E-16
1.393E+03  3.208E-27  1.186E-16
1.380E+03  3.340E-27  1.223E-16
1.368E+03  3.476E-27  1.261E-16
1.355E+03  3.618E-27  1.301E-16
1.343E+03  3.766E-27  1.342E-16
1.330E+03  3.920E-27  1.384E-16
1.318E+03  4.081E-27  1.427E-16
1.306E+03  4.248E-27  1.472E-16
1.294E+03  4.422E-27  1.518E-16
1.282E+03  4.603E-27  1.566E-16
1.271E+03  4.791E-27  1.615E-16
1.259E+03  4.987E-27  1.665E-16
1.247E+03  5.191E-27  1.718E-16
1.236E+03  5.403E-27  1.771E-16
1.225E+03  5.624E-27  1.827E-16
1.213E+03  5.854E-27  1.884E-16
1.202E+03  6.094E-27  1.943E-16
1.191E+03  6.343E-27  2.004E-16
1.180E+03  6.602E-27  2.067E-16
1.169E+03  6.872E-27  2.132E-16
1.159E+03  7.153E-27  2.199E-16
1.148E+03  7.446E-27  2.268E-16
1.138E+03  7.750E-27  2.339E-16
1.127E+03  8.067E-27  2.412E-16
1.117E+03  8.396E-27  2.487E-16
1.107E+03  8.739E-27  2.565E-16
1.096E+03  9.096E-27  2.646E-16
1.086E+03  9.468E-27  2.728E-16
1.076E+03  9.854E-27  2.814E-16
1.067E+03  1.026E-26  2.902E-16
1.057E+03  1.068E-26  2.993E-16
1.047E+03  1.111E-26  3.086E-16
1.038E+03  1.156E-26  3.183E-16
1.028E+03  1.204E-26  3.282E-16
1.019E+03  1.253E-26  3.384E-16
1.009E+03  1.304E-26  3.490E-16
1.000E+03  1.357E-26  3.599E-16
9.908E+02  1.412E-26  3.711E-16
9.817E+02  1.470E-26  3.827E-16
9.727E+02  1.530E-26  3.947E-16
9.638E+02  1.592E-26  4.070E-16
9.550E+02  1.657E-26  4.197E-16
9.462E+02  1.724E-26  4.328E-16
9.376E+02  1.794E-26  4.463E-16
9.290E+02  1.867E-26  4.602E-16
9.204E+02  1.943E-26  4.745E-16
9.120E+02  2.022E-26  4.892E-16
9.036E+02  2.105E-26  5.045E-16
8.954E+02  2.190E-26  5.201E-16
8.872E+02  2.279E-26  5.363E-16
8.790E+02  2.371E-26  5.529E-16
8.710E+02  2.467E-26  5.700E-16
8.630E+02  2.567E-26  5.877E-16
8.551E+02  2.671E-26  6.059E-16
8.472E+02  2.779E-26  6.246E-16
8.395E+02  2.892E-26  6.439E-16
8.318E+02  3.008E-26  6.638E-16
8.241E+02  3.130E-26  6.842E-16
8.166E+02  3.256E-26  7.053E-16
8.091E+02  3.387E-26  7.270E-16
8.017E+02  3.524E-26  7.494E-16
7.943E+02  3.666E-26  7.724E-16
7.870E+02  3.813E-26  7.961E-16
7.798E+02  3.967E-26  8.205E-16
7.727E+02  4.126E-26  8.457E-16
7.656E+02  4.292E-26  8.716E-16
7.586E+02  4.464E-26  8.983E-16
7.516E+02  4.643E-26  9.257E-16
7.447E+02  4.830E-26  9.541E-16
7.379E+02  5.024E-26  9.833E-16
7.311E+02  5.226E-26  1.013E-15
7.244E+02  5.436E-26  1.045E-15
7.178E+02  5.654E-26  1.077E-15
7.112E+02  5.881E-26  1.110E-15
7.047E+02  6.118E-26  1.144E-15
6.982E+02  6.363E-26  1.179E-15
6.918E+02  6.619E-26  1.215E-15
6.855E+02  6.885E-26  1.252E-15
6.792E+02  7.161E-26  1.290E-15
6.730E+02  7.448E-26  1.330E-15
6.668E+02  7.746E-26  1.370E-15
6.607E+02  8.056E-26  1.412E-15
6.546E+02  8.380E-26  1.455E-15
6.486E+02  8.717E-26  1.500E-15
6.427E+02  9.067E-26  1.546E-15
6.368E+02  9.432E-26  1.593E-15
6.310E+02  9.811E-26  1.642E-15
6.252E+02  1.021E-25  1.692E-15
6.194E+02  1.062E-25  1.744E-15
6.138E+02  1.104E-25  1.798E-15
6.081E+02  1.149E-25  1.853E-15
6.026E+02  1.195E-25  1.910E-15
5.970E+02  1.243E-25  1.969E-15
5.916E+02  1.293E-25  2.029E-15
5.861E+02  1.345E-25  2.091E-15
5.808E+02  1.399E-25  2.155E-15
5.754E+02  1.455E-25  2.222E-15
5.702E+02  1.514E-25  2.290E-15
5.649E+02  1.575E-25  2.360E-15
5.598E+02  1.638E-25  2.433E-15
5.546E+02  1.704E-25  2.507E-15
5.495E+02  1.773E-25  2.584E-15
5.445E+02  1.844E-25  2.664E-15
5.395E+02  1.918E-25  2.745E-15
5.346E+02  1.996E-25  2.830E-15
5.297E+02  2.076E-25  2.917E-15
5.248E+02  2.160E-25  3.006E-15
5.200E+02  2.246E-25  3.099E-15
5.152E+02  2.337E-25  3.194E-15
5.105E+02  2.431E-25  3.292E-15
5.058E+02  2.529E-25  3.393E-15
5.012E+02  2.630E-25  3.497E-15
4.966E+02  2.736E-25  3.604E-15
4.920E+02  2.846E-25  3.715E-15
4.875E+02  2.961E-25  3.829E-15
4.831E+02  3.080E-25  3.946E-15
4.786E+02  3.204E-25  4.067E-15
4.742E+02  3.332E-25  4.192E-15
4.699E+02  3.466E-25  4.320E-15
4.656E+02  3.605E-25  4.453E-15
4.613E+02  3.750E-25  4.589E-15
4.571E+02  3.901E-25  4.729E-15
4.529E+02  4.057E-25  4.874E-15
4.487E+02  4.220E-25  5.023E-15
4.446E+02  4.389E-25  5.177E-15
4.406E+02  4.565E-25  5.335E-15
4.365E+02  4.748E-25  5.498E-15
4.325E+02  4.938E-25  5.665E-15
4.285E+02  5.136E-25  5.838E-15
4.246E+02  5.341E-25  6.016E-15
4.207E+02  5.555E-25  6.200E-15
4.169E+02  5.777E-25  6.388E-15
4.130E+02  6.008E-25  6.583E-15
4.093E+02  6.249E-25  6.783E-15
4.055E+02  6.498E-25  6.990E-15
4.018E+02  6.758E-25  7.202E-15
3.981E+02  7.028E-25  7.421E-15
3.945E+02  7.308E-25  7.647E-15
3.908E+02  7.600E-25  7.879E-15
3.873E+02  7.903E-25  8.119E-15
3.837E+02  8.219E-25  8.365E-15
3.802E+02  8.546E-25  8.619E-15
3.767E+02  8.886E-25  8.880E-15
3.733E+02  9.240E-25  9.149E-15
3.698E+02  9.608E-25  9.425E-15
3.664E+02  9.990E-25  9.710E-15
3.631E+02  1.039E-24  1.000E-14
3.597E+02  1.080E-24  1.031E-14
3.565E+02  1.123E-24  1.062E-14
3.532E+02  1.167E-24  1.094E-14
3.499E+02  1.214E-24  1.126E-14
3.467E+02  1.262E-24  1.160E-14
3.436E+02  1.311E-24  1.195E-14
3.404E+02  1.363E-24  1.231E-14
3.373E+02  1.417E-24  1.268E-14
3.342E+02  1.473E-24  1.306E-14
3.311E+02  1.531E-24  1.345E-14
3.281E+02  1.591E-24  1.385E-14
3.251E+02  1.654E-24  1.426E-14
3.221E+02  1.719E-24  1.469E-14
3.192E+02  1.786E-24  1.512E-14
3.162E+02  1.856E-24  1.557E-14
3.133E+02  1.929E-24  1.603E-14
3.105E+02  2.004E-24  1.651E-14
3.076E+02  2.083E-24  1.699E-14
3.048E+02  2.164E-24  1.750E-14
3.020E+02  2.248E-24  1.801E-14
2.992E+02  2.336E-24  1.854E-14
2.965E+02  2.427E-24  1.908E-14
2.938E+02  2.521E-24  1.964E-14
2.911E+02  2.619E-24  2.022E-14
2.884E+02  2.720E-24  2.081E-14
2.858E+02  2.825E-24  2.141E-14
2.831E+02  2.934E-24  2.204E-14
2.805E+02  3.047E-24  2.267E-14
2.780E+02  3.164E-24  2.333E-14
2.754E+02  3.286E-24  2.401E-14
2.729E+02  3.412E-24  2.470E-14
2.704E+02  3.543E-24  2.541E-14
2.679E+02  3.679E-24  2.615E-14
2.655E+02  3.820E-24  2.690E-14
2.630E+02  3.966E-24  2.767E-14
2.606E+02  4.118E-24  2.847E-14
2.582E+02  4.275E-24  2.928E-14
2.559E+02  4.437E-24  3.011E-14
2.535E+02  4.604E-24  3.096E-14
2.512E+02  4.777E-24  3.183E-14
2.489E+02  4.953E-24  3.270E-14
2.466E+02  5.132E-24  3.357E-14
2.443E+02  5.316E-24  3.445E-14
2.421E+02  5.505E-24  3.535E-14
2.399E+02  5.699E-24  3.626E-14
2.377E+02  5.897E-24  3.718E-14
2.355E+02  6.100E-24  3.811E-14
2.333E+02  6.310E-24  3.906E-14
2.312E+02  6.527E-24  4.003E-14
2.291E+02  6.750E-24  4.102E-14
2.270E+02  6.980E-24  4.203E-14
2.249E+02  7.217E-24  4.306E-14
2.228E+02  7.461E-24  4.410E-14
2.208E+02  7.713E-24  4.518E-14
2.188E+02  7.973E-24  4.627E-14
2.168E+02  8.240E-24  4.738E-14
2.148E+02  8.515E-24  4.851E-14
2.128E+02  8.798E-24  4.966E-14
2.109E+02  9.089E-24  5.084E-14
2.089E+02  9.389E-24  5.203E-14
2.070E+02  9.698E-24  5.325E-14
2.051E+02  1.001E-23  5.449E-14
2.032E+02  1.034E-23  5.575E-14
2.014E+02  1.068E-23  5.703E-14
1.995E+02  1.102E-23  5.834E-14
1.977E+02  1.138E-23  5.966E-14
1.959E+02  1.174E-23  6.101E-14
1.941E+02  1.212E-23  6.238E-14
1.923E+02  1.250E-23  6.377E-14
1.905E+02  1.290E-23  6.519E-14
1.888E+02  1.331E-23  6.663E-14
1.871E+02  1.372E-23  6.810E-14
1.854E+02  1.415E-23  6.959E-14
1.837E+02  1.460E-23  7.110E-14
1.820E+02  1.505E-23  7.264E-14
1.803E+02  1.551E-23  7.420E-14
1.786E+02  1.599E-23  7.579E-14
1.770E+02  1.649E-23  7.741E-14
1.754E+02  1.699E-23  7.905E-14
1.738E+02  1.751E-23  8.072E-14
1.722E+02  1.804E-23  8.242E-14
1.706E+02  1.859E-23  8.414E-14
1.690E+02  1.916E-23  8.590E-14
1.675E+02  1.974E-23  8.768E-14
1.660E+02  2.033E-23  8.951E-14
1.644E+02  2.095E-23  9.136E-14
1.629E+02  2.158E-23  9.325E-14
1.614E+02  2.223E-23  9.517E-14
1.600E+02  2.289E-23  9.713E-14
1.585E+02  2.358E-23  9.914E-14
1.570E+02  2.429E-23  1.012E-13
1.556E+02  2.502E-23  1.033E-13
1.542E+02  2.578E-23  1.054E-13
1.528E+02  2.656E-23  1.076E-13
1.514E+02  2.736E-23  1.099E-13
1.500E+02  2.819E-23  1.121E-13
1.486E+02  2.904E-23  1.145E-13
1.472E+02  2.992E-23  1.168E-13
1.459E+02  3.081E-23  1.192E-13
1.445E+02  3.172E-23  1.216E-13
1.432E+02  3.264E-23  1.240E-13
1.419E+02  3.354E-23  1.263E-13
1.406E+02  3.443E-23  1.284E-13
1.393E+02  3.530E-23  1.304E-13
1.380E+02  3.612E-23  1.323E-13
1.368E+02  3.692E-23  1.339E-13
1.355E+02  3.768E-23  1.355E-13
1.343E+02  3.843E-23  1.369E-13
1.330E+02  3.917E-23  1.382E-13
1.318E+02  3.992E-23  1.396E-13
1.306E+02  4.067E-23  1.409E-13
1.294E+02  4.144E-23  1.423E-13
1.282E+02  4.223E-23  1.436E-13
1.271E+02  4.303E-23  1.450E-13
1.259E+02  4.386E-23  1.465E-13
1.247E+02  4.470E-23  1.479E-13
1.236E+02  4.557E-23  1.494E-13
1.225E+02  4.646E-23  1.509E-13
1.213E+02  4.738E-23  1.525E-13
1.202E+02  4.831E-23  1.541E-13
1.191E+02  4.926E-23  1.557E-13
1.180E+02  5.023E-23  1.573E-13
1.169E+02  5.121E-23  1.589E-13
1.159E+02  5.221E-23  1.605E-13
1.148E+02  5.322E-23  1.621E-13
1.138E+02  5.425E-23  1.637E-13
1.127E+02  5.530E-23  1.653E-13
1.117E+02  5.636E-23  1.670E-13
1.107E+02  5.744E-23  1.686E-13
1.096E+02  5.854E-23  1.703E-13
1.086E+02  5.965E-23  1.719E-13
1.076E+02  6.077E-23  1.735E-13
1.067E+02  6.191E-23  1.751E-13
1.057E+02  6.305E-23  1.768E-13
1.047E+02  6.421E-23  1.784E-13
1.038E+02  6.538E-23  1.799E-13
1.028E+02  6.655E-23  1.815E-13
1.019E+02  6.773E-23  1.830E-13
1.009E+02  6.892E-23  1.845E-13
1.000E+02  7.012E-23  1.860E-13
9.908E+01  7.131E-23  1.874E-13
9.817E+01  7.252E-23  1.889E-13
9.727E+01  7.373E-23  1.902E-13
9.638E+01  7.494E-23  1.916E-13
9.550E+01  7.616E-23  1.929E-13
9.462E+01  7.738E-23  1.942E-13
9.376E+01  7.861E-23  1.955E-13
9.290E+01  7.983E-23  1.967E-13
9.204E+01  8.105E-23  1.979E-13
9.120E+01  8.227E-23  1.990E-13
9.036E+01  8.350E-23  2.001E-13
8.954E+01  8.472E-23  2.012E-13
8.872E+01  8.594E-23  2.022E-13
8.790E+01  8.716E-23  2.032E-13
8.710E+01  8.837E-23  2.042E-13
8.630E+01  8.959E-23  2.051E-13
8.551E+01  9.081E-23  2.060E-13
8.472E+01  9.199E-23  2.067E-13
8.395E+01  9.319E-23  2.075E-13
8.318E+01  9.439E-23  2.082E-13
8.241E+01  9.557E-23  2.089E-13
8.166E+01  9.675E-23  2.096E-13
8.091E+01  9.792E-23  2.102E-13
8.017E+01  9.909E-23  2.107E-13
7.943E+01  1.002E-22  2.112E-13
7.870E+01  1.014E-22  2.116E-13
7.798E+01  1.025E-22  2.120E-13
7.727E+01  1.036E-22  2.124E-13
7.656E+01  1.047E-22  2.127E-13
7.586E+01  1.058E-22  2.129E-13
7.516E+01  1.069E-22  2.131E-13
7.447E+01  1.079E-22  2.132E-13
7.379E+01  1.089E-22  2.132E-13
7.311E+01  1.099E-22  2.132E-13
7.244E+01  1.109E-22  2.131E-13
7.178E+01  1.119E-22  2.130E-13
7.112E+01  1.128E-22  2.129E-13
7.047E+01  1.138E-22  2.127E-13
6.982E+01  1.147E-22  2.124E-13
6.918E+01  1.156E-22  2.121E-13
6.855E+01  1.165E-22  2.118E-13
6.792E+01  1.173E-22  2.113E-13
6.730E+01  1.181E-22  2.109E-13
6.668E+01  1.189E-22  2.104E-13
6.607E+01  1.197E-22  2.098E-13
6.546E+01  1.205E-22  2.092E-13
6.486E+01  1.212E-22  2.085E-13
6.427E+01  1.219E-22  2.078E-13
6.368E+01  1.226E-22  2.070E-13
6.310E+01  1.232E-22  2.062E-13
6.252E+01  1.238E-22  2.054E-13
6.194E+01  1.245E-22  2.045E-13
6.138E+01  1.250E-22  2.036E-13
6.081E+01  1.256E-22  2.026E-13
6.026E+01  1.261E-22  2.016E-13
5.970E+01  1.266E-22  2.005E-13
5.916E+01  1.271E-22  1.994E-13
5.861E+01  1.275E-22  1.982E-13
5.808E+01  1.279E-22  1.970E-13
5.754E+01  1.283E-22  1.958E-13
5.702E+01  1.286E-22  1.945E-13
5.649E+01  1.290E-22  1.933E-13
5.598E+01  1.293E-22  1.919E-13
5.546E+01  1.295E-22  1.906E-13
5.495E+01  1.298E-22  1.892E-13
5.445E+01  1.300E-22  1.878E-13
5.395E+01  1.302E-22  1.864E-13
5.346E+01  1.304E-22  1.849E-13
5.297E+01  1.306E-22  1.834E-13
5.248E+01  1.307E-22  1.819E-13
5.200E+01  1.308E-22  1.804E-13
5.152E+01  1.309E-22  1.788E-13
5.105E+01  1.309E-22  1.772E-13
5.058E+01  1.309E-22  1.756E-13
5.012E+01  1.309E-22  1.740E-13
4.966E+01  1.309E-22  1.724E-13
4.920E+01  1.308E-22  1.707E-13
4.875E+01  1.307E-22  1.690E-13
4.831E+01  1.306E-22  1.673E-13
4.786E+01  1.305E-22  1.656E-13
4.742E+01  1.303E-22  1.639E-13
4.699E+01  1.301E-22  1.622E-13
4.656E+01  1.299E-22  1.605E-13
4.613E+01  1.297E-22  1.587E-13
4.571E+01  1.294E-22  1.569E-13
4.529E+01  1.291E-22  1.551E-13
4.487E+01  1.288E-22  1.533E-13
4.446E+01  1.285E-22  1.515E-13
4.406E+01  1.281E-22  1.497E-13
4.365E+01  1.277E-22  1.478E-13
4.325E+01  1.272E-22  1.460E-13
4.285E+01  1.268E-22  1.441E-13
4.246E+01  1.262E-22  1.422E-13
4.207E+01  1.257E-22  1.402E-13
4.169E+01  1.250E-22  1.383E-13
4.130E+01  1.244E-22  1.363E-13
4.093E+01  1.237E-22  1.342E-13
4.055E+01  1.229E-22  1.322E-13
4.018E+01  1.220E-22  1.301E-13
3.981E+01  1.211E-22  1.279E-13
3.945E+01  1.202E-22  1.258E-13
3.908E+01  1.191E-22  1.235E-13
3.873E+01  1.180E-22  1.213E-13
