Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         5 = grain model
 4.000E-08 4.000E-01 3.000E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 1.000E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 9.211E+01 = <U> 
     mmp83 = radfield
 4.137E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
7.311E+03  3.270E-30  6.343E-19
7.244E+03  3.392E-30  6.517E-19
7.178E+03  3.517E-30  6.697E-19
7.112E+03  3.648E-30  6.881E-19
7.047E+03  3.783E-30  7.071E-19
6.982E+03  3.923E-30  7.266E-19
6.918E+03  4.069E-30  7.466E-19
6.855E+03  4.219E-30  7.672E-19
6.792E+03  4.376E-30  7.884E-19
6.730E+03  4.539E-30  8.102E-19
6.668E+03  4.707E-30  8.326E-19
6.607E+03  4.882E-30  8.557E-19
6.546E+03  5.064E-30  8.794E-19
6.486E+03  5.253E-30  9.038E-19
6.427E+03  5.449E-30  9.289E-19
6.368E+03  5.652E-30  9.547E-19
6.310E+03  5.863E-30  9.812E-19
6.252E+03  6.082E-30  1.009E-18
6.194E+03  6.309E-30  1.037E-18
6.138E+03  6.545E-30  1.066E-18
6.081E+03  6.790E-30  1.095E-18
6.026E+03  7.044E-30  1.126E-18
5.970E+03  7.308E-30  1.157E-18
5.916E+03  7.582E-30  1.190E-18
5.861E+03  7.867E-30  1.223E-18
5.808E+03  8.162E-30  1.257E-18
5.754E+03  8.469E-30  1.293E-18
5.702E+03  8.787E-30  1.329E-18
5.649E+03  9.118E-30  1.366E-18
5.598E+03  9.461E-30  1.405E-18
5.546E+03  9.818E-30  1.444E-18
5.495E+03  1.019E-29  1.485E-18
5.445E+03  1.057E-29  1.527E-18
5.395E+03  1.097E-29  1.570E-18
5.346E+03  1.139E-29  1.614E-18
5.297E+03  1.182E-29  1.660E-18
5.248E+03  1.226E-29  1.707E-18
5.200E+03  1.273E-29  1.755E-18
5.152E+03  1.321E-29  1.805E-18
5.105E+03  1.371E-29  1.856E-18
5.058E+03  1.423E-29  1.909E-18
5.012E+03  1.477E-29  1.963E-18
4.966E+03  1.533E-29  2.019E-18
4.920E+03  1.591E-29  2.076E-18
4.875E+03  1.651E-29  2.135E-18
4.831E+03  1.714E-29  2.196E-18
4.786E+03  1.779E-29  2.259E-18
4.742E+03  1.847E-29  2.323E-18
4.699E+03  1.917E-29  2.390E-18
4.656E+03  1.990E-29  2.458E-18
4.613E+03  2.066E-29  2.528E-18
4.571E+03  2.145E-29  2.601E-18
4.529E+03  2.227E-29  2.675E-18
4.487E+03  2.312E-29  2.752E-18
4.446E+03  2.400E-29  2.831E-18
4.406E+03  2.492E-29  2.913E-18
4.365E+03  2.588E-29  2.996E-18
4.325E+03  2.687E-29  3.083E-18
4.285E+03  2.790E-29  3.172E-18
4.246E+03  2.897E-29  3.263E-18
4.207E+03  3.008E-29  3.357E-18
4.169E+03  3.124E-29  3.454E-18
4.130E+03  3.244E-29  3.554E-18
4.093E+03  3.369E-29  3.657E-18
4.055E+03  3.499E-29  3.763E-18
4.018E+03  3.633E-29  3.872E-18
3.981E+03  3.773E-29  3.985E-18
3.945E+03  3.919E-29  4.100E-18
3.908E+03  4.070E-29  4.219E-18
3.873E+03  4.227E-29  4.342E-18
3.837E+03  4.390E-29  4.468E-18
3.802E+03  4.559E-29  4.598E-18
3.767E+03  4.736E-29  4.732E-18
3.733E+03  4.919E-29  4.870E-18
3.698E+03  5.109E-29  5.012E-18
3.664E+03  5.307E-29  5.159E-18
3.631E+03  5.513E-29  5.310E-18
3.597E+03  5.727E-29  5.465E-18
3.565E+03  5.950E-29  5.626E-18
3.532E+03  6.181E-29  5.791E-18
3.499E+03  6.422E-29  5.961E-18
3.467E+03  6.672E-29  6.136E-18
3.436E+03  6.932E-29  6.317E-18
3.404E+03  7.202E-29  6.503E-18
3.373E+03  7.483E-29  6.695E-18
3.342E+03  7.776E-29  6.893E-18
3.311E+03  8.079E-29  7.097E-18
3.281E+03  8.395E-29  7.307E-18
3.251E+03  8.724E-29  7.523E-18
3.221E+03  9.066E-29  7.746E-18
3.192E+03  9.421E-29  7.976E-18
3.162E+03  9.791E-29  8.213E-18
3.133E+03  1.018E-28  8.457E-18
3.105E+03  1.058E-28  8.709E-18
3.076E+03  1.099E-28  8.968E-18
3.048E+03  1.142E-28  9.235E-18
3.020E+03  1.187E-28  9.511E-18
2.992E+03  1.234E-28  9.795E-18
2.965E+03  1.283E-28  1.009E-17
2.938E+03  1.333E-28  1.039E-17
2.911E+03  1.385E-28  1.070E-17
2.884E+03  1.440E-28  1.102E-17
2.858E+03  1.497E-28  1.135E-17
2.831E+03  1.556E-28  1.168E-17
2.805E+03  1.617E-28  1.203E-17
2.780E+03  1.681E-28  1.240E-17
2.754E+03  1.748E-28  1.277E-17
2.729E+03  1.817E-28  1.315E-17
2.704E+03  1.889E-28  1.355E-17
2.679E+03  1.963E-28  1.395E-17
2.655E+03  2.041E-28  1.437E-17
2.630E+03  2.122E-28  1.481E-17
2.606E+03  2.207E-28  1.525E-17
2.582E+03  2.294E-28  1.572E-17
2.559E+03  2.386E-28  1.619E-17
2.535E+03  2.481E-28  1.668E-17
2.512E+03  2.579E-28  1.719E-17
2.489E+03  2.682E-28  1.771E-17
2.466E+03  2.789E-28  1.824E-17
2.443E+03  2.900E-28  1.880E-17
2.421E+03  3.016E-28  1.937E-17
2.399E+03  3.137E-28  1.996E-17
2.377E+03  3.262E-28  2.057E-17
2.355E+03  3.393E-28  2.119E-17
2.333E+03  3.528E-28  2.184E-17
2.312E+03  3.670E-28  2.251E-17
2.291E+03  3.817E-28  2.319E-17
2.270E+03  3.970E-28  2.390E-17
2.249E+03  4.129E-28  2.463E-17
2.228E+03  4.295E-28  2.539E-17
2.208E+03  4.468E-28  2.617E-17
2.188E+03  4.647E-28  2.697E-17
2.168E+03  4.834E-28  2.780E-17
2.148E+03  5.029E-28  2.865E-17
2.128E+03  5.231E-28  2.953E-17
2.109E+03  5.442E-28  3.044E-17
2.089E+03  5.661E-28  3.137E-17
2.070E+03  5.889E-28  3.234E-17
2.051E+03  6.127E-28  3.334E-17
2.032E+03  6.374E-28  3.436E-17
2.014E+03  6.631E-28  3.542E-17
1.995E+03  6.899E-28  3.652E-17
1.977E+03  7.178E-28  3.764E-17
1.959E+03  7.468E-28  3.880E-17
1.941E+03  7.770E-28  4.000E-17
1.923E+03  8.084E-28  4.124E-17
1.905E+03  8.411E-28  4.251E-17
1.888E+03  8.752E-28  4.383E-17
1.871E+03  9.107E-28  4.519E-17
1.854E+03  9.476E-28  4.659E-17
1.837E+03  9.860E-28  4.803E-17
1.820E+03  1.026E-27  4.952E-17
1.803E+03  1.068E-27  5.106E-17
1.786E+03  1.111E-27  5.265E-17
1.770E+03  1.156E-27  5.428E-17
1.754E+03  1.203E-27  5.597E-17
1.738E+03  1.252E-27  5.771E-17
1.722E+03  1.303E-27  5.951E-17
1.706E+03  1.356E-27  6.136E-17
1.690E+03  1.411E-27  6.327E-17
1.675E+03  1.468E-27  6.524E-17
1.660E+03  1.528E-27  6.727E-17
1.644E+03  1.590E-27  6.937E-17
1.629E+03  1.655E-27  7.153E-17
1.614E+03  1.723E-27  7.377E-17
1.600E+03  1.793E-27  7.607E-17
1.585E+03  1.866E-27  7.844E-17
1.570E+03  1.942E-27  8.089E-17
1.556E+03  2.021E-27  8.342E-17
1.542E+03  2.104E-27  8.603E-17
1.528E+03  2.189E-27  8.872E-17
1.514E+03  2.279E-27  9.149E-17
1.500E+03  2.372E-27  9.435E-17
1.486E+03  2.469E-27  9.731E-17
1.472E+03  2.570E-27  1.004E-16
1.459E+03  2.675E-27  1.035E-16
1.445E+03  2.784E-27  1.067E-16
1.432E+03  2.898E-27  1.101E-16
1.419E+03  3.016E-27  1.135E-16
1.406E+03  3.140E-27  1.171E-16
1.393E+03  3.268E-27  1.208E-16
1.380E+03  3.402E-27  1.246E-16
1.368E+03  3.541E-27  1.285E-16
1.355E+03  3.686E-27  1.325E-16
1.343E+03  3.837E-27  1.367E-16
1.330E+03  3.994E-27  1.410E-16
1.318E+03  4.158E-27  1.454E-16
1.306E+03  4.328E-27  1.499E-16
1.294E+03  4.505E-27  1.547E-16
1.282E+03  4.690E-27  1.595E-16
1.271E+03  4.882E-27  1.645E-16
1.259E+03  5.082E-27  1.697E-16
1.247E+03  5.290E-27  1.750E-16
1.236E+03  5.506E-27  1.805E-16
1.225E+03  5.732E-27  1.862E-16
1.213E+03  5.966E-27  1.920E-16
1.202E+03  6.211E-27  1.981E-16
1.191E+03  6.465E-27  2.043E-16
1.180E+03  6.730E-27  2.107E-16
1.169E+03  7.005E-27  2.173E-16
1.159E+03  7.292E-27  2.241E-16
1.148E+03  7.590E-27  2.312E-16
1.138E+03  7.901E-27  2.384E-16
1.127E+03  8.224E-27  2.459E-16
1.117E+03  8.561E-27  2.536E-16
1.107E+03  8.911E-27  2.616E-16
1.096E+03  9.275E-27  2.698E-16
1.086E+03  9.655E-27  2.782E-16
1.076E+03  1.005E-26  2.870E-16
1.067E+03  1.046E-26  2.959E-16
1.057E+03  1.089E-26  3.052E-16
1.047E+03  1.133E-26  3.148E-16
1.038E+03  1.180E-26  3.246E-16
1.028E+03  1.228E-26  3.348E-16
1.019E+03  1.278E-26  3.452E-16
1.009E+03  1.330E-26  3.560E-16
1.000E+03  1.384E-26  3.672E-16
9.908E+02  1.441E-26  3.787E-16
9.817E+02  1.500E-26  3.905E-16
9.727E+02  1.561E-26  4.027E-16
9.638E+02  1.625E-26  4.153E-16
9.550E+02  1.691E-26  4.283E-16
9.462E+02  1.760E-26  4.417E-16
9.376E+02  1.832E-26  4.555E-16
9.290E+02  1.906E-26  4.697E-16
9.204E+02  1.984E-26  4.844E-16
9.120E+02  2.065E-26  4.995E-16
9.036E+02  2.149E-26  5.151E-16
8.954E+02  2.236E-26  5.311E-16
8.872E+02  2.327E-26  5.476E-16
8.790E+02  2.422E-26  5.646E-16
8.710E+02  2.520E-26  5.822E-16
8.630E+02  2.622E-26  6.002E-16
8.551E+02  2.729E-26  6.189E-16
8.472E+02  2.839E-26  6.380E-16
8.395E+02  2.954E-26  6.578E-16
8.318E+02  3.074E-26  6.782E-16
8.241E+02  3.198E-26  6.991E-16
8.166E+02  3.327E-26  7.207E-16
8.091E+02  3.462E-26  7.430E-16
8.017E+02  3.602E-26  7.659E-16
7.943E+02  3.747E-26  7.895E-16
7.870E+02  3.898E-26  8.138E-16
7.798E+02  4.055E-26  8.388E-16
7.727E+02  4.218E-26  8.646E-16
7.656E+02  4.388E-26  8.912E-16
7.586E+02  4.565E-26  9.186E-16
7.516E+02  4.749E-26  9.467E-16
7.447E+02  4.940E-26  9.758E-16
7.379E+02  5.139E-26  1.006E-15
7.311E+02  5.346E-26  1.037E-15
7.244E+02  5.561E-26  1.069E-15
7.178E+02  5.785E-26  1.102E-15
7.112E+02  6.018E-26  1.135E-15
7.047E+02  6.261E-26  1.170E-15
6.982E+02  6.513E-26  1.206E-15
6.918E+02  6.775E-26  1.243E-15
6.855E+02  7.048E-26  1.282E-15
6.792E+02  7.332E-26  1.321E-15
6.730E+02  7.626E-26  1.361E-15
6.668E+02  7.932E-26  1.403E-15
6.607E+02  8.251E-26  1.446E-15
6.546E+02  8.583E-26  1.490E-15
6.486E+02  8.929E-26  1.536E-15
6.427E+02  9.289E-26  1.584E-15
6.368E+02  9.663E-26  1.632E-15
6.310E+02  1.005E-25  1.683E-15
6.252E+02  1.046E-25  1.734E-15
6.194E+02  1.088E-25  1.788E-15
6.138E+02  1.132E-25  1.843E-15
6.081E+02  1.178E-25  1.900E-15
6.026E+02  1.225E-25  1.958E-15
5.970E+02  1.275E-25  2.018E-15
5.916E+02  1.326E-25  2.081E-15
5.861E+02  1.379E-25  2.145E-15
5.808E+02  1.435E-25  2.211E-15
5.754E+02  1.493E-25  2.279E-15
5.702E+02  1.553E-25  2.349E-15
5.649E+02  1.616E-25  2.422E-15
5.598E+02  1.681E-25  2.496E-15
5.546E+02  1.749E-25  2.573E-15
5.495E+02  1.820E-25  2.652E-15
5.445E+02  1.893E-25  2.734E-15
5.395E+02  1.970E-25  2.819E-15
5.346E+02  2.049E-25  2.906E-15
5.297E+02  2.132E-25  2.995E-15
5.248E+02  2.218E-25  3.087E-15
5.200E+02  2.307E-25  3.183E-15
5.152E+02  2.401E-25  3.281E-15
5.105E+02  2.497E-25  3.382E-15
5.058E+02  2.598E-25  3.486E-15
5.012E+02  2.703E-25  3.594E-15
4.966E+02  2.812E-25  3.704E-15
4.920E+02  2.926E-25  3.819E-15
4.875E+02  3.044E-25  3.936E-15
4.831E+02  3.166E-25  4.057E-15
4.786E+02  3.294E-25  4.182E-15
4.742E+02  3.427E-25  4.311E-15
4.699E+02  3.565E-25  4.444E-15
4.656E+02  3.709E-25  4.580E-15
4.613E+02  3.858E-25  4.721E-15
4.571E+02  4.014E-25  4.866E-15
4.529E+02  4.175E-25  5.016E-15
4.487E+02  4.343E-25  5.170E-15
4.446E+02  4.518E-25  5.329E-15
4.406E+02  4.700E-25  5.492E-15
4.365E+02  4.889E-25  5.661E-15
4.325E+02  5.085E-25  5.834E-15
4.285E+02  5.290E-25  6.013E-15
4.246E+02  5.502E-25  6.197E-15
4.207E+02  5.723E-25  6.387E-15
4.169E+02  5.953E-25  6.583E-15
4.130E+02  6.192E-25  6.784E-15
4.093E+02  6.441E-25  6.992E-15
4.055E+02  6.699E-25  7.206E-15
4.018E+02  6.968E-25  7.426E-15
3.981E+02  7.247E-25  7.653E-15
3.945E+02  7.538E-25  7.887E-15
3.908E+02  7.840E-25  8.128E-15
3.873E+02  8.154E-25  8.376E-15
3.837E+02  8.480E-25  8.631E-15
3.802E+02  8.820E-25  8.894E-15
3.767E+02  9.172E-25  9.165E-15
3.733E+02  9.539E-25  9.444E-15
3.698E+02  9.920E-25  9.732E-15
3.664E+02  1.032E-24  1.003E-14
3.631E+02  1.073E-24  1.033E-14
3.597E+02  1.116E-24  1.065E-14
3.565E+02  1.160E-24  1.097E-14
3.532E+02  1.206E-24  1.130E-14
3.499E+02  1.254E-24  1.164E-14
3.467E+02  1.304E-24  1.199E-14
3.436E+02  1.356E-24  1.236E-14
3.404E+02  1.410E-24  1.273E-14
3.373E+02  1.466E-24  1.311E-14
3.342E+02  1.524E-24  1.351E-14
3.311E+02  1.584E-24  1.391E-14
3.281E+02  1.647E-24  1.433E-14
3.251E+02  1.712E-24  1.476E-14
3.221E+02  1.779E-24  1.520E-14
3.192E+02  1.850E-24  1.566E-14
3.162E+02  1.923E-24  1.613E-14
3.133E+02  1.998E-24  1.661E-14
3.105E+02  2.077E-24  1.710E-14
3.076E+02  2.158E-24  1.761E-14
3.048E+02  2.243E-24  1.813E-14
3.020E+02  2.331E-24  1.867E-14
2.992E+02  2.422E-24  1.923E-14
2.965E+02  2.517E-24  1.979E-14
2.938E+02  2.615E-24  2.038E-14
2.911E+02  2.717E-24  2.098E-14
2.884E+02  2.823E-24  2.160E-14
2.858E+02  2.933E-24  2.223E-14
2.831E+02  3.047E-24  2.288E-14
2.805E+02  3.165E-24  2.355E-14
2.780E+02  3.287E-24  2.424E-14
2.754E+02  3.414E-24  2.494E-14
2.729E+02  3.546E-24  2.567E-14
2.704E+02  3.684E-24  2.642E-14
2.679E+02  3.826E-24  2.719E-14
2.655E+02  3.974E-24  2.798E-14
2.630E+02  4.127E-24  2.879E-14
2.606E+02  4.286E-24  2.963E-14
2.582E+02  4.450E-24  3.048E-14
2.559E+02  4.620E-24  3.136E-14
2.535E+02  4.796E-24  3.225E-14
2.512E+02  4.977E-24  3.316E-14
2.489E+02  5.162E-24  3.408E-14
2.466E+02  5.350E-24  3.500E-14
2.443E+02  5.544E-24  3.593E-14
2.421E+02  5.743E-24  3.688E-14
2.399E+02  5.947E-24  3.784E-14
2.377E+02  6.156E-24  3.881E-14
2.355E+02  6.371E-24  3.980E-14
2.333E+02  6.592E-24  4.080E-14
2.312E+02  6.821E-24  4.183E-14
2.291E+02  7.057E-24  4.288E-14
2.270E+02  7.300E-24  4.395E-14
2.249E+02  7.551E-24  4.505E-14
2.228E+02  7.810E-24  4.616E-14
2.208E+02  8.076E-24  4.730E-14
2.188E+02  8.351E-24  4.847E-14
2.168E+02  8.635E-24  4.965E-14
2.148E+02  8.927E-24  5.086E-14
2.128E+02  9.227E-24  5.209E-14
2.109E+02  9.537E-24  5.334E-14
2.089E+02  9.856E-24  5.462E-14
2.070E+02  1.018E-23  5.593E-14
2.051E+02  1.052E-23  5.725E-14
2.032E+02  1.087E-23  5.860E-14
2.014E+02  1.123E-23  5.998E-14
1.995E+02  1.160E-23  6.138E-14
1.977E+02  1.198E-23  6.281E-14
1.959E+02  1.237E-23  6.426E-14
1.941E+02  1.277E-23  6.573E-14
1.923E+02  1.318E-23  6.724E-14
1.905E+02  1.361E-23  6.877E-14
1.888E+02  1.404E-23  7.033E-14
1.871E+02  1.449E-23  7.191E-14
1.854E+02  1.495E-23  7.352E-14
1.837E+02  1.543E-23  7.516E-14
1.820E+02  1.592E-23  7.683E-14
1.803E+02  1.642E-23  7.853E-14
1.786E+02  1.694E-23  8.026E-14
1.770E+02  1.747E-23  8.202E-14
1.754E+02  1.801E-23  8.380E-14
1.738E+02  1.858E-23  8.563E-14
1.722E+02  1.915E-23  8.748E-14
1.706E+02  1.975E-23  8.936E-14
1.690E+02  2.036E-23  9.128E-14
1.675E+02  2.099E-23  9.324E-14
1.660E+02  2.163E-23  9.523E-14
1.644E+02  2.230E-23  9.727E-14
1.629E+02  2.299E-23  9.934E-14
1.614E+02  2.369E-23  1.015E-13
1.600E+02  2.442E-23  1.036E-13
1.585E+02  2.517E-23  1.058E-13
1.570E+02  2.594E-23  1.081E-13
1.556E+02  2.674E-23  1.104E-13
1.542E+02  2.757E-23  1.127E-13
1.528E+02  2.842E-23  1.152E-13
1.514E+02  2.930E-23  1.176E-13
1.500E+02  3.020E-23  1.201E-13
1.486E+02  3.113E-23  1.227E-13
1.472E+02  3.209E-23  1.253E-13
1.459E+02  3.308E-23  1.280E-13
1.445E+02  3.408E-23  1.306E-13
1.432E+02  3.508E-23  1.333E-13
1.419E+02  3.609E-23  1.358E-13
1.406E+02  3.708E-23  1.383E-13
1.393E+02  3.804E-23  1.406E-13
1.380E+02  3.898E-23  1.427E-13
1.368E+02  3.988E-23  1.447E-13
1.355E+02  4.075E-23  1.465E-13
1.343E+02  4.161E-23  1.482E-13
1.330E+02  4.247E-23  1.499E-13
1.318E+02  4.333E-23  1.515E-13
1.306E+02  4.421E-23  1.532E-13
1.294E+02  4.510E-23  1.548E-13
1.282E+02  4.602E-23  1.565E-13
1.271E+02  4.696E-23  1.583E-13
1.259E+02  4.793E-23  1.601E-13
1.247E+02  4.893E-23  1.619E-13
1.236E+02  4.995E-23  1.638E-13
1.225E+02  5.100E-23  1.657E-13
1.213E+02  5.207E-23  1.676E-13
1.202E+02  5.318E-23  1.696E-13
1.191E+02  5.430E-23  1.716E-13
1.180E+02  5.545E-23  1.736E-13
1.169E+02  5.662E-23  1.757E-13
1.159E+02  5.781E-23  1.777E-13
1.148E+02  5.903E-23  1.798E-13
1.138E+02  6.027E-23  1.819E-13
1.127E+02  6.153E-23  1.840E-13
1.117E+02  6.282E-23  1.861E-13
1.107E+02  6.413E-23  1.882E-13
1.096E+02  6.546E-23  1.904E-13
1.086E+02  6.682E-23  1.926E-13
1.076E+02  6.820E-23  1.947E-13
1.067E+02  6.959E-23  1.969E-13
1.057E+02  7.101E-23  1.991E-13
1.047E+02  7.245E-23  2.012E-13
1.038E+02  7.391E-23  2.034E-13
1.028E+02  7.539E-23  2.056E-13
1.019E+02  7.688E-23  2.077E-13
1.009E+02  7.838E-23  2.098E-13
1.000E+02  7.991E-23  2.120E-13
9.908E+01  8.145E-23  2.141E-13
9.817E+01  8.301E-23  2.162E-13
9.727E+01  8.458E-23  2.182E-13
9.638E+01  8.617E-23  2.203E-13
9.550E+01  8.777E-23  2.223E-13
9.462E+01  8.939E-23  2.244E-13
9.376E+01  9.102E-23  2.264E-13
9.290E+01  9.266E-23  2.283E-13
9.204E+01  9.432E-23  2.303E-13
9.120E+01  9.598E-23  2.322E-13
9.036E+01  9.766E-23  2.341E-13
8.954E+01  9.936E-23  2.360E-13
8.872E+01  1.011E-22  2.378E-13
8.790E+01  1.028E-22  2.397E-13
8.710E+01  1.045E-22  2.415E-13
8.630E+01  1.063E-22  2.433E-13
8.551E+01  1.080E-22  2.450E-13
8.472E+01  1.098E-22  2.467E-13
8.395E+01  1.116E-22  2.484E-13
8.318E+01  1.133E-22  2.501E-13
8.241E+01  1.151E-22  2.517E-13
8.166E+01  1.169E-22  2.533E-13
8.091E+01  1.188E-22  2.549E-13
8.017E+01  1.206E-22  2.564E-13
7.943E+01  1.224E-22  2.579E-13
7.870E+01  1.243E-22  2.594E-13
7.798E+01  1.261E-22  2.608E-13
7.727E+01  1.279E-22  2.622E-13
7.656E+01  1.298E-22  2.636E-13
7.586E+01  1.317E-22  2.649E-13
7.516E+01  1.335E-22  2.662E-13
7.447E+01  1.354E-22  2.675E-13
7.379E+01  1.372E-22  2.686E-13
7.311E+01  1.391E-22  2.698E-13
7.244E+01  1.410E-22  2.709E-13
7.178E+01  1.428E-22  2.719E-13
7.112E+01  1.447E-22  2.730E-13
7.047E+01  1.466E-22  2.740E-13
6.982E+01  1.485E-22  2.750E-13
6.918E+01  1.504E-22  2.760E-13
6.855E+01  1.523E-22  2.769E-13
6.792E+01  1.542E-22  2.777E-13
6.730E+01  1.560E-22  2.785E-13
6.668E+01  1.579E-22  2.793E-13
6.607E+01  1.598E-22  2.801E-13
6.546E+01  1.617E-22  2.808E-13
6.486E+01  1.636E-22  2.815E-13
6.427E+01  1.655E-22  2.822E-13
6.368E+01  1.674E-22  2.828E-13
6.310E+01  1.693E-22  2.834E-13
6.252E+01  1.712E-22  2.840E-13
6.194E+01  1.732E-22  2.845E-13
6.138E+01  1.751E-22  2.851E-13
6.081E+01  1.770E-22  2.856E-13
6.026E+01  1.789E-22  2.860E-13
5.970E+01  1.809E-22  2.864E-13
5.916E+01  1.828E-22  2.869E-13
5.861E+01  1.847E-22  2.872E-13
5.808E+01  1.867E-22  2.876E-13
5.754E+01  1.886E-22  2.879E-13
5.702E+01  1.906E-22  2.882E-13
5.649E+01  1.925E-22  2.885E-13
5.598E+01  1.945E-22  2.888E-13
5.546E+01  1.965E-22  2.891E-13
5.495E+01  1.985E-22  2.893E-13
5.445E+01  2.005E-22  2.896E-13
5.395E+01  2.025E-22  2.898E-13
5.346E+01  2.046E-22  2.901E-13
5.297E+01  2.066E-22  2.903E-13
5.248E+01  2.087E-22  2.905E-13
5.200E+01  2.108E-22  2.907E-13
5.152E+01  2.129E-22  2.910E-13
5.105E+01  2.150E-22  2.911E-13
5.058E+01  2.171E-22  2.913E-13
5.012E+01  2.193E-22  2.915E-13
4.966E+01  2.215E-22  2.917E-13
4.920E+01  2.236E-22  2.919E-13
4.875E+01  2.259E-22  2.921E-13
4.831E+01  2.281E-22  2.923E-13
4.786E+01  2.304E-22  2.925E-13
4.742E+01  2.327E-22  2.927E-13
4.699E+01  2.350E-22  2.929E-13
4.656E+01  2.373E-22  2.931E-13
4.613E+01  2.397E-22  2.933E-13
4.571E+01  2.421E-22  2.936E-13
4.529E+01  2.445E-22  2.938E-13
4.487E+01  2.470E-22  2.940E-13
4.446E+01  2.495E-22  2.943E-13
4.406E+01  2.520E-22  2.945E-13
4.365E+01  2.545E-22  2.947E-13
4.325E+01  2.571E-22  2.949E-13
4.285E+01  2.596E-22  2.951E-13
4.246E+01  2.622E-22  2.953E-13
4.207E+01  2.647E-22  2.955E-13
4.169E+01  2.673E-22  2.956E-13
4.130E+01  2.698E-22  2.956E-13
4.093E+01  2.723E-22  2.956E-13
4.055E+01  2.748E-22  2.956E-13
4.018E+01  2.772E-22  2.955E-13
3.981E+01  2.796E-22  2.953E-13
3.945E+01  2.819E-22  2.950E-13
3.908E+01  2.841E-22  2.946E-13
3.873E+01  2.862E-22  2.940E-13
