Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         6 = grain model
 4.000E-08 4.000E-01 3.750E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 1.250E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 6.915E+01 = <U> 
     mmp83 = radfield
 3.117E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
5.970E+03  7.264E-30  1.150E-18
5.916E+03  7.536E-30  1.182E-18
5.861E+03  7.818E-30  1.216E-18
5.808E+03  8.112E-30  1.250E-18
5.754E+03  8.416E-30  1.285E-18
5.702E+03  8.733E-30  1.321E-18
5.649E+03  9.061E-30  1.358E-18
5.598E+03  9.402E-30  1.396E-18
5.546E+03  9.756E-30  1.435E-18
5.495E+03  1.012E-29  1.476E-18
5.445E+03  1.050E-29  1.517E-18
5.395E+03  1.090E-29  1.560E-18
5.346E+03  1.131E-29  1.604E-18
5.297E+03  1.174E-29  1.649E-18
5.248E+03  1.218E-29  1.696E-18
5.200E+03  1.264E-29  1.744E-18
5.152E+03  1.312E-29  1.793E-18
5.105E+03  1.362E-29  1.844E-18
5.058E+03  1.414E-29  1.897E-18
5.012E+03  1.467E-29  1.950E-18
4.966E+03  1.523E-29  2.006E-18
4.920E+03  1.580E-29  2.063E-18
4.875E+03  1.640E-29  2.121E-18
4.831E+03  1.703E-29  2.182E-18
4.786E+03  1.767E-29  2.244E-18
4.742E+03  1.835E-29  2.308E-18
4.699E+03  1.905E-29  2.374E-18
4.656E+03  1.977E-29  2.442E-18
4.613E+03  2.052E-29  2.512E-18
4.571E+03  2.131E-29  2.583E-18
4.529E+03  2.212E-29  2.657E-18
4.487E+03  2.297E-29  2.734E-18
4.446E+03  2.384E-29  2.812E-18
4.406E+03  2.476E-29  2.893E-18
4.365E+03  2.570E-29  2.976E-18
4.325E+03  2.669E-29  3.062E-18
4.285E+03  2.771E-29  3.150E-18
4.246E+03  2.877E-29  3.241E-18
4.207E+03  2.988E-29  3.334E-18
4.169E+03  3.103E-29  3.431E-18
4.130E+03  3.222E-29  3.530E-18
4.093E+03  3.346E-29  3.632E-18
4.055E+03  3.475E-29  3.737E-18
4.018E+03  3.608E-29  3.846E-18
3.981E+03  3.747E-29  3.957E-18
3.945E+03  3.892E-29  4.072E-18
3.908E+03  4.042E-29  4.190E-18
3.873E+03  4.197E-29  4.312E-18
3.837E+03  4.359E-29  4.437E-18
3.802E+03  4.528E-29  4.566E-18
3.767E+03  4.703E-29  4.699E-18
3.733E+03  4.885E-29  4.836E-18
3.698E+03  5.074E-29  4.977E-18
3.664E+03  5.270E-29  5.123E-18
3.631E+03  5.475E-29  5.273E-18
3.597E+03  5.687E-29  5.427E-18
3.565E+03  5.908E-29  5.586E-18
3.532E+03  6.138E-29  5.750E-18
3.499E+03  6.377E-29  5.919E-18
3.467E+03  6.625E-29  6.093E-18
3.436E+03  6.883E-29  6.273E-18
3.404E+03  7.152E-29  6.458E-18
3.373E+03  7.431E-29  6.648E-18
3.342E+03  7.721E-29  6.844E-18
3.311E+03  8.023E-29  7.047E-18
3.281E+03  8.336E-29  7.255E-18
3.251E+03  8.663E-29  7.470E-18
3.221E+03  9.002E-29  7.692E-18
3.192E+03  9.355E-29  7.920E-18
3.162E+03  9.722E-29  8.155E-18
3.133E+03  1.010E-28  8.397E-18
3.105E+03  1.050E-28  8.647E-18
3.076E+03  1.091E-28  8.905E-18
3.048E+03  1.134E-28  9.170E-18
3.020E+03  1.179E-28  9.444E-18
2.992E+03  1.225E-28  9.725E-18
2.965E+03  1.273E-28  1.001E-17
2.938E+03  1.324E-28  1.031E-17
2.911E+03  1.376E-28  1.062E-17
2.884E+03  1.430E-28  1.094E-17
2.858E+03  1.486E-28  1.126E-17
2.831E+03  1.545E-28  1.160E-17
2.805E+03  1.606E-28  1.195E-17
2.780E+03  1.669E-28  1.231E-17
2.754E+03  1.735E-28  1.268E-17
2.729E+03  1.804E-28  1.306E-17
2.704E+03  1.875E-28  1.345E-17
2.679E+03  1.950E-28  1.385E-17
2.655E+03  2.027E-28  1.427E-17
2.630E+03  2.107E-28  1.470E-17
2.606E+03  2.191E-28  1.515E-17
2.582E+03  2.278E-28  1.560E-17
2.559E+03  2.369E-28  1.608E-17
2.535E+03  2.463E-28  1.656E-17
2.512E+03  2.561E-28  1.706E-17
2.489E+03  2.663E-28  1.758E-17
2.466E+03  2.769E-28  1.812E-17
2.443E+03  2.880E-28  1.867E-17
2.421E+03  2.995E-28  1.923E-17
2.399E+03  3.114E-28  1.982E-17
2.377E+03  3.239E-28  2.042E-17
2.355E+03  3.369E-28  2.104E-17
2.333E+03  3.503E-28  2.169E-17
2.312E+03  3.644E-28  2.235E-17
2.291E+03  3.790E-28  2.303E-17
2.270E+03  3.942E-28  2.373E-17
2.249E+03  4.100E-28  2.446E-17
2.228E+03  4.265E-28  2.521E-17
2.208E+03  4.436E-28  2.598E-17
2.188E+03  4.614E-28  2.678E-17
2.168E+03  4.800E-28  2.760E-17
2.148E+03  4.993E-28  2.845E-17
2.128E+03  5.194E-28  2.932E-17
2.109E+03  5.403E-28  3.022E-17
2.089E+03  5.621E-28  3.115E-17
2.070E+03  5.848E-28  3.211E-17
2.051E+03  6.084E-28  3.310E-17
2.032E+03  6.329E-28  3.412E-17
2.014E+03  6.585E-28  3.517E-17
1.995E+03  6.851E-28  3.626E-17
1.977E+03  7.127E-28  3.738E-17
1.959E+03  7.416E-28  3.853E-17
1.941E+03  7.715E-28  3.972E-17
1.923E+03  8.027E-28  4.095E-17
1.905E+03  8.352E-28  4.222E-17
1.888E+03  8.690E-28  4.352E-17
1.871E+03  9.043E-28  4.487E-17
1.854E+03  9.409E-28  4.626E-17
1.837E+03  9.790E-28  4.769E-17
1.820E+03  1.019E-27  4.917E-17
1.803E+03  1.060E-27  5.070E-17
1.786E+03  1.103E-27  5.228E-17
1.770E+03  1.148E-27  5.390E-17
1.754E+03  1.195E-27  5.558E-17
1.738E+03  1.243E-27  5.730E-17
1.722E+03  1.294E-27  5.909E-17
1.706E+03  1.346E-27  6.093E-17
1.690E+03  1.401E-27  6.282E-17
1.675E+03  1.458E-27  6.478E-17
1.660E+03  1.517E-27  6.680E-17
1.644E+03  1.579E-27  6.888E-17
1.629E+03  1.644E-27  7.103E-17
1.614E+03  1.710E-27  7.325E-17
1.600E+03  1.780E-27  7.553E-17
1.585E+03  1.853E-27  7.789E-17
1.570E+03  1.928E-27  8.032E-17
1.556E+03  2.007E-27  8.283E-17
1.542E+03  2.089E-27  8.542E-17
1.528E+03  2.174E-27  8.809E-17
1.514E+03  2.263E-27  9.084E-17
1.500E+03  2.355E-27  9.368E-17
1.486E+03  2.451E-27  9.661E-17
1.472E+03  2.551E-27  9.964E-17
1.459E+03  2.656E-27  1.028E-16
1.445E+03  2.764E-27  1.060E-16
1.432E+03  2.877E-27  1.093E-16
1.419E+03  2.995E-27  1.127E-16
1.406E+03  3.117E-27  1.163E-16
1.393E+03  3.245E-27  1.199E-16
1.380E+03  3.378E-27  1.237E-16
1.368E+03  3.516E-27  1.275E-16
1.355E+03  3.660E-27  1.316E-16
1.343E+03  3.809E-27  1.357E-16
1.330E+03  3.965E-27  1.399E-16
1.318E+03  4.128E-27  1.443E-16
1.306E+03  4.296E-27  1.489E-16
1.294E+03  4.472E-27  1.535E-16
1.282E+03  4.655E-27  1.584E-16
1.271E+03  4.846E-27  1.633E-16
1.259E+03  5.044E-27  1.685E-16
1.247E+03  5.251E-27  1.737E-16
1.236E+03  5.466E-27  1.792E-16
1.225E+03  5.689E-27  1.848E-16
1.213E+03  5.922E-27  1.906E-16
1.202E+03  6.165E-27  1.966E-16
1.191E+03  6.417E-27  2.028E-16
1.180E+03  6.679E-27  2.091E-16
1.169E+03  6.953E-27  2.157E-16
1.159E+03  7.237E-27  2.225E-16
1.148E+03  7.533E-27  2.294E-16
1.138E+03  7.841E-27  2.366E-16
1.127E+03  8.162E-27  2.440E-16
1.117E+03  8.496E-27  2.517E-16
1.107E+03  8.843E-27  2.596E-16
1.096E+03  9.204E-27  2.677E-16
1.086E+03  9.581E-27  2.761E-16
1.076E+03  9.972E-27  2.847E-16
1.067E+03  1.038E-26  2.937E-16
1.057E+03  1.080E-26  3.028E-16
1.047E+03  1.124E-26  3.123E-16
1.038E+03  1.170E-26  3.221E-16
1.028E+03  1.218E-26  3.322E-16
1.019E+03  1.268E-26  3.425E-16
1.009E+03  1.319E-26  3.532E-16
1.000E+03  1.373E-26  3.642E-16
9.908E+02  1.429E-26  3.756E-16
9.817E+02  1.488E-26  3.874E-16
9.727E+02  1.548E-26  3.995E-16
9.638E+02  1.611E-26  4.120E-16
9.550E+02  1.677E-26  4.248E-16
9.462E+02  1.745E-26  4.381E-16
9.376E+02  1.817E-26  4.518E-16
9.290E+02  1.891E-26  4.659E-16
9.204E+02  1.967E-26  4.804E-16
9.120E+02  2.048E-26  4.953E-16
9.036E+02  2.131E-26  5.108E-16
8.954E+02  2.217E-26  5.266E-16
8.872E+02  2.307E-26  5.430E-16
8.790E+02  2.401E-26  5.599E-16
8.710E+02  2.498E-26  5.772E-16
8.630E+02  2.600E-26  5.951E-16
8.551E+02  2.705E-26  6.135E-16
8.472E+02  2.815E-26  6.325E-16
8.395E+02  2.928E-26  6.521E-16
8.318E+02  3.047E-26  6.722E-16
8.241E+02  3.170E-26  6.930E-16
8.166E+02  3.298E-26  7.144E-16
8.091E+02  3.431E-26  7.364E-16
8.017E+02  3.569E-26  7.590E-16
7.943E+02  3.713E-26  7.824E-16
7.870E+02  3.863E-26  8.064E-16
7.798E+02  4.018E-26  8.312E-16
7.727E+02  4.180E-26  8.567E-16
7.656E+02  4.348E-26  8.830E-16
7.586E+02  4.523E-26  9.101E-16
7.516E+02  4.704E-26  9.379E-16
7.447E+02  4.894E-26  9.667E-16
7.379E+02  5.090E-26  9.964E-16
7.311E+02  5.295E-26  1.027E-15
7.244E+02  5.508E-26  1.058E-15
7.178E+02  5.730E-26  1.091E-15
7.112E+02  5.960E-26  1.124E-15
7.047E+02  6.200E-26  1.159E-15
6.982E+02  6.450E-26  1.195E-15
6.918E+02  6.709E-26  1.231E-15
6.855E+02  6.979E-26  1.269E-15
6.792E+02  7.259E-26  1.308E-15
6.730E+02  7.550E-26  1.348E-15
6.668E+02  7.853E-26  1.389E-15
6.607E+02  8.167E-26  1.431E-15
6.546E+02  8.496E-26  1.475E-15
6.486E+02  8.838E-26  1.521E-15
6.427E+02  9.194E-26  1.567E-15
6.368E+02  9.564E-26  1.615E-15
6.310E+02  9.949E-26  1.665E-15
6.252E+02  1.035E-25  1.716E-15
6.194E+02  1.077E-25  1.769E-15
6.138E+02  1.120E-25  1.823E-15
6.081E+02  1.165E-25  1.879E-15
6.026E+02  1.212E-25  1.937E-15
5.970E+02  1.261E-25  1.997E-15
5.916E+02  1.312E-25  2.058E-15
5.861E+02  1.365E-25  2.122E-15
5.808E+02  1.419E-25  2.187E-15
5.754E+02  1.477E-25  2.254E-15
5.702E+02  1.536E-25  2.323E-15
5.649E+02  1.598E-25  2.395E-15
5.598E+02  1.663E-25  2.468E-15
5.546E+02  1.730E-25  2.544E-15
5.495E+02  1.799E-25  2.623E-15
5.445E+02  1.872E-25  2.703E-15
5.395E+02  1.947E-25  2.787E-15
5.346E+02  2.026E-25  2.872E-15
5.297E+02  2.107E-25  2.961E-15
5.248E+02  2.192E-25  3.052E-15
5.200E+02  2.281E-25  3.146E-15
5.152E+02  2.373E-25  3.243E-15
5.105E+02  2.468E-25  3.343E-15
5.058E+02  2.568E-25  3.445E-15
5.012E+02  2.671E-25  3.551E-15
4.966E+02  2.779E-25  3.661E-15
4.920E+02  2.891E-25  3.773E-15
4.875E+02  3.007E-25  3.889E-15
4.831E+02  3.128E-25  4.009E-15
4.786E+02  3.254E-25  4.132E-15
4.742E+02  3.385E-25  4.259E-15
4.699E+02  3.522E-25  4.390E-15
4.656E+02  3.663E-25  4.524E-15
4.613E+02  3.811E-25  4.663E-15
4.571E+02  3.964E-25  4.806E-15
4.529E+02  4.124E-25  4.954E-15
4.487E+02  4.289E-25  5.106E-15
4.446E+02  4.462E-25  5.262E-15
4.406E+02  4.641E-25  5.423E-15
4.365E+02  4.827E-25  5.589E-15
4.325E+02  5.021E-25  5.760E-15
4.285E+02  5.222E-25  5.937E-15
4.246E+02  5.432E-25  6.118E-15
4.207E+02  5.650E-25  6.305E-15
4.169E+02  5.876E-25  6.498E-15
4.130E+02  6.112E-25  6.697E-15
4.093E+02  6.357E-25  6.901E-15
4.055E+02  6.612E-25  7.112E-15
4.018E+02  6.876E-25  7.329E-15
3.981E+02  7.152E-25  7.552E-15
3.945E+02  7.438E-25  7.783E-15
3.908E+02  7.736E-25  8.020E-15
3.873E+02  8.045E-25  8.264E-15
3.837E+02  8.367E-25  8.516E-15
3.802E+02  8.701E-25  8.775E-15
3.767E+02  9.049E-25  9.042E-15
3.733E+02  9.410E-25  9.317E-15
3.698E+02  9.785E-25  9.600E-15
3.664E+02  1.018E-24  9.891E-15
3.631E+02  1.058E-24  1.019E-14
3.597E+02  1.100E-24  1.050E-14
3.565E+02  1.144E-24  1.082E-14
3.532E+02  1.190E-24  1.114E-14
3.499E+02  1.237E-24  1.148E-14
3.467E+02  1.286E-24  1.183E-14
3.436E+02  1.337E-24  1.218E-14
3.404E+02  1.390E-24  1.255E-14
3.373E+02  1.445E-24  1.293E-14
3.342E+02  1.502E-24  1.332E-14
3.311E+02  1.562E-24  1.372E-14
3.281E+02  1.623E-24  1.413E-14
3.251E+02  1.687E-24  1.455E-14
3.221E+02  1.754E-24  1.499E-14
3.192E+02  1.823E-24  1.543E-14
3.162E+02  1.895E-24  1.589E-14
3.133E+02  1.969E-24  1.637E-14
3.105E+02  2.046E-24  1.685E-14
3.076E+02  2.127E-24  1.735E-14
3.048E+02  2.210E-24  1.787E-14
3.020E+02  2.297E-24  1.840E-14
2.992E+02  2.386E-24  1.894E-14
2.965E+02  2.479E-24  1.950E-14
2.938E+02  2.576E-24  2.007E-14
2.911E+02  2.676E-24  2.066E-14
2.884E+02  2.780E-24  2.127E-14
2.858E+02  2.888E-24  2.189E-14
2.831E+02  3.000E-24  2.253E-14
2.805E+02  3.116E-24  2.319E-14
2.780E+02  3.237E-24  2.387E-14
2.754E+02  3.362E-24  2.456E-14
2.729E+02  3.492E-24  2.528E-14
2.704E+02  3.627E-24  2.601E-14
2.679E+02  3.767E-24  2.677E-14
2.655E+02  3.912E-24  2.754E-14
2.630E+02  4.062E-24  2.834E-14
2.606E+02  4.218E-24  2.916E-14
2.582E+02  4.380E-24  3.000E-14
2.559E+02  4.547E-24  3.086E-14
2.535E+02  4.719E-24  3.174E-14
2.512E+02  4.897E-24  3.263E-14
2.489E+02  5.079E-24  3.353E-14
2.466E+02  5.263E-24  3.443E-14
2.443E+02  5.453E-24  3.535E-14
2.421E+02  5.649E-24  3.628E-14
2.399E+02  5.849E-24  3.722E-14
2.377E+02  6.054E-24  3.817E-14
2.355E+02  6.264E-24  3.913E-14
2.333E+02  6.481E-24  4.012E-14
2.312E+02  6.705E-24  4.112E-14
2.291E+02  6.936E-24  4.215E-14
2.270E+02  7.174E-24  4.320E-14
2.249E+02  7.420E-24  4.426E-14
2.228E+02  7.673E-24  4.536E-14
2.208E+02  7.934E-24  4.647E-14
2.188E+02  8.203E-24  4.760E-14
2.168E+02  8.480E-24  4.876E-14
2.148E+02  8.766E-24  4.994E-14
2.128E+02  9.060E-24  5.114E-14
2.109E+02  9.363E-24  5.237E-14
2.089E+02  9.674E-24  5.362E-14
2.070E+02  9.995E-24  5.489E-14
2.051E+02  1.032E-23  5.618E-14
2.032E+02  1.066E-23  5.749E-14
2.014E+02  1.101E-23  5.884E-14
1.995E+02  1.137E-23  6.020E-14
1.977E+02  1.174E-23  6.159E-14
1.959E+02  1.213E-23  6.300E-14
1.941E+02  1.252E-23  6.444E-14
1.923E+02  1.292E-23  6.590E-14
1.905E+02  1.333E-23  6.739E-14
1.888E+02  1.376E-23  6.891E-14
1.871E+02  1.420E-23  7.045E-14
1.854E+02  1.465E-23  7.202E-14
1.837E+02  1.511E-23  7.361E-14
1.820E+02  1.559E-23  7.523E-14
1.803E+02  1.607E-23  7.688E-14
1.786E+02  1.658E-23  7.856E-14
1.770E+02  1.709E-23  8.026E-14
1.754E+02  1.763E-23  8.200E-14
1.738E+02  1.817E-23  8.377E-14
1.722E+02  1.873E-23  8.557E-14
1.706E+02  1.931E-23  8.740E-14
1.690E+02  1.991E-23  8.925E-14
1.675E+02  2.052E-23  9.115E-14
1.660E+02  2.115E-23  9.309E-14
1.644E+02  2.179E-23  9.506E-14
1.629E+02  2.246E-23  9.707E-14
1.614E+02  2.315E-23  9.912E-14
1.600E+02  2.385E-23  1.012E-13
1.585E+02  2.458E-23  1.034E-13
1.570E+02  2.534E-23  1.055E-13
1.556E+02  2.611E-23  1.078E-13
1.542E+02  2.692E-23  1.101E-13
1.528E+02  2.775E-23  1.124E-13
1.514E+02  2.860E-23  1.148E-13
1.500E+02  2.948E-23  1.173E-13
1.486E+02  3.039E-23  1.198E-13
1.472E+02  3.133E-23  1.223E-13
1.459E+02  3.228E-23  1.249E-13
1.445E+02  3.325E-23  1.275E-13
1.432E+02  3.423E-23  1.300E-13
1.419E+02  3.520E-23  1.325E-13
1.406E+02  3.616E-23  1.349E-13
1.393E+02  3.709E-23  1.371E-13
1.380E+02  3.799E-23  1.391E-13
1.368E+02  3.886E-23  1.410E-13
1.355E+02  3.969E-23  1.427E-13
1.343E+02  4.051E-23  1.443E-13
1.330E+02  4.132E-23  1.458E-13
1.318E+02  4.214E-23  1.474E-13
1.306E+02  4.297E-23  1.489E-13
1.294E+02  4.382E-23  1.504E-13
1.282E+02  4.469E-23  1.520E-13
1.271E+02  4.558E-23  1.536E-13
1.259E+02  4.650E-23  1.553E-13
1.247E+02  4.744E-23  1.570E-13
1.236E+02  4.841E-23  1.587E-13
1.225E+02  4.940E-23  1.605E-13
1.213E+02  5.042E-23  1.623E-13
1.202E+02  5.146E-23  1.641E-13
1.191E+02  5.252E-23  1.660E-13
1.180E+02  5.361E-23  1.678E-13
1.169E+02  5.471E-23  1.697E-13
1.159E+02  5.583E-23  1.716E-13
1.148E+02  5.698E-23  1.735E-13
1.138E+02  5.815E-23  1.755E-13
1.127E+02  5.933E-23  1.774E-13
1.117E+02  6.054E-23  1.794E-13
1.107E+02  6.177E-23  1.813E-13
1.096E+02  6.303E-23  1.833E-13
1.086E+02  6.430E-23  1.853E-13
1.076E+02  6.559E-23  1.873E-13
1.067E+02  6.689E-23  1.893E-13
1.057E+02  6.822E-23  1.912E-13
1.047E+02  6.956E-23  1.932E-13
1.038E+02  7.092E-23  1.952E-13
1.028E+02  7.229E-23  1.971E-13
1.019E+02  7.367E-23  1.991E-13
1.009E+02  7.507E-23  2.010E-13
1.000E+02  7.648E-23  2.029E-13
9.908E+01  7.790E-23  2.047E-13
9.817E+01  7.934E-23  2.066E-13
9.727E+01  8.078E-23  2.084E-13
9.638E+01  8.224E-23  2.103E-13
9.550E+01  8.371E-23  2.121E-13
9.462E+01  8.519E-23  2.138E-13
9.376E+01  8.668E-23  2.156E-13
9.290E+01  8.818E-23  2.173E-13
9.204E+01  8.969E-23  2.190E-13
9.120E+01  9.120E-23  2.206E-13
9.036E+01  9.272E-23  2.223E-13
8.954E+01  9.425E-23  2.238E-13
8.872E+01  9.579E-23  2.254E-13
8.790E+01  9.734E-23  2.270E-13
8.710E+01  9.888E-23  2.285E-13
8.630E+01  1.004E-22  2.299E-13
8.551E+01  1.020E-22  2.314E-13
8.472E+01  1.036E-22  2.328E-13
8.395E+01  1.051E-22  2.341E-13
8.318E+01  1.067E-22  2.355E-13
8.241E+01  1.083E-22  2.367E-13
8.166E+01  1.099E-22  2.380E-13
8.091E+01  1.115E-22  2.393E-13
8.017E+01  1.131E-22  2.404E-13
7.943E+01  1.147E-22  2.416E-13
7.870E+01  1.162E-22  2.427E-13
7.798E+01  1.178E-22  2.437E-13
7.727E+01  1.194E-22  2.448E-13
7.656E+01  1.210E-22  2.457E-13
7.586E+01  1.226E-22  2.467E-13
7.516E+01  1.242E-22  2.475E-13
7.447E+01  1.257E-22  2.484E-13
7.379E+01  1.273E-22  2.491E-13
7.311E+01  1.288E-22  2.498E-13
7.244E+01  1.304E-22  2.505E-13
7.178E+01  1.319E-22  2.511E-13
7.112E+01  1.334E-22  2.517E-13
7.047E+01  1.349E-22  2.523E-13
6.982E+01  1.365E-22  2.528E-13
6.918E+01  1.380E-22  2.533E-13
6.855E+01  1.395E-22  2.537E-13
6.792E+01  1.410E-22  2.540E-13
6.730E+01  1.425E-22  2.544E-13
6.668E+01  1.440E-22  2.546E-13
6.607E+01  1.454E-22  2.549E-13
6.546E+01  1.469E-22  2.551E-13
6.486E+01  1.483E-22  2.552E-13
6.427E+01  1.498E-22  2.553E-13
6.368E+01  1.512E-22  2.554E-13
6.310E+01  1.526E-22  2.554E-13
6.252E+01  1.540E-22  2.554E-13
6.194E+01  1.554E-22  2.553E-13
6.138E+01  1.568E-22  2.552E-13
6.081E+01  1.582E-22  2.551E-13
6.026E+01  1.595E-22  2.549E-13
5.970E+01  1.608E-22  2.547E-13
5.916E+01  1.622E-22  2.545E-13
5.861E+01  1.635E-22  2.542E-13
5.808E+01  1.648E-22  2.538E-13
5.754E+01  1.661E-22  2.535E-13
5.702E+01  1.673E-22  2.531E-13
5.649E+01  1.686E-22  2.527E-13
5.598E+01  1.699E-22  2.522E-13
5.546E+01  1.711E-22  2.517E-13
5.495E+01  1.723E-22  2.512E-13
5.445E+01  1.736E-22  2.507E-13
5.395E+01  1.748E-22  2.501E-13
5.346E+01  1.760E-22  2.496E-13
5.297E+01  1.772E-22  2.490E-13
5.248E+01  1.784E-22  2.483E-13
5.200E+01  1.796E-22  2.477E-13
5.152E+01  1.807E-22  2.470E-13
5.105E+01  1.819E-22  2.463E-13
5.058E+01  1.830E-22  2.456E-13
5.012E+01  1.841E-22  2.448E-13
4.966E+01  1.853E-22  2.440E-13
4.920E+01  1.864E-22  2.432E-13
4.875E+01  1.875E-22  2.424E-13
4.831E+01  1.886E-22  2.416E-13
4.786E+01  1.897E-22  2.408E-13
4.742E+01  1.907E-22  2.399E-13
4.699E+01  1.918E-22  2.391E-13
4.656E+01  1.929E-22  2.382E-13
4.613E+01  1.939E-22  2.373E-13
4.571E+01  1.950E-22  2.364E-13
4.529E+01  1.960E-22  2.354E-13
4.487E+01  1.970E-22  2.345E-13
4.446E+01  1.980E-22  2.335E-13
4.406E+01  1.990E-22  2.325E-13
4.365E+01  1.999E-22  2.315E-13
4.325E+01  2.009E-22  2.304E-13
4.285E+01  2.017E-22  2.293E-13
4.246E+01  2.026E-22  2.282E-13
4.207E+01  2.034E-22  2.270E-13
4.169E+01  2.042E-22  2.258E-13
4.130E+01  2.049E-22  2.245E-13
4.093E+01  2.056E-22  2.232E-13
4.055E+01  2.062E-22  2.218E-13
4.018E+01  2.067E-22  2.203E-13
3.981E+01  2.071E-22  2.187E-13
3.945E+01  2.074E-22  2.170E-13
3.908E+01  2.077E-22  2.153E-13
3.873E+01  2.078E-22  2.134E-13
