Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         7 = grain model
 4.000E-08 4.000E-01 4.500E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 1.500E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.000E+01 = <U> 
     mmp83 = radfield
 4.556E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.800E+01  3.837E-24  1.832E-15 Akari IRC MIR-L L18W
2.400E+01  3.139E-24  1.998E-15 Akari IRC MIR-L L24
6.500E+01  2.429E-23  4.189E-14 Akari FIS N60
8.000E+01  2.585E-23  5.486E-14 Akari FIS WIDE-S
1.400E+02  1.533E-23  5.694E-14 Akari FIS WIDE-L
1.600E+02  1.213E-23  5.147E-14 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  7.897E-31  2.095E-19
9.908E+03  8.186E-31  2.152E-19
9.817E+03  8.486E-31  2.210E-19
9.727E+03  8.797E-31  2.270E-19
9.638E+03  9.118E-31  2.331E-19
9.550E+03  9.452E-31  2.394E-19
9.462E+03  9.798E-31  2.459E-19
9.376E+03  1.016E-30  2.526E-19
9.290E+03  1.053E-30  2.594E-19
9.204E+03  1.091E-30  2.665E-19
9.120E+03  1.131E-30  2.737E-19
9.036E+03  1.173E-30  2.811E-19
8.954E+03  1.216E-30  2.887E-19
8.872E+03  1.260E-30  2.965E-19
8.790E+03  1.306E-30  3.045E-19
8.710E+03  1.353E-30  3.127E-19
8.630E+03  1.403E-30  3.211E-19
8.551E+03  1.454E-30  3.298E-19
8.472E+03  1.507E-30  3.387E-19
8.395E+03  1.562E-30  3.478E-19
8.318E+03  1.619E-30  3.572E-19
8.241E+03  1.678E-30  3.669E-19
8.166E+03  1.740E-30  3.769E-19
8.091E+03  1.804E-30  3.871E-19
8.017E+03  1.870E-30  3.976E-19
7.943E+03  1.938E-30  4.084E-19
7.870E+03  2.010E-30  4.195E-19
7.798E+03  2.083E-30  4.310E-19
7.727E+03  2.160E-30  4.427E-19
7.656E+03  2.239E-30  4.548E-19
7.586E+03  2.322E-30  4.672E-19
7.516E+03  2.407E-30  4.800E-19
7.447E+03  2.496E-30  4.931E-19
7.379E+03  2.588E-30  5.066E-19
7.311E+03  2.684E-30  5.204E-19
7.244E+03  2.783E-30  5.347E-19
7.178E+03  2.885E-30  5.494E-19
7.112E+03  2.992E-30  5.645E-19
7.047E+03  3.103E-30  5.800E-19
6.982E+03  3.217E-30  5.959E-19
6.918E+03  3.336E-30  6.123E-19
6.855E+03  3.460E-30  6.291E-19
6.792E+03  3.588E-30  6.464E-19
6.730E+03  3.721E-30  6.642E-19
6.668E+03  3.858E-30  6.825E-19
6.607E+03  4.002E-30  7.013E-19
6.546E+03  4.150E-30  7.206E-19
6.486E+03  4.304E-30  7.405E-19
6.427E+03  4.464E-30  7.610E-19
6.368E+03  4.630E-30  7.821E-19
6.310E+03  4.802E-30  8.037E-19
6.252E+03  4.981E-30  8.260E-19
6.194E+03  5.167E-30  8.489E-19
6.138E+03  5.359E-30  8.725E-19
6.081E+03  5.559E-30  8.968E-19
6.026E+03  5.767E-30  9.217E-19
5.970E+03  5.982E-30  9.474E-19
5.916E+03  6.206E-30  9.738E-19
5.861E+03  6.438E-30  1.001E-18
5.808E+03  6.679E-30  1.029E-18
5.754E+03  6.929E-30  1.058E-18
5.702E+03  7.189E-30  1.087E-18
5.649E+03  7.458E-30  1.118E-18
5.598E+03  7.738E-30  1.149E-18
5.546E+03  8.029E-30  1.181E-18
5.495E+03  8.330E-30  1.214E-18
5.445E+03  8.643E-30  1.248E-18
5.395E+03  8.968E-30  1.283E-18
5.346E+03  9.306E-30  1.320E-18
5.297E+03  9.656E-30  1.357E-18
5.248E+03  1.002E-29  1.395E-18
5.200E+03  1.040E-29  1.434E-18
5.152E+03  1.079E-29  1.475E-18
5.105E+03  1.120E-29  1.516E-18
5.058E+03  1.162E-29  1.559E-18
5.012E+03  1.206E-29  1.603E-18
4.966E+03  1.252E-29  1.649E-18
4.920E+03  1.299E-29  1.695E-18
4.875E+03  1.348E-29  1.743E-18
4.831E+03  1.399E-29  1.793E-18
4.786E+03  1.452E-29  1.844E-18
4.742E+03  1.507E-29  1.896E-18
4.699E+03  1.564E-29  1.950E-18
4.656E+03  1.624E-29  2.005E-18
4.613E+03  1.685E-29  2.062E-18
4.571E+03  1.750E-29  2.121E-18
4.529E+03  1.816E-29  2.182E-18
4.487E+03  1.885E-29  2.244E-18
4.446E+03  1.957E-29  2.308E-18
4.406E+03  2.032E-29  2.374E-18
4.365E+03  2.109E-29  2.442E-18
4.325E+03  2.190E-29  2.512E-18
4.285E+03  2.273E-29  2.584E-18
4.246E+03  2.360E-29  2.659E-18
4.207E+03  2.451E-29  2.735E-18
4.169E+03  2.544E-29  2.814E-18
4.130E+03  2.642E-29  2.895E-18
4.093E+03  2.743E-29  2.978E-18
4.055E+03  2.848E-29  3.064E-18
4.018E+03  2.958E-29  3.152E-18
3.981E+03  3.071E-29  3.243E-18
3.945E+03  3.189E-29  3.337E-18
3.908E+03  3.312E-29  3.433E-18
3.873E+03  3.439E-29  3.532E-18
3.837E+03  3.571E-29  3.635E-18
3.802E+03  3.708E-29  3.740E-18
3.767E+03  3.851E-29  3.848E-18
3.733E+03  4.000E-29  3.960E-18
3.698E+03  4.154E-29  4.075E-18
3.664E+03  4.314E-29  4.194E-18
3.631E+03  4.481E-29  4.316E-18
3.597E+03  4.654E-29  4.441E-18
3.565E+03  4.834E-29  4.571E-18
3.532E+03  5.022E-29  4.705E-18
3.499E+03  5.216E-29  4.842E-18
3.467E+03  5.419E-29  4.984E-18
3.436E+03  5.629E-29  5.130E-18
3.404E+03  5.847E-29  5.280E-18
3.373E+03  6.075E-29  5.435E-18
3.342E+03  6.311E-29  5.595E-18
3.311E+03  6.557E-29  5.759E-18
3.281E+03  6.812E-29  5.929E-18
3.251E+03  7.078E-29  6.103E-18
3.221E+03  7.354E-29  6.283E-18
3.192E+03  7.641E-29  6.469E-18
3.162E+03  7.939E-29  6.660E-18
3.133E+03  8.250E-29  6.857E-18
3.105E+03  8.572E-29  7.059E-18
3.076E+03  8.908E-29  7.268E-18
3.048E+03  9.257E-29  7.484E-18
3.020E+03  9.620E-29  7.706E-18
2.992E+03  9.997E-29  7.934E-18
2.965E+03  1.039E-28  8.169E-18
2.938E+03  1.079E-28  8.411E-18
2.911E+03  1.122E-28  8.661E-18
2.884E+03  1.166E-28  8.918E-18
2.858E+03  1.211E-28  9.182E-18
2.831E+03  1.259E-28  9.456E-18
2.805E+03  1.308E-28  9.737E-18
2.780E+03  1.360E-28  1.003E-17
2.754E+03  1.413E-28  1.033E-17
2.729E+03  1.469E-28  1.063E-17
2.704E+03  1.527E-28  1.095E-17
2.679E+03  1.587E-28  1.128E-17
2.655E+03  1.650E-28  1.162E-17
2.630E+03  1.715E-28  1.197E-17
2.606E+03  1.783E-28  1.232E-17
2.582E+03  1.853E-28  1.269E-17
2.559E+03  1.927E-28  1.308E-17
2.535E+03  2.003E-28  1.347E-17
2.512E+03  2.082E-28  1.387E-17
2.489E+03  2.165E-28  1.429E-17
2.466E+03  2.251E-28  1.472E-17
2.443E+03  2.340E-28  1.517E-17
2.421E+03  2.433E-28  1.562E-17
2.399E+03  2.530E-28  1.610E-17
2.377E+03  2.630E-28  1.658E-17
2.355E+03  2.735E-28  1.708E-17
2.333E+03  2.844E-28  1.760E-17
2.312E+03  2.957E-28  1.814E-17
2.291E+03  3.075E-28  1.869E-17
2.270E+03  3.198E-28  1.925E-17
2.249E+03  3.325E-28  1.984E-17
2.228E+03  3.458E-28  2.044E-17
2.208E+03  3.596E-28  2.106E-17
2.188E+03  3.740E-28  2.170E-17
2.168E+03  3.889E-28  2.236E-17
2.148E+03  4.045E-28  2.304E-17
2.128E+03  4.207E-28  2.375E-17
2.109E+03  4.375E-28  2.447E-17
2.089E+03  4.550E-28  2.522E-17
2.070E+03  4.733E-28  2.599E-17
2.051E+03  4.922E-28  2.678E-17
2.032E+03  5.120E-28  2.760E-17
2.014E+03  5.325E-28  2.845E-17
1.995E+03  5.539E-28  2.932E-17
1.977E+03  5.761E-28  3.021E-17
1.959E+03  5.993E-28  3.114E-17
1.941E+03  6.233E-28  3.209E-17
1.923E+03  6.484E-28  3.307E-17
1.905E+03  6.744E-28  3.409E-17
1.888E+03  7.016E-28  3.513E-17
1.871E+03  7.298E-28  3.621E-17
1.854E+03  7.592E-28  3.733E-17
1.837E+03  7.897E-28  3.847E-17
1.820E+03  8.215E-28  3.965E-17
1.803E+03  8.546E-28  4.087E-17
1.786E+03  8.891E-28  4.213E-17
1.770E+03  9.249E-28  4.343E-17
1.754E+03  9.622E-28  4.477E-17
1.738E+03  1.001E-27  4.614E-17
1.722E+03  1.041E-27  4.757E-17
1.706E+03  1.083E-27  4.903E-17
1.690E+03  1.127E-27  5.054E-17
1.675E+03  1.173E-27  5.210E-17
1.660E+03  1.220E-27  5.371E-17
1.644E+03  1.269E-27  5.537E-17
1.629E+03  1.321E-27  5.708E-17
1.614E+03  1.374E-27  5.884E-17
1.600E+03  1.430E-27  6.066E-17
1.585E+03  1.487E-27  6.253E-17
1.570E+03  1.548E-27  6.446E-17
1.556E+03  1.610E-27  6.645E-17
1.542E+03  1.675E-27  6.851E-17
1.528E+03  1.743E-27  7.063E-17
1.514E+03  1.813E-27  7.281E-17
1.500E+03  1.887E-27  7.506E-17
1.486E+03  1.963E-27  7.738E-17
1.472E+03  2.043E-27  7.978E-17
1.459E+03  2.125E-27  8.225E-17
1.445E+03  2.212E-27  8.479E-17
1.432E+03  2.301E-27  8.742E-17
1.419E+03  2.394E-27  9.013E-17
1.406E+03  2.491E-27  9.292E-17
1.393E+03  2.592E-27  9.580E-17
1.380E+03  2.697E-27  9.877E-17
1.368E+03  2.807E-27  1.018E-16
1.355E+03  2.920E-27  1.050E-16
1.343E+03  3.039E-27  1.082E-16
1.330E+03  3.162E-27  1.116E-16
1.318E+03  3.290E-27  1.150E-16
1.306E+03  3.423E-27  1.186E-16
1.294E+03  3.562E-27  1.223E-16
1.282E+03  3.706E-27  1.261E-16
1.271E+03  3.856E-27  1.300E-16
1.259E+03  4.013E-27  1.340E-16
1.247E+03  4.175E-27  1.381E-16
1.236E+03  4.344E-27  1.424E-16
1.225E+03  4.520E-27  1.468E-16
1.213E+03  4.703E-27  1.514E-16
1.202E+03  4.893E-27  1.561E-16
1.191E+03  5.091E-27  1.609E-16
1.180E+03  5.297E-27  1.659E-16
1.169E+03  5.511E-27  1.710E-16
1.159E+03  5.734E-27  1.763E-16
1.148E+03  5.966E-27  1.817E-16
1.138E+03  6.207E-27  1.873E-16
1.127E+03  6.458E-27  1.931E-16
1.117E+03  6.719E-27  1.991E-16
1.107E+03  6.990E-27  2.052E-16
1.096E+03  7.272E-27  2.115E-16
1.086E+03  7.566E-27  2.180E-16
1.076E+03  7.871E-27  2.248E-16
1.067E+03  8.189E-27  2.317E-16
1.057E+03  8.519E-27  2.388E-16
1.047E+03  8.862E-27  2.461E-16
1.038E+03  9.219E-27  2.537E-16
1.028E+03  9.590E-27  2.615E-16
1.019E+03  9.976E-27  2.695E-16
1.009E+03  1.038E-26  2.778E-16
1.000E+03  1.079E-26  2.863E-16
9.908E+02  1.123E-26  2.951E-16
9.817E+02  1.168E-26  3.042E-16
9.727E+02  1.215E-26  3.135E-16
9.638E+02  1.264E-26  3.231E-16
9.550E+02  1.315E-26  3.330E-16
9.462E+02  1.367E-26  3.432E-16
9.376E+02  1.422E-26  3.537E-16
9.290E+02  1.479E-26  3.645E-16
9.204E+02  1.539E-26  3.757E-16
9.120E+02  1.600E-26  3.871E-16
9.036E+02  1.664E-26  3.989E-16
8.954E+02  1.731E-26  4.111E-16
8.872E+02  1.800E-26  4.236E-16
8.790E+02  1.872E-26  4.365E-16
8.710E+02  1.947E-26  4.497E-16
8.630E+02  2.024E-26  4.634E-16
8.551E+02  2.105E-26  4.774E-16
8.472E+02  2.189E-26  4.919E-16
8.395E+02  2.276E-26  5.067E-16
8.318E+02  2.366E-26  5.220E-16
8.241E+02  2.460E-26  5.378E-16
8.166E+02  2.558E-26  5.540E-16
8.091E+02  2.659E-26  5.707E-16
8.017E+02  2.764E-26  5.878E-16
7.943E+02  2.874E-26  6.055E-16
7.870E+02  2.987E-26  6.236E-16
7.798E+02  3.105E-26  6.423E-16
7.727E+02  3.228E-26  6.616E-16
7.656E+02  3.355E-26  6.814E-16
7.586E+02  3.487E-26  7.017E-16
7.516E+02  3.625E-26  7.227E-16
7.447E+02  3.768E-26  7.443E-16
7.379E+02  3.916E-26  7.665E-16
7.311E+02  4.071E-26  7.894E-16
7.244E+02  4.231E-26  8.130E-16
7.178E+02  4.398E-26  8.373E-16
7.112E+02  4.571E-26  8.623E-16
7.047E+02  4.751E-26  8.881E-16
6.982E+02  4.938E-26  9.146E-16
6.918E+02  5.132E-26  9.418E-16
6.855E+02  5.334E-26  9.699E-16
6.792E+02  5.544E-26  9.988E-16
6.730E+02  5.761E-26  1.028E-15
6.668E+02  5.987E-26  1.059E-15
6.607E+02  6.221E-26  1.090E-15
6.546E+02  6.466E-26  1.123E-15
6.486E+02  6.720E-26  1.156E-15
6.427E+02  6.984E-26  1.191E-15
6.368E+02  7.259E-26  1.226E-15
6.310E+02  7.544E-26  1.263E-15
6.252E+02  7.841E-26  1.300E-15
6.194E+02  8.149E-26  1.339E-15
6.138E+02  8.469E-26  1.379E-15
6.081E+02  8.801E-26  1.420E-15
6.026E+02  9.147E-26  1.462E-15
5.970E+02  9.506E-26  1.505E-15
5.916E+02  9.879E-26  1.550E-15
5.861E+02  1.027E-25  1.596E-15
5.808E+02  1.067E-25  1.644E-15
5.754E+02  1.109E-25  1.692E-15
5.702E+02  1.152E-25  1.743E-15
5.649E+02  1.197E-25  1.794E-15
5.598E+02  1.244E-25  1.848E-15
5.546E+02  1.293E-25  1.902E-15
5.495E+02  1.344E-25  1.959E-15
5.445E+02  1.396E-25  2.017E-15
5.395E+02  1.451E-25  2.077E-15
5.346E+02  1.508E-25  2.138E-15
5.297E+02  1.567E-25  2.201E-15
5.248E+02  1.628E-25  2.267E-15
5.200E+02  1.692E-25  2.334E-15
5.152E+02  1.758E-25  2.403E-15
5.105E+02  1.827E-25  2.474E-15
5.058E+02  1.898E-25  2.547E-15
5.012E+02  1.972E-25  2.622E-15
4.966E+02  2.049E-25  2.699E-15
4.920E+02  2.129E-25  2.778E-15
4.875E+02  2.212E-25  2.860E-15
4.831E+02  2.298E-25  2.944E-15
4.786E+02  2.387E-25  3.031E-15
4.742E+02  2.480E-25  3.120E-15
4.699E+02  2.577E-25  3.211E-15
4.656E+02  2.677E-25  3.306E-15
4.613E+02  2.781E-25  3.403E-15
4.571E+02  2.888E-25  3.502E-15
4.529E+02  3.000E-25  3.605E-15
4.487E+02  3.117E-25  3.710E-15
4.446E+02  3.237E-25  3.818E-15
4.406E+02  3.362E-25  3.929E-15
4.365E+02  3.492E-25  4.044E-15
4.325E+02  3.627E-25  4.161E-15
4.285E+02  3.767E-25  4.282E-15
4.246E+02  3.912E-25  4.406E-15
4.207E+02  4.063E-25  4.534E-15
4.169E+02  4.219E-25  4.666E-15
4.130E+02  4.381E-25  4.801E-15
4.093E+02  4.550E-25  4.939E-15
4.055E+02  4.724E-25  5.082E-15
4.018E+02  4.906E-25  5.228E-15
3.981E+02  5.094E-25  5.379E-15
3.945E+02  5.289E-25  5.534E-15
3.908E+02  5.491E-25  5.693E-15
3.873E+02  5.701E-25  5.856E-15
3.837E+02  5.919E-25  6.024E-15
3.802E+02  6.145E-25  6.197E-15
3.767E+02  6.379E-25  6.374E-15
3.733E+02  6.621E-25  6.556E-15
3.698E+02  6.873E-25  6.743E-15
3.664E+02  7.134E-25  6.934E-15
3.631E+02  7.405E-25  7.131E-15
3.597E+02  7.685E-25  7.333E-15
3.565E+02  7.975E-25  7.541E-15
3.532E+02  8.276E-25  7.754E-15
3.499E+02  8.589E-25  7.972E-15
3.467E+02  8.912E-25  8.197E-15
3.436E+02  9.247E-25  8.427E-15
3.404E+02  9.594E-25  8.663E-15
3.373E+02  9.954E-25  8.905E-15
3.342E+02  1.033E-24  9.154E-15
3.311E+02  1.071E-24  9.409E-15
3.281E+02  1.111E-24  9.670E-15
3.251E+02  1.152E-24  9.938E-15
3.221E+02  1.195E-24  1.021E-14
3.192E+02  1.240E-24  1.049E-14
3.162E+02  1.285E-24  1.078E-14
3.133E+02  1.333E-24  1.108E-14
3.105E+02  1.382E-24  1.138E-14
3.076E+02  1.433E-24  1.169E-14
3.048E+02  1.485E-24  1.201E-14
3.020E+02  1.540E-24  1.234E-14
2.992E+02  1.596E-24  1.267E-14
2.965E+02  1.654E-24  1.301E-14
2.938E+02  1.715E-24  1.336E-14
2.911E+02  1.777E-24  1.372E-14
2.884E+02  1.841E-24  1.408E-14
2.858E+02  1.908E-24  1.446E-14
2.831E+02  1.976E-24  1.484E-14
2.805E+02  2.047E-24  1.524E-14
2.780E+02  2.121E-24  1.564E-14
2.754E+02  2.197E-24  1.605E-14
2.729E+02  2.275E-24  1.647E-14
2.704E+02  2.356E-24  1.690E-14
2.679E+02  2.440E-24  1.734E-14
2.655E+02  2.527E-24  1.779E-14
2.630E+02  2.617E-24  1.826E-14
2.606E+02  2.709E-24  1.873E-14
2.582E+02  2.805E-24  1.921E-14
2.559E+02  2.903E-24  1.970E-14
2.535E+02  3.003E-24  2.020E-14
2.512E+02  3.107E-24  2.070E-14
2.489E+02  3.212E-24  2.120E-14
2.466E+02  3.318E-24  2.170E-14
2.443E+02  3.427E-24  2.221E-14
2.421E+02  3.538E-24  2.272E-14
2.399E+02  3.651E-24  2.323E-14
2.377E+02  3.766E-24  2.375E-14
2.355E+02  3.884E-24  2.426E-14
2.333E+02  4.005E-24  2.479E-14
2.312E+02  4.129E-24  2.532E-14
2.291E+02  4.256E-24  2.586E-14
2.270E+02  4.387E-24  2.641E-14
2.249E+02  4.520E-24  2.697E-14
2.228E+02  4.658E-24  2.753E-14
2.208E+02  4.798E-24  2.810E-14
2.188E+02  4.942E-24  2.868E-14
2.168E+02  5.090E-24  2.927E-14
2.148E+02  5.241E-24  2.986E-14
2.128E+02  5.396E-24  3.046E-14
2.109E+02  5.554E-24  3.107E-14
2.089E+02  5.716E-24  3.168E-14
2.070E+02  5.882E-24  3.230E-14
2.051E+02  6.051E-24  3.292E-14
2.032E+02  6.225E-24  3.356E-14
2.014E+02  6.402E-24  3.420E-14
1.995E+02  6.583E-24  3.484E-14
1.977E+02  6.768E-24  3.549E-14
1.959E+02  6.957E-24  3.615E-14
1.941E+02  7.150E-24  3.681E-14
1.923E+02  7.347E-24  3.748E-14
1.905E+02  7.548E-24  3.815E-14
1.888E+02  7.754E-24  3.883E-14
1.871E+02  7.964E-24  3.952E-14
1.854E+02  8.178E-24  4.021E-14
1.837E+02  8.396E-24  4.090E-14
1.820E+02  8.619E-24  4.161E-14
1.803E+02  8.846E-24  4.231E-14
1.786E+02  9.078E-24  4.302E-14
1.770E+02  9.315E-24  4.374E-14
1.754E+02  9.556E-24  4.446E-14
1.738E+02  9.802E-24  4.519E-14
1.722E+02  1.005E-23  4.592E-14
1.706E+02  1.031E-23  4.666E-14
1.690E+02  1.057E-23  4.740E-14
1.675E+02  1.084E-23  4.815E-14
1.660E+02  1.111E-23  4.891E-14
1.644E+02  1.139E-23  4.968E-14
1.629E+02  1.167E-23  5.045E-14
1.614E+02  1.196E-23  5.124E-14
1.600E+02  1.226E-23  5.202E-14
1.585E+02  1.256E-23  5.282E-14
1.570E+02  1.288E-23  5.364E-14
1.556E+02  1.320E-23  5.446E-14
1.542E+02  1.352E-23  5.530E-14
1.528E+02  1.386E-23  5.615E-14
1.514E+02  1.420E-23  5.702E-14
1.500E+02  1.455E-23  5.789E-14
1.486E+02  1.491E-23  5.877E-14
1.472E+02  1.528E-23  5.966E-14
1.459E+02  1.564E-23  6.053E-14
1.445E+02  1.601E-23  6.139E-14
1.432E+02  1.638E-23  6.222E-14
1.419E+02  1.673E-23  6.298E-14
1.406E+02  1.707E-23  6.367E-14
1.393E+02  1.739E-23  6.425E-14
1.380E+02  1.768E-23  6.473E-14
1.368E+02  1.795E-23  6.511E-14
1.355E+02  1.819E-23  6.539E-14
1.343E+02  1.842E-23  6.560E-14
1.330E+02  1.864E-23  6.578E-14
1.318E+02  1.885E-23  6.592E-14
1.306E+02  1.907E-23  6.606E-14
1.294E+02  1.928E-23  6.619E-14
1.282E+02  1.950E-23  6.632E-14
1.271E+02  1.972E-23  6.645E-14
1.259E+02  1.994E-23  6.659E-14
1.247E+02  2.017E-23  6.674E-14
1.236E+02  2.040E-23  6.688E-14
1.225E+02  2.064E-23  6.703E-14
1.213E+02  2.087E-23  6.719E-14
1.202E+02  2.112E-23  6.734E-14
1.191E+02  2.136E-23  6.749E-14
1.180E+02  2.160E-23  6.763E-14
1.169E+02  2.184E-23  6.776E-14
1.159E+02  2.208E-23  6.786E-14
1.148E+02  2.232E-23  6.797E-14
1.138E+02  2.256E-23  6.808E-14
1.127E+02  2.280E-23  6.816E-14
1.117E+02  2.304E-23  6.825E-14
1.107E+02  2.327E-23  6.832E-14
1.096E+02  2.351E-23  6.838E-14
1.086E+02  2.374E-23  6.842E-14
1.076E+02  2.397E-23  6.845E-14
1.067E+02  2.420E-23  6.847E-14
1.057E+02  2.442E-23  6.846E-14
1.047E+02  2.464E-23  6.845E-14
1.038E+02  2.486E-23  6.841E-14
1.028E+02  2.506E-23  6.835E-14
1.019E+02  2.526E-23  6.826E-14
1.009E+02  2.546E-23  6.816E-14
1.000E+02  2.565E-23  6.804E-14
9.908E+01  2.583E-23  6.788E-14
9.817E+01  2.600E-23  6.772E-14
9.727E+01  2.617E-23  6.753E-14
9.638E+01  2.633E-23  6.732E-14
9.550E+01  2.649E-23  6.710E-14
9.462E+01  2.663E-23  6.685E-14
9.376E+01  2.677E-23  6.657E-14
9.290E+01  2.690E-23  6.628E-14
9.204E+01  2.702E-23  6.596E-14
9.120E+01  2.713E-23  6.563E-14
9.036E+01  2.723E-23  6.527E-14
8.954E+01  2.732E-23  6.489E-14
8.872E+01  2.741E-23  6.450E-14
8.790E+01  2.748E-23  6.409E-14
8.710E+01  2.755E-23  6.365E-14
8.630E+01  2.761E-23  6.320E-14
8.551E+01  2.766E-23  6.273E-14
8.472E+01  2.769E-23  6.222E-14
8.395E+01  2.772E-23  6.171E-14
8.318E+01  2.773E-23  6.119E-14
8.241E+01  2.774E-23  6.065E-14
8.166E+01  2.774E-23  6.009E-14
8.091E+01  2.773E-23  5.952E-14
8.017E+01  2.771E-23  5.893E-14
7.943E+01  2.768E-23  5.833E-14
7.870E+01  2.764E-23  5.771E-14
7.798E+01  2.759E-23  5.708E-14
7.727E+01  2.753E-23  5.643E-14
7.656E+01  2.746E-23  5.577E-14
7.586E+01  2.738E-23  5.509E-14
7.516E+01  2.729E-23  5.440E-14
7.447E+01  2.719E-23  5.370E-14
7.379E+01  2.707E-23  5.298E-14
7.311E+01  2.694E-23  5.226E-14
7.244E+01  2.681E-23  5.151E-14
7.178E+01  2.666E-23  5.077E-14
7.112E+01  2.651E-23  5.002E-14
7.047E+01  2.635E-23  4.926E-14
6.982E+01  2.619E-23  4.850E-14
6.918E+01  2.601E-23  4.774E-14
6.855E+01  2.583E-23  4.696E-14
6.792E+01  2.563E-23  4.618E-14
6.730E+01  2.543E-23  4.540E-14
6.668E+01  2.523E-23  4.462E-14
6.607E+01  2.501E-23  4.383E-14
6.546E+01  2.478E-23  4.304E-14
6.486E+01  2.455E-23  4.225E-14
6.427E+01  2.432E-23  4.145E-14
6.368E+01  2.407E-23  4.066E-14
6.310E+01  2.382E-23  3.987E-14
6.252E+01  2.357E-23  3.908E-14
6.194E+01  2.331E-23  3.830E-14
6.138E+01  2.304E-23  3.752E-14
6.081E+01  2.277E-23  3.674E-14
6.026E+01  2.250E-23  3.596E-14
5.970E+01  2.222E-23  3.519E-14
5.916E+01  2.194E-23  3.442E-14
5.861E+01  2.165E-23  3.366E-14
5.808E+01  2.136E-23  3.290E-14
5.754E+01  2.106E-23  3.215E-14
5.702E+01  2.077E-23  3.141E-14
5.649E+01  2.047E-23  3.067E-14
5.598E+01  2.017E-23  2.995E-14
5.546E+01  1.987E-23  2.923E-14
5.495E+01  1.956E-23  2.852E-14
5.445E+01  1.926E-23  2.782E-14
5.395E+01  1.896E-23  2.713E-14
5.346E+01  1.865E-23  2.645E-14
5.297E+01  1.835E-23  2.578E-14
5.248E+01  1.804E-23  2.511E-14
5.200E+01  1.773E-23  2.446E-14
5.152E+01  1.743E-23  2.382E-14
5.105E+01  1.712E-23  2.319E-14
