Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         4 = grain model
 4.000E-08 4.000E-01 2.250E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 7.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 4.652E+01 = <U> 
     mmp83 = radfield
 2.074E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
7.178E+03  3.505E-30  6.673E-19
7.112E+03  3.635E-30  6.857E-19
7.047E+03  3.770E-30  7.046E-19
6.982E+03  3.909E-30  7.241E-19
6.918E+03  4.054E-30  7.440E-19
6.855E+03  4.205E-30  7.646E-19
6.792E+03  4.361E-30  7.857E-19
6.730E+03  4.523E-30  8.074E-19
6.668E+03  4.691E-30  8.298E-19
6.607E+03  4.866E-30  8.527E-19
6.546E+03  5.047E-30  8.764E-19
6.486E+03  5.235E-30  9.007E-19
6.427E+03  5.430E-30  9.257E-19
6.368E+03  5.633E-30  9.514E-19
6.310E+03  5.843E-30  9.779E-19
6.252E+03  6.061E-30  1.005E-18
6.194E+03  6.288E-30  1.033E-18
6.138E+03  6.523E-30  1.062E-18
6.081E+03  6.767E-30  1.092E-18
6.026E+03  7.021E-30  1.122E-18
5.970E+03  7.284E-30  1.154E-18
5.916E+03  7.557E-30  1.186E-18
5.861E+03  7.841E-30  1.219E-18
5.808E+03  8.135E-30  1.253E-18
5.754E+03  8.441E-30  1.288E-18
5.702E+03  8.759E-30  1.325E-18
5.649E+03  9.088E-30  1.362E-18
5.598E+03  9.430E-30  1.400E-18
5.546E+03  9.786E-30  1.440E-18
5.495E+03  1.015E-29  1.480E-18
5.445E+03  1.054E-29  1.522E-18
5.395E+03  1.094E-29  1.565E-18
5.346E+03  1.135E-29  1.609E-18
5.297E+03  1.178E-29  1.655E-18
5.248E+03  1.222E-29  1.702E-18
5.200E+03  1.269E-29  1.750E-18
5.152E+03  1.317E-29  1.799E-18
5.105E+03  1.367E-29  1.850E-18
5.058E+03  1.418E-29  1.903E-18
5.012E+03  1.472E-29  1.957E-18
4.966E+03  1.528E-29  2.013E-18
4.920E+03  1.586E-29  2.070E-18
4.875E+03  1.646E-29  2.129E-18
4.831E+03  1.709E-29  2.190E-18
4.786E+03  1.774E-29  2.252E-18
4.742E+03  1.841E-29  2.316E-18
4.699E+03  1.911E-29  2.382E-18
4.656E+03  1.984E-29  2.451E-18
4.613E+03  2.060E-29  2.521E-18
4.571E+03  2.139E-29  2.593E-18
4.529E+03  2.220E-29  2.667E-18
4.487E+03  2.305E-29  2.744E-18
4.446E+03  2.393E-29  2.823E-18
4.406E+03  2.485E-29  2.904E-18
4.365E+03  2.580E-29  2.988E-18
4.325E+03  2.679E-29  3.074E-18
4.285E+03  2.782E-29  3.162E-18
4.246E+03  2.889E-29  3.254E-18
4.207E+03  3.000E-29  3.348E-18
4.169E+03  3.115E-29  3.444E-18
4.130E+03  3.235E-29  3.544E-18
4.093E+03  3.359E-29  3.647E-18
4.055E+03  3.489E-29  3.752E-18
4.018E+03  3.623E-29  3.861E-18
3.981E+03  3.763E-29  3.973E-18
3.945E+03  3.908E-29  4.089E-18
3.908E+03  4.058E-29  4.207E-18
3.873E+03  4.215E-29  4.330E-18
3.837E+03  4.377E-29  4.455E-18
3.802E+03  4.547E-29  4.585E-18
3.767E+03  4.723E-29  4.719E-18
3.733E+03  4.905E-29  4.857E-18
3.698E+03  5.095E-29  4.999E-18
3.664E+03  5.293E-29  5.145E-18
3.631E+03  5.498E-29  5.295E-18
3.597E+03  5.712E-29  5.451E-18
3.565E+03  5.934E-29  5.611E-18
3.532E+03  6.165E-29  5.775E-18
3.499E+03  6.405E-29  5.945E-18
3.467E+03  6.654E-29  6.120E-18
3.436E+03  6.913E-29  6.300E-18
3.404E+03  7.183E-29  6.486E-18
3.373E+03  7.464E-29  6.678E-18
3.342E+03  7.755E-29  6.875E-18
3.311E+03  8.059E-29  7.078E-18
3.281E+03  8.374E-29  7.288E-18
3.251E+03  8.702E-29  7.504E-18
3.221E+03  9.043E-29  7.726E-18
3.192E+03  9.397E-29  7.956E-18
3.162E+03  9.766E-29  8.192E-18
3.133E+03  1.015E-28  8.436E-18
3.105E+03  1.055E-28  8.687E-18
3.076E+03  1.096E-28  8.946E-18
3.048E+03  1.139E-28  9.213E-18
3.020E+03  1.184E-28  9.488E-18
2.992E+03  1.231E-28  9.771E-18
2.965E+03  1.279E-28  1.006E-17
2.938E+03  1.330E-28  1.036E-17
2.911E+03  1.382E-28  1.067E-17
2.884E+03  1.437E-28  1.099E-17
2.858E+03  1.493E-28  1.132E-17
2.831E+03  1.552E-28  1.166E-17
2.805E+03  1.613E-28  1.201E-17
2.780E+03  1.677E-28  1.237E-17
2.754E+03  1.743E-28  1.274E-17
2.729E+03  1.812E-28  1.312E-17
2.704E+03  1.884E-28  1.351E-17
2.679E+03  1.959E-28  1.392E-17
2.655E+03  2.037E-28  1.434E-17
2.630E+03  2.118E-28  1.477E-17
2.606E+03  2.202E-28  1.522E-17
2.582E+03  2.289E-28  1.568E-17
2.559E+03  2.380E-28  1.615E-17
2.535E+03  2.475E-28  1.664E-17
2.512E+03  2.574E-28  1.715E-17
2.489E+03  2.676E-28  1.767E-17
2.466E+03  2.783E-28  1.820E-17
2.443E+03  2.894E-28  1.876E-17
2.421E+03  3.010E-28  1.933E-17
2.399E+03  3.130E-28  1.992E-17
2.377E+03  3.255E-28  2.052E-17
2.355E+03  3.386E-28  2.115E-17
2.333E+03  3.521E-28  2.179E-17
2.312E+03  3.662E-28  2.246E-17
2.291E+03  3.809E-28  2.315E-17
2.270E+03  3.962E-28  2.385E-17
2.249E+03  4.121E-28  2.458E-17
2.228E+03  4.286E-28  2.534E-17
2.208E+03  4.459E-28  2.611E-17
2.188E+03  4.638E-28  2.692E-17
2.168E+03  4.825E-28  2.774E-17
2.148E+03  5.019E-28  2.859E-17
2.128E+03  5.221E-28  2.947E-17
2.109E+03  5.431E-28  3.038E-17
2.089E+03  5.650E-28  3.131E-17
2.070E+03  5.878E-28  3.228E-17
2.051E+03  6.115E-28  3.327E-17
2.032E+03  6.362E-28  3.430E-17
2.014E+03  6.619E-28  3.536E-17
1.995E+03  6.887E-28  3.645E-17
1.977E+03  7.165E-28  3.757E-17
1.959E+03  7.455E-28  3.873E-17
1.941E+03  7.756E-28  3.993E-17
1.923E+03  8.070E-28  4.117E-17
1.905E+03  8.397E-28  4.244E-17
1.888E+03  8.737E-28  4.376E-17
1.871E+03  9.091E-28  4.511E-17
1.854E+03  9.460E-28  4.651E-17
1.837E+03  9.843E-28  4.795E-17
1.820E+03  1.024E-27  4.944E-17
1.803E+03  1.066E-27  5.098E-17
1.786E+03  1.109E-27  5.256E-17
1.770E+03  1.154E-27  5.419E-17
1.754E+03  1.201E-27  5.588E-17
1.738E+03  1.250E-27  5.762E-17
1.722E+03  1.301E-27  5.941E-17
1.706E+03  1.354E-27  6.126E-17
1.690E+03  1.409E-27  6.317E-17
1.675E+03  1.466E-27  6.514E-17
1.660E+03  1.526E-27  6.717E-17
1.644E+03  1.588E-27  6.927E-17
1.629E+03  1.653E-27  7.143E-17
1.614E+03  1.720E-27  7.366E-17
1.600E+03  1.790E-27  7.596E-17
1.585E+03  1.863E-27  7.834E-17
1.570E+03  1.939E-27  8.079E-17
1.556E+03  2.019E-27  8.331E-17
1.542E+03  2.101E-27  8.592E-17
1.528E+03  2.187E-27  8.860E-17
1.514E+03  2.276E-27  9.137E-17
1.500E+03  2.369E-27  9.423E-17
1.486E+03  2.466E-27  9.719E-17
1.472E+03  2.566E-27  1.002E-16
1.459E+03  2.671E-27  1.034E-16
1.445E+03  2.781E-27  1.066E-16
1.432E+03  2.894E-27  1.100E-16
1.419E+03  3.013E-27  1.134E-16
1.406E+03  3.136E-27  1.170E-16
1.393E+03  3.265E-27  1.206E-16
1.380E+03  3.398E-27  1.244E-16
1.368E+03  3.537E-27  1.283E-16
1.355E+03  3.682E-27  1.324E-16
1.343E+03  3.833E-27  1.365E-16
1.330E+03  3.990E-27  1.408E-16
1.318E+03  4.154E-27  1.452E-16
1.306E+03  4.324E-27  1.498E-16
1.294E+03  4.501E-27  1.545E-16
1.282E+03  4.685E-27  1.594E-16
1.271E+03  4.877E-27  1.644E-16
1.259E+03  5.077E-27  1.695E-16
1.247E+03  5.285E-27  1.749E-16
1.236E+03  5.502E-27  1.804E-16
1.225E+03  5.727E-27  1.860E-16
1.213E+03  5.962E-27  1.919E-16
1.202E+03  6.206E-27  1.979E-16
1.191E+03  6.460E-27  2.041E-16
1.180E+03  6.725E-27  2.105E-16
1.169E+03  7.000E-27  2.172E-16
1.159E+03  7.287E-27  2.240E-16
1.148E+03  7.585E-27  2.310E-16
1.138E+03  7.896E-27  2.383E-16
1.127E+03  8.219E-27  2.458E-16
1.117E+03  8.556E-27  2.535E-16
1.107E+03  8.906E-27  2.614E-16
1.096E+03  9.270E-27  2.696E-16
1.086E+03  9.650E-27  2.781E-16
1.076E+03  1.004E-26  2.868E-16
1.067E+03  1.046E-26  2.958E-16
1.057E+03  1.088E-26  3.051E-16
1.047E+03  1.133E-26  3.146E-16
1.038E+03  1.179E-26  3.245E-16
1.028E+03  1.227E-26  3.346E-16
1.019E+03  1.277E-26  3.451E-16
1.009E+03  1.329E-26  3.559E-16
1.000E+03  1.384E-26  3.670E-16
9.908E+02  1.440E-26  3.785E-16
9.817E+02  1.499E-26  3.904E-16
9.727E+02  1.560E-26  4.026E-16
9.638E+02  1.624E-26  4.152E-16
9.550E+02  1.690E-26  4.282E-16
9.462E+02  1.759E-26  4.416E-16
9.376E+02  1.831E-26  4.554E-16
9.290E+02  1.906E-26  4.696E-16
9.204E+02  1.984E-26  4.843E-16
9.120E+02  2.064E-26  4.994E-16
9.036E+02  2.148E-26  5.150E-16
8.954E+02  2.236E-26  5.310E-16
8.872E+02  2.327E-26  5.476E-16
8.790E+02  2.421E-26  5.646E-16
8.710E+02  2.520E-26  5.821E-16
8.630E+02  2.622E-26  6.002E-16
8.551E+02  2.728E-26  6.188E-16
8.472E+02  2.839E-26  6.380E-16
8.395E+02  2.954E-26  6.578E-16
8.318E+02  3.074E-26  6.782E-16
8.241E+02  3.198E-26  6.992E-16
8.166E+02  3.328E-26  7.208E-16
8.091E+02  3.462E-26  7.430E-16
8.017E+02  3.602E-26  7.659E-16
7.943E+02  3.747E-26  7.896E-16
7.870E+02  3.898E-26  8.139E-16
7.798E+02  4.056E-26  8.389E-16
7.727E+02  4.219E-26  8.648E-16
7.656E+02  4.389E-26  8.913E-16
7.586E+02  4.566E-26  9.187E-16
7.516E+02  4.750E-26  9.469E-16
7.447E+02  4.941E-26  9.761E-16
7.379E+02  5.140E-26  1.006E-15
7.311E+02  5.347E-26  1.037E-15
7.244E+02  5.563E-26  1.069E-15
7.178E+02  5.787E-26  1.102E-15
7.112E+02  6.020E-26  1.136E-15
7.047E+02  6.263E-26  1.171E-15
6.982E+02  6.515E-26  1.207E-15
6.918E+02  6.777E-26  1.244E-15
6.855E+02  7.050E-26  1.282E-15
6.792E+02  7.334E-26  1.321E-15
6.730E+02  7.629E-26  1.362E-15
6.668E+02  7.935E-26  1.403E-15
6.607E+02  8.253E-26  1.446E-15
6.546E+02  8.586E-26  1.491E-15
6.486E+02  8.932E-26  1.537E-15
6.427E+02  9.292E-26  1.584E-15
6.368E+02  9.667E-26  1.633E-15
6.310E+02  1.006E-25  1.683E-15
6.252E+02  1.046E-25  1.735E-15
6.194E+02  1.088E-25  1.788E-15
6.138E+02  1.132E-25  1.843E-15
6.081E+02  1.178E-25  1.900E-15
6.026E+02  1.226E-25  1.959E-15
5.970E+02  1.275E-25  2.019E-15
5.916E+02  1.326E-25  2.081E-15
5.861E+02  1.380E-25  2.145E-15
5.808E+02  1.436E-25  2.212E-15
5.754E+02  1.493E-25  2.280E-15
5.702E+02  1.554E-25  2.350E-15
5.649E+02  1.616E-25  2.422E-15
5.598E+02  1.682E-25  2.497E-15
5.546E+02  1.749E-25  2.574E-15
5.495E+02  1.820E-25  2.653E-15
5.445E+02  1.894E-25  2.735E-15
5.395E+02  1.970E-25  2.819E-15
5.346E+02  2.049E-25  2.906E-15
5.297E+02  2.132E-25  2.996E-15
5.248E+02  2.218E-25  3.088E-15
5.200E+02  2.308E-25  3.183E-15
5.152E+02  2.401E-25  3.281E-15
5.105E+02  2.498E-25  3.382E-15
5.058E+02  2.598E-25  3.486E-15
5.012E+02  2.703E-25  3.594E-15
4.966E+02  2.812E-25  3.704E-15
4.920E+02  2.926E-25  3.818E-15
4.875E+02  3.043E-25  3.936E-15
4.831E+02  3.166E-25  4.057E-15
4.786E+02  3.294E-25  4.182E-15
4.742E+02  3.426E-25  4.310E-15
4.699E+02  3.564E-25  4.443E-15
4.656E+02  3.708E-25  4.579E-15
4.613E+02  3.857E-25  4.720E-15
4.571E+02  4.012E-25  4.865E-15
4.529E+02  4.174E-25  5.014E-15
4.487E+02  4.342E-25  5.168E-15
4.446E+02  4.516E-25  5.326E-15
4.406E+02  4.697E-25  5.489E-15
4.365E+02  4.886E-25  5.657E-15
4.325E+02  5.082E-25  5.831E-15
4.285E+02  5.286E-25  6.009E-15
4.246E+02  5.498E-25  6.193E-15
4.207E+02  5.719E-25  6.382E-15
4.169E+02  5.948E-25  6.577E-15
4.130E+02  6.186E-25  6.778E-15
4.093E+02  6.434E-25  6.985E-15
4.055E+02  6.692E-25  7.198E-15
4.018E+02  6.960E-25  7.418E-15
3.981E+02  7.238E-25  7.644E-15
3.945E+02  7.528E-25  7.877E-15
3.908E+02  7.829E-25  8.117E-15
3.873E+02  8.142E-25  8.364E-15
3.837E+02  8.467E-25  8.618E-15
3.802E+02  8.806E-25  8.880E-15
3.767E+02  9.157E-25  9.150E-15
3.733E+02  9.522E-25  9.428E-15
3.698E+02  9.902E-25  9.714E-15
3.664E+02  1.030E-24  1.001E-14
3.631E+02  1.071E-24  1.031E-14
3.597E+02  1.113E-24  1.062E-14
3.565E+02  1.157E-24  1.094E-14
3.532E+02  1.203E-24  1.127E-14
3.499E+02  1.251E-24  1.161E-14
3.467E+02  1.301E-24  1.196E-14
3.436E+02  1.352E-24  1.232E-14
3.404E+02  1.406E-24  1.269E-14
3.373E+02  1.462E-24  1.308E-14
3.342E+02  1.519E-24  1.347E-14
3.311E+02  1.579E-24  1.387E-14
3.281E+02  1.642E-24  1.429E-14
3.251E+02  1.706E-24  1.471E-14
3.221E+02  1.773E-24  1.515E-14
3.192E+02  1.843E-24  1.560E-14
3.162E+02  1.915E-24  1.607E-14
3.133E+02  1.991E-24  1.654E-14
3.105E+02  2.069E-24  1.703E-14
3.076E+02  2.150E-24  1.754E-14
3.048E+02  2.234E-24  1.806E-14
3.020E+02  2.321E-24  1.859E-14
2.992E+02  2.411E-24  1.914E-14
2.965E+02  2.505E-24  1.970E-14
2.938E+02  2.602E-24  2.028E-14
2.911E+02  2.703E-24  2.087E-14
2.884E+02  2.808E-24  2.148E-14
2.858E+02  2.917E-24  2.211E-14
2.831E+02  3.030E-24  2.275E-14
2.805E+02  3.147E-24  2.342E-14
2.780E+02  3.268E-24  2.410E-14
2.754E+02  3.394E-24  2.479E-14
2.729E+02  3.524E-24  2.551E-14
2.704E+02  3.660E-24  2.625E-14
2.679E+02  3.801E-24  2.701E-14
2.655E+02  3.947E-24  2.779E-14
2.630E+02  4.098E-24  2.859E-14
2.606E+02  4.255E-24  2.941E-14
2.582E+02  4.417E-24  3.026E-14
2.559E+02  4.585E-24  3.112E-14
2.535E+02  4.758E-24  3.200E-14
2.512E+02  4.937E-24  3.289E-14
2.489E+02  5.119E-24  3.379E-14
2.466E+02  5.304E-24  3.470E-14
2.443E+02  5.495E-24  3.562E-14
2.421E+02  5.691E-24  3.655E-14
2.399E+02  5.893E-24  3.750E-14
2.377E+02  6.098E-24  3.845E-14
2.355E+02  6.310E-24  3.942E-14
2.333E+02  6.528E-24  4.040E-14
2.312E+02  6.753E-24  4.141E-14
2.291E+02  6.984E-24  4.244E-14
2.270E+02  7.223E-24  4.349E-14
2.249E+02  7.470E-24  4.456E-14
2.228E+02  7.724E-24  4.566E-14
2.208E+02  7.986E-24  4.677E-14
2.188E+02  8.255E-24  4.791E-14
2.168E+02  8.533E-24  4.907E-14
2.148E+02  8.819E-24  5.025E-14
2.128E+02  9.114E-24  5.145E-14
2.109E+02  9.417E-24  5.267E-14
2.089E+02  9.729E-24  5.392E-14
2.070E+02  1.005E-23  5.519E-14
2.051E+02  1.038E-23  5.648E-14
2.032E+02  1.072E-23  5.780E-14
2.014E+02  1.107E-23  5.914E-14
1.995E+02  1.143E-23  6.050E-14
1.977E+02  1.180E-23  6.188E-14
1.959E+02  1.218E-23  6.329E-14
1.941E+02  1.257E-23  6.473E-14
1.923E+02  1.297E-23  6.618E-14
1.905E+02  1.339E-23  6.767E-14
1.888E+02  1.381E-23  6.917E-14
1.871E+02  1.425E-23  7.071E-14
1.854E+02  1.470E-23  7.226E-14
1.837E+02  1.516E-23  7.385E-14
1.820E+02  1.563E-23  7.546E-14
1.803E+02  1.612E-23  7.709E-14
1.786E+02  1.662E-23  7.876E-14
1.770E+02  1.713E-23  8.045E-14
1.754E+02  1.766E-23  8.217E-14
1.738E+02  1.820E-23  8.392E-14
1.722E+02  1.876E-23  8.569E-14
1.706E+02  1.933E-23  8.750E-14
1.690E+02  1.992E-23  8.933E-14
1.675E+02  2.053E-23  9.121E-14
1.660E+02  2.115E-23  9.311E-14
1.644E+02  2.179E-23  9.505E-14
1.629E+02  2.245E-23  9.702E-14
1.614E+02  2.313E-23  9.903E-14
1.600E+02  2.382E-23  1.011E-13
1.585E+02  2.454E-23  1.032E-13
1.570E+02  2.528E-23  1.053E-13
1.556E+02  2.604E-23  1.075E-13
1.542E+02  2.683E-23  1.097E-13
1.528E+02  2.764E-23  1.120E-13
1.514E+02  2.847E-23  1.143E-13
1.500E+02  2.933E-23  1.167E-13
1.486E+02  3.022E-23  1.191E-13
1.472E+02  3.112E-23  1.216E-13
1.459E+02  3.205E-23  1.240E-13
1.445E+02  3.299E-23  1.265E-13
1.432E+02  3.394E-23  1.289E-13
1.419E+02  3.488E-23  1.313E-13
1.406E+02  3.581E-23  1.336E-13
1.393E+02  3.672E-23  1.357E-13
1.380E+02  3.759E-23  1.376E-13
1.368E+02  3.843E-23  1.394E-13
1.355E+02  3.924E-23  1.411E-13
1.343E+02  4.004E-23  1.426E-13
1.330E+02  4.083E-23  1.441E-13
1.318E+02  4.162E-23  1.455E-13
1.306E+02  4.243E-23  1.470E-13
1.294E+02  4.325E-23  1.485E-13
1.282E+02  4.409E-23  1.500E-13
1.271E+02  4.495E-23  1.515E-13
1.259E+02  4.584E-23  1.531E-13
1.247E+02  4.674E-23  1.547E-13
1.236E+02  4.767E-23  1.563E-13
1.225E+02  4.862E-23  1.579E-13
1.213E+02  4.960E-23  1.596E-13
1.202E+02  5.059E-23  1.613E-13
1.191E+02  5.161E-23  1.631E-13
1.180E+02  5.264E-23  1.648E-13
1.169E+02  5.368E-23  1.665E-13
1.159E+02  5.475E-23  1.683E-13
1.148E+02  5.583E-23  1.700E-13
1.138E+02  5.693E-23  1.718E-13
1.127E+02  5.805E-23  1.736E-13
1.117E+02  5.918E-23  1.753E-13
1.107E+02  6.034E-23  1.771E-13
1.096E+02  6.151E-23  1.789E-13
1.086E+02  6.269E-23  1.807E-13
1.076E+02  6.389E-23  1.824E-13
1.067E+02  6.511E-23  1.842E-13
1.057E+02  6.633E-23  1.859E-13
1.047E+02  6.757E-23  1.877E-13
1.038E+02  6.882E-23  1.894E-13
1.028E+02  7.008E-23  1.911E-13
1.019E+02  7.135E-23  1.928E-13
1.009E+02  7.262E-23  1.944E-13
1.000E+02  7.391E-23  1.961E-13
9.908E+01  7.520E-23  1.976E-13
9.817E+01  7.650E-23  1.992E-13
9.727E+01  7.780E-23  2.007E-13
9.638E+01  7.911E-23  2.023E-13
9.550E+01  8.042E-23  2.037E-13
9.462E+01  8.174E-23  2.052E-13
9.376E+01  8.306E-23  2.066E-13
9.290E+01  8.438E-23  2.079E-13
9.204E+01  8.571E-23  2.093E-13
9.120E+01  8.703E-23  2.105E-13
9.036E+01  8.835E-23  2.118E-13
8.954E+01  8.968E-23  2.130E-13
8.872E+01  9.100E-23  2.142E-13
8.790E+01  9.233E-23  2.153E-13
8.710E+01  9.365E-23  2.164E-13
8.630E+01  9.498E-23  2.174E-13
8.551E+01  9.630E-23  2.184E-13
8.472E+01  9.760E-23  2.194E-13
8.395E+01  9.891E-23  2.203E-13
8.318E+01  1.002E-22  2.211E-13
8.241E+01  1.015E-22  2.219E-13
8.166E+01  1.028E-22  2.227E-13
8.091E+01  1.041E-22  2.234E-13
8.017E+01  1.054E-22  2.241E-13
7.943E+01  1.066E-22  2.247E-13
7.870E+01  1.079E-22  2.253E-13
7.798E+01  1.091E-22  2.258E-13
7.727E+01  1.104E-22  2.262E-13
7.656E+01  1.116E-22  2.266E-13
7.586E+01  1.128E-22  2.270E-13
7.516E+01  1.140E-22  2.272E-13
7.447E+01  1.151E-22  2.275E-13
7.379E+01  1.163E-22  2.276E-13
7.311E+01  1.174E-22  2.277E-13
7.244E+01  1.185E-22  2.277E-13
7.178E+01  1.196E-22  2.277E-13
7.112E+01  1.207E-22  2.276E-13
7.047E+01  1.217E-22  2.275E-13
6.982E+01  1.228E-22  2.274E-13
6.918E+01  1.238E-22  2.272E-13
6.855E+01  1.248E-22  2.269E-13
6.792E+01  1.257E-22  2.265E-13
6.730E+01  1.267E-22  2.262E-13
6.668E+01  1.276E-22  2.257E-13
6.607E+01  1.285E-22  2.252E-13
6.546E+01  1.294E-22  2.247E-13
6.486E+01  1.302E-22  2.241E-13
6.427E+01  1.310E-22  2.234E-13
6.368E+01  1.318E-22  2.227E-13
6.310E+01  1.326E-22  2.219E-13
6.252E+01  1.334E-22  2.211E-13
6.194E+01  1.341E-22  2.203E-13
6.138E+01  1.348E-22  2.194E-13
6.081E+01  1.354E-22  2.185E-13
6.026E+01  1.361E-22  2.175E-13
5.970E+01  1.367E-22  2.165E-13
5.916E+01  1.373E-22  2.154E-13
5.861E+01  1.378E-22  2.142E-13
5.808E+01  1.383E-22  2.131E-13
5.754E+01  1.388E-22  2.119E-13
5.702E+01  1.393E-22  2.106E-13
5.649E+01  1.397E-22  2.093E-13
5.598E+01  1.401E-22  2.080E-13
5.546E+01  1.405E-22  2.067E-13
5.495E+01  1.409E-22  2.053E-13
5.445E+01  1.412E-22  2.039E-13
5.395E+01  1.415E-22  2.025E-13
5.346E+01  1.418E-22  2.010E-13
5.297E+01  1.420E-22  1.995E-13
5.248E+01  1.422E-22  1.980E-13
5.200E+01  1.424E-22  1.964E-13
5.152E+01  1.426E-22  1.949E-13
5.105E+01  1.427E-22  1.932E-13
5.058E+01  1.428E-22  1.916E-13
5.012E+01  1.429E-22  1.899E-13
4.966E+01  1.429E-22  1.883E-13
4.920E+01  1.429E-22  1.866E-13
4.875E+01  1.429E-22  1.848E-13
4.831E+01  1.429E-22  1.831E-13
4.786E+01  1.428E-22  1.813E-13
4.742E+01  1.427E-22  1.796E-13
4.699E+01  1.426E-22  1.778E-13
4.656E+01  1.425E-22  1.759E-13
4.613E+01  1.423E-22  1.741E-13
4.571E+01  1.421E-22  1.723E-13
4.529E+01  1.418E-22  1.704E-13
4.487E+01  1.416E-22  1.685E-13
4.446E+01  1.412E-22  1.666E-13
4.406E+01  1.409E-22  1.646E-13
4.365E+01  1.405E-22  1.627E-13
4.325E+01  1.401E-22  1.607E-13
4.285E+01  1.396E-22  1.587E-13
4.246E+01  1.391E-22  1.566E-13
4.207E+01  1.385E-22  1.546E-13
4.169E+01  1.379E-22  1.524E-13
4.130E+01  1.372E-22  1.503E-13
4.093E+01  1.364E-22  1.481E-13
4.055E+01  1.356E-22  1.458E-13
4.018E+01  1.347E-22  1.436E-13
3.981E+01  1.337E-22  1.412E-13
3.945E+01  1.327E-22  1.388E-13
3.908E+01  1.315E-22  1.364E-13
3.873E+01  1.303E-22  1.339E-13
