Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         3 = grain model
 4.000E-08 4.000E-01 1.500E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.151E+02 = <U> 
     mmp83 = radfield
 5.109E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  9.673E-31  2.566E-19
9.908E+03  1.003E-30  2.636E-19
9.817E+03  1.040E-30  2.707E-19
9.727E+03  1.078E-30  2.781E-19
9.638E+03  1.117E-30  2.857E-19
9.550E+03  1.158E-30  2.935E-19
9.462E+03  1.201E-30  3.015E-19
9.376E+03  1.245E-30  3.097E-19
9.290E+03  1.291E-30  3.181E-19
9.204E+03  1.338E-30  3.268E-19
9.120E+03  1.388E-30  3.357E-19
9.036E+03  1.439E-30  3.448E-19
8.954E+03  1.491E-30  3.542E-19
8.872E+03  1.546E-30  3.638E-19
8.790E+03  1.602E-30  3.736E-19
8.710E+03  1.661E-30  3.837E-19
8.630E+03  1.722E-30  3.941E-19
8.551E+03  1.785E-30  4.048E-19
8.472E+03  1.850E-30  4.158E-19
8.395E+03  1.918E-30  4.272E-19
8.318E+03  1.989E-30  4.388E-19
8.241E+03  2.062E-30  4.507E-19
8.166E+03  2.138E-30  4.630E-19
8.091E+03  2.216E-30  4.757E-19
8.017E+03  2.298E-30  4.887E-19
7.943E+03  2.383E-30  5.020E-19
7.870E+03  2.470E-30  5.157E-19
7.798E+03  2.562E-30  5.299E-19
7.727E+03  2.656E-30  5.444E-19
7.656E+03  2.754E-30  5.593E-19
7.586E+03  2.856E-30  5.747E-19
7.516E+03  2.962E-30  5.905E-19
7.447E+03  3.071E-30  6.067E-19
7.379E+03  3.185E-30  6.234E-19
7.311E+03  3.303E-30  6.406E-19
7.244E+03  3.425E-30  6.582E-19
7.178E+03  3.552E-30  6.764E-19
7.112E+03  3.684E-30  6.951E-19
7.047E+03  3.821E-30  7.143E-19
6.982E+03  3.963E-30  7.340E-19
6.918E+03  4.110E-30  7.543E-19
6.855E+03  4.263E-30  7.751E-19
6.792E+03  4.421E-30  7.965E-19
6.730E+03  4.586E-30  8.186E-19
6.668E+03  4.756E-30  8.413E-19
6.607E+03  4.933E-30  8.646E-19
6.546E+03  5.117E-30  8.886E-19
6.486E+03  5.308E-30  9.133E-19
6.427E+03  5.506E-30  9.387E-19
6.368E+03  5.712E-30  9.648E-19
6.310E+03  5.925E-30  9.917E-19
6.252E+03  6.147E-30  1.019E-18
6.194E+03  6.377E-30  1.048E-18
6.138E+03  6.616E-30  1.077E-18
6.081E+03  6.864E-30  1.107E-18
6.026E+03  7.121E-30  1.138E-18
5.970E+03  7.388E-30  1.170E-18
5.916E+03  7.665E-30  1.203E-18
5.861E+03  7.953E-30  1.237E-18
5.808E+03  8.252E-30  1.271E-18
5.754E+03  8.563E-30  1.307E-18
5.702E+03  8.885E-30  1.344E-18
5.649E+03  9.220E-30  1.382E-18
5.598E+03  9.567E-30  1.421E-18
5.546E+03  9.928E-30  1.461E-18
5.495E+03  1.030E-29  1.502E-18
5.445E+03  1.069E-29  1.544E-18
5.395E+03  1.110E-29  1.588E-18
5.346E+03  1.152E-29  1.633E-18
5.297E+03  1.195E-29  1.679E-18
5.248E+03  1.240E-29  1.727E-18
5.200E+03  1.287E-29  1.776E-18
5.152E+03  1.336E-29  1.826E-18
5.105E+03  1.387E-29  1.878E-18
5.058E+03  1.439E-29  1.931E-18
5.012E+03  1.494E-29  1.986E-18
4.966E+03  1.551E-29  2.043E-18
4.920E+03  1.610E-29  2.101E-18
4.875E+03  1.671E-29  2.161E-18
4.831E+03  1.734E-29  2.222E-18
4.786E+03  1.800E-29  2.286E-18
4.742E+03  1.869E-29  2.351E-18
4.699E+03  1.940E-29  2.418E-18
4.656E+03  2.014E-29  2.488E-18
4.613E+03  2.091E-29  2.559E-18
4.571E+03  2.171E-29  2.632E-18
4.529E+03  2.254E-29  2.708E-18
4.487E+03  2.340E-29  2.786E-18
4.446E+03  2.430E-29  2.866E-18
4.406E+03  2.523E-29  2.948E-18
4.365E+03  2.619E-29  3.033E-18
4.325E+03  2.720E-29  3.121E-18
4.285E+03  2.824E-29  3.211E-18
4.246E+03  2.933E-29  3.303E-18
4.207E+03  3.046E-29  3.399E-18
4.169E+03  3.163E-29  3.497E-18
4.130E+03  3.284E-29  3.599E-18
4.093E+03  3.411E-29  3.703E-18
4.055E+03  3.542E-29  3.810E-18
4.018E+03  3.679E-29  3.921E-18
3.981E+03  3.821E-29  4.035E-18
3.945E+03  3.968E-29  4.152E-18
3.908E+03  4.121E-29  4.272E-18
3.873E+03  4.280E-29  4.397E-18
3.837E+03  4.445E-29  4.525E-18
3.802E+03  4.617E-29  4.657E-18
3.767E+03  4.796E-29  4.792E-18
3.733E+03  4.982E-29  4.932E-18
3.698E+03  5.175E-29  5.077E-18
3.664E+03  5.376E-29  5.225E-18
3.631E+03  5.584E-29  5.378E-18
3.597E+03  5.801E-29  5.536E-18
3.565E+03  6.027E-29  5.698E-18
3.532E+03  6.261E-29  5.866E-18
3.499E+03  6.505E-29  6.038E-18
3.467E+03  6.759E-29  6.216E-18
3.436E+03  7.022E-29  6.399E-18
3.404E+03  7.296E-29  6.588E-18
3.373E+03  7.581E-29  6.783E-18
3.342E+03  7.877E-29  6.983E-18
3.311E+03  8.186E-29  7.190E-18
3.281E+03  8.506E-29  7.403E-18
3.251E+03  8.839E-29  7.622E-18
3.221E+03  9.186E-29  7.848E-18
3.192E+03  9.546E-29  8.081E-18
3.162E+03  9.921E-29  8.322E-18
3.133E+03  1.031E-28  8.569E-18
3.105E+03  1.072E-28  8.825E-18
3.076E+03  1.114E-28  9.088E-18
3.048E+03  1.158E-28  9.359E-18
3.020E+03  1.203E-28  9.638E-18
2.992E+03  1.251E-28  9.926E-18
2.965E+03  1.300E-28  1.022E-17
2.938E+03  1.351E-28  1.053E-17
2.911E+03  1.404E-28  1.084E-17
2.884E+03  1.459E-28  1.116E-17
2.858E+03  1.517E-28  1.150E-17
2.831E+03  1.577E-28  1.184E-17
2.805E+03  1.639E-28  1.220E-17
2.780E+03  1.704E-28  1.256E-17
2.754E+03  1.771E-28  1.294E-17
2.729E+03  1.841E-28  1.333E-17
2.704E+03  1.914E-28  1.373E-17
2.679E+03  1.990E-28  1.414E-17
2.655E+03  2.069E-28  1.457E-17
2.630E+03  2.151E-28  1.501E-17
2.606E+03  2.237E-28  1.546E-17
2.582E+03  2.326E-28  1.593E-17
2.559E+03  2.418E-28  1.641E-17
2.535E+03  2.515E-28  1.691E-17
2.512E+03  2.615E-28  1.742E-17
2.489E+03  2.719E-28  1.795E-17
2.466E+03  2.828E-28  1.850E-17
2.443E+03  2.941E-28  1.906E-17
2.421E+03  3.058E-28  1.964E-17
2.399E+03  3.180E-28  2.024E-17
2.377E+03  3.308E-28  2.085E-17
2.355E+03  3.440E-28  2.149E-17
2.333E+03  3.578E-28  2.214E-17
2.312E+03  3.721E-28  2.282E-17
2.291E+03  3.870E-28  2.352E-17
2.270E+03  4.026E-28  2.424E-17
2.249E+03  4.187E-28  2.498E-17
2.228E+03  4.355E-28  2.575E-17
2.208E+03  4.531E-28  2.653E-17
2.188E+03  4.713E-28  2.735E-17
2.168E+03  4.902E-28  2.819E-17
2.148E+03  5.100E-28  2.905E-17
2.128E+03  5.305E-28  2.995E-17
2.109E+03  5.519E-28  3.087E-17
2.089E+03  5.741E-28  3.182E-17
2.070E+03  5.973E-28  3.280E-17
2.051E+03  6.214E-28  3.381E-17
2.032E+03  6.465E-28  3.485E-17
2.014E+03  6.726E-28  3.593E-17
1.995E+03  6.998E-28  3.704E-17
1.977E+03  7.281E-28  3.818E-17
1.959E+03  7.575E-28  3.936E-17
1.941E+03  7.882E-28  4.058E-17
1.923E+03  8.201E-28  4.183E-17
1.905E+03  8.533E-28  4.313E-17
1.888E+03  8.879E-28  4.446E-17
1.871E+03  9.239E-28  4.584E-17
1.854E+03  9.613E-28  4.726E-17
1.837E+03  1.000E-27  4.873E-17
1.820E+03  1.041E-27  5.024E-17
1.803E+03  1.083E-27  5.181E-17
1.786E+03  1.127E-27  5.342E-17
1.770E+03  1.173E-27  5.508E-17
1.754E+03  1.221E-27  5.679E-17
1.738E+03  1.270E-27  5.856E-17
1.722E+03  1.322E-27  6.038E-17
1.706E+03  1.376E-27  6.226E-17
1.690E+03  1.432E-27  6.420E-17
1.675E+03  1.490E-27  6.621E-17
1.660E+03  1.551E-27  6.827E-17
1.644E+03  1.614E-27  7.040E-17
1.629E+03  1.680E-27  7.260E-17
1.614E+03  1.748E-27  7.487E-17
1.600E+03  1.820E-27  7.721E-17
1.585E+03  1.894E-27  7.962E-17
1.570E+03  1.971E-27  8.211E-17
1.556E+03  2.052E-27  8.468E-17
1.542E+03  2.135E-27  8.733E-17
1.528E+03  2.223E-27  9.006E-17
1.514E+03  2.313E-27  9.288E-17
1.500E+03  2.408E-27  9.579E-17
1.486E+03  2.506E-27  9.879E-17
1.472E+03  2.609E-27  1.019E-16
1.459E+03  2.716E-27  1.051E-16
1.445E+03  2.827E-27  1.084E-16
1.432E+03  2.943E-27  1.118E-16
1.419E+03  3.063E-27  1.153E-16
1.406E+03  3.189E-27  1.189E-16
1.393E+03  3.319E-27  1.227E-16
1.380E+03  3.455E-27  1.265E-16
1.368E+03  3.597E-27  1.305E-16
1.355E+03  3.744E-27  1.346E-16
1.343E+03  3.897E-27  1.388E-16
1.330E+03  4.057E-27  1.432E-16
1.318E+03  4.224E-27  1.477E-16
1.306E+03  4.397E-27  1.523E-16
1.294E+03  4.577E-27  1.571E-16
1.282E+03  4.765E-27  1.621E-16
1.271E+03  4.960E-27  1.672E-16
1.259E+03  5.163E-27  1.724E-16
1.247E+03  5.375E-27  1.779E-16
1.236E+03  5.596E-27  1.834E-16
1.225E+03  5.825E-27  1.892E-16
1.213E+03  6.064E-27  1.952E-16
1.202E+03  6.312E-27  2.013E-16
1.191E+03  6.571E-27  2.076E-16
1.180E+03  6.841E-27  2.142E-16
1.169E+03  7.121E-27  2.209E-16
1.159E+03  7.413E-27  2.279E-16
1.148E+03  7.717E-27  2.350E-16
1.138E+03  8.033E-27  2.424E-16
1.127E+03  8.362E-27  2.500E-16
1.117E+03  8.705E-27  2.579E-16
1.107E+03  9.062E-27  2.660E-16
1.096E+03  9.433E-27  2.744E-16
1.086E+03  9.819E-27  2.830E-16
1.076E+03  1.022E-26  2.919E-16
1.067E+03  1.064E-26  3.010E-16
1.057E+03  1.108E-26  3.105E-16
1.047E+03  1.153E-26  3.202E-16
1.038E+03  1.200E-26  3.303E-16
1.028E+03  1.249E-26  3.406E-16
1.019E+03  1.300E-26  3.513E-16
1.009E+03  1.353E-26  3.623E-16
1.000E+03  1.409E-26  3.737E-16
9.908E+02  1.466E-26  3.854E-16
9.817E+02  1.526E-26  3.975E-16
9.727E+02  1.589E-26  4.100E-16
9.638E+02  1.654E-26  4.228E-16
9.550E+02  1.721E-26  4.361E-16
9.462E+02  1.792E-26  4.497E-16
9.376E+02  1.865E-26  4.638E-16
9.290E+02  1.941E-26  4.783E-16
9.204E+02  2.020E-26  4.933E-16
9.120E+02  2.103E-26  5.087E-16
9.036E+02  2.189E-26  5.246E-16
8.954E+02  2.278E-26  5.410E-16
8.872E+02  2.371E-26  5.579E-16
8.790E+02  2.467E-26  5.753E-16
8.710E+02  2.568E-26  5.932E-16
8.630E+02  2.672E-26  6.117E-16
8.551E+02  2.781E-26  6.307E-16
8.472E+02  2.894E-26  6.503E-16
8.395E+02  3.011E-26  6.705E-16
8.318E+02  3.133E-26  6.913E-16
8.241E+02  3.260E-26  7.127E-16
8.166E+02  3.392E-26  7.348E-16
8.091E+02  3.530E-26  7.576E-16
8.017E+02  3.673E-26  7.810E-16
7.943E+02  3.821E-26  8.051E-16
7.870E+02  3.976E-26  8.300E-16
7.798E+02  4.136E-26  8.556E-16
7.727E+02  4.303E-26  8.820E-16
7.656E+02  4.477E-26  9.092E-16
7.586E+02  4.658E-26  9.372E-16
7.516E+02  4.846E-26  9.661E-16
7.447E+02  5.041E-26  9.959E-16
7.379E+02  5.245E-26  1.027E-15
7.311E+02  5.457E-26  1.058E-15
7.244E+02  5.677E-26  1.091E-15
7.178E+02  5.907E-26  1.125E-15
7.112E+02  6.145E-26  1.159E-15
7.047E+02  6.393E-26  1.195E-15
6.982E+02  6.651E-26  1.232E-15
6.918E+02  6.920E-26  1.270E-15
6.855E+02  7.199E-26  1.309E-15
6.792E+02  7.490E-26  1.349E-15
6.730E+02  7.791E-26  1.391E-15
6.668E+02  8.105E-26  1.434E-15
6.607E+02  8.431E-26  1.478E-15
6.546E+02  8.771E-26  1.523E-15
6.486E+02  9.126E-26  1.570E-15
6.427E+02  9.495E-26  1.619E-15
6.368E+02  9.879E-26  1.669E-15
6.310E+02  1.028E-25  1.720E-15
6.252E+02  1.069E-25  1.773E-15
6.194E+02  1.113E-25  1.828E-15
6.138E+02  1.158E-25  1.885E-15
6.081E+02  1.204E-25  1.943E-15
6.026E+02  1.253E-25  2.003E-15
5.970E+02  1.304E-25  2.065E-15
5.916E+02  1.357E-25  2.129E-15
5.861E+02  1.411E-25  2.194E-15
5.808E+02  1.469E-25  2.262E-15
5.754E+02  1.528E-25  2.332E-15
5.702E+02  1.590E-25  2.404E-15
5.649E+02  1.654E-25  2.479E-15
5.598E+02  1.721E-25  2.555E-15
5.546E+02  1.791E-25  2.634E-15
5.495E+02  1.863E-25  2.716E-15
5.445E+02  1.938E-25  2.800E-15
5.395E+02  2.017E-25  2.886E-15
5.346E+02  2.099E-25  2.976E-15
5.297E+02  2.183E-25  3.068E-15
5.248E+02  2.272E-25  3.163E-15
5.200E+02  2.364E-25  3.260E-15
5.152E+02  2.459E-25  3.361E-15
5.105E+02  2.559E-25  3.465E-15
5.058E+02  2.662E-25  3.572E-15
5.012E+02  2.770E-25  3.683E-15
4.966E+02  2.882E-25  3.797E-15
4.920E+02  2.999E-25  3.914E-15
4.875E+02  3.120E-25  4.035E-15
4.831E+02  3.246E-25  4.159E-15
4.786E+02  3.377E-25  4.288E-15
4.742E+02  3.514E-25  4.420E-15
4.699E+02  3.656E-25  4.556E-15
4.656E+02  3.803E-25  4.697E-15
4.613E+02  3.957E-25  4.842E-15
4.571E+02  4.117E-25  4.991E-15
4.529E+02  4.283E-25  5.145E-15
4.487E+02  4.455E-25  5.303E-15
4.446E+02  4.635E-25  5.467E-15
4.406E+02  4.822E-25  5.635E-15
4.365E+02  5.016E-25  5.808E-15
4.325E+02  5.218E-25  5.987E-15
4.285E+02  5.428E-25  6.171E-15
4.246E+02  5.647E-25  6.360E-15
4.207E+02  5.874E-25  6.555E-15
4.169E+02  6.110E-25  6.757E-15
4.130E+02  6.356E-25  6.964E-15
4.093E+02  6.612E-25  7.178E-15
4.055E+02  6.877E-25  7.398E-15
4.018E+02  7.154E-25  7.624E-15
3.981E+02  7.441E-25  7.858E-15
3.945E+02  7.740E-25  8.098E-15
3.908E+02  8.051E-25  8.346E-15
3.873E+02  8.374E-25  8.602E-15
3.837E+02  8.710E-25  8.865E-15
3.802E+02  9.059E-25  9.136E-15
3.767E+02  9.422E-25  9.415E-15
3.733E+02  9.799E-25  9.702E-15
3.698E+02  1.019E-24  9.997E-15
3.664E+02  1.060E-24  1.030E-14
3.631E+02  1.102E-24  1.062E-14
3.597E+02  1.146E-24  1.094E-14
3.565E+02  1.192E-24  1.127E-14
3.532E+02  1.240E-24  1.161E-14
3.499E+02  1.289E-24  1.197E-14
3.467E+02  1.340E-24  1.233E-14
3.436E+02  1.394E-24  1.270E-14
3.404E+02  1.449E-24  1.308E-14
3.373E+02  1.507E-24  1.348E-14
3.342E+02  1.566E-24  1.389E-14
3.311E+02  1.629E-24  1.430E-14
3.281E+02  1.693E-24  1.474E-14
3.251E+02  1.760E-24  1.518E-14
3.221E+02  1.830E-24  1.563E-14
3.192E+02  1.902E-24  1.610E-14
3.162E+02  1.977E-24  1.658E-14
3.133E+02  2.055E-24  1.708E-14
3.105E+02  2.136E-24  1.759E-14
3.076E+02  2.220E-24  1.811E-14
3.048E+02  2.307E-24  1.865E-14
3.020E+02  2.398E-24  1.921E-14
2.992E+02  2.492E-24  1.978E-14
2.965E+02  2.589E-24  2.036E-14
2.938E+02  2.690E-24  2.096E-14
2.911E+02  2.795E-24  2.158E-14
2.884E+02  2.904E-24  2.222E-14
2.858E+02  3.018E-24  2.287E-14
2.831E+02  3.135E-24  2.354E-14
2.805E+02  3.257E-24  2.423E-14
2.780E+02  3.383E-24  2.494E-14
2.754E+02  3.514E-24  2.567E-14
2.729E+02  3.650E-24  2.642E-14
2.704E+02  3.791E-24  2.719E-14
2.679E+02  3.938E-24  2.799E-14
2.655E+02  4.090E-24  2.880E-14
2.630E+02  4.248E-24  2.964E-14
2.606E+02  4.412E-24  3.050E-14
2.582E+02  4.581E-24  3.138E-14
2.559E+02  4.757E-24  3.228E-14
2.535E+02  4.938E-24  3.320E-14
2.512E+02  5.124E-24  3.414E-14
2.489E+02  5.315E-24  3.509E-14
2.466E+02  5.509E-24  3.604E-14
2.443E+02  5.709E-24  3.701E-14
2.421E+02  5.915E-24  3.799E-14
2.399E+02  6.127E-24  3.898E-14
2.377E+02  6.342E-24  3.999E-14
2.355E+02  6.564E-24  4.101E-14
2.333E+02  6.794E-24  4.205E-14
2.312E+02  7.030E-24  4.312E-14
2.291E+02  7.274E-24  4.420E-14
2.270E+02  7.526E-24  4.532E-14
2.249E+02  7.786E-24  4.645E-14
2.228E+02  8.054E-24  4.761E-14
2.208E+02  8.330E-24  4.879E-14
2.188E+02  8.615E-24  4.999E-14
2.168E+02  8.909E-24  5.122E-14
2.148E+02  9.211E-24  5.248E-14
2.128E+02  9.523E-24  5.376E-14
2.109E+02  9.844E-24  5.506E-14
2.089E+02  1.017E-23  5.639E-14
2.070E+02  1.052E-23  5.774E-14
2.051E+02  1.087E-23  5.912E-14
2.032E+02  1.123E-23  6.052E-14
2.014E+02  1.160E-23  6.196E-14
1.995E+02  1.198E-23  6.341E-14
1.977E+02  1.238E-23  6.490E-14
1.959E+02  1.278E-23  6.641E-14
1.941E+02  1.320E-23  6.794E-14
1.923E+02  1.363E-23  6.951E-14
1.905E+02  1.407E-23  7.110E-14
1.888E+02  1.452E-23  7.272E-14
1.871E+02  1.499E-23  7.437E-14
1.854E+02  1.547E-23  7.605E-14
1.837E+02  1.596E-23  7.776E-14
1.820E+02  1.647E-23  7.950E-14
1.803E+02  1.699E-23  8.127E-14
1.786E+02  1.753E-23  8.307E-14
1.770E+02  1.808E-23  8.491E-14
1.754E+02  1.865E-23  8.677E-14
1.738E+02  1.924E-23  8.867E-14
1.722E+02  1.984E-23  9.060E-14
1.706E+02  2.046E-23  9.257E-14
1.690E+02  2.109E-23  9.457E-14
1.675E+02  2.175E-23  9.661E-14
1.660E+02  2.242E-23  9.869E-14
1.644E+02  2.311E-23  1.008E-13
1.629E+02  2.383E-23  1.030E-13
1.614E+02  2.456E-23  1.052E-13
1.600E+02  2.532E-23  1.074E-13
1.585E+02  2.610E-23  1.097E-13
1.570E+02  2.690E-23  1.121E-13
1.556E+02  2.773E-23  1.145E-13
1.542E+02  2.859E-23  1.169E-13
1.528E+02  2.947E-23  1.194E-13
1.514E+02  3.038E-23  1.220E-13
1.500E+02  3.132E-23  1.246E-13
1.486E+02  3.229E-23  1.273E-13
1.472E+02  3.329E-23  1.300E-13
1.459E+02  3.430E-23  1.327E-13
1.445E+02  3.534E-23  1.355E-13
1.432E+02  3.639E-23  1.382E-13
1.419E+02  3.743E-23  1.409E-13
1.406E+02  3.846E-23  1.435E-13
1.393E+02  3.947E-23  1.459E-13
1.380E+02  4.045E-23  1.481E-13
1.368E+02  4.140E-23  1.502E-13
1.355E+02  4.232E-23  1.521E-13
1.343E+02  4.323E-23  1.540E-13
1.330E+02  4.414E-23  1.558E-13
1.318E+02  4.506E-23  1.576E-13
1.306E+02  4.599E-23  1.593E-13
1.294E+02  4.694E-23  1.611E-13
1.282E+02  4.792E-23  1.630E-13
1.271E+02  4.892E-23  1.649E-13
1.259E+02  4.995E-23  1.668E-13
1.247E+02  5.101E-23  1.688E-13
1.236E+02  5.209E-23  1.708E-13
1.225E+02  5.321E-23  1.728E-13
1.213E+02  5.435E-23  1.749E-13
1.202E+02  5.552E-23  1.771E-13
1.191E+02  5.672E-23  1.792E-13
1.180E+02  5.794E-23  1.814E-13
1.169E+02  5.918E-23  1.836E-13
1.159E+02  6.045E-23  1.858E-13
1.148E+02  6.174E-23  1.880E-13
1.138E+02  6.306E-23  1.903E-13
1.127E+02  6.441E-23  1.926E-13
1.117E+02  6.578E-23  1.949E-13
1.107E+02  6.718E-23  1.972E-13
1.096E+02  6.860E-23  1.995E-13
1.086E+02  7.004E-23  2.019E-13
1.076E+02  7.151E-23  2.042E-13
1.067E+02  7.301E-23  2.066E-13
1.057E+02  7.452E-23  2.089E-13
1.047E+02  7.606E-23  2.113E-13
1.038E+02  7.762E-23  2.136E-13
1.028E+02  7.920E-23  2.160E-13
1.019E+02  8.080E-23  2.183E-13
1.009E+02  8.242E-23  2.206E-13
1.000E+02  8.406E-23  2.230E-13
9.908E+01  8.571E-23  2.253E-13
9.817E+01  8.739E-23  2.276E-13
9.727E+01  8.908E-23  2.299E-13
9.638E+01  9.079E-23  2.321E-13
9.550E+01  9.252E-23  2.344E-13
9.462E+01  9.427E-23  2.366E-13
9.376E+01  9.603E-23  2.388E-13
9.290E+01  9.780E-23  2.410E-13
9.204E+01  9.960E-23  2.432E-13
9.120E+01  1.014E-22  2.453E-13
9.036E+01  1.032E-22  2.474E-13
8.954E+01  1.051E-22  2.495E-13
8.872E+01  1.069E-22  2.516E-13
8.790E+01  1.088E-22  2.537E-13
8.710E+01  1.107E-22  2.557E-13
8.630E+01  1.126E-22  2.577E-13
8.551E+01  1.145E-22  2.597E-13
8.472E+01  1.164E-22  2.617E-13
8.395E+01  1.184E-22  2.636E-13
8.318E+01  1.203E-22  2.655E-13
8.241E+01  1.223E-22  2.674E-13
8.166E+01  1.243E-22  2.692E-13
8.091E+01  1.263E-22  2.711E-13
8.017E+01  1.283E-22  2.729E-13
7.943E+01  1.303E-22  2.746E-13
7.870E+01  1.324E-22  2.763E-13
7.798E+01  1.344E-22  2.780E-13
7.727E+01  1.365E-22  2.797E-13
7.656E+01  1.385E-22  2.813E-13
7.586E+01  1.406E-22  2.829E-13
7.516E+01  1.427E-22  2.844E-13
7.447E+01  1.448E-22  2.860E-13
7.379E+01  1.468E-22  2.874E-13
7.311E+01  1.489E-22  2.888E-13
7.244E+01  1.510E-22  2.902E-13
7.178E+01  1.531E-22  2.916E-13
7.112E+01  1.552E-22  2.929E-13
7.047E+01  1.574E-22  2.942E-13
6.982E+01  1.595E-22  2.955E-13
6.918E+01  1.617E-22  2.967E-13
6.855E+01  1.639E-22  2.979E-13
6.792E+01  1.660E-22  2.991E-13
6.730E+01  1.682E-22  3.002E-13
6.668E+01  1.704E-22  3.013E-13
6.607E+01  1.726E-22  3.024E-13
6.546E+01  1.748E-22  3.035E-13
6.486E+01  1.770E-22  3.045E-13
6.427E+01  1.792E-22  3.055E-13
6.368E+01  1.814E-22  3.064E-13
6.310E+01  1.836E-22  3.073E-13
6.252E+01  1.859E-22  3.083E-13
6.194E+01  1.882E-22  3.092E-13
6.138E+01  1.904E-22  3.101E-13
6.081E+01  1.927E-22  3.109E-13
6.026E+01  1.950E-22  3.118E-13
5.970E+01  1.974E-22  3.126E-13
5.916E+01  1.997E-22  3.134E-13
5.861E+01  2.020E-22  3.141E-13
5.808E+01  2.044E-22  3.149E-13
5.754E+01  2.068E-22  3.156E-13
5.702E+01  2.092E-22  3.163E-13
5.649E+01  2.116E-22  3.171E-13
5.598E+01  2.140E-22  3.178E-13
5.546E+01  2.165E-22  3.185E-13
5.495E+01  2.190E-22  3.192E-13
5.445E+01  2.215E-22  3.200E-13
5.395E+01  2.241E-22  3.207E-13
5.346E+01  2.267E-22  3.214E-13
5.297E+01  2.293E-22  3.222E-13
5.248E+01  2.320E-22  3.229E-13
5.200E+01  2.347E-22  3.237E-13
5.152E+01  2.374E-22  3.244E-13
5.105E+01  2.401E-22  3.252E-13
