Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         2 = grain model
 4.000E-08 4.000E-01 7.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 6.915E+01 = <U> 
     mmp83 = radfield
 3.061E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
7.586E+03  2.850E-30  5.736E-19
7.516E+03  2.956E-30  5.893E-19
7.447E+03  3.065E-30  6.056E-19
7.379E+03  3.179E-30  6.222E-19
7.311E+03  3.297E-30  6.394E-19
7.244E+03  3.419E-30  6.570E-19
7.178E+03  3.546E-30  6.752E-19
7.112E+03  3.678E-30  6.938E-19
7.047E+03  3.814E-30  7.130E-19
6.982E+03  3.956E-30  7.327E-19
6.918E+03  4.103E-30  7.530E-19
6.855E+03  4.256E-30  7.738E-19
6.792E+03  4.414E-30  7.952E-19
6.730E+03  4.578E-30  8.172E-19
6.668E+03  4.749E-30  8.399E-19
6.607E+03  4.925E-30  8.632E-19
6.546E+03  5.109E-30  8.872E-19
6.486E+03  5.300E-30  9.119E-19
6.427E+03  5.498E-30  9.372E-19
6.368E+03  5.703E-30  9.633E-19
6.310E+03  5.916E-30  9.902E-19
6.252E+03  6.138E-30  1.018E-18
6.194E+03  6.367E-30  1.046E-18
6.138E+03  6.606E-30  1.075E-18
6.081E+03  6.854E-30  1.106E-18
6.026E+03  7.111E-30  1.137E-18
5.970E+03  7.378E-30  1.168E-18
5.916E+03  7.655E-30  1.201E-18
5.861E+03  7.942E-30  1.235E-18
5.808E+03  8.241E-30  1.270E-18
5.754E+03  8.551E-30  1.305E-18
5.702E+03  8.873E-30  1.342E-18
5.649E+03  9.208E-30  1.380E-18
5.598E+03  9.555E-30  1.419E-18
5.546E+03  9.915E-30  1.459E-18
5.495E+03  1.029E-29  1.500E-18
5.445E+03  1.068E-29  1.542E-18
5.395E+03  1.108E-29  1.586E-18
5.346E+03  1.150E-29  1.631E-18
5.297E+03  1.194E-29  1.677E-18
5.248E+03  1.239E-29  1.725E-18
5.200E+03  1.286E-29  1.773E-18
5.152E+03  1.334E-29  1.824E-18
5.105E+03  1.385E-29  1.876E-18
5.058E+03  1.438E-29  1.929E-18
5.012E+03  1.492E-29  1.984E-18
4.966E+03  1.549E-29  2.040E-18
4.920E+03  1.608E-29  2.098E-18
4.875E+03  1.669E-29  2.158E-18
4.831E+03  1.732E-29  2.220E-18
4.786E+03  1.798E-29  2.283E-18
4.742E+03  1.867E-29  2.348E-18
4.699E+03  1.938E-29  2.416E-18
4.656E+03  2.012E-29  2.485E-18
4.613E+03  2.089E-29  2.556E-18
4.571E+03  2.169E-29  2.629E-18
4.529E+03  2.251E-29  2.705E-18
4.487E+03  2.338E-29  2.783E-18
4.446E+03  2.427E-29  2.863E-18
4.406E+03  2.520E-29  2.945E-18
4.365E+03  2.617E-29  3.030E-18
4.325E+03  2.717E-29  3.117E-18
4.285E+03  2.821E-29  3.207E-18
4.246E+03  2.930E-29  3.300E-18
4.207E+03  3.042E-29  3.395E-18
4.169E+03  3.159E-29  3.494E-18
4.130E+03  3.281E-29  3.595E-18
4.093E+03  3.407E-29  3.699E-18
4.055E+03  3.539E-29  3.806E-18
4.018E+03  3.675E-29  3.917E-18
3.981E+03  3.817E-29  4.031E-18
3.945E+03  3.964E-29  4.148E-18
3.908E+03  4.117E-29  4.268E-18
3.873E+03  4.276E-29  4.392E-18
3.837E+03  4.441E-29  4.520E-18
3.802E+03  4.613E-29  4.652E-18
3.767E+03  4.791E-29  4.787E-18
3.733E+03  4.977E-29  4.927E-18
3.698E+03  5.170E-29  5.071E-18
3.664E+03  5.370E-29  5.220E-18
3.631E+03  5.578E-29  5.373E-18
3.597E+03  5.795E-29  5.530E-18
3.565E+03  6.020E-29  5.692E-18
3.532E+03  6.255E-29  5.860E-18
3.499E+03  6.498E-29  6.032E-18
3.467E+03  6.751E-29  6.210E-18
3.436E+03  7.015E-29  6.393E-18
3.404E+03  7.288E-29  6.581E-18
3.373E+03  7.573E-29  6.775E-18
3.342E+03  7.869E-29  6.976E-18
3.311E+03  8.177E-29  7.182E-18
3.281E+03  8.497E-29  7.395E-18
3.251E+03  8.829E-29  7.614E-18
3.221E+03  9.175E-29  7.840E-18
3.192E+03  9.535E-29  8.072E-18
3.162E+03  9.909E-29  8.312E-18
3.133E+03  1.030E-28  8.559E-18
3.105E+03  1.070E-28  8.814E-18
3.076E+03  1.112E-28  9.077E-18
3.048E+03  1.156E-28  9.348E-18
3.020E+03  1.202E-28  9.627E-18
2.992E+03  1.249E-28  9.914E-18
2.965E+03  1.298E-28  1.021E-17
2.938E+03  1.349E-28  1.051E-17
2.911E+03  1.402E-28  1.083E-17
2.884E+03  1.458E-28  1.115E-17
2.858E+03  1.515E-28  1.148E-17
2.831E+03  1.575E-28  1.183E-17
2.805E+03  1.637E-28  1.218E-17
2.780E+03  1.702E-28  1.255E-17
2.754E+03  1.769E-28  1.292E-17
2.729E+03  1.839E-28  1.331E-17
2.704E+03  1.912E-28  1.371E-17
2.679E+03  1.988E-28  1.413E-17
2.655E+03  2.066E-28  1.455E-17
2.630E+03  2.148E-28  1.499E-17
2.606E+03  2.234E-28  1.544E-17
2.582E+03  2.323E-28  1.591E-17
2.559E+03  2.415E-28  1.639E-17
2.535E+03  2.511E-28  1.689E-17
2.512E+03  2.611E-28  1.740E-17
2.489E+03  2.715E-28  1.793E-17
2.466E+03  2.823E-28  1.847E-17
2.443E+03  2.936E-28  1.903E-17
2.421E+03  3.053E-28  1.961E-17
2.399E+03  3.175E-28  2.021E-17
2.377E+03  3.302E-28  2.082E-17
2.355E+03  3.434E-28  2.145E-17
2.333E+03  3.572E-28  2.211E-17
2.312E+03  3.715E-28  2.278E-17
2.291E+03  3.864E-28  2.348E-17
2.270E+03  4.019E-28  2.420E-17
2.249E+03  4.180E-28  2.494E-17
2.228E+03  4.348E-28  2.570E-17
2.208E+03  4.523E-28  2.649E-17
2.188E+03  4.704E-28  2.730E-17
2.168E+03  4.894E-28  2.814E-17
2.148E+03  5.091E-28  2.900E-17
2.128E+03  5.296E-28  2.989E-17
2.109E+03  5.509E-28  3.081E-17
2.089E+03  5.731E-28  3.176E-17
2.070E+03  5.962E-28  3.274E-17
2.051E+03  6.202E-28  3.375E-17
2.032E+03  6.453E-28  3.479E-17
2.014E+03  6.713E-28  3.586E-17
1.995E+03  6.985E-28  3.697E-17
1.977E+03  7.267E-28  3.811E-17
1.959E+03  7.560E-28  3.928E-17
1.941E+03  7.866E-28  4.050E-17
1.923E+03  8.184E-28  4.175E-17
1.905E+03  8.515E-28  4.304E-17
1.888E+03  8.860E-28  4.437E-17
1.871E+03  9.219E-28  4.575E-17
1.854E+03  9.593E-28  4.716E-17
1.837E+03  9.982E-28  4.863E-17
1.820E+03  1.039E-27  5.014E-17
1.803E+03  1.081E-27  5.169E-17
1.786E+03  1.125E-27  5.330E-17
1.770E+03  1.170E-27  5.496E-17
1.754E+03  1.218E-27  5.666E-17
1.738E+03  1.267E-27  5.843E-17
1.722E+03  1.319E-27  6.025E-17
1.706E+03  1.373E-27  6.212E-17
1.690E+03  1.429E-27  6.406E-17
1.675E+03  1.487E-27  6.605E-17
1.660E+03  1.547E-27  6.811E-17
1.644E+03  1.610E-27  7.024E-17
1.629E+03  1.676E-27  7.243E-17
1.614E+03  1.744E-27  7.469E-17
1.600E+03  1.815E-27  7.702E-17
1.585E+03  1.889E-27  7.943E-17
1.570E+03  1.966E-27  8.191E-17
1.556E+03  2.047E-27  8.447E-17
1.542E+03  2.130E-27  8.711E-17
1.528E+03  2.217E-27  8.984E-17
1.514E+03  2.308E-27  9.265E-17
1.500E+03  2.402E-27  9.555E-17
1.486E+03  2.500E-27  9.854E-17
1.472E+03  2.602E-27  1.016E-16
1.459E+03  2.709E-27  1.048E-16
1.445E+03  2.820E-27  1.081E-16
1.432E+03  2.935E-27  1.115E-16
1.419E+03  3.055E-27  1.150E-16
1.406E+03  3.180E-27  1.186E-16
1.393E+03  3.310E-27  1.223E-16
1.380E+03  3.446E-27  1.262E-16
1.368E+03  3.587E-27  1.301E-16
1.355E+03  3.734E-27  1.342E-16
1.343E+03  3.887E-27  1.384E-16
1.330E+03  4.046E-27  1.428E-16
1.318E+03  4.212E-27  1.473E-16
1.306E+03  4.385E-27  1.519E-16
1.294E+03  4.564E-27  1.567E-16
1.282E+03  4.752E-27  1.616E-16
1.271E+03  4.946E-27  1.667E-16
1.259E+03  5.149E-27  1.719E-16
1.247E+03  5.360E-27  1.774E-16
1.236E+03  5.580E-27  1.829E-16
1.225E+03  5.809E-27  1.887E-16
1.213E+03  6.047E-27  1.946E-16
1.202E+03  6.295E-27  2.007E-16
1.191E+03  6.553E-27  2.071E-16
1.180E+03  6.821E-27  2.136E-16
1.169E+03  7.101E-27  2.203E-16
1.159E+03  7.392E-27  2.272E-16
1.148E+03  7.695E-27  2.344E-16
1.138E+03  8.010E-27  2.417E-16
1.127E+03  8.338E-27  2.493E-16
1.117E+03  8.680E-27  2.572E-16
1.107E+03  9.036E-27  2.652E-16
1.096E+03  9.406E-27  2.736E-16
1.086E+03  9.791E-27  2.822E-16
1.076E+03  1.019E-26  2.910E-16
1.067E+03  1.061E-26  3.002E-16
1.057E+03  1.104E-26  3.096E-16
1.047E+03  1.150E-26  3.193E-16
1.038E+03  1.197E-26  3.293E-16
1.028E+03  1.246E-26  3.396E-16
1.019E+03  1.296E-26  3.503E-16
1.009E+03  1.349E-26  3.613E-16
1.000E+03  1.405E-26  3.726E-16
9.908E+02  1.462E-26  3.843E-16
9.817E+02  1.522E-26  3.963E-16
9.727E+02  1.584E-26  4.088E-16
9.638E+02  1.649E-26  4.216E-16
9.550E+02  1.716E-26  4.348E-16
9.462E+02  1.787E-26  4.484E-16
9.376E+02  1.860E-26  4.625E-16
9.290E+02  1.935E-26  4.769E-16
9.204E+02  2.015E-26  4.919E-16
9.120E+02  2.097E-26  5.072E-16
9.036E+02  2.182E-26  5.231E-16
8.954E+02  2.271E-26  5.394E-16
8.872E+02  2.364E-26  5.563E-16
8.790E+02  2.460E-26  5.736E-16
8.710E+02  2.560E-26  5.915E-16
8.630E+02  2.664E-26  6.099E-16
8.551E+02  2.773E-26  6.289E-16
8.472E+02  2.885E-26  6.484E-16
8.395E+02  3.002E-26  6.686E-16
8.318E+02  3.124E-26  6.893E-16
8.241E+02  3.251E-26  7.107E-16
8.166E+02  3.383E-26  7.327E-16
8.091E+02  3.520E-26  7.554E-16
8.017E+02  3.662E-26  7.788E-16
7.943E+02  3.811E-26  8.029E-16
7.870E+02  3.965E-26  8.277E-16
7.798E+02  4.125E-26  8.533E-16
7.727E+02  4.292E-26  8.796E-16
7.656E+02  4.465E-26  9.067E-16
7.586E+02  4.645E-26  9.347E-16
7.516E+02  4.832E-26  9.635E-16
7.447E+02  5.028E-26  9.932E-16
7.379E+02  5.231E-26  1.024E-15
7.311E+02  5.442E-26  1.055E-15
7.244E+02  5.662E-26  1.088E-15
7.178E+02  5.891E-26  1.122E-15
7.112E+02  6.129E-26  1.156E-15
7.047E+02  6.376E-26  1.192E-15
6.982E+02  6.634E-26  1.229E-15
6.918E+02  6.902E-26  1.267E-15
6.855E+02  7.180E-26  1.306E-15
6.792E+02  7.470E-26  1.346E-15
6.730E+02  7.771E-26  1.387E-15
6.668E+02  8.084E-26  1.430E-15
6.607E+02  8.410E-26  1.474E-15
6.546E+02  8.749E-26  1.519E-15
6.486E+02  9.103E-26  1.566E-15
6.427E+02  9.471E-26  1.615E-15
6.368E+02  9.854E-26  1.664E-15
6.310E+02  1.025E-25  1.716E-15
6.252E+02  1.067E-25  1.769E-15
6.194E+02  1.110E-25  1.824E-15
6.138E+02  1.155E-25  1.880E-15
6.081E+02  1.201E-25  1.938E-15
6.026E+02  1.250E-25  1.998E-15
5.970E+02  1.301E-25  2.060E-15
5.916E+02  1.353E-25  2.123E-15
5.861E+02  1.408E-25  2.189E-15
5.808E+02  1.465E-25  2.257E-15
5.754E+02  1.524E-25  2.327E-15
5.702E+02  1.586E-25  2.398E-15
5.649E+02  1.650E-25  2.473E-15
5.598E+02  1.717E-25  2.549E-15
5.546E+02  1.786E-25  2.628E-15
5.495E+02  1.859E-25  2.709E-15
5.445E+02  1.934E-25  2.793E-15
5.395E+02  2.012E-25  2.879E-15
5.346E+02  2.094E-25  2.969E-15
5.297E+02  2.178E-25  3.060E-15
5.248E+02  2.266E-25  3.155E-15
5.200E+02  2.358E-25  3.253E-15
5.152E+02  2.454E-25  3.353E-15
5.105E+02  2.553E-25  3.457E-15
5.058E+02  2.656E-25  3.564E-15
5.012E+02  2.764E-25  3.674E-15
4.966E+02  2.875E-25  3.787E-15
4.920E+02  2.992E-25  3.904E-15
4.875E+02  3.112E-25  4.025E-15
4.831E+02  3.238E-25  4.149E-15
4.786E+02  3.369E-25  4.277E-15
4.742E+02  3.505E-25  4.409E-15
4.699E+02  3.647E-25  4.546E-15
4.656E+02  3.794E-25  4.686E-15
4.613E+02  3.947E-25  4.830E-15
4.571E+02  4.107E-25  4.979E-15
4.529E+02  4.272E-25  5.133E-15
4.487E+02  4.445E-25  5.291E-15
4.446E+02  4.624E-25  5.453E-15
4.406E+02  4.810E-25  5.621E-15
4.365E+02  5.004E-25  5.794E-15
4.325E+02  5.205E-25  5.972E-15
4.285E+02  5.415E-25  6.156E-15
4.246E+02  5.633E-25  6.345E-15
4.207E+02  5.860E-25  6.539E-15
4.169E+02  6.095E-25  6.740E-15
4.130E+02  6.340E-25  6.947E-15
4.093E+02  6.595E-25  7.160E-15
4.055E+02  6.860E-25  7.379E-15
4.018E+02  7.136E-25  7.605E-15
3.981E+02  7.422E-25  7.838E-15
3.945E+02  7.720E-25  8.078E-15
3.908E+02  8.030E-25  8.325E-15
3.873E+02  8.352E-25  8.580E-15
3.837E+02  8.687E-25  8.842E-15
3.802E+02  9.035E-25  9.112E-15
3.767E+02  9.397E-25  9.390E-15
3.733E+02  9.773E-25  9.676E-15
3.698E+02  1.016E-24  9.971E-15
3.664E+02  1.057E-24  1.027E-14
3.631E+02  1.099E-24  1.059E-14
3.597E+02  1.143E-24  1.091E-14
3.565E+02  1.189E-24  1.124E-14
3.532E+02  1.236E-24  1.158E-14
3.499E+02  1.285E-24  1.193E-14
3.467E+02  1.337E-24  1.229E-14
3.436E+02  1.390E-24  1.267E-14
3.404E+02  1.445E-24  1.305E-14
3.373E+02  1.502E-24  1.344E-14
3.342E+02  1.562E-24  1.385E-14
3.311E+02  1.624E-24  1.426E-14
3.281E+02  1.688E-24  1.469E-14
3.251E+02  1.755E-24  1.513E-14
3.221E+02  1.824E-24  1.559E-14
3.192E+02  1.896E-24  1.605E-14
3.162E+02  1.971E-24  1.653E-14
3.133E+02  2.049E-24  1.703E-14
3.105E+02  2.129E-24  1.753E-14
3.076E+02  2.213E-24  1.806E-14
3.048E+02  2.300E-24  1.859E-14
3.020E+02  2.390E-24  1.915E-14
2.992E+02  2.484E-24  1.971E-14
2.965E+02  2.581E-24  2.030E-14
2.938E+02  2.681E-24  2.090E-14
2.911E+02  2.786E-24  2.151E-14
2.884E+02  2.895E-24  2.214E-14
2.858E+02  3.007E-24  2.279E-14
2.831E+02  3.124E-24  2.346E-14
2.805E+02  3.245E-24  2.415E-14
2.780E+02  3.371E-24  2.485E-14
2.754E+02  3.501E-24  2.558E-14
2.729E+02  3.637E-24  2.633E-14
2.704E+02  3.777E-24  2.709E-14
2.679E+02  3.923E-24  2.788E-14
2.655E+02  4.075E-24  2.869E-14
2.630E+02  4.232E-24  2.953E-14
2.606E+02  4.395E-24  3.038E-14
2.582E+02  4.563E-24  3.126E-14
2.559E+02  4.738E-24  3.215E-14
2.535E+02  4.918E-24  3.307E-14
2.512E+02  5.103E-24  3.400E-14
2.489E+02  5.293E-24  3.494E-14
2.466E+02  5.486E-24  3.589E-14
2.443E+02  5.685E-24  3.685E-14
2.421E+02  5.890E-24  3.783E-14
2.399E+02  6.101E-24  3.882E-14
2.377E+02  6.315E-24  3.981E-14
2.355E+02  6.536E-24  4.083E-14
2.333E+02  6.764E-24  4.187E-14
2.312E+02  7.000E-24  4.293E-14
2.291E+02  7.242E-24  4.401E-14
2.270E+02  7.493E-24  4.511E-14
2.249E+02  7.751E-24  4.624E-14
2.228E+02  8.018E-24  4.739E-14
2.208E+02  8.292E-24  4.857E-14
2.188E+02  8.576E-24  4.977E-14
2.168E+02  8.867E-24  5.099E-14
2.148E+02  9.168E-24  5.223E-14
2.128E+02  9.478E-24  5.350E-14
2.109E+02  9.797E-24  5.480E-14
2.089E+02  1.013E-23  5.612E-14
2.070E+02  1.046E-23  5.746E-14
2.051E+02  1.081E-23  5.883E-14
2.032E+02  1.117E-23  6.023E-14
2.014E+02  1.154E-23  6.165E-14
1.995E+02  1.192E-23  6.310E-14
1.977E+02  1.231E-23  6.457E-14
1.959E+02  1.272E-23  6.607E-14
1.941E+02  1.313E-23  6.759E-14
1.923E+02  1.356E-23  6.915E-14
1.905E+02  1.399E-23  7.073E-14
1.888E+02  1.444E-23  7.234E-14
1.871E+02  1.491E-23  7.398E-14
1.854E+02  1.539E-23  7.564E-14
1.837E+02  1.588E-23  7.734E-14
1.820E+02  1.638E-23  7.906E-14
1.803E+02  1.690E-23  8.082E-14
1.786E+02  1.743E-23  8.260E-14
1.770E+02  1.798E-23  8.442E-14
1.754E+02  1.854E-23  8.627E-14
1.738E+02  1.912E-23  8.815E-14
1.722E+02  1.972E-23  9.006E-14
1.706E+02  2.033E-23  9.201E-14
1.690E+02  2.096E-23  9.399E-14
1.675E+02  2.161E-23  9.601E-14
1.660E+02  2.228E-23  9.807E-14
1.644E+02  2.296E-23  1.002E-13
1.629E+02  2.367E-23  1.023E-13
1.614E+02  2.440E-23  1.045E-13
1.600E+02  2.515E-23  1.067E-13
1.585E+02  2.592E-23  1.090E-13
1.570E+02  2.671E-23  1.113E-13
1.556E+02  2.753E-23  1.136E-13
1.542E+02  2.838E-23  1.161E-13
1.528E+02  2.925E-23  1.185E-13
1.514E+02  3.015E-23  1.211E-13
1.500E+02  3.108E-23  1.236E-13
1.486E+02  3.203E-23  1.263E-13
1.472E+02  3.301E-23  1.289E-13
1.459E+02  3.402E-23  1.316E-13
1.445E+02  3.504E-23  1.343E-13
1.432E+02  3.607E-23  1.370E-13
1.419E+02  3.710E-23  1.397E-13
1.406E+02  3.812E-23  1.422E-13
1.393E+02  3.911E-23  1.445E-13
1.380E+02  4.007E-23  1.467E-13
1.368E+02  4.101E-23  1.488E-13
1.355E+02  4.192E-23  1.507E-13
1.343E+02  4.281E-23  1.525E-13
1.330E+02  4.371E-23  1.542E-13
1.318E+02  4.461E-23  1.560E-13
1.306E+02  4.552E-23  1.577E-13
1.294E+02  4.646E-23  1.595E-13
1.282E+02  4.742E-23  1.613E-13
1.271E+02  4.841E-23  1.631E-13
1.259E+02  4.942E-23  1.650E-13
1.247E+02  5.046E-23  1.669E-13
1.236E+02  5.152E-23  1.689E-13
1.225E+02  5.261E-23  1.709E-13
1.213E+02  5.373E-23  1.730E-13
1.202E+02  5.488E-23  1.750E-13
1.191E+02  5.605E-23  1.771E-13
1.180E+02  5.725E-23  1.792E-13
1.169E+02  5.846E-23  1.814E-13
1.159E+02  5.970E-23  1.835E-13
1.148E+02  6.096E-23  1.857E-13
1.138E+02  6.225E-23  1.878E-13
1.127E+02  6.356E-23  1.900E-13
1.117E+02  6.489E-23  1.922E-13
1.107E+02  6.625E-23  1.945E-13
1.096E+02  6.763E-23  1.967E-13
1.086E+02  6.904E-23  1.990E-13
1.076E+02  7.046E-23  2.012E-13
1.067E+02  7.191E-23  2.035E-13
1.057E+02  7.338E-23  2.057E-13
1.047E+02  7.487E-23  2.080E-13
1.038E+02  7.638E-23  2.102E-13
1.028E+02  7.790E-23  2.124E-13
1.019E+02  7.944E-23  2.147E-13
1.009E+02  8.100E-23  2.169E-13
1.000E+02  8.258E-23  2.191E-13
9.908E+01  8.417E-23  2.212E-13
9.817E+01  8.578E-23  2.234E-13
9.727E+01  8.740E-23  2.255E-13
9.638E+01  8.904E-23  2.276E-13
9.550E+01  9.069E-23  2.297E-13
9.462E+01  9.235E-23  2.318E-13
9.376E+01  9.403E-23  2.338E-13
9.290E+01  9.572E-23  2.359E-13
9.204E+01  9.742E-23  2.378E-13
9.120E+01  9.912E-23  2.398E-13
9.036E+01  1.008E-22  2.417E-13
8.954E+01  1.026E-22  2.436E-13
8.872E+01  1.043E-22  2.455E-13
8.790E+01  1.061E-22  2.473E-13
8.710E+01  1.078E-22  2.492E-13
8.630E+01  1.096E-22  2.510E-13
8.551E+01  1.114E-22  2.527E-13
8.472E+01  1.132E-22  2.544E-13
8.395E+01  1.150E-22  2.561E-13
8.318E+01  1.168E-22  2.577E-13
8.241E+01  1.186E-22  2.594E-13
8.166E+01  1.205E-22  2.609E-13
8.091E+01  1.223E-22  2.625E-13
8.017E+01  1.241E-22  2.640E-13
7.943E+01  1.260E-22  2.654E-13
7.870E+01  1.278E-22  2.668E-13
7.798E+01  1.296E-22  2.682E-13
7.727E+01  1.315E-22  2.695E-13
7.656E+01  1.333E-22  2.708E-13
7.586E+01  1.352E-22  2.720E-13
7.516E+01  1.370E-22  2.732E-13
7.447E+01  1.389E-22  2.743E-13
7.379E+01  1.407E-22  2.754E-13
7.311E+01  1.425E-22  2.764E-13
7.244E+01  1.443E-22  2.774E-13
7.178E+01  1.461E-22  2.783E-13
7.112E+01  1.480E-22  2.791E-13
7.047E+01  1.498E-22  2.800E-13
6.982E+01  1.516E-22  2.808E-13
6.918E+01  1.534E-22  2.816E-13
6.855E+01  1.552E-22  2.823E-13
6.792E+01  1.570E-22  2.829E-13
6.730E+01  1.588E-22  2.835E-13
6.668E+01  1.606E-22  2.840E-13
6.607E+01  1.624E-22  2.846E-13
6.546E+01  1.641E-22  2.850E-13
6.486E+01  1.659E-22  2.854E-13
6.427E+01  1.676E-22  2.858E-13
6.368E+01  1.694E-22  2.861E-13
6.310E+01  1.711E-22  2.864E-13
6.252E+01  1.729E-22  2.867E-13
6.194E+01  1.746E-22  2.869E-13
6.138E+01  1.763E-22  2.870E-13
6.081E+01  1.780E-22  2.872E-13
6.026E+01  1.797E-22  2.873E-13
5.970E+01  1.814E-22  2.873E-13
5.916E+01  1.831E-22  2.873E-13
5.861E+01  1.847E-22  2.872E-13
5.808E+01  1.864E-22  2.872E-13
5.754E+01  1.880E-22  2.870E-13
5.702E+01  1.897E-22  2.869E-13
5.649E+01  1.913E-22  2.867E-13
5.598E+01  1.929E-22  2.865E-13
5.546E+01  1.946E-22  2.862E-13
5.495E+01  1.962E-22  2.860E-13
5.445E+01  1.978E-22  2.857E-13
5.395E+01  1.994E-22  2.853E-13
5.346E+01  2.010E-22  2.850E-13
5.297E+01  2.026E-22  2.846E-13
5.248E+01  2.042E-22  2.842E-13
5.200E+01  2.057E-22  2.838E-13
5.152E+01  2.073E-22  2.833E-13
5.105E+01  2.089E-22  2.828E-13
5.058E+01  2.104E-22  2.823E-13
5.012E+01  2.120E-22  2.818E-13
4.966E+01  2.135E-22  2.812E-13
4.920E+01  2.150E-22  2.807E-13
4.875E+01  2.166E-22  2.801E-13
4.831E+01  2.181E-22  2.794E-13
4.786E+01  2.196E-22  2.788E-13
4.742E+01  2.211E-22  2.782E-13
4.699E+01  2.226E-22  2.775E-13
4.656E+01  2.241E-22  2.768E-13
4.613E+01  2.256E-22  2.761E-13
4.571E+01  2.271E-22  2.753E-13
4.529E+01  2.285E-22  2.746E-13
4.487E+01  2.300E-22  2.738E-13
4.446E+01  2.314E-22  2.729E-13
4.406E+01  2.328E-22  2.721E-13
4.365E+01  2.342E-22  2.712E-13
4.325E+01  2.356E-22  2.703E-13
4.285E+01  2.369E-22  2.693E-13
4.246E+01  2.381E-22  2.682E-13
4.207E+01  2.393E-22  2.671E-13
4.169E+01  2.405E-22  2.660E-13
4.130E+01  2.416E-22  2.647E-13
4.093E+01  2.426E-22  2.634E-13
4.055E+01  2.435E-22  2.620E-13
4.018E+01  2.444E-22  2.604E-13
3.981E+01  2.451E-22  2.588E-13
3.945E+01  2.457E-22  2.571E-13
3.908E+01  2.462E-22  2.552E-13
3.873E+01  2.465E-22  2.532E-13
