Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+01 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 4.652E+01 = <U> 
     mmp83 = radfield
 2.078E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
4.966E+03  1.549E-29  2.040E-18
4.920E+03  1.608E-29  2.098E-18
4.875E+03  1.669E-29  2.158E-18
4.831E+03  1.732E-29  2.220E-18
4.786E+03  1.798E-29  2.283E-18
4.742E+03  1.867E-29  2.349E-18
4.699E+03  1.938E-29  2.416E-18
4.656E+03  2.012E-29  2.485E-18
4.613E+03  2.089E-29  2.556E-18
4.571E+03  2.169E-29  2.630E-18
4.529E+03  2.252E-29  2.705E-18
4.487E+03  2.338E-29  2.783E-18
4.446E+03  2.427E-29  2.863E-18
4.406E+03  2.521E-29  2.946E-18
4.365E+03  2.617E-29  3.030E-18
4.325E+03  2.718E-29  3.118E-18
4.285E+03  2.822E-29  3.208E-18
4.246E+03  2.930E-29  3.301E-18
4.207E+03  3.043E-29  3.396E-18
4.169E+03  3.160E-29  3.494E-18
4.130E+03  3.282E-29  3.596E-18
4.093E+03  3.408E-29  3.700E-18
4.055E+03  3.540E-29  3.807E-18
4.018E+03  3.676E-29  3.918E-18
3.981E+03  3.818E-29  4.032E-18
3.945E+03  3.965E-29  4.149E-18
3.908E+03  4.118E-29  4.270E-18
3.873E+03  4.277E-29  4.394E-18
3.837E+03  4.443E-29  4.522E-18
3.802E+03  4.614E-29  4.654E-18
3.767E+03  4.793E-29  4.789E-18
3.733E+03  4.979E-29  4.929E-18
3.698E+03  5.172E-29  5.073E-18
3.664E+03  5.372E-29  5.222E-18
3.631E+03  5.581E-29  5.375E-18
3.597E+03  5.798E-29  5.533E-18
3.565E+03  6.023E-29  5.695E-18
3.532E+03  6.258E-29  5.862E-18
3.499E+03  6.501E-29  6.035E-18
3.467E+03  6.755E-29  6.213E-18
3.436E+03  7.018E-29  6.396E-18
3.404E+03  7.292E-29  6.584E-18
3.373E+03  7.577E-29  6.779E-18
3.342E+03  7.873E-29  6.979E-18
3.311E+03  8.181E-29  7.186E-18
3.281E+03  8.501E-29  7.399E-18
3.251E+03  8.834E-29  7.618E-18
3.221E+03  9.180E-29  7.844E-18
3.192E+03  9.541E-29  8.077E-18
3.162E+03  9.915E-29  8.317E-18
3.133E+03  1.030E-28  8.564E-18
3.105E+03  1.071E-28  8.819E-18
3.076E+03  1.113E-28  9.082E-18
3.048E+03  1.157E-28  9.353E-18
3.020E+03  1.202E-28  9.632E-18
2.992E+03  1.250E-28  9.920E-18
2.965E+03  1.299E-28  1.022E-17
2.938E+03  1.350E-28  1.052E-17
2.911E+03  1.403E-28  1.083E-17
2.884E+03  1.458E-28  1.116E-17
2.858E+03  1.516E-28  1.149E-17
2.831E+03  1.576E-28  1.183E-17
2.805E+03  1.638E-28  1.219E-17
2.780E+03  1.703E-28  1.255E-17
2.754E+03  1.770E-28  1.293E-17
2.729E+03  1.840E-28  1.332E-17
2.704E+03  1.913E-28  1.372E-17
2.679E+03  1.989E-28  1.413E-17
2.655E+03  2.068E-28  1.456E-17
2.630E+03  2.150E-28  1.500E-17
2.606E+03  2.235E-28  1.545E-17
2.582E+03  2.324E-28  1.592E-17
2.559E+03  2.416E-28  1.640E-17
2.535E+03  2.513E-28  1.690E-17
2.512E+03  2.613E-28  1.741E-17
2.489E+03  2.717E-28  1.794E-17
2.466E+03  2.825E-28  1.848E-17
2.443E+03  2.938E-28  1.904E-17
2.421E+03  3.055E-28  1.962E-17
2.399E+03  3.177E-28  2.022E-17
2.377E+03  3.304E-28  2.083E-17
2.355E+03  3.436E-28  2.147E-17
2.333E+03  3.574E-28  2.212E-17
2.312E+03  3.717E-28  2.280E-17
2.291E+03  3.866E-28  2.349E-17
2.270E+03  4.021E-28  2.421E-17
2.249E+03  4.183E-28  2.495E-17
2.228E+03  4.350E-28  2.572E-17
2.208E+03  4.525E-28  2.650E-17
2.188E+03  4.707E-28  2.732E-17
2.168E+03  4.896E-28  2.815E-17
2.148E+03  5.093E-28  2.902E-17
2.128E+03  5.298E-28  2.991E-17
2.109E+03  5.512E-28  3.083E-17
2.089E+03  5.734E-28  3.178E-17
2.070E+03  5.965E-28  3.276E-17
2.051E+03  6.206E-28  3.376E-17
2.032E+03  6.456E-28  3.481E-17
2.014E+03  6.717E-28  3.588E-17
1.995E+03  6.988E-28  3.699E-17
1.977E+03  7.270E-28  3.813E-17
1.959E+03  7.564E-28  3.930E-17
1.941E+03  7.870E-28  4.052E-17
1.923E+03  8.188E-28  4.177E-17
1.905E+03  8.520E-28  4.306E-17
1.888E+03  8.864E-28  4.439E-17
1.871E+03  9.224E-28  4.577E-17
1.854E+03  9.597E-28  4.719E-17
1.837E+03  9.986E-28  4.865E-17
1.820E+03  1.039E-27  5.016E-17
1.803E+03  1.081E-27  5.172E-17
1.786E+03  1.125E-27  5.332E-17
1.770E+03  1.171E-27  5.498E-17
1.754E+03  1.218E-27  5.669E-17
1.738E+03  1.268E-27  5.845E-17
1.722E+03  1.320E-27  6.027E-17
1.706E+03  1.373E-27  6.215E-17
1.690E+03  1.429E-27  6.408E-17
1.675E+03  1.487E-27  6.608E-17
1.660E+03  1.548E-27  6.814E-17
1.644E+03  1.611E-27  7.027E-17
1.629E+03  1.677E-27  7.246E-17
1.614E+03  1.745E-27  7.472E-17
1.600E+03  1.816E-27  7.705E-17
1.585E+03  1.890E-27  7.946E-17
1.570E+03  1.967E-27  8.194E-17
1.556E+03  2.047E-27  8.450E-17
1.542E+03  2.131E-27  8.714E-17
1.528E+03  2.218E-27  8.987E-17
1.514E+03  2.308E-27  9.268E-17
1.500E+03  2.403E-27  9.558E-17
1.486E+03  2.501E-27  9.857E-17
1.472E+03  2.603E-27  1.017E-16
1.459E+03  2.710E-27  1.048E-16
1.445E+03  2.820E-27  1.081E-16
1.432E+03  2.936E-27  1.115E-16
1.419E+03  3.056E-27  1.150E-16
1.406E+03  3.181E-27  1.186E-16
1.393E+03  3.311E-27  1.224E-16
1.380E+03  3.447E-27  1.262E-16
1.368E+03  3.588E-27  1.302E-16
1.355E+03  3.735E-27  1.343E-16
1.343E+03  3.888E-27  1.385E-16
1.330E+03  4.047E-27  1.428E-16
1.318E+03  4.213E-27  1.473E-16
1.306E+03  4.386E-27  1.520E-16
1.294E+03  4.565E-27  1.567E-16
1.282E+03  4.753E-27  1.617E-16
1.271E+03  4.947E-27  1.667E-16
1.259E+03  5.150E-27  1.720E-16
1.247E+03  5.361E-27  1.774E-16
1.236E+03  5.581E-27  1.830E-16
1.225E+03  5.810E-27  1.887E-16
1.213E+03  6.048E-27  1.947E-16
1.202E+03  6.296E-27  2.008E-16
1.191E+03  6.554E-27  2.071E-16
1.180E+03  6.822E-27  2.136E-16
1.169E+03  7.102E-27  2.203E-16
1.159E+03  7.393E-27  2.272E-16
1.148E+03  7.696E-27  2.344E-16
1.138E+03  8.011E-27  2.418E-16
1.127E+03  8.340E-27  2.494E-16
1.117E+03  8.681E-27  2.572E-16
1.107E+03  9.037E-27  2.653E-16
1.096E+03  9.407E-27  2.736E-16
1.086E+03  9.792E-27  2.822E-16
1.076E+03  1.019E-26  2.911E-16
1.067E+03  1.061E-26  3.002E-16
1.057E+03  1.104E-26  3.096E-16
1.047E+03  1.150E-26  3.193E-16
1.038E+03  1.197E-26  3.294E-16
1.028E+03  1.246E-26  3.397E-16
1.019E+03  1.297E-26  3.503E-16
1.009E+03  1.350E-26  3.613E-16
1.000E+03  1.405E-26  3.726E-16
9.908E+02  1.462E-26  3.843E-16
9.817E+02  1.522E-26  3.964E-16
9.727E+02  1.584E-26  4.088E-16
9.638E+02  1.649E-26  4.216E-16
9.550E+02  1.717E-26  4.348E-16
9.462E+02  1.787E-26  4.485E-16
9.376E+02  1.860E-26  4.625E-16
9.290E+02  1.936E-26  4.770E-16
9.204E+02  2.015E-26  4.919E-16
9.120E+02  2.097E-26  5.073E-16
9.036E+02  2.183E-26  5.231E-16
8.954E+02  2.271E-26  5.395E-16
8.872E+02  2.364E-26  5.563E-16
8.790E+02  2.460E-26  5.737E-16
8.710E+02  2.560E-26  5.915E-16
8.630E+02  2.665E-26  6.099E-16
8.551E+02  2.773E-26  6.289E-16
8.472E+02  2.886E-26  6.485E-16
8.395E+02  3.003E-26  6.686E-16
8.318E+02  3.125E-26  6.894E-16
8.241E+02  3.251E-26  7.108E-16
8.166E+02  3.383E-26  7.328E-16
8.091E+02  3.520E-26  7.555E-16
8.017E+02  3.663E-26  7.789E-16
7.943E+02  3.811E-26  8.029E-16
7.870E+02  3.965E-26  8.278E-16
7.798E+02  4.125E-26  8.533E-16
7.727E+02  4.292E-26  8.797E-16
7.656E+02  4.465E-26  9.068E-16
7.586E+02  4.645E-26  9.347E-16
7.516E+02  4.833E-26  9.635E-16
7.447E+02  5.028E-26  9.933E-16
7.379E+02  5.231E-26  1.024E-15
7.311E+02  5.442E-26  1.056E-15
7.244E+02  5.662E-26  1.088E-15
7.178E+02  5.891E-26  1.122E-15
7.112E+02  6.129E-26  1.156E-15
7.047E+02  6.377E-26  1.192E-15
6.982E+02  6.634E-26  1.229E-15
6.918E+02  6.902E-26  1.267E-15
6.855E+02  7.181E-26  1.306E-15
6.792E+02  7.471E-26  1.346E-15
6.730E+02  7.771E-26  1.387E-15
6.668E+02  8.084E-26  1.430E-15
6.607E+02  8.410E-26  1.474E-15
6.546E+02  8.749E-26  1.519E-15
6.486E+02  9.103E-26  1.566E-15
6.427E+02  9.471E-26  1.615E-15
6.368E+02  9.854E-26  1.664E-15
6.310E+02  1.025E-25  1.716E-15
6.252E+02  1.067E-25  1.769E-15
6.194E+02  1.110E-25  1.823E-15
6.138E+02  1.155E-25  1.880E-15
6.081E+02  1.201E-25  1.938E-15
6.026E+02  1.250E-25  1.998E-15
5.970E+02  1.300E-25  2.059E-15
5.916E+02  1.353E-25  2.123E-15
5.861E+02  1.408E-25  2.189E-15
5.808E+02  1.465E-25  2.256E-15
5.754E+02  1.524E-25  2.326E-15
5.702E+02  1.585E-25  2.398E-15
5.649E+02  1.650E-25  2.472E-15
5.598E+02  1.716E-25  2.548E-15
5.546E+02  1.786E-25  2.627E-15
5.495E+02  1.858E-25  2.708E-15
5.445E+02  1.933E-25  2.792E-15
5.395E+02  2.011E-25  2.878E-15
5.346E+02  2.093E-25  2.967E-15
5.297E+02  2.177E-25  3.059E-15
5.248E+02  2.265E-25  3.153E-15
5.200E+02  2.357E-25  3.251E-15
5.152E+02  2.452E-25  3.351E-15
5.105E+02  2.551E-25  3.455E-15
5.058E+02  2.654E-25  3.561E-15
5.012E+02  2.762E-25  3.671E-15
4.966E+02  2.873E-25  3.785E-15
4.920E+02  2.989E-25  3.901E-15
4.875E+02  3.110E-25  4.022E-15
4.831E+02  3.235E-25  4.146E-15
4.786E+02  3.366E-25  4.273E-15
4.742E+02  3.502E-25  4.405E-15
4.699E+02  3.643E-25  4.541E-15
4.656E+02  3.790E-25  4.681E-15
4.613E+02  3.943E-25  4.825E-15
4.571E+02  4.102E-25  4.973E-15
4.529E+02  4.267E-25  5.126E-15
4.487E+02  4.439E-25  5.284E-15
4.446E+02  4.618E-25  5.446E-15
4.406E+02  4.803E-25  5.613E-15
4.365E+02  4.997E-25  5.785E-15
4.325E+02  5.197E-25  5.963E-15
4.285E+02  5.406E-25  6.146E-15
4.246E+02  5.624E-25  6.334E-15
4.207E+02  5.849E-25  6.528E-15
4.169E+02  6.084E-25  6.728E-15
4.130E+02  6.328E-25  6.934E-15
4.093E+02  6.582E-25  7.146E-15
4.055E+02  6.846E-25  7.364E-15
4.018E+02  7.121E-25  7.589E-15
3.981E+02  7.406E-25  7.821E-15
3.945E+02  7.703E-25  8.060E-15
3.908E+02  8.011E-25  8.306E-15
3.873E+02  8.332E-25  8.559E-15
3.837E+02  8.665E-25  8.820E-15
3.802E+02  9.012E-25  9.088E-15
3.767E+02  9.372E-25  9.365E-15
3.733E+02  9.746E-25  9.649E-15
3.698E+02  1.014E-24  9.943E-15
3.664E+02  1.054E-24  1.024E-14
3.631E+02  1.096E-24  1.055E-14
3.597E+02  1.140E-24  1.087E-14
3.565E+02  1.185E-24  1.120E-14
3.532E+02  1.232E-24  1.154E-14
3.499E+02  1.281E-24  1.189E-14
3.467E+02  1.332E-24  1.225E-14
3.436E+02  1.385E-24  1.262E-14
3.404E+02  1.439E-24  1.300E-14
3.373E+02  1.496E-24  1.339E-14
3.342E+02  1.556E-24  1.379E-14
3.311E+02  1.617E-24  1.420E-14
3.281E+02  1.681E-24  1.463E-14
3.251E+02  1.747E-24  1.507E-14
3.221E+02  1.816E-24  1.552E-14
3.192E+02  1.887E-24  1.598E-14
3.162E+02  1.962E-24  1.645E-14
3.133E+02  2.039E-24  1.694E-14
3.105E+02  2.119E-24  1.745E-14
3.076E+02  2.202E-24  1.796E-14
3.048E+02  2.288E-24  1.849E-14
3.020E+02  2.377E-24  1.904E-14
2.992E+02  2.470E-24  1.960E-14
2.965E+02  2.566E-24  2.018E-14
2.938E+02  2.666E-24  2.077E-14
2.911E+02  2.769E-24  2.138E-14
2.884E+02  2.877E-24  2.201E-14
2.858E+02  2.988E-24  2.265E-14
2.831E+02  3.104E-24  2.331E-14
2.805E+02  3.223E-24  2.399E-14
2.780E+02  3.348E-24  2.468E-14
2.754E+02  3.477E-24  2.540E-14
2.729E+02  3.611E-24  2.614E-14
2.704E+02  3.750E-24  2.689E-14
2.679E+02  3.894E-24  2.767E-14
2.655E+02  4.043E-24  2.847E-14
2.630E+02  4.198E-24  2.929E-14
2.606E+02  4.359E-24  3.013E-14
2.582E+02  4.525E-24  3.100E-14
2.559E+02  4.697E-24  3.188E-14
2.535E+02  4.875E-24  3.278E-14
2.512E+02  5.058E-24  3.370E-14
2.489E+02  5.245E-24  3.463E-14
2.466E+02  5.436E-24  3.556E-14
2.443E+02  5.632E-24  3.650E-14
2.421E+02  5.833E-24  3.746E-14
2.399E+02  6.041E-24  3.844E-14
2.377E+02  6.252E-24  3.942E-14
2.355E+02  6.470E-24  4.042E-14
2.333E+02  6.694E-24  4.144E-14
2.312E+02  6.926E-24  4.248E-14
2.291E+02  7.165E-24  4.354E-14
2.270E+02  7.411E-24  4.462E-14
2.249E+02  7.665E-24  4.573E-14
2.228E+02  7.927E-24  4.686E-14
2.208E+02  8.197E-24  4.801E-14
2.188E+02  8.476E-24  4.919E-14
2.168E+02  8.762E-24  5.038E-14
2.148E+02  9.058E-24  5.160E-14
2.128E+02  9.362E-24  5.285E-14
2.109E+02  9.675E-24  5.412E-14
2.089E+02  9.998E-24  5.541E-14
2.070E+02  1.033E-23  5.672E-14
2.051E+02  1.067E-23  5.806E-14
2.032E+02  1.102E-23  5.942E-14
2.014E+02  1.138E-23  6.081E-14
1.995E+02  1.176E-23  6.222E-14
1.977E+02  1.214E-23  6.366E-14
1.959E+02  1.253E-23  6.512E-14
1.941E+02  1.294E-23  6.661E-14
1.923E+02  1.335E-23  6.812E-14
1.905E+02  1.378E-23  6.966E-14
1.888E+02  1.422E-23  7.123E-14
1.871E+02  1.468E-23  7.282E-14
1.854E+02  1.514E-23  7.444E-14
1.837E+02  1.562E-23  7.609E-14
1.820E+02  1.611E-23  7.776E-14
1.803E+02  1.662E-23  7.947E-14
1.786E+02  1.713E-23  8.120E-14
1.770E+02  1.767E-23  8.296E-14
1.754E+02  1.822E-23  8.475E-14
1.738E+02  1.878E-23  8.657E-14
1.722E+02  1.936E-23  8.842E-14
1.706E+02  1.995E-23  9.030E-14
1.690E+02  2.057E-23  9.222E-14
1.675E+02  2.119E-23  9.416E-14
1.660E+02  2.184E-23  9.615E-14
1.644E+02  2.251E-23  9.817E-14
1.629E+02  2.319E-23  1.002E-13
1.614E+02  2.389E-23  1.023E-13
1.600E+02  2.462E-23  1.045E-13
1.585E+02  2.536E-23  1.066E-13
1.570E+02  2.613E-23  1.089E-13
1.556E+02  2.692E-23  1.111E-13
1.542E+02  2.774E-23  1.134E-13
1.528E+02  2.858E-23  1.158E-13
1.514E+02  2.945E-23  1.182E-13
1.500E+02  3.034E-23  1.207E-13
1.486E+02  3.125E-23  1.232E-13
1.472E+02  3.220E-23  1.257E-13
1.459E+02  3.316E-23  1.283E-13
1.445E+02  3.414E-23  1.309E-13
1.432E+02  3.513E-23  1.334E-13
1.419E+02  3.611E-23  1.359E-13
1.406E+02  3.708E-23  1.383E-13
1.393E+02  3.803E-23  1.405E-13
1.380E+02  3.894E-23  1.426E-13
1.368E+02  3.982E-23  1.445E-13
1.355E+02  4.068E-23  1.462E-13
1.343E+02  4.152E-23  1.479E-13
1.330E+02  4.236E-23  1.495E-13
1.318E+02  4.321E-23  1.511E-13
1.306E+02  4.407E-23  1.527E-13
1.294E+02  4.494E-23  1.543E-13
1.282E+02  4.584E-23  1.559E-13
1.271E+02  4.676E-23  1.576E-13
1.259E+02  4.770E-23  1.593E-13
1.247E+02  4.867E-23  1.610E-13
1.236E+02  4.966E-23  1.628E-13
1.225E+02  5.067E-23  1.646E-13
1.213E+02  5.171E-23  1.664E-13
1.202E+02  5.277E-23  1.683E-13
1.191E+02  5.385E-23  1.702E-13
1.180E+02  5.496E-23  1.721E-13
1.169E+02  5.608E-23  1.740E-13
1.159E+02  5.721E-23  1.759E-13
1.148E+02  5.837E-23  1.778E-13
1.138E+02  5.955E-23  1.797E-13
1.127E+02  6.075E-23  1.816E-13
1.117E+02  6.197E-23  1.836E-13
1.107E+02  6.321E-23  1.856E-13
1.096E+02  6.447E-23  1.875E-13
1.086E+02  6.574E-23  1.895E-13
1.076E+02  6.703E-23  1.914E-13
1.067E+02  6.834E-23  1.933E-13
1.057E+02  6.966E-23  1.953E-13
1.047E+02  7.100E-23  1.972E-13
1.038E+02  7.235E-23  1.991E-13
1.028E+02  7.372E-23  2.010E-13
1.019E+02  7.509E-23  2.029E-13
1.009E+02  7.648E-23  2.047E-13
1.000E+02  7.787E-23  2.066E-13
9.908E+01  7.928E-23  2.084E-13
9.817E+01  8.069E-23  2.101E-13
9.727E+01  8.211E-23  2.119E-13
9.638E+01  8.354E-23  2.136E-13
9.550E+01  8.498E-23  2.153E-13
9.462E+01  8.642E-23  2.169E-13
9.376E+01  8.787E-23  2.185E-13
9.290E+01  8.932E-23  2.201E-13
9.204E+01  9.077E-23  2.216E-13
9.120E+01  9.223E-23  2.231E-13
9.036E+01  9.368E-23  2.246E-13
8.954E+01  9.515E-23  2.260E-13
8.872E+01  9.661E-23  2.273E-13
8.790E+01  9.808E-23  2.287E-13
8.710E+01  9.955E-23  2.300E-13
8.630E+01  1.010E-22  2.312E-13
8.551E+01  1.025E-22  2.325E-13
8.472E+01  1.040E-22  2.336E-13
8.395E+01  1.054E-22  2.347E-13
8.318E+01  1.069E-22  2.358E-13
8.241E+01  1.083E-22  2.368E-13
8.166E+01  1.098E-22  2.378E-13
8.091E+01  1.112E-22  2.387E-13
8.017E+01  1.127E-22  2.396E-13
7.943E+01  1.141E-22  2.404E-13
7.870E+01  1.155E-22  2.412E-13
7.798E+01  1.169E-22  2.419E-13
7.727E+01  1.183E-22  2.425E-13
7.656E+01  1.197E-22  2.431E-13
7.586E+01  1.211E-22  2.437E-13
7.516E+01  1.224E-22  2.441E-13
7.447E+01  1.238E-22  2.445E-13
7.379E+01  1.251E-22  2.449E-13
7.311E+01  1.264E-22  2.452E-13
7.244E+01  1.277E-22  2.454E-13
7.178E+01  1.290E-22  2.456E-13
7.112E+01  1.302E-22  2.457E-13
7.047E+01  1.315E-22  2.457E-13
6.982E+01  1.327E-22  2.458E-13
6.918E+01  1.339E-22  2.457E-13
6.855E+01  1.351E-22  2.456E-13
6.792E+01  1.362E-22  2.454E-13
6.730E+01  1.373E-22  2.452E-13
6.668E+01  1.385E-22  2.449E-13
6.607E+01  1.395E-22  2.446E-13
6.546E+01  1.406E-22  2.442E-13
6.486E+01  1.416E-22  2.437E-13
6.427E+01  1.426E-22  2.432E-13
6.368E+01  1.436E-22  2.426E-13
6.310E+01  1.446E-22  2.420E-13
6.252E+01  1.455E-22  2.413E-13
6.194E+01  1.464E-22  2.406E-13
6.138E+01  1.473E-22  2.399E-13
6.081E+01  1.482E-22  2.390E-13
6.026E+01  1.490E-22  2.382E-13
5.970E+01  1.498E-22  2.373E-13
5.916E+01  1.506E-22  2.363E-13
5.861E+01  1.513E-22  2.353E-13
5.808E+01  1.520E-22  2.342E-13
5.754E+01  1.527E-22  2.331E-13
5.702E+01  1.534E-22  2.319E-13
5.649E+01  1.540E-22  2.308E-13
5.598E+01  1.546E-22  2.295E-13
5.546E+01  1.552E-22  2.283E-13
5.495E+01  1.557E-22  2.270E-13
5.445E+01  1.562E-22  2.256E-13
5.395E+01  1.567E-22  2.243E-13
5.346E+01  1.572E-22  2.229E-13
5.297E+01  1.576E-22  2.214E-13
5.248E+01  1.580E-22  2.199E-13
5.200E+01  1.584E-22  2.184E-13
5.152E+01  1.587E-22  2.169E-13
5.105E+01  1.590E-22  2.153E-13
5.058E+01  1.593E-22  2.137E-13
5.012E+01  1.595E-22  2.121E-13
4.966E+01  1.598E-22  2.104E-13
4.920E+01  1.599E-22  2.088E-13
4.875E+01  1.601E-22  2.070E-13
4.831E+01  1.602E-22  2.053E-13
4.786E+01  1.603E-22  2.035E-13
4.742E+01  1.604E-22  2.017E-13
4.699E+01  1.604E-22  1.999E-13
4.656E+01  1.604E-22  1.981E-13
4.613E+01  1.604E-22  1.962E-13
4.571E+01  1.603E-22  1.943E-13
4.529E+01  1.602E-22  1.924E-13
4.487E+01  1.600E-22  1.905E-13
4.446E+01  1.598E-22  1.885E-13
4.406E+01  1.596E-22  1.865E-13
4.365E+01  1.593E-22  1.844E-13
4.325E+01  1.589E-22  1.823E-13
4.285E+01  1.585E-22  1.802E-13
4.246E+01  1.581E-22  1.781E-13
4.207E+01  1.576E-22  1.758E-13
4.169E+01  1.570E-22  1.736E-13
4.130E+01  1.563E-22  1.713E-13
4.093E+01  1.556E-22  1.689E-13
4.055E+01  1.548E-22  1.665E-13
4.018E+01  1.539E-22  1.640E-13
3.981E+01  1.529E-22  1.614E-13
3.945E+01  1.518E-22  1.588E-13
3.908E+01  1.506E-22  1.561E-13
3.873E+01  1.493E-22  1.534E-13
