1216 42.687 42.689 42.706 42.780 42.673 42.675 42.690 42.763 42.612 42.613 42.628 42.700
1263 35.251 35.251 35.247 35.233 35.561 35.560 35.552 35.533 35.649 35.647 35.640 35.621
1308 34.168 34.168 34.162 34.139 34.462 34.460 34.451 34.421 34.534 34.533 34.524 34.496
1335 36.132 36.133 36.127 36.102 36.269 36.268 36.263 36.236 36.303 36.303 36.299 36.271
1397 34.403 34.403 34.406 34.406 36.066 36.066 36.067 36.064 36.643 36.643 36.641 36.626
1486 33.655 33.655 33.652 33.641 35.630 35.629 35.625 35.611 36.604 36.604 36.601 36.584
1531 34.382 34.382 34.374 34.340 34.641 34.639 34.627 34.583 34.702 34.700 34.689 34.646
1549 35.586 35.587 35.584 35.572 37.588 37.588 37.584 37.570 38.825 38.825 38.822 38.805
1640 38.938 38.938 38.935 38.930 38.940 38.939 38.934 38.934 38.947 38.946 38.945 38.940
1665 35.753 35.754 35.752 35.742 36.632 36.632 36.629 36.616 37.301 37.301 37.298 37.282
1671 34.451 34.449 34.439 34.406 34.701 34.694 34.675 34.621 34.656 34.649 34.631 34.576
1750 34.968 34.968 34.967 34.960 35.544 35.544 35.542 35.532 35.410 35.409 35.407 35.390
1786 35.010 35.010 34.999 34.950 35.118 35.117 35.107 35.059 35.158 35.158 35.150 35.111
1814 34.668 34.667 34.664 34.656 34.516 34.511 34.497 34.467 33.821 33.817 33.798 33.756
1860 33.846 33.853 33.866 33.878 34.388 34.389 34.390 34.380 34.381 34.382 34.380 34.359
1888 35.551 35.551 35.549 35.540 36.020 36.020 36.014 35.993 35.406 35.406 35.396 35.363
1909 36.842 36.842 36.840 36.833 37.401 37.401 37.398 37.386 37.522 37.522 37.518 37.500
2141 34.451 34.451 34.450 34.448 33.784 33.784 33.785 33.784 32.895 32.897 32.899 32.895
2326 36.084 36.085 36.084 36.077 35.652 35.652 35.650 35.637 34.995 34.995 34.992 34.966
2335 34.724 34.723 34.721 34.718 34.449 34.446 34.434 34.411 33.649 33.645 33.630 33.600
2400 35.371 35.370 35.367 35.359 34.849 34.848 34.843 34.820 34.628 34.628 34.621 34.587
2471 35.212 35.216 35.248 35.430 34.542 34.545 34.576 34.749 33.832 33.835 33.861 34.012
2567 34.035 34.058 34.130 34.207 34.768 34.784 34.842 34.903 35.186 35.198 35.240 35.284
2665 34.638 34.636 34.629 34.613 34.276 34.267 34.248 34.212 33.296 33.287 33.267 33.231
