1216 41.988 41.991 42.010 42.086 41.505 41.507 41.523 41.595 40.677 40.679 40.697 40.774
1263 38.609 38.610 38.613 38.623 38.614 38.614 38.617 38.624 38.385 38.384 38.381 38.375
1308 38.447 38.448 38.450 38.454 38.460 38.460 38.461 38.462 38.065 38.062 38.055 38.041
1335 39.515 39.518 39.527 39.546 39.389 39.389 39.392 39.398 39.156 39.156 39.158 39.161
1397 38.281 38.284 38.294 38.315 38.810 38.812 38.820 38.842 38.895 38.896 38.901 38.915
1486 36.466 36.477 36.516 36.608 37.834 37.842 37.882 37.980 38.491 38.498 38.528 38.591
1531 38.401 38.402 38.406 38.413 38.381 38.382 38.383 38.386 38.021 38.019 38.012 37.998
1549 38.721 38.724 38.736 38.767 39.379 39.384 39.414 39.487 39.687 39.691 39.710 39.758
1640 39.357 39.357 39.357 39.354 39.371 39.371 39.370 39.367 39.369 39.369 39.368 39.366
1665 38.998 39.008 39.042 39.119 39.429 39.435 39.467 39.545 39.424 39.431 39.457 39.510
1671 38.383 38.385 38.390 38.401 38.382 38.382 38.384 38.390 38.029 38.027 38.022 38.012
1750 38.565 38.575 38.608 38.685 38.909 38.915 38.947 39.023 38.764 38.770 38.794 38.843
1786 38.357 38.358 38.363 38.370 38.229 38.229 38.229 38.226 37.700 37.696 37.686 37.666
1814 38.584 38.589 38.601 38.628 38.252 38.253 38.259 38.276 37.669 37.669 37.666 37.669
1860 38.093 38.100 38.114 38.139 38.553 38.555 38.562 38.577 38.424 38.425 38.427 38.430
1888 39.176 39.186 39.216 39.281 39.290 39.295 39.322 39.385 38.861 38.866 38.883 38.912
1909 40.394 40.402 40.428 40.487 40.586 40.591 40.619 40.684 40.427 40.433 40.455 40.498
2141 38.778 38.784 38.802 38.842 38.133 38.136 38.151 38.179 37.298 37.302 37.313 37.329
2326 40.279 40.285 40.302 40.334 39.677 39.680 39.693 39.719 38.842 38.845 38.854 38.865
2335 38.766 38.769 38.779 38.802 38.298 38.299 38.305 38.325 37.597 37.597 37.598 37.609
2400 39.471 39.471 39.476 39.483 38.791 38.791 38.792 38.798 38.033 38.032 38.030 38.029
2471 39.373 39.383 39.437 39.675 38.702 38.708 38.757 38.982 37.837 37.843 37.886 38.096
2567 37.598 37.636 37.750 37.901 38.148 38.180 38.290 38.435 38.102 38.133 38.234 38.359
2665 38.588 38.592 38.607 38.639 38.161 38.160 38.168 38.191 37.309 37.305 37.303 37.300
