1216 42.395 42.397 42.415 42.489 42.307 42.309 42.326 42.400 41.819 41.821 41.838 41.919
1263 38.505 38.504 38.503 38.498 38.634 38.633 38.631 38.623 38.630 38.629 38.624 38.612
1308 37.789 37.788 37.786 37.777 38.073 38.072 38.066 38.052 38.135 38.133 38.124 38.103
1335 39.166 39.166 39.165 39.156 39.165 39.164 39.163 39.150 39.001 39.001 38.999 38.988
1397 37.647 37.647 37.652 37.656 39.065 39.065 39.068 39.067 39.400 39.400 39.400 39.391
1486 36.392 36.392 36.390 36.379 38.427 38.426 38.424 38.404 39.434 39.434 39.432 39.417
1531 37.928 37.926 37.923 37.910 38.165 38.163 38.157 38.138 38.195 38.193 38.184 38.160
1549 38.483 38.483 38.482 38.473 40.190 40.190 40.188 40.174 40.939 40.938 40.936 40.922
1640 37.803 37.803 37.803 37.802 37.819 37.820 37.819 37.819 37.832 37.832 37.832 37.831
1665 39.012 39.012 39.011 39.000 39.880 39.879 39.877 39.860 40.266 40.266 40.263 40.249
1671 38.064 38.062 38.058 38.045 38.340 38.336 38.327 38.303 38.184 38.179 38.168 38.137
1750 38.277 38.277 38.277 38.269 38.987 38.987 38.985 38.971 38.946 38.946 38.944 38.931
1786 38.153 38.152 38.148 38.133 38.165 38.165 38.162 38.147 38.093 38.092 38.089 38.074
1814 37.964 37.963 37.960 37.950 37.869 37.865 37.851 37.819 37.385 37.379 37.358 37.312
1860 37.243 37.251 37.267 37.285 38.117 38.119 38.123 38.121 38.162 38.163 38.163 38.152
1888 38.962 38.963 38.962 38.952 39.464 39.464 39.460 39.440 39.138 39.137 39.128 39.090
1909 40.172 40.172 40.171 40.163 40.777 40.777 40.775 40.760 40.874 40.874 40.872 40.856
2141 37.947 37.947 37.947 37.941 37.315 37.316 37.316 37.307 36.416 36.417 36.418 36.406
2326 39.616 39.616 39.616 39.607 39.205 39.205 39.204 39.184 38.478 38.478 38.474 38.443
2335 38.024 38.023 38.021 38.015 37.802 37.797 37.785 37.760 37.189 37.184 37.164 37.122
2400 38.662 38.660 38.657 38.649 38.139 38.138 38.135 38.126 37.837 37.837 37.834 37.823
2471 38.755 38.759 38.793 38.975 38.099 38.102 38.133 38.302 37.284 37.287 37.316 37.476
2567 37.270 37.294 37.372 37.453 38.075 38.093 38.156 38.219 38.329 38.344 38.399 38.457
2665 38.071 38.069 38.065 38.050 37.900 37.893 37.875 37.834 36.847 36.837 36.815 36.763
2798 39.120 39.120 39.121 39.118 38.716 38.717 38.716 38.711 38.355 38.355 38.355 38.349
2836 37.828 37.835 37.885 37.939 38.617 38.619 38.656 38.692 38.862 38.861 38.890 38.921
2829 37.576 37.599 37.660 37.678 38.361 38.379 38.426 38.428 38.602 38.618 38.659 38.657
2829 38.839 38.839 38.839 38.842 38.852 38.852 38.848 38.838 38.833 38.829 38.806 38.700
2836 37.828 37.835 37.885 37.939 38.617 38.619 38.656 38.692 38.862 38.861 38.890 38.921
2853 37.551 37.535 37.508 37.467 37.116 37.099 37.070 37.025 36.461 36.443 36.415 36.378
2945 39.096 39.097 39.097 39.102 39.110 39.109 39.102 39.081 39.091 39.083 39.039 38.847
3096 37.870 37.838 37.618 37.045 38.617 38.585 38.361 37.785 38.833 38.804 38.581 38.012
3188 39.414 39.414 39.415 39.426 39.427 39.425 39.415 39.377 39.406 39.394 39.316 39.017
3203 36.485 36.485 36.485 36.487 36.483 36.483 36.484 36.484 36.481 36.481 36.481 36.481
3671 38.438 38.438 38.438 38.461 38.432 38.432 38.433 38.453 38.396 38.396 38.400 38.423
3674 38.492 38.492 38.493 38.512 38.487 38.487 38.488 38.505 38.450 38.451 38.454 38.475
3676 38.549 38.549 38.550 38.565 38.544 38.544 38.545 38.559 38.508 38.508 38.512 38.529
3679 38.609 38.609 38.609 38.622 38.604 38.605 38.605 38.617 38.568 38.569 38.572 38.587
3683 38.672 38.672 38.673 38.682 38.668 38.668 38.668 38.677 38.632 38.632 38.635 38.648
3687 38.739 38.739 38.739 38.746 38.734 38.735 38.735 38.742 38.698 38.699 38.702 38.713
3692 38.809 38.809 38.809 38.815 38.805 38.805 38.805 38.811 38.769 38.770 38.773 38.782
3697 38.883 38.883 38.883 38.887 38.880 38.880 38.880 38.884 38.844 38.844 38.847 38.856
3704 38.963 38.963 38.963 38.965 38.959 38.959 38.959 38.962 38.923 38.924 38.927 38.934
3712 39.047 39.047 39.047 39.049 39.043 39.043 39.043 39.046 39.008 39.008 39.011 39.018
3722 39.137 39.137 39.137 39.138 39.134 39.134 39.134 39.136 39.099 39.099 39.102 39.108
3722 38.106 38.107 38.107 38.106 38.340 38.340 38.338 38.326 37.965 37.965 37.962 37.936
3727 40.437 40.436 40.427 40.355 39.698 39.697 39.688 39.615 38.847 38.846 38.838 38.767
3734 39.234 39.234 39.234 39.235 39.231 39.231 39.231 39.233 39.196 39.197 39.200 39.206
3750 39.339 39.339 39.339 39.340 39.336 39.337 39.337 39.338 39.302 39.302 39.305 39.311
3771 39.454 39.454 39.454 39.454 39.451 39.451 39.452 39.453 39.417 39.417 39.420 39.426
